YMR056C	YNR056C
YER019W	YER104W
YNL265C	YGR194C
YBR086C	YPR086W
YIR005W	YMR105C
YJR050W	YLL036C
YJR050W	YDR416W
YMR294W	YPL174C
YMR294W	YGR119C
YMR294W	YLL049W
YMR294W	YPR126C
YPR141C	YPL253C
YPR141C	YOR325W
YGL173C	YJR022W
YIL125W	YML064C
YIL125W	YCR079W
YIL125W	YFR049W
YJL094C	YLR193C
YAR018C	YPL093W
YAR018C	YML064C
YCR091W	YNR047W
YLL019C	YIL113W
YLL019C	YDL185W
YLL019C	YBR126C
YLR338W	YBL102W
YHR082C	YNL201C
YOR099W	YJL117W
YHL003C	YMR298W
YNL239W	YML064C
YKL103C	YGR119C
YKL103C	YDR142C
YKL103C	YML064C
YKL103C	YOR332W
YKL103C	YFL034W
YER127W	YDR388W
YHR156C	YHR165C
YLR239C	YLR288C
YLR239C	YPL073C
YOR196C	YBL023C
YOR196C	YDR344C
YKL183W	YLR288C
YDL240W	YPR165W
YFR024C-A	YJL045W
YGR244C	YPL118W
YHR121W	YHR178W
YNL147W	YJR022W
YNL147W	YPR178W
YJR022W	YDR277C
YJR022W	YNR053C
YJR022W	YPR178W
YJR022W	YHR165C
YJR022W	YPR191W
YJR022W	YFR052W
YJR022W	YOR261C
YJR022W	YDL111C
YJR022W	YGL028C
YJR022W	YOR076C
YJR022W	YER029C
YJR022W	YBR044C
YJR022W	YEL023C
YJR022W	YGL117W
YJR022W	YHR034C
YJR022W	YHR035W
YJR022W	YJL021C
YJR022W	YKR021W
YJR022W	YKR104W
YPL004C	YOL100W
YPL004C	YDR200C
YPL004C	YPL150W
YPL004C	YPL157W
YDL087C	YHR086W
YDL087C	YKL012W
YDL087C	YDR235W
YDL087C	YML049C
YDL087C	YER029C
YMR021C	YGR123C
YJL030W	YER105C
YKL029C	YMR090W
YBR298C	YNL121C
YBR298C	YKL065C
YBR298C	YMR279C
YOR197W	YJL141C
YOR197W	YLL017W
YKL221W	YDR205W
YMR043W	YLR082C
YDR318W	YKL089W
YDR318W	YDR328C
YDR318W	YER029C
YDR318W	YHR152W
YDR318W	YDL026W
YDR318W	YDL053C
YDR318W	YDR455C
YDR318W	YDR542W
YDR318W	YEL068C
YDR318W	YFL015C
YDR318W	YGL239C
YDR318W	YGR018C
YDR318W	YIL141W
YBL023C	YBR126C
YOL126C	YIL108W
YPL270W	YOR327C
YPL270W	YGL104C
YGL197W	YBR225W
YLR288C	YJR077C
YLR288C	YIR009W
YLR288C	YJL210W
YLR288C	YPR102C
YLR288C	YHR152W
YLR288C	YDR460W
YLR288C	YNL131W
YLR288C	YIL008W
YLR288C	YBR197C
YLR288C	YCR007C
YLR288C	YJL059W
YLR288C	YJL084C
YLR288C	YJR083C
YLR288C	YJR157W
YLR288C	YKL044W
YLR288C	YLL023C
YLR288C	YLR051C
YLR288C	YLR104W
YLR288C	YLR124W
YLR288C	YLR125W
YLR288C	YLR252W
YLR288C	YLR254C
YLR288C	YLR290C
YLR288C	YNL013C
YLR288C	YOL046C
YLR288C	YOL131W
YLR288C	YOR087W
YDL005C	YGL151W
YDL005C	YGR104C
YDL005C	YCR081W
YDL005C	YDR443C
YIL046W	YPL038W
YIL046W	YDR139C
YIL046W	YDR328C
YIL046W	YLR082C
YIL046W	YJL187C
YIL046W	YOR087W
YPL169C	YHR015W
YPL169C	YER023W
YPL169C	YDR381W
YGR249W	YKL057C
YGR249W	YLR446W
YDL200C	YEL024W
YDL200C	YGR184C
YGL035C	YDR335W
YGL035C	YKL074C
YGL035C	YPL025C
YJR077C	YBR114W
YJR077C	YBR069C
YJR077C	YER100W
YNL085W	YDR386W
YNL085W	YER095W
YNL085W	YIL066C
YNL085W	YDR394W
YNL085W	YGR067C
YPL164C	YPR191W
YLL061W	YKL065C
YLL061W	YJL163C
YGL087C	YER125W
YGL087C	YOR220W
YBR098W	YDR386W
YKL201C	YOR003W
YER068W	YPR072W
YER068W	YNR052C
YOR177C	YOR265W
YOR288C	YPR085C
YOL088C	YHR091C
YOL088C	YLR312C
YKL059C	YAL043C
YKL059C	YGR156W
YKL059C	YDR195W
YPR079W	YDR456W
YPR079W	YDL138W
YPR079W	YPL162C
YKL142W	YDR115W
YKL142W	YMR210W
YKR006C	YHL045W
YDR337W	YDL195W
YNL053W	YLR354C
YOL090W	YNL082W
YOL090W	YOR323C
YOL090W	YML095C
YOL090W	YMR201C
YDL154W	YGL170C
YDL154W	YIL144W
YBR195C	YHR004C
YIR009W	YNL091W
YIR009W	YLR067C
YIR009W	YBR114W
YIR009W	YBR152W
YDR335W	YML103C
YDR335W	YDR192C
YDR335W	YGR119C
YGR028W	YLR067C
YMR228W	YOR348C
YDR277C	YNL201C
YDR277C	YCR009C
YDR277C	YDR388W
YDR277C	YLR373C
YGR023W	YLR460C
YGR023W	YNL237W
YDR386W	YER006W
YDR386W	YDR388W
YDR386W	YPR181C
YDR386W	YCL032W
YDR386W	YMR226C
YDR386W	YDR381W
YMR004W	YBR077C
YHR023W	YGR059W
YHR023W	YPR032W
YKL129C	YMR109W
YKL129C	YBL093C
YKL129C	YDR388W
YKL129C	YOR247W
YMR109W	YBL093C
YMR109W	YDR388W
YMR109W	YOR247W
YPL190C	YLL020C
YMR080C	YHR077C
YMR080C	YLR363C
YMR080C	YOR076C
YHR086W	YKL012W
YHR086W	YDR235W
YHR086W	YER029C
YKR048C	YNL078W
YKR048C	YMR139W
YKR048C	YDR259C
YKR048C	YBR203W
YKR048C	YOL070C
YKR048C	YPL150W
YKR048C	YDR381W
YKR048C	YDR002W
YPR155C	YPR086W
YDR176W	YGL013C
YDR176W	YBR081C
YDR176W	YPR086W
YDR176W	YIL144W
YDR176W	YDR457W
YDR176W	YCR041W
YDR176W	YJR080C
YDR456W	YPL092W
YPL174C	YDR488C
YPL174C	YPR165W
YPL174C	YIL144W
YNL078W	YMR139W
YNL078W	YOL070C
YLR351C	YOR327C
YHR077C	YOR076C
YHR077C	YKL023W
YPR144C	YLR453C
YPL093W	YDR192C
YPL093W	YOR324C
YNR053C	YJL203W
YNR053C	YHR165C
YNR053C	YER029C
YDL213C	YER006W
YDL213C	YGL120C
YDL213C	YPL012W
YDL213C	YKL193C
YDL213C	YBL004W
YDL213C	YDR381W
YPR072W	YDR145W
YBR170C	YLR044C
YBR170C	YGR048W
YBR170C	YDR259C
YNL183C	YGR241C
YLR007W	YOL034W
YER009W	YER004W
YER009W	YIL063C
YPR031W	YBR266C
YKL057C	YDR192C
YKL057C	YGR119C
YKL057C	YLR208W
YER105C	YMR153W
YDR192C	YPR181C
YDR192C	YNL049C
YMR153W	YJL117W
YMR153W	YGL170C
YMR153W	YML064C
YMR153W	YOL129W
YMR153W	YGL104C
YMR153W	YDR307W
YMR153W	YLR324W
YMR153W	YMR298W
YMR153W	YNL234W
YGR119C	YMR139W
YGR119C	YOR035C
YGR119C	YGL170C
YGR119C	YDR416W
YGR119C	YLR178C
YGL151W	YBL093C
YGL151W	YNL025C
YLR093C	YGL006W
YLR093C	YBL050W
YLR093C	YOR106W
YLR093C	YMR197C
YKL055C	YER119C
YHL020C	YOL004W
YJR073C	YJL047C
YLL004W	YHR118C
YHR073W	YHR152W
YOR103C	YOR085W
YOR103C	YDL232W
YOR103C	YGL226C-A
YOR103C	YGL022W
YOR085W	YDL232W
YOR085W	YGL226C-A
YOR085W	YGL022W
YOR085W	YJL222W
YDL232W	YGL226C-A
YDL232W	YGL022W
YDL232W	YDL015C
YDL232W	YJR015W
YGL226C-A	YGL022W
YDR488C	YOR172W
YOR269W	YKL127W
YOR269W	YLR254C
YER007W	YHR027C
YER007W	YML085C
YER129W	YGL115W
YER129W	YIL144W
YDR251W	YPL057C
YCL052C	YHR140W
YCL052C	YGR281W
YJL128C	YDL006W
YJL128C	YCR073C
YJL128C	YNR031C
YJL128C	YLR362W
YLR151C	YPR066W
YIL071C	YOL117W
YGL134W	YPL031C
YER059W	YPL031C
YER059W	YBR141C
YER059W	YJL084C
YER059W	YOR392W
YDL179W	YPL031C
YDL179W	YDR388W
YDL179W	YMR147W
YBR221C	YFR004W
YBR221C	YBR044C
YBR221C	YLR218C
YBR221C	YLR345W
YLR044C	YBR114W
YLR044C	YBR069C
YLR044C	YAL027W
YOR036W	YBL050W
YOR036W	YBR080C
YOR036W	YBL102W
YOR036W	YMR017W
YOR036W	YCL032W
YOR036W	YMR197C
YOR036W	YGL161C
YOR036W	YJR015W
YOR036W	YFL038C
YLR148W	YMR231W
YLR148W	YDL006W
YLR148W	YOR106W
YLR148W	YPL045W
YLR148W	YMR197C
YMR231W	YPL045W
YCR044C	YHR140W
YBL080C	YCR106W
YER153C	YGR222W
YOR158W	YBL050W
YLR067C	YJL203W
YNR045W	YGR222W
YBL030C	YBL050W
YBL030C	YEL020W-A
YDR265W	YOL044W
YDR265W	YAL055W
YDR265W	YGR133W
YOL044W	YNL214W
YOL044W	YAL055W
YOL044W	YGR258C
YOL044W	YIL153W
YOL044W	YOR076C
YOL044W	YKL178C
YNL214W	YDR142C
YHR160C	YDR142C
YHR160C	YIL160C
YAL055W	YGR133W
YDR142C	YIL160C
YDR142C	YDL097C
YDR142C	YGR184C
YHR185C	YHR014W
YHR185C	YIL007C
YOR122C	YOR363C
YOR122C	YNL138W
YBR196C	YDR164C
YBR196C	YAL027W
YKL127W	YDL059C
YMR105C	YDL059C
YMR105C	YDR306C
YMR105C	YPR015C
YAR071W	YLR453C
YBR093C	YKR106W
YML123C	YJL117W
YML123C	YER125W
YML123C	YDR388W
YML123C	YPR156C
YML123C	YDR200C
YML123C	YKL065C
YML123C	YNL116W
YPL031C	YNL201C
YPL031C	YFL033C
YPL031C	YNL025C
YPL031C	YFL030W
YJL117W	YBR069C
YJL117W	YDL015C
YJL117W	YKL065C
YJL117W	YHR140W
YJL117W	YBR183W
YJL117W	YPL264C
YBR296C	YLR137W
YER053C	YLR326W
YBL105C	YPR165W
YBL105C	YGL022W
YBL105C	YML109W
YOL100W	YGR033C
YDL093W	YBR044C
YML069W	YOR292C
YBR088C	YER041W
YNR052C	YBR050C
YNR052C	YDR443C
YNR052C	YOR047C
YNR052C	YDL185W
YNR052C	YJL141C
YNR052C	YDR259C
YBR257W	YBR167C
YNR032W	YGR123C
YDR075W	YNL201C
YDR435C	YFL040W
YDR452W	YPR086W
YPL179W	YKL193C
YGR123C	YER113C
YGR123C	YNL011C
YDR436W	YKL193C
YDR436W	YOR054C
YER012W	YPR103W
YER012W	YJL001W
YER012W	YMR314W
YER012W	YHR200W
YER012W	YFR004W
YER012W	YFR052W
YER012W	YHR027C
YER012W	YIL075C
YER012W	YDL097C
YER012W	YPR108W
YER012W	YOR261C
YER012W	YDR427W
YER012W	YKL145W
YER012W	YDR394W
YER012W	YGL048C
YER012W	YGL011C
YER012W	YKL206C
YPR103W	YJL001W
YPR103W	YHR200W
YPR103W	YGL011C
YPR103W	YDL123W
YPR103W	YOR047C
YPR103W	YBR173C
YJL001W	YGL011C
YMR314W	YHR200W
YMR314W	YFR052W
YMR314W	YOR261C
YMR314W	YGL011C
YMR314W	YDL084W
YOR323C	YCR079W
YER023W	YML064C
YLL036C	YHR165C
YLL036C	YDR416W
YJL203W	YKR090W
YJL203W	YOL091W
YJL203W	YBR152W
YJL203W	YCR081W
YJL203W	YBL067C
YGL120C	YHR165C
YPR178W	YHR165C
YPR178W	YBR152W
YPR178W	YOR027W
YPR178W	YGR241C
YHR165C	YML049C
YHR165C	YER029C
YHR165C	YDR416W
YDL214C	YGL115W
YER099C	YMR139W
YJL079C	YPR086W
YNL201C	YOR047C
YNL201C	YPR115W
YNL201C	YDR285W
YLR376C	YHL006C
YLR376C	YDR078C
YAL043C	YGR156W
YAL043C	YDR195W
YAL043C	YNL222W
YDL006W	YML100W
YGR156W	YDR195W
YOR348C	YJL084C
YOR348C	YLR294C
YPR191W	YML064C
YMR022W	YNR031C
YML095C	YMR201C
YML095C	YJL026W
YML095C	YHR008C
YML095C	YGR063C
YML095C	YDL185W
YML095C	YAL027W
YMR201C	YBR114W
YMR201C	YNL312W
YBR114W	YBL058W
YBR114W	YDR453C
YBR114W	YOR332W
YBR114W	YKR001C
YBR114W	YMR226C
YBR114W	YMR315W
YER095W	YDR076W
YER095W	YOR151C
YER095W	YDR394W
YER095W	YER047C
YER095W	YMR233W
YER095W	YPR011C
YDL059C	YDR394W
YDL059C	YGR049W
YDL059C	YFL045C
YDL059C	YKL210W
YGL058W	YKL210W
YGL058W	YGR184C
YNL216W	YLR453C
YJR033C	YDR202C
YJR033C	YDR328C
YJR033C	YDL185W
YJR033C	YBR127C
YJR033C	YOR332W
YDR202C	YDR328C
YDR202C	YDL185W
YDR202C	YBR127C
YDR202C	YOR332W
YGL158W	YOR261C
YGL158W	YGL115W
YDL135C	YPR165W
YDL135C	YKR055W
YOR380W	YML064C
YCR106W	YNL171C
YLR329W	YHR157W
YLR329W	YHL022C
YJR021C	YDR465C
YBR260C	YKR055W
YDR137W	YLR039C
YDL138W	YLR313C
YDL138W	YCR076C
YDL138W	YPR077C
YPR165W	YER008C
YPR165W	YBL053W
YPR165W	YIL007C
YPR165W	YML109W
YKR055W	YIL007C
YNL180C	YDR353W
YBL033C	YNL105W
YOL143C	YKR104W
YLR453C	YBL102W
YLR453C	YPL057C
YLR453C	YJL176C
YLR453C	YLR251W
YLR453C	YDL210W
YLR453C	YHL017W
YLR453C	YJL015C
YLR453C	YLR301W
YLR453C	YMR147W
YLR453C	YNL013C
YLR453C	YNR066C
YLR453C	YNR071C
YLR453C	YOR220W
YLR453C	YPL034W
YLR453C	YNL237W
YHL027W	YJL056C
YMR139W	YBR126C
YMR139W	YML100W
YMR139W	YDR207C
YFL033C	YJL164C
YFL033C	YBR126C
YNL207W	YPL012W
YNL207W	YBR289W
YNL207W	YJL176C
YLL046C	YDR455C
YCL028W	YIL066C
YCL028W	YER125W
YCL028W	YML058W
YCL028W	YDR260C
YCL028W	YBR223C
YCL028W	YEL021W
YCL028W	YDR128W
YJL026W	YML064C
YJL026W	YDR398W
YJL026W	YOR229W
YIL066C	YFR052W
YIL066C	YDR427W
YIL066C	YML058W
YIL066C	YPR086W
YBR229C	YDL210W
YBL093C	YOR140W
YBL093C	YGR104C
YBL093C	YCR081W
YBL093C	YDR443C
YOR151C	YJL140W
YJL140W	YHL021C
YER169W	YPL071C
YHR200W	YFR004W
YHR200W	YFR052W
YHR200W	YDL097C
YHR200W	YPR108W
YHR200W	YOR261C
YHR200W	YDR427W
YHR200W	YKL145W
YHR200W	YDR394W
YHR200W	YOR259C
YHR200W	YGL048C
YHR200W	YGL011C
YFR004W	YFR052W
YFR004W	YDL097C
YFR004W	YOR261C
YFR004W	YDR427W
YFR004W	YKL145W
YFR004W	YDR394W
YFR004W	YGL048C
YFR004W	YIR011C
YFR052W	YDL097C
YFR052W	YPR108W
YFR052W	YOR261C
YFR052W	YDR427W
YFR052W	YKL145W
YFR052W	YDR394W
YFR052W	YOR259C
YFR052W	YGL048C
YFR052W	YJR133W
YHR027C	YKL145W
YHR027C	YDR394W
YHR027C	YGL048C
YHR027C	YDL123W
YHR027C	YCR073C
YHR027C	YKL171W
YIL075C	YGR184C
YDL097C	YPR108W
YDL097C	YOR261C
YDL097C	YDR427W
YDL097C	YKL145W
YDL097C	YDR394W
YDL097C	YOR259C
YDL097C	YGL048C
YPR108W	YKL145W
YPR108W	YDR394W
YPR108W	YDR363W-A
YPR108W	YDL123W
YOR261C	YDR427W
YOR261C	YKL145W
YOR261C	YDR394W
YDR427W	YKL145W
YDR427W	YDR394W
YDR427W	YGR067C
YKL145W	YDR394W
YKL145W	YOR259C
YKL145W	YGL048C
YKL145W	YGR184C
YDR394W	YOR259C
YDR394W	YGL048C
YDR394W	YOR027W
YDR394W	YLR306W
YDR394W	YGL074C
YDR394W	YMR284W
YOR259C	YGL048C
YOR259C	YDL225W
YOR259C	YDR398W
YGL048C	YGR184C
YDL111C	YDR280W
YDR280W	YOR076C
YDR280W	YBL004W
YOR049C	YPR086W
YOR049C	YFR049W
YML049C	YKL193C
YML049C	YBR152W
YER125W	YDR388W
YER125W	YKL020C
YER125W	YFR022W
YER125W	YLR392C
YDR233C	YDL089W
YDR233C	YOR285W
YOR014W	YBR230C
YJL047C	YDR139C
YGR275W	YPR086W
YDR139C	YDR328C
YDR139C	YLR306W
YCR009C	YDR388W
YCR009C	YBR108W
YCR009C	YJR115W
YDR388W	YPR055W
YDR388W	YNL138W
YDR388W	YBR108W
YDR388W	YJR083C
YDR388W	YJR115W
YDR388W	YLR243W
YDR388W	YNL086W
YBR095C	YOL004W
YDL076C	YOL004W
YDL076C	YPL139C
YDL076C	YDR207C
YDR129C	YDR353W
YDR143C	YPL113C
YER047C	YCL032W
YKL117W	YOR027W
YGL011C	YBR173C
YGL011C	YFL006W
YDR469W	YPL138C
YKL148C	YBR044C
YLL041C	YBR044C
YKL141W	YBR044C
YIL113W	YNL138W
YKL193C	YGL115W
YLR208W	YDL195W
YLR208W	YCR099C
YLR208W	YDR128W
YGL233W	YCL032W
YBL050W	YOR106W
YBL050W	YGL095C
YBL050W	YMR197C
YBL050W	YAL028W
YBL050W	YCR082W
YBL050W	YDL173W
YBL050W	YOL032W
YBL050W	YOL036W
YDR164C	YPL232W
YPR181C	YIL109C
YPR181C	YDL195W
YPR181C	YNL049C
YIL109C	YDL195W
YFL045C	YGL208W
YFL045C	YML064C
YFL045C	YDR398W
YLR378C	YPL253C
YML105C	YPR086W
YJL168C	YHR152W
YJL168C	YPL073C
YLR321C	YML064C
YLR321C	YLR345W
YOR140W	YDR443C
YOR140W	YNL025C
YKL006C-A	YBR203W
YKL006C-A	YHR140W
YIR001C	YNL138W
YIR001C	YGR250C
YOR007C	YOR164C
YBL058W	YBR223C
YHL006C	YDR078C
YHL006C	YLR046C
YLR079W	YDR328C
YBR103W	YDL185W
YBR103W	YJR141W
YBR103W	YMR155W
YBR103W	YML109W
YOL004W	YMR053C
YOL004W	YMR019W
YOL004W	YHR178W
YOL004W	YCR084C
YOL004W	YPL139C
YOL004W	YDR207C
YGL208W	YGL115W
YMR140W	YLR373C
YNL032W	YNL056W
YNL032W	YNL093W
YDR328C	YDL185W
YDR328C	YBR127C
YDR328C	YOR332W
YDR328C	YBR203W
YDR328C	YBR280C
YDR328C	YDR219C
YDR328C	YDR306C
YDL052C	YNL138W
YER029C	YBR152W
YFR031C	YIL144W
YOL034W	YMR117C
YOL034W	YOR324C
YML058W	YNL116W
YDR510W	YBR223C
YDR510W	YNL088W
YDL123W	YDL114W
YOR327C	YGR197C
YOR327C	YMR017W
YGL115W	YJR083C
YGL115W	YMR291W
YBR289W	YJL176C
YBR289W	YKR001C
YBR289W	YFL049W
YMR117C	YER018C
YMR117C	YCL032W
YMR117C	YIL144W
YHR172W	YPR086W
YLR313C	YLR362W
YLR313C	YDL159W
YLR313C	YCR084C
YHR152W	YNL138W
YHR152W	YDR310C
YHR152W	YLR132C
YHR152W	YPR152C
YPL130W	YKL047W
YMR017W	YPL232W
YOL091W	YNL086W
YGR104C	YNL025C
YCR081W	YNL025C
YLR082C	YML064C
YPR032W	YPR086W
YKR092C	YKL023W
YNL138W	YDR306C
YNL138W	YOL087C
YDR293C	YML064C
YNL025C	YLR322W
YOR047C	YLR305C
YOR047C	YJL048C
YOR047C	YLR446W
YOR047C	YFR049W
YOR047C	YOL131W
YLR362W	YCL032W
YLR362W	YOR089C
YCL032W	YDR416W
YCL032W	YOR270C
YCL032W	YPL120W
YCL032W	YKR020W
YCL032W	YCR082W
YCL032W	YLL049W
YCL032W	YNL086W
YCL032W	YPR076W
YOR027W	YKL210W
YOR027W	YDR306C
YMR054W	YDL185W
YMR054W	YPR036W
YMR054W	YBR127C
YMR054W	YOR332W
YPR086W	YGL145W
YPR086W	YPR066W
YPR086W	YAR066W
YPR086W	YDL086W
YPR086W	YDR102C
YPR086W	YDR133C
YPR086W	YER076C
YPR086W	YFL042C
YPR086W	YGR053C
YPR086W	YGR205W
YPR086W	YHL044W
YPR086W	YHL045W
YPR086W	YLR294C
YPR086W	YMR315W
YPR086W	YOL070C
YPR086W	YOR082C
YPR086W	YOR114W
YPR086W	YPR157W
YPR086W	YFL038C
YDL084W	YDR381W
YDR346C	YLR077W
YDR260C	YML072C
YCR030C	YJR126C
YBR069C	YDL015C
YBR069C	YKL065C
YML072C	YAL053W
YML064C	YKL035W
YML064C	YOR229W
YML064C	YLR070C
YML064C	YCR076C
YML064C	YCR087W
YML064C	YFL054C
YML064C	YGR066C
YML064C	YHR113W
YML064C	YHR198C
YML064C	YJL218W
YML064C	YJR056C
YML064C	YMR226C
YNL253W	YPL150W
YBR123C	YPL007C
YDL185W	YBR127C
YDL185W	YOR270C
YPL234C	YPL264C
YIL144W	YPL260W
YBR067C	YNL237W
YGL145W	YOR075W
YGL145W	YLR373C
YOR010C	YNL088W
YNL131W	YNL121C
YNL088W	YDR381W
YKL203C	YER093C
YJL164C	YPL203W
YJL164C	YNL093W
YNL079C	YDL072C
YPR156C	YBR285W
YPR156C	YKL065C
YPR156C	YHR140W
YBR126C	YMR261C
YBR126C	YBR265W
YBR126C	YML100W
YBR126C	YOR089C
YBR126C	YCR079W
YDR353W	YLR373C
YDR453C	YJL141C
YDL015C	YBR094W
YDL015C	YPL087W
YDL015C	YDL206W
YDL015C	YDR307W
YDL015C	YKL065C
YDL015C	YHR140W
YDL015C	YPR028W
YDL015C	YPL264C
YOR187W	YDR542W
YKL210W	YER100W
YPR066W	YPL003W
YLR306W	YPL003W
YER100W	YBL004W
YER100W	YAL053W
YER100W	YFL038C
YGR184C	YJL141C
YGR048W	YPL222W
YBR006W	YKL023W
YDL210W	YKL065C
YJR103W	YDR133C
YJR049C	YEL041W
YOR106W	YMR197C
YDL128W	YKL102C
YOR054C	YGL132W
YLR373C	YCL063W
YLR373C	YPL107W
YPL253C	YNR042W
YPR036W	YOR270C
YBR127C	YOR270C
YOR332W	YOR270C
YBR097W	YLR240W
YOR132W	YJL154C
YKR001C	YJL141C
YOR089C	YGL161C
YOR089C	YNL263C
YOR089C	YNL093W
YGL095C	YMR197C
YKR020W	YJL029C
YGR141W	YMR265C
YLR322W	YBL086C
YGL104C	YKL065C
YGL104C	YPR028W
YJL222W	YKL065C
YJL141C	YLR241W
YAL027W	YDR381W
YDR259C	YGR066C
YDR259C	YLR446W
YAR035W	YGR069W
YBL100C	YJL070C
YBR077C	YGR201C
YBR139W	YBR280C
YBR161W	YJR001W
YBR239C	YMR144W
YBR284W	YDL238C
YCL063W	YPL005W
YCR007C	YDR107C
YCR023C	YMR075C-A
YCR079W	YPL110C
YCR099C	YGR203W
YCR099C	YGR205W
YCR099C	YIL059C
YDL089W	YLR324W
YDL089W	YPR028W
YDL237W	YPR148C
YDR063W	YGL239C
YDR084C	YDR442W
YDR084C	YGL161C
YDR105C	YNL160W
YDR107C	YOL015W
YDR128W	YER182W
YDR132C	YJL218W
YDR307W	YKL065C
YDR307W	YHR140W
YDR455C	YLR173W
YDR479C	YLR324W
YDR504C	YJL070C
YEL023C	YML109W
YEL041W	YOR315W
YER152C	YJL107C
YKL065C	YHR140W
YKL065C	YLL023C
YKL065C	YBR183W
YKL065C	YPL264C
YFL030W	YIL077C
YFL034W	YPL110C
YFL040W	YLR349W
YFL052W	YOR366W
YFR003C	YPR050C
YFR011C	YJL021C
YGL161C	YPL095C
YGL161C	YBR264C
YGL161C	YFL038C
YGL161C	YNL093W
YGR126W	YLR063W
YHL010C	YKR017C
YHL044W	YKR035C
YHR034C	YLR241W
YHR140W	YMR279C
YHR140W	YPR028W
YHR140W	YBR183W
YHR140W	YPL264C
YNL263C	YPR028W
YNL263C	YBR264C
YNL263C	YFL038C
YNL263C	YNL093W
YIL105C	YNL047C
YKR065C	YLR036C
YKR065C	YLR241W
YKR074W	YLR446W
YLL023C	YPR028W
YLL032C	YML119W
YLR211C	YLR446W
YLR324W	YPR028W
YMR009W	YPL222W
YMR147W	YFR049W
YNL116W	YPL110C
YNL266W	YOL131W
YOL035C	YOR315W
YPR028W	YPL264C
