YFL056C	YOL018C
YLR288C	YJR112W
YLR288C	YOR104W
YLR288C	YLR009W
YLR288C	YGL189C
YLR288C	YHR119W
YLR288C	YLR119W
YLR288C	YDR311W
YLR288C	YDR460W
YLR288C	YKL058W
YLR288C	YCR007C
YLR288C	YCR016W
YLR288C	YJL084C
YLR288C	YJL199C
YLR288C	YJR083C
YLR288C	YKL044W
YLR288C	YLL023C
YLR288C	YLR021W
YLR288C	YLR050C
YLR288C	YLR051C
YLR288C	YLR124W
YLR288C	YLR290C
YLR288C	YNL190W
YLR288C	YOL131W
YLR288C	YOR087W
YDL005C	YHR058C
YDL005C	YBR193C
YDL005C	YGL151W
YDL005C	YLR071C
YDL005C	YGR104C
YDL005C	YCR081W
YDL005C	YBR169C
YDL005C	YDR443C
YDL005C	YML007W
YHR058C	YBL093C
YHR058C	YGL127C
YHR058C	YPR086W
YBR193C	YER012W
YBR193C	YBL093C
YBR193C	YGL127C
YBR193C	YGR104C
YBR193C	YPR086W
YGR121C	YOR321W
YIL046W	YPL038W
YIL046W	YNL007C
YIL046W	YDR328C
YIL046W	YLR082C
YIL046W	YBR270C
YIL046W	YOR087W
YPL169C	YMR123W
YPL169C	YDR381W
YGR249W	YBR175W
YGR249W	YBR162C
YGR249W	YBR270C
YGR249W	YLR446W
YIR033W	YAR027W
YDL200C	YGL137W
YDL200C	YLL011W
YDL200C	YGR184C
YDL200C	YHR033W
YGL035C	YDR477W
YGL035C	YPL025C
YMR167W	YLR035C
YMR167W	YER095W
YLR035C	YGR165W
YLR035C	YMR206W
YPL224C	YLR141W
YHR204W	YJL053W
YHR204W	YLR321C
YHR204W	YMR304W
YKL201C	YOR003W
YJL186W	YDL138W
YPL082C	YLR044C
YPL082C	YBR049C
YPL082C	YLR176C
YPL082C	YKR001C
YOR177C	YOR265W
YOR177C	YMR216C
YOL088C	YHR091C
YOL088C	YLR312C
YKL059C	YDR228C
YKL059C	YNL317W
YKL059C	YAL043C
YKL059C	YGR156W
YKL059C	YLR277C
YKL059C	YPR107C
YJR160C	YBR106W
YJR160C	YLR372W
YCL061C	YDL030W
YPR079W	YEL017C-A
YPR079W	YDL138W
YPR079W	YNL194C
YPR079W	YPL162C
YKL142W	YGR086C
YBL038W	YOR290C
YBL038W	YJL176C
YBL038W	YBL004W
YBL038W	YGR033C
YOR370C	YOR089C
YOR370C	YBR264C
YOR370C	YFL038C
YOR370C	YNL093W
YKL009W	YNL061W
YLR219W	YLR427W
YBR195C	YHR004C
YOL116W	YIL117C
YDR277C	YCR009C
YDR277C	YDR388W
YDR277C	YLR447C
YPL070W	YGR010W
YPL070W	YDR394W
YPL070W	YLR321C
YPL070W	YML064C
YPL070W	YHL018W
YPL070W	YNL044W
YPL070W	YJL199C
YDR386W	YNL061W
YDR386W	YDL043C
YDR386W	YLR196W
YDR386W	YDR388W
YDR386W	YCL032W
YDR386W	YER078C
YDR386W	YDR381W
YMR004W	YBR077C
YMR109W	YBL093C
YMR109W	YDR388W
YMR109W	YLR337C
YMR080C	YBR143C
YPL126W	YDL043C
YPL126W	YLR196W
YKR048C	YDR162C
YKR048C	YMR139W
YKR048C	YDR259C
YKR048C	YKL095W
YKR048C	YOL070C
YKR048C	YPL150W
YKR048C	YDR381W
YKR048C	YDR002W
YGR232W	YDR394W
YGR232W	YGL048C
YGR232W	YPR086W
YGR232W	YGL004C
YPR155C	YPR086W
YPR155C	YBR162C
YNL036W	YOL061W
YPL024W	YDR311W
YLR265C	YNL044W
YDL002C	YPL235W
YDL002C	YKR001C
YGL221C	YML064C
YPL174C	YNL090W
YPL174C	YBL106C
YJR112W	YFL008W
YJR112W	YLR086W
YJR112W	YGL093W
YGR089W	YFL008W
YGR089W	YLR086W
YGR089W	YHL010C
YOR206W	YNL175C
YOR206W	YNL061W
YOR206W	YLR453C
YOR206W	YLR427W
YLR002C	YGR079W
YPL093W	YNL061W
YPL093W	YAL047C
YPL093W	YOR324C
YNL175C	YDR496C
YNL175C	YLR447C
YNL061W	YGL111W
YNL061W	YML123C
YNL061W	YDR496C
YNL061W	YOR191W
YNL061W	YLR009W
YNL061W	YPL009C
YDR043C	YDR477W
YPL233W	YBR069C
YGR159C	YKL193C
YNL091W	YPL229W
YJR062C	YOR332W
YGL172W	YER165W
YGL172W	YML092C
YGL172W	YNL086W
YMR153W	YJL117W
YMR153W	YGL170C
YMR153W	YML064C
YMR153W	YOL018C
YMR153W	YOL129W
YMR153W	YDR307W
YMR153W	YMR298W
YGL151W	YBL093C
YHR195W	YEL013W
YLR093C	YGL006W
YLR093C	YBL050W
YLR093C	YGL212W
YLR093C	YMR197C
YAL051W	YOR363C
YGL055W	YBR106W
YJL212C	YFR017C
YML065W	YML109W
YOR085W	YGL226C-A
YOR085W	YGL022W
YOR085W	YNR065C
YGL226C-A	YGL022W
YML019W	YPR086W
YER165W	YDR228C
YER165W	YBL105C
YER007W	YHR027C
YER007W	YML085C
YER129W	YDR477W
YCR077C	YDL139C
YCR077C	YBR103W
YCR077C	YBR270C
YCR077C	YML109W
YNL015W	YPR086W
YBR233W	YDR381W
YDR228C	YAL043C
YDR228C	YLR277C
YBR186W	YGL127C
YIL071C	YOL117W
YIL071C	YDR311W
YER059W	YBR141C
YER059W	YJL084C
YER059W	YOR392W
YGR202C	YGL137W
YER178W	YBR221C
YER178W	YGL137W
YER178W	YKL124W
YBR221C	YBR044C
YBR221C	YLR218C
YBR221C	YML059C
YLR044C	YBR069C
YLR044C	YAL027W
YLR134W	YHL006C
YLR134W	YLR447C
YGR087C	YLR427W
YCL043C	YIR001C
YDR406W	YAR027W
YOR036W	YAL032C
YOR036W	YBL050W
YOR036W	YBR080C
YOR036W	YMR017W
YOR036W	YCL032W
YOR036W	YLR447C
YOR036W	YMR197C
YOR036W	YDR100W
YOR036W	YGL161C
YOR036W	YFL038C
YLR148W	YMR231W
YLR148W	YDR170C
YLR148W	YPL045W
YLR148W	YLR396C
YLR148W	YDR080W
YLR148W	YAL002W
YLR148W	YMR197C
YMR231W	YPL045W
YMR231W	YLR396C
YMR231W	YDR080W
YMR231W	YAL002W
YJL053W	YLR453C
YJL053W	YOR132W
YER153C	YGR222W
YNR045W	YGR222W
YNL003C	YHL042W
YGL153W	YNL214W
YGL153W	YDR244W
YGL153W	YCR036W
YGL153W	YDL139C
YGL153W	YGL127C
YGL153W	YOL105C
YNL214W	YDR244W
YKL197C	YNL329C
YDR244W	YGL205W
YNL329C	YHL042W
YNL317W	YAL043C
YNL317W	YGR156W
YNL317W	YDR212W
YNL317W	YLR277C
YNL317W	YPR107C
YCR012W	YAR007C
YCR012W	YGL137W
YCR012W	YEL031W
YCR012W	YOR110W
YAR071W	YLR453C
YBR093C	YKR106W
YML123C	YJL117W
YML123C	YBR106W
YML123C	YER125W
YML123C	YDR388W
YML123C	YLR372W
YML123C	YDR200C
YML123C	YKL065C
YML123C	YNL116W
YJL117W	YBR106W
YJL117W	YEL017C-A
YJL117W	YLR372W
YJL117W	YBR069C
YJL117W	YDL015C
YJL117W	YKL065C
YJL117W	YHL042W
YJL117W	YBR183W
YBR106W	YEL017C-A
YBR106W	YGL167C
YBR106W	YIL120W
YBR106W	YPR198W
YBR106W	YLL028W
YBR106W	YDL015C
YBR106W	YAR027W
YBR106W	YDL128W
YBR106W	YDR307W
YBR106W	YGL051W
YBR106W	YHL042W
YBR106W	YIL171W
YBR106W	YKL146W
YBR106W	YKR106W
YBR106W	YLL023C
YBR106W	YNL275W
YBR106W	YNL321W
YBR106W	YBR183W
YDR313C	YNL044W
YGR086C	YGL137W
YGR086C	YLR447C
YGR086C	YDR200C
YGR086C	YPL150W
YBL105C	YGL022W
YBL105C	YML109W
YEL017C-A	YLR372W
YEL017C-A	YOL018C
YEL017C-A	YHL042W
YEL017C-A	YLL023C
YEL017C-A	YMR299C
YEL017C-A	YNL194C
YML069W	YOL054W
YML069W	YOR292C
YBR257W	YBR167C
YBR167C	YBL018C
YNL055C	YNL090W
YNL055C	YDR394W
YNL055C	YCR009C
YNL055C	YNL260C
YNL055C	YOL087C
YNL055C	YNL093W
YGL205W	YDR128W
YHR075C	YDL134C
YDL134C	YPL152W
YDL134C	YAL016W
YDR075W	YDR212W
YDR075W	YBL046W
YDR075W	YHR033W
YDR452W	YPR086W
YDR436W	YKL193C
YEL060C	YGL137W
YEL060C	YDR328C
YEL060C	YDR477W
YOR362C	YER012W
YOR362C	YMR154C
YOR362C	YDR388W
YOR362C	YGL137W
YOR362C	YML109W
YER012W	YJL001W
YER012W	YFR050C
YER012W	YBL041W
YER012W	YML092C
YER012W	YGR135W
YER012W	YER094C
YER012W	YFR052W
YER012W	YHR027C
YER012W	YIL075C
YER012W	YPR108W
YER012W	YDR394W
YER012W	YGL048C
YER012W	YHR033W
YER012W	YKL206C
YER012W	YLR199C
YFR050C	YML092C
YFR050C	YJL141C
YFR050C	YBR270C
YFR050C	YGR067C
YBL041W	YCR073C
YML092C	YGR135W
YML092C	YER094C
YML092C	YHL025W
YML092C	YGL149W
YML092C	YJL199C
YML092C	YPR126C
YGR135W	YOR043W
YPL192C	YBL050W
YPL192C	YML064C
YGL053W	YOL107W
YDL043C	YMR302C
YDL043C	YDL030W
YDL043C	YGL137W
YDL043C	YDR409W
YDL043C	YMR117C
YDL043C	YBR152W
YDL043C	YBR069C
YDL043C	YMR304W
YDL043C	YDR131C
YDL043C	YGR250C
YMR302C	YGR280C
YGR091W	YDR473C
YGR091W	YPR178W
YGR091W	YKL173W
YGR091W	YBR152W
YGR091W	YER078C
YGR075C	YBR152W
YDR473C	YPR178W
YDR473C	YBR152W
YGL120C	YAL032C
YGL120C	YKL173W
YGL120C	YKL095W
YAL032C	YML049C
YAL032C	YKL173W
YAL032C	YKL095W
YPR178W	YKL173W
YPR178W	YBR152W
YPR178W	YOR027W
YPR178W	YGR241C
YDL030W	YOR191W
YDL030W	YML049C
YDL030W	YBR152W
YDL030W	YDR485C
YDL030W	YPL146C
YDL214C	YEL013W
YER099C	YOL061W
YER099C	YMR139W
YOL061W	YMR139W
YOL054W	YCR030C
YAL017W	YOL045W
YOL045W	YBR175W
YLL010C	YOR043W
YDR032C	YCL032W
YDR032C	YML064C
YDR032C	YBR052C
YDR032C	YCR004C
YLR376C	YHL006C
YAL043C	YGR156W
YAL043C	YMR182C
YAL043C	YDR311W
YAL043C	YLR277C
YAL043C	YPR107C
YER089C	YDR071C
YBL056W	YDR076W
YBL056W	YDL060W
YBL056W	YBR097W
YBL056W	YDR071C
YGR156W	YPR107C
YOR348C	YCR045C
YOR348C	YJL084C
YLR196W	YPR191W
YLR196W	YFL008W
YLR196W	YDR212W
YGR280C	YPL110C
YPR191W	YML064C
YPR191W	YKL095W
YIL120W	YGL051W
YIL120W	YLL023C
YDL105W	YOR027W
YDL105W	YCR084C
YDL105W	YDR288W
YMR022W	YLR006C
YML095C	YMR201C
YML095C	YAL027W
YMR201C	YNL312W
YMR201C	YDR311W
YMR201C	YIL011W
YDR030C	YDR212W
YGR258C	YIL143C
YGR258C	YDR311W
YER095W	YDR076W
YER095W	YAR007C
YER095W	YOR151C
YER095W	YDR394W
YER095W	YLR337C
YER095W	YPL238C
YDR076W	YHR033W
YDR202C	YDR328C
YDR202C	YOR332W
YGL158W	YDR477W
YLR248W	YDR080W
YGL071W	YML007W
YDL135C	YKR055W
YOR380W	YML064C
YBR049C	YLR176C
YBR049C	YKR001C
YLR329W	YHL022C
YJR021C	YDR465C
YFR051C	YDR238C
YFR051C	YGL137W
YAR007C	YNL312W
YAR007C	YER078C
YLR176C	YKR001C
YLR071C	YBL093C
YDL138W	YLR313C
YDL138W	YIR039C
YNL090W	YOR089C
YOL066C	YPR086W
YOL143C	YKR104W
YLR453C	YOR001W
YLR453C	YDR422C
YLR453C	YOR195W
YLR453C	YJL176C
YLR453C	YLR251W
YLR453C	YCL023C
YLR453C	YJL015C
YLR453C	YLR016C
YLR453C	YLR426W
YLR453C	YNL260C
YLR453C	YOR220W
YLR453C	YLR121C
YHL027W	YJL056C
YMR154C	YLR447C
YMR154C	YER066W
YOR191W	YDR227W
YMR235C	YLR119W
YMR235C	YMR151W
YMR235C	YDR002W
YLR371W	YOR008C
YLR371W	YBR143C
YBL093C	YGR104C
YBL093C	YDR308C
YBL093C	YCR081W
YBL093C	YDR443C
YBL093C	YML007W
YOR341W	YOR340C
YOR341W	YOR210W
YOR340C	YER125W
YOR210W	YOR151C
YOR210W	YDR527W
YOR151C	YAL005C
YDR418W	YDL130W
YDR418W	YDR084C
YBL092W	YDR398W
YPL131W	YMR041C
YFR052W	YPR108W
YFR052W	YDR394W
YFR052W	YOR259C
YFR052W	YGL048C
YHR027C	YDR394W
YHR027C	YGL048C
YHR027C	YCR073C
YHR027C	YBR175W
YHR027C	YGL004C
YHR027C	YKL171W
YIL075C	YGR184C
YPR108W	YDR394W
YPR108W	YGL137W
YPR108W	YGL004C
YDL130W	YLR051C
YDR394W	YOR259C
YDR394W	YGL048C
YDR394W	YGL137W
YDR394W	YMR216C
YDR394W	YOR027W
YDR394W	YLR306W
YDR394W	YGL004C
YDR394W	YMR284W
YOR259C	YGL048C
YOR259C	YMR216C
YOR259C	YDR398W
YOR259C	YGL004C
YOR259C	YGR146C
YGL048C	YBR198C
YGL048C	YGR184C
YPL152W	YAL016W
YPL152W	YLR447C
YBL025W	YIL141W
YBL025W	YJR087W
YBL014C	YJL025W
YPL012W	YDL060W
YPL012W	YLR427W
YDR280W	YGR095C
YDR280W	YOR001W
YDR280W	YLR398C
YDR280W	YPR189W
YDR280W	YBL004W
YGR095C	YOR001W
YML049C	YKL193C
YML049C	YBR152W
YER125W	YDR388W
YER125W	YNL243W
YER125W	YFR022W
YER125W	YGR268C
YER125W	YKR018C
YER125W	YLR392C
YER125W	YOR385W
YER125W	YPR084W
YPL235W	YDR388W
YPL235W	YGL004C
YCR009C	YDR388W
YCR009C	YGL137W
YCR009C	YGL060W
YCR009C	YJR115W
YDR388W	YPR055W
YDR388W	YBL007C
YDR388W	YNL243W
YDR388W	YPR088C
YDR388W	YLR337C
YDR388W	YGL060W
YDR388W	YGR268C
YDR388W	YJR083C
YDR388W	YJR115W
YDR388W	YLR243W
YDR388W	YNL086W
YHR079C-A	YPR086W
YGL229C	YJL211C
YGL229C	YMR181C
YDR181C	YOR213C
YKL117W	YOR027W
YKL148C	YBR044C
YIR022W	YLR372W
YLR208W	YDL195W
YLR208W	YGL100W
YLR208W	YCR099C
YLR208W	YDR128W
YLR208W	YHL039W
YLR208W	YPR107C
YGL233W	YCL032W
YBL050W	YGR009C
YBL050W	YKL173W
YBL050W	YOL018C
YBL050W	YGL095C
YBL050W	YMR197C
YBL050W	YAL028W
YBL050W	YDL133W
YBL050W	YOL032W
YBR080C	YGL137W
YDR238C	YGL137W
YDR238C	YBR162C
YGL137W	YGL100W
YGL137W	YOR027W
YGL137W	YDR212W
YGL137W	YMR146C
YLR440C	YNL066W
YER008C	YMR304W
YPL094C	YPR086W
YPL094C	YAR027W
YDR170C	YDR477W
YDR170C	YER100W
YGR009C	YBL106C
YGR009C	YPR032W
YGR009C	YPL232W
YGR009C	YMR183C
YGL100W	YDR128W
YHR119W	YAR003W
YHR119W	YBR175W
YHR119W	YLR447C
YLR321C	YGL127C
YLR321C	YML064C
YPR198W	YLR372W
YPR198W	YBR069C
YPR198W	YKL065C
YPR198W	YGL051W
YPR198W	YNL095C
YPR198W	YKL175W
YCL010C	YBR081C
YGL066W	YBR081C
YGL066W	YBR198C
YIR001C	YGR250C
YBL058W	YBR223C
YHL006C	YLR046C
YLR079W	YDR328C
YBR103W	YDR227W
YBR103W	YMR155W
YBR103W	YML109W
YDR422C	YDR477W
YDR422C	YLR306W
YDR227W	YFL006W
YDR227W	YMR284W
YDR227W	YML109W
YNL007C	YAL005C
YLR398C	YGL213C
YPR189W	YGL213C
YGL213C	YHL022C
YNL167C	YCR084C
YDR328C	YOR332W
YDR328C	YDR131C
YDR328C	YDR219C
YDR328C	YGL149W
YDR328C	YJL149W
YDR328C	YLR352W
YDR328C	YMR258C
YBL007C	YJL151C
YBL007C	YCR030C
YBL007C	YJL004C
YBL007C	YLR337C
YBL007C	YGR268C
YBL007C	YMR253C
YPL027W	YCR095C
YFL008W	YMR117C
YLR086W	YLR016C
YML058W	YNL116W
YJL151C	YGL212W
YDR073W	YOR290C
YOR290C	YBR289W
YOR290C	YJL176C
YBR289W	YHL025W
YBR289W	YJL176C
YBR289W	YKR001C
YGL131C	YLR413W
YPR101W	YKL095W
YKL173W	YBR152W
YKL173W	YKL095W
YDR425W	YJL036W
YDR425W	YGL161C
YDR425W	YGL198W
YDR425W	YKR014C
YMR096W	YMR322C
YJR104C	YKL095W
YLL011W	YDR212W
YGL127C	YDR308C
YGL127C	YCR030C
YGL127C	YOL018C
YGL127C	YDR092W
YGL127C	YIL031W
YGL127C	YEL038W
YGL127C	YDR259C
YGL127C	YDR084C
YGL127C	YDR479C
YGL127C	YER119C
YGL127C	YER184C
YGL127C	YGL250W
YGL127C	YGR139W
YGL127C	YHR130C
YGL127C	YLR311C
YGL127C	YOR263C
YGL127C	YOR289W
YGL127C	YOR162C
YDR356W	YHR172W
YDR356W	YLR212C
YMR117C	YCL032W
YAL047C	YHR172W
YAL047C	YCL032W
YAL047C	YLR045C
YAL047C	YLR212C
YAL047C	YGL212W
YHR172W	YLR045C
YHR172W	YPR086W
YHR172W	YLR212C
YLR313C	YLR362W
YLR313C	YDL159W
YLR313C	YCR084C
YMR017W	YPL232W
YOL091W	YNL086W
YOL148C	YBR081C
YOL148C	YPR086W
YML010W	YBL046W
YBR081C	YBR198C
YBR081C	YML007W
YDR308C	YCL032W
YLR082C	YML064C
YLR119W	YLR051C
YBL106C	YHR161C
YPR032W	YPR086W
YPR088C	YPL243W
YPR088C	YPL210C
YDR293C	YML064C
YLR006C	YCR073C
YIL143C	YOR027W
YIL143C	YPR056W
YPL232W	YHR161C
YMR183C	YHR161C
YHR178W	YDR070C
YLR362W	YCL032W
YLR362W	YDR103W
YLR362W	YOR089C
YCL032W	YDR103W
YCL032W	YKR020W
YCL032W	YLL049W
YCL032W	YNL086W
YDR103W	YDL159W
YOR027W	YER066C-A
YDR082W	YLR010C
YLR045C	YPR086W
YPR086W	YBR175W
YPR086W	YOR110W
YPR086W	YMR146C
YPR086W	YOR194C
YPR086W	YKL058W
YPR086W	YPR066W
YPR086W	YDL086W
YPR086W	YDR102C
YPR086W	YGR053C
YPR086W	YHR040W
YPR086W	YMR315W
YPR086W	YOL070C
YPR086W	YOL111C
YPR086W	YOR082C
YPR086W	YPR157W
YPR086W	YFL038C
YNL066W	YGR263C
YBR143C	YDL058W
YBR143C	YBL004W
YBR143C	YJL017W
YLR372W	YBR069C
YLR372W	YLL028W
YLR372W	YDL015C
YLR372W	YDR307W
YLR372W	YHL042W
YLR372W	YLL023C
YLR372W	YBR183W
YAR003W	YBR175W
YOR333C	YER063W
YJL004C	YNL044W
YPL011C	YBR198C
YBR198C	YDR212W
YBR198C	YDR259C
YBR198C	YBR025C
YBR069C	YDL015C
YBR069C	YKL065C
YBR069C	YGL051W
YBR069C	YOL109W
YDR212W	YJL164C
YDR212W	YKL095W
YDR212W	YLR030W
YDR212W	YOR324C
YBL088C	YPL110C
YML064C	YKL010C
YML064C	YKL035W
YML064C	YNR012W
YML064C	YKL080W
YML064C	YLR070C
YML064C	YCR087W
YML064C	YFL054C
YML064C	YGR058W
YML064C	YGR268C
YML064C	YHR033W
YML064C	YNL044W
YML064C	YJL199C
YML064C	YKR014C
YDR311W	YPR056W
YDR311W	YOR089C
YDR311W	YDR259C
YDR311W	YGL198W
YDR311W	YGR033C
YMR146C	YOL087C
YMR146C	YPL105C
YOL018C	YGL095C
YOL018C	YMR197C
YOR194C	YKL058W
YKL203C	YNL229C
YGL096W	YLR447C
YAL016W	YGR281W
YAL016W	YML109W
YJL164C	YNL093W
YLL028W	YAL018C
YLL028W	YKL065C
YLL028W	YGL051W
YOR273C	YAR027W
YJL087C	YLR447C
YDR453C	YJL141C
YBR265W	YLR255C
YDL015C	YBR094W
YDL015C	YDL206W
YDL015C	YDR307W
YDL015C	YDR506C
YDL015C	YKL065C
YDL015C	YPR028W
YLR425W	YOR053W
YPR066W	YPL003W
YLR306W	YPL003W
YER100W	YBL004W
YER100W	YAL053W
YER100W	YPL229W
YER100W	YFL038C
YMR304W	YJL141C
YMR304W	YBL044W
YGR184C	YJL141C
YAR027W	YAR028W
YAR027W	YAR030C
YAR027W	YHR048W
YAR027W	YKR105C
YKR044W	YHR159W
YPL003W	YLR447C
YNL229C	YKL095W
YNR012W	YGR079W
YMR093W	YDR398W
YDR398W	YBR025C
YNL054W	YBL104C
YGL212W	YOL129W
YGL212W	YMR197C
YGL212W	YGL161C
YGL212W	YNL263C
YGL212W	YOR292C
YDL128W	YKL102C
YPL253C	YNR042W
YHR060W	YLR447C
YOR332W	YLR447C
YLR447C	YDR259C
YLR447C	YAR035W
YLR447C	YDL193W
YLR447C	YDL221W
YLR447C	YDL241W
YLR447C	YER064C
YLR447C	YJL199C
YLR447C	YKR100C
YLR447C	YLR352W
YLR447C	YLR426W
YLR447C	YOR053W
YBR097W	YLR240W
YPL045W	YLR396C
YPL045W	YDR080W
YPL045W	YAL002W
YKR001C	YJL141C
YOR089C	YGL161C
YOR089C	YNL263C
YOR089C	YKR014C
YOR089C	YNL093W
YLR396C	YDR080W
YLR396C	YAL002W
YGL095C	YMR197C
YKR020W	YJL029C
YKR020W	YDR027C
YJL029C	YDR027C
YNL246W	YPR058W
YAL004W	YML109W
YAL018C	YIL171W
YAL027W	YDR381W
YAL049C	YDL025C
YML007W	YBR216C
YDR259C	YBR270C
YDR259C	YLR446W
YAR035W	YGR069W
YBR077C	YGR201C
YCL063W	YPL005W
YCR007C	YDR107C
YCR099C	YGR203W
YCR101C	YHL042W
YDL011C	YEL023C
YDL025C	YGR016W
YDL062W	YLR277C
YDR084C	YGL161C
YDR084C	YGL198W
YDR100W	YGL161C
YDR100W	YPL095C
YDR128W	YHR033W
YDR221W	YMR151W
YDR307W	YKL065C
YDR387C	YOR292C
YDR506C	YBR183W
YDR527W	YOL131W
YEL023C	YML109W
YER051W	YLR121C
YER064C	YNL157W
YKL065C	YHL042W
YKL065C	YLL023C
YKL065C	YBR183W
YFL030W	YIL077C
YFL034W	YPL110C
YGL051W	YKL146W
YGL057C	YJL135W
YGL161C	YGL198W
YGL161C	YHR105W
YGL161C	YPL095C
YGL161C	YBR264C
YGL161C	YFL038C
YGL161C	YKR014C
YGL161C	YNL093W
YGL198W	YNL263C
YGL198W	YPL095C
YGL198W	YBR264C
YGL198W	YFL038C
YGL198W	YKR014C
YGL198W	YNL093W
YGR024C	YPL110C
YGR126W	YLR063W
YHL042W	YPR028W
YHL042W	YGL259W
YHR105W	YNL263C
YHR151C	YNL193W
YNL263C	YNL044W
YNL263C	YPR028W
YNL263C	YBR264C
YNL263C	YFL038C
YNL263C	YKR014C
YNL263C	YNL093W
YIL171W	YPR028W
YNL044W	YLL023C
YJL070C	YGL259W
YKL036C	YKL160W
YKL224C	YLR030W
YLL023C	YLL056C
YLL023C	YPR028W
YLL049W	YNR069C
YLR031W	YMR124W
YLR042C	YLR434C
YLR211C	YLR446W
YLR437C	YLR277C
YLR456W	YPR050C
YMR322C	YNL260C
YNL116W	YPL110C
YNL155W	YOR364W
YNL266W	YOL131W
YKR014C	YNL093W
YLR277C	YPR107C
