YMR056C	YNR056C
YDR342C	YGL042C
YIR037W	YMR047C
YBR157C	YGL070C
YFL013C	YDL002C
YFL013C	YLR453C
YFL013C	YPR086W
YLR052W	YDL002C
YLR052W	YLR424W
YOR189W	YJR091C
YCL009C	YER094C
YML056C	YER142C
YJR094C	YJL106W
YJR094C	YDR207C
YJL106W	YJR091C
YJL106W	YDR212W
YGL192W	YCL055W
YCR046C	YDL049C
YJR138W	YLR438C-A
YJR138W	YER112W
YJR138W	YBR126C
YJR138W	YMR304W
YDL181W	YDR318W
YOL108C	YNL279W
YOL108C	YOL067C
YOL108C	YLR422W
YOL108C	YMR317W
YPL209C	YOR084W
YBR011C	YJR062C
YBR011C	YMR267W
YBR011C	YLR371W
YBR011C	YLR425W
YPL242C	YML064C
YPL040C	YJL100W
YOR155C	YER090W
YNL265C	YGR194C
YBR086C	YPR086W
YGL133W	YDL002C
YGL133W	YBR123C
YPR133C	YPR094W
YKL217W	YIL166C
YMR294W	YPR083W
YMR294W	YPL174C
YMR294W	YMR047C
YMR294W	YGR119C
YMR294W	YGR294W
YMR294W	YLL049W
YJR091C	YDR439W
YJR091C	YPL004C
YJR091C	YOR197W
YJR091C	YPL270W
YJR091C	YPR188C
YJR091C	YLR035C
YJR091C	YIR025W
YJR091C	YAL034W-A
YJR091C	YPL219W
YJR091C	YER178W
YJR091C	YLR191W
YJR091C	YNL214W
YJR091C	YOR122C
YJR091C	YDR313C
YJR091C	YHR026W
YJR091C	YAR031W
YJR091C	YOR265W
YJR091C	YJL140W
YJR091C	YER125W
YJR091C	YOR014W
YJR091C	YJL047C
YJR091C	YKL117W
YJR091C	YER019C-A
YJR091C	YML013W
YJR091C	YDL052C
YJR091C	YDR510W
YJR091C	YJR010C-A
YJR091C	YKR037C
YJR091C	YER063W
YJR091C	YOL072W
YJR091C	YEL013W
YJR091C	YMR197C
YJR091C	YGR241C
YJR091C	YAR030C
YJR091C	YBL094C
YJR091C	YBR271W
YJR091C	YCR041W
YJR091C	YDL046W
YJR091C	YDR010C
YJR091C	YDR031W
YJR091C	YDR438W
YJR091C	YEL008W
YJR091C	YGL198W
YJR091C	YGL217C
YJR091C	YGR182C
YJR091C	YGR269W
YJR091C	YGR294W
YJR091C	YHR130C
YJR091C	YIL060W
YJR091C	YJL107C
YJR091C	YJL199C
YJR091C	YJR038C
YJR091C	YJR087W
YJR091C	YKL111C
YJR091C	YKL146W
YJR091C	YKL160W
YJR091C	YKR040C
YJR091C	YKR105C
YJR091C	YLL030C
YJR091C	YLL065W
YJR091C	YLR283W
YJR091C	YLR324W
YJR091C	YLR379W
YJR091C	YLR392C
YJR091C	YMR160W
YJR091C	YMR278W
YJR091C	YNL092W
YJR091C	YNL144C
YJR091C	YNL266W
YJR091C	YNL285W
YJR091C	YNR071C
YJR091C	YOR114W
YJR091C	YMR104C
YJR091C	YPL052W
YJR091C	YPL159C
YJR091C	YPR003C
YJR091C	YPR050C
YJR091C	YPR096C
YJR091C	YPR148C
YJR091C	YNL241C
YBR017C	YER110C
YBR017C	YBR205W
YBR017C	YMR145C
YBR017C	YMR047C
YBR017C	YGR119C
YBR017C	YBL030C
YBR017C	YAL032C
YBR017C	YOR259C
YBR017C	YEL051W
YBR017C	YDR002W
YPL125W	YMR047C
YPL125W	YGR119C
YPL125W	YER161C
YER110C	YDR148C
YER110C	YMR047C
YER110C	YGR119C
YER110C	YDR170C
YER110C	YDL052C
YER110C	YBR143C
YER110C	YBR069C
YER110C	YML007W
YCL055W	YNL196C
YCL055W	YGL036W
YCL055W	YMR147W
YHR158C	YGR238C
YHR158C	YLR453C
YHR158C	YJL187C
YHR158C	YMR181C
YGL173C	YLR438C-A
YGL173C	YER112W
YIL125W	YDR148C
YIL125W	YFL018C
YIL125W	YMR235C
YIL125W	YML064C
YDR148C	YFL018C
YDR148C	YMR047C
YDR148C	YDR388W
YDR148C	YDR510W
YDR148C	YKL010C
YDR148C	YNL092W
YLL019C	YDL185W
YLL019C	YBR126C
YLR338W	YAL032C
YDL041W	YDR318W
YNL132W	YDR386W
YNL132W	YGL252C
YNL132W	YOL102C
YNL132W	YJL069C
YBR205W	YDR170C
YBR205W	YBL007C
YBR205W	YGL212W
YBR205W	YHR105W
YBR205W	YFL038C
YBR205W	YPR107C
YPL053C	YKR088C
YIL085C	YLR325C
YNL239W	YDR189W
YNL239W	YML064C
YNL239W	YLR222C
YJL062W	YKL146W
YNL071W	YBR221C
YOR123C	YKL145W
YOR123C	YBR058C
YOR123C	YOL131W
YFL018C	YBR221C
YFL018C	YDR388W
YPL060W	YLR373C
YDR503C	YNR074C
YGR136W	YER125W
YGR136W	YBR108W
YGR136W	YIL108W
YCL034W	YBL007C
YLR438C-A	YER112W
YLR438C-A	YKL173W
YLR438C-A	YBR108W
YLR438C-A	YLR281C
YER112W	YDR386W
YER112W	YLR275W
YER112W	YOR219C
YER112W	YBR126C
YER112W	YMR304W
YER112W	YIL029C
YPL004C	YDR490C
YPL004C	YBR055C
YPL004C	YMR059W
YPL004C	YDR200C
YNL006W	YCR012W
YNL006W	YJR066W
YNL006W	YKL203C
YDL087C	YHR086W
YDL087C	YML049C
YDL087C	YLR275W
YDL087C	YKL173W
YDR034C	YHL004W
YDR034C	YDL085W
YDR034C	YLR328W
YDR034C	YLR191W
YDR034C	YDR259C
YDR034C	YCR095C
YDR034C	YDR131C
YDR034C	YGR111W
YDR034C	YLR063W
YDR034C	YPL114W
YJL030W	YNL218W
YJL030W	YER105C
YJL030W	YNL236W
YJL013C	YNL236W
YER142C	YOL090W
YER142C	YOL041C
YGR289C	YOL003C
YGR289C	YPR028W
YBR298C	YNL121C
YBR298C	YBR159W
YBR298C	YKL065C
YBR298C	YMR279C
YOR197W	YBL106C
YOR197W	YLL017W
YDL054C	YHR026W
YDL054C	YAR031W
YDL054C	YBR159W
YDL054C	YDR307W
YKL221W	YOR221C
YKL221W	YDR205W
YKL221W	YMR047C
YKL221W	YHR026W
YPR046W	YGR119C
YDR318W	YDL061C
YDR318W	YHR152W
YDR318W	YDL046W
YDR318W	YDL053C
YDR318W	YDL162C
YDR318W	YDR455C
YDR318W	YDR542W
YDR318W	YFL015C
YDR318W	YGR146C
YDR318W	YHR189W
YBL023C	YBR126C
YKL150W	YGL070C
YNL173C	YDR514C
YKL085W	YBR136W
YKL085W	YJR062C
YKL085W	YBR055C
YKL085W	YDR129C
YKL085W	YDR306C
YOL126C	YJR068W
YOL126C	YIL108W
YFL016C	YDR128W
YFL016C	YHL045W
YPL270W	YOR327C
YLR368W	YHR075C
YLR368W	YHR106W
YLR368W	YJL048C
YPR083W	YGR119C
YBR136W	YBR143C
YMR112C	YDL005C
YMR112C	YBL093C
YDL005C	YOR174W
YDL005C	YBR193C
YDL005C	YPR168W
YDL005C	YNL236W
YDL005C	YGR104C
YDL005C	YCR081W
YDL005C	YDR443C
YDL005C	YPL042C
YDL005C	YML007W
YOR174W	YBL093C
YOR174W	YDL076C
YOR174W	YDR308C
YBR193C	YMR047C
YBR193C	YER012W
YBR193C	YBL093C
YBR193C	YGR104C
YBR193C	YPR086W
YIL046W	YLR082C
YIL046W	YJL187C
YIL046W	YOR087W
YGR249W	YHL004W
YGR249W	YKL057C
YGR249W	YNL092W
YNL218W	YIL050W
YNL218W	YDR477W
YNL218W	YML064C
YDL200C	YEL024W
YDL200C	YGL137W
YDL200C	YGR184C
YDL200C	YHR033W
YLR332W	YLR328W
YLR332W	YLR371W
YLR332W	YOL109W
YNL076W	YBR126C
YGL106W	YHR023W
YPR188C	YHR023W
YLR035C	YOR261C
YPL164C	YMR190C
YOR350C	YMR271C
YKL201C	YGR274C
YKL064W	YLR138W
YIL106W	YDL028C
YGL124C	YLR148W
YPL082C	YBR049C
YJL066C	YPR086W
YCL061C	YDL030W
YHL004W	YOR158W
YHL004W	YGR215W
YHL004W	YJR113C
YKL142W	YGR086C
YKL142W	YMR165C
YKL142W	YDR115W
YKL142W	YMR210W
YDL202W	YER009W
YNL252C	YHR178W
YHR147C	YBL093C
YHR147C	YER066W
YNL053W	YLR354C
YOL090W	YNL082W
YOL090W	YMR201C
YOL090W	YIL143C
YDR335W	YMR047C
YDR335W	YML103C
YDR335W	YGR119C
YDR335W	YDR146C
YPL097W	YPR086W
YGR023W	YKL119C
YGR023W	YNL237W
YBR119W	YHR086W
YKL074C	YPL016W
YKL074C	YPL105C
YDR386W	YOL041C
YDR386W	YDR388W
YDR386W	YCL032W
YDR386W	YMR226C
YDR386W	YDR381W
YMR004W	YBR077C
YHR023W	YGR274C
YKL129C	YBL093C
YKL129C	YDR388W
YKL129C	YOR247W
YKL129C	YIL156W
YKL129C	YLR337C
YPL190C	YLL020C
YNL124W	YDR030C
YNL124W	YIL104C
YMR080C	YBR143C
YHR086W	YLR275W
YHR086W	YKL173W
YGR232W	YHR200W
YGR232W	YKL145W
YGR232W	YPR086W
YHR004C	YAL009W
YDL002C	YDL076C
YGL221C	YML064C
YPL174C	YNL090W
YPL174C	YBL106C
YLR351C	YOR327C
YLR328W	YML064C
YJR112W	YGL093W
YJR112W	YLR200W
YPR144C	YLR453C
YOL041C	YER161C
YIL038C	YGR274C
YIL038C	YDR381W
YNL251C	YNL330C
YPL233W	YBR069C
YJL041W	YER009W
YJL041W	YMR047C
YJL041W	YIL115C
YJL041W	YGR119C
YJR062C	YDL185W
YJR062C	YOR332W
YER009W	YMR059W
YMR047C	YIL115C
YMR047C	YGR222W
YMR047C	YDR490C
YMR047C	YML092C
YMR047C	YOL146W
YMR047C	YDR465C
YMR047C	YDR510W
YMR047C	YGL170C
YMR047C	YNL204C
YMR047C	YJR019C
YMR047C	YGR080W
YMR047C	YDR207C
YMR047C	YJR049C
YMR047C	YBR105C
YMR047C	YML007W
YMR047C	YBL094C
YMR047C	YBR027C
YMR047C	YMR152W
YMR047C	YJR141W
YMR047C	YKL088W
YMR047C	YLR294C
YMR047C	YLR312C
YMR047C	YLR401C
YMR047C	YMR157C
YMR047C	YNL319W
YMR047C	YNR061C
YMR047C	YNR074C
YMR047C	YOL111C
YMR047C	YOR060C
YMR047C	YOR062C
YMR047C	YOR102W
YMR047C	YOL154W
YKL057C	YGR119C
YKL057C	YLR208W
YER105C	YFR050C
YGR119C	YGL170C
YGR119C	YEL043W
YPR168W	YBL093C
YPR168W	YPL276W
YHR195W	YEL013W
YNL099C	YNL180C
YNL099C	YCR095C
YGL038C	YGL055W
YGL055W	YDL093W
YGL055W	YBR159W
YHL020C	YER120W
YJR073C	YJL047C
YJL212C	YFR017C
YAR044W	YLR191W
YAR044W	YER120W
YDL019C	YER120W
YOR085W	YDL232W
YOR085W	YGL022W
YOR085W	YJL222W
YDL232W	YHR026W
YDL232W	YNL279W
YDL232W	YGL022W
YDL232W	YDL015C
YDL232W	YJR015W
YML019W	YPR086W
YER007W	YHR027C
YIR006C	YBL007C
YAR020C	YDR455C
YNL015W	YPR086W
YCL052C	YHR026W
YCL052C	YJR010C-A
YCL052C	YGR281W
YIL071C	YOL117W
YGL134W	YPL031C
YER059W	YPL031C
YER059W	YDL224C
YER059W	YBR141C
YER059W	YLR190W
YER059W	YOR392W
YIL050W	YPL031C
YIL050W	YDL224C
YIL050W	YLR190W
YPL219W	YPL031C
YDL179W	YPL031C
YDL179W	YDR388W
YDL179W	YMR147W
YER178W	YBR221C
YER178W	YGL137W
YBR221C	YGR193C
YBR221C	YPL151C
YBR221C	YBR044C
YBR221C	YLR345W
YNR070W	YBR159W
YGR193C	YBR114W
YGR193C	YNL121C
YBL017C	YMR197C
YLR148W	YDR170C
YLR148W	YOR106W
YLR148W	YAL002W
YLR148W	YMR197C
YPL154C	YBR114W
YPL154C	YLR453C
YDR323C	YKR014C
YJL053W	YLR453C
YJL053W	YOR132W
YDR079W	YGL070C
YBL080C	YCR106W
YBL080C	YMR104C
YER153C	YGR222W
YOR158W	YBL050W
YOR158W	YLR424W
YJL023C	YDR004W
YBL030C	YBL050W
YBL030C	YGL137W
YOL147C	YPR086W
YLR191W	YOL044W
YLR191W	YNL214W
YLR191W	YDR329C
YLR191W	YDR142C
YLR191W	YNL131W
YLR191W	YLR049C
YOL044W	YNL214W
YOL044W	YAL055W
YOL044W	YDR329C
YOL044W	YGR258C
YOL044W	YIL153W
YNL214W	YDR142C
YAL055W	YGR133W
YDR329C	YMR203W
YDR142C	YIL068C
YDR142C	YGR184C
YOR122C	YNL138W
YBR196C	YAL027W
YCR012W	YGL137W
YCR012W	YOR110W
YAR071W	YLR453C
YDL106C	YDR146C
YOL001W	YPL031C
YPL031C	YFL033C
YPL031C	YJR104C
YPL031C	YFL030W
YER053C	YGL070C
YER053C	YLR326W
YGR086C	YDR490C
YGR086C	YER120W
YGR086C	YGL137W
YGR086C	YMR059W
YGR086C	YDR200C
YDR490C	YHR207C
YDR490C	YIR044C
YDR490C	YLR466W
YOR281C	YJL152W
YCR024C-A	YJL004C
YCR024C-A	YBR159W
YCR024C-A	YLR241W
YDL093W	YBR044C
YNL102W	YNL262W
YNL102W	YJR043C
YGL205W	YDR128W
YHR026W	YPR156C
YHR026W	YDL015C
YHR026W	YBR159W
YHR026W	YKL065C
YNR032W	YPR040W
YER012W	YJL001W
YER012W	YFR050C
YER012W	YML092C
YER012W	YGR135W
YER012W	YER094C
YER012W	YHR200W
YER012W	YHR027C
YER012W	YIL075C
YER012W	YPR108W
YER012W	YOR261C
YER012W	YDR427W
YER012W	YKL145W
YER012W	YHR033W
YER012W	YKL206C
YJL001W	YPR054W
YFR050C	YML092C
YFR050C	YHR200W
YFR050C	YOR261C
YFR050C	YJL047C
YFR050C	YGR067C
YML092C	YGR135W
YML092C	YER094C
YML092C	YHR200W
YML092C	YHL025W
YML092C	YJL199C
YML092C	YLR345W
YGR135W	YHR200W
YGR135W	YOR261C
YNL279W	YDL210W
YNL279W	YBR159W
YPL192C	YBL050W
YPL192C	YML064C
YAR031W	YCR030C
YAR031W	YBR069C
YAR031W	YJR015W
YER023W	YGL137W
YER023W	YML064C
YLL036C	YAL032C
YLL036C	YPL151C
YLL036C	YGR129W
YAL032C	YPL151C
YAL032C	YML049C
YAL032C	YKL173W
YAL032C	YLR345W
YPL151C	YLR326W
YBR055C	YDR129C
YBR055C	YGR074W
YBR055C	YJR104C
YBR055C	YBR126C
YBR055C	YDR353W
YBR055C	YDL124W
YDL030W	YOR191W
YDL030W	YML049C
YDL030W	YGR074W
YDL030W	YMR005W
YDL030W	YPL146C
YDL214C	YGL115W
YDL214C	YEL013W
YHL011C	YOR090C
YDR032C	YGL115W
YDR032C	YCL032W
YDR032C	YML064C
YDR032C	YDR369C
YDR032C	YCR004C
YAL043C	YGR156W
YAL043C	YMR182C
YAL043C	YNL222W
YAL043C	YPR107C
YBL056W	YOR086C
YBL056W	YBR097W
YBL056W	YGR205W
YOR090C	YJL069C
YGR156W	YPR107C
YER094C	YHR200W
YOR348C	YLR294C
YPL147W	YLL048C
YKL188C	YGR074W
YFR033C	YNL236W
YIL120W	YBR159W
YDL103C	YDR288W
YMR201C	YBR114W
YMR201C	YER162C
YMR201C	YJR052W
YMR201C	YIL011W
YBR114W	YJR052W
YBR114W	YHL024W
YBR114W	YMR190C
YBR114W	YBL058W
YBR114W	YOR332W
YBR114W	YOL097C
YBR114W	YMR226C
YBR114W	YMR315W
YDR030C	YDR212W
YGR258C	YIL143C
YER162C	YJR052W
YER162C	YHL025W
YJR052W	YLR442C
YNL216W	YLR453C
YNL216W	YLR442C
YNL216W	YDR227W
YOR265W	YFL037W
YBR073W	YLR453C
YBR073W	YGL213C
YBR049C	YDR303C
YBR049C	YGR274C
YLR329W	YHR157W
YLR329W	YHL022C
YJR021C	YDR465C
YMR133W	YPL114W
YFR051C	YGL137W
YJR068W	YNL290W
YJR068W	YLR371W
YJR068W	YEL013W
YNL290W	YCL028W
YNL290W	YLR058C
YNL290W	YCL042W
YNL290W	YMR226C
YDR137W	YLR262C
YNL090W	YOR089C
YIL118W	YCR041W
YIL118W	YLR114C
YNL180C	YDR353W
YOL066C	YPR086W
YOL143C	YKR104W
YLR453C	YNL072W
YLR453C	YDR489W
YLR453C	YJL176C
YLR453C	YDL210W
YLR453C	YBL095W
YLR453C	YCL023C
YLR453C	YHL017W
YLR453C	YJL015C
YLR453C	YLR016C
YLR453C	YMR147W
YLR453C	YNL260C
YLR453C	YNR009W
YLR453C	YNR071C
YLR453C	YNL237W
YMR154C	YLR373C
YMR154C	YER066W
YFL033C	YBR126C
YHL024W	YMR234W
YOR191W	YDR227W
YOR191W	YDR510W
YMR235C	YLR262C
YMR235C	YDR002W
YLL046C	YDR455C
YCL028W	YER125W
YCL028W	YDR260C
YCL028W	YBR223C
YCL028W	YEL021W
YCL028W	YDR128W
YOR018W	YER125W
YOR018W	YGL115W
YOR018W	YMR178W
YLR371W	YBR143C
YBR229C	YDL210W
YBL093C	YNL236W
YBL093C	YGR104C
YBL093C	YDR308C
YBL093C	YCR081W
YBL093C	YDR443C
YBL093C	YPL042C
YBL093C	YML007W
YJL140W	YGL070C
YJL140W	YHL021C
YGL070C	YER115C
YGL070C	YDR260C
YGL070C	YGR186W
YGL070C	YDL053C
YGL070C	YDL183C
YGL070C	YDR056C
YGL070C	YDR115W
YGL070C	YDR286C
YGL070C	YDR340W
YGL070C	YJL182C
YGL070C	YKL086W
YGL070C	YFL038C
YNL330C	YBR095C
YNL330C	YDL076C
YLR325C	YOR327C
YHR200W	YPR108W
YHR200W	YOR261C
YHR200W	YDR427W
YHR200W	YKL145W
YHR200W	YOR259C
YHR200W	YBL025W
YHR200W	YER120W
YHR200W	YBL039C
YHR027C	YKL145W
YHR027C	YDL123W
YHR027C	YCR073C
YHR027C	YKL171W
YIL075C	YGR184C
YPR108W	YKL145W
YPR108W	YGL137W
YPR108W	YDL123W
YOR261C	YDR427W
YOR261C	YKL145W
YOR261C	YBL039C
YDR427W	YKL145W
YDR427W	YGR067C
YKL145W	YOR259C
YKL145W	YGR184C
YOR259C	YMR216C
YOR259C	YGR146C
YBL025W	YJR087W
YDL111C	YDR280W
YPR137W	YGL146C
YOR049C	YPR086W
YML049C	YKL193C
YDR494W	YPL276W
YMR266W	YMR059W
YER125W	YDR388W
YER125W	YNL243W
YER125W	YKL020C
YER125W	YKR018C
YER125W	YLR392C
YER125W	YOR385W
YOR014W	YBR230C
YDR388W	YPR055W
YDR388W	YBL007C
YDR388W	YNL243W
YDR388W	YDR515W
YDR388W	YNL138W
YDR388W	YIL156W
YDR388W	YBL039C
YDR388W	YLR337C
YDR388W	YBR108W
YDR388W	YJR083C
YDR388W	YJR115W
YDR388W	YLR243W
YDL076C	YDR207C
YDR129C	YDR353W
YPL218W	YML064C
YPL218W	YDR484W
YHR103W	YMR183C
YER019C-A	YDR074W
YER120W	YAR042W
YKL193C	YGL115W
YIR022W	YJR010C-A
YIR022W	YBR159W
YLR208W	YDL195W
YLR208W	YCR099C
YLR208W	YDR128W
YLR208W	YPR107C
YBL050W	YLR026C
YBL050W	YDR189W
YBL050W	YKL173W
YBL050W	YNL204C
YBL050W	YDR468C
YBL050W	YOL018C
YBL050W	YOR106W
YBL050W	YGL095C
YBL050W	YMR197C
YBL050W	YDL133W
YBL050W	YDL173W
YBR080C	YGL137W
YIL109C	YDL195W
YIL109C	YDR170C
YIL109C	YLR026C
YGL137W	YDR212W
YGL137W	YDR429C
YGL137W	YCR076C
YER008C	YMR304W
YIL068C	YPR055W
YDR170C	YDL052C
YDR170C	YDR477W
YDR170C	YER100W
YDR170C	YFR044C
YLR026C	YNL049C
YLR026C	YDR189W
YLR026C	YMR197C
YMR059W	YJR104C
YMR059W	YOR332W
YMR059W	YKL080W
YMR059W	YKL067W
YHR207C	YPL258C
YLR321C	YML064C
YLR321C	YLR345W
YCL010C	YKL023W
YIR001C	YER161C
YIR001C	YNL138W
YBL058W	YBR223C
YNL236W	YDR477W
YNL236W	YGR274C
YNL236W	YGR046W
YGL208W	YDR477W
YGL208W	YGL115W
YGL208W	YDR212W
YMR140W	YLR373C
YKR101W	YLR442C
YKR101W	YDR227W
YKR101W	YML109W
YLR442C	YDR227W
YLR442C	YDL185W
YLR442C	YMR223W
YLR442C	YMR226C
YLR442C	YML109W
YDR227W	YFL006W
YDR227W	YML109W
YGL213C	YHL022C
YBL007C	YNL138W
YBL007C	YCR030C
YBL007C	YJL004C
YBL007C	YLR337C
YBL007C	YLR064W
YDL052C	YNL138W
YDR489W	YDR013W
YDR489W	YFR043C
YPL027W	YCR095C
YGR074W	YKL173W
YPR054W	YLL030C
YDR510W	YBR223C
YDR510W	YDR390C
YAL030W	YDR468C
YOR327C	YGR197C
YOR327C	YOL018C
YDR477W	YGL115W
YDR477W	YPL042C
YDR477W	YMR104C
YOR290C	YJL176C
YGL115W	YCL046W
YGL115W	YGL179C
YGL115W	YJR083C
YGL115W	YMR291W
YMR096W	YNL333W
YMR096W	YMR322C
YNL333W	YML064C
YNL333W	YMR322C
YDR356W	YNL126W
YJR010C-A	YBR069C
YJR010C-A	YBR159W
YJR010C-A	YDR506C
YJR010C-A	YKL065C
YMR117C	YCL032W
YMR117C	YLR190W
YNL126W	YDR350C
YLR313C	YLR362W
YLR313C	YDL159W
YHR152W	YNL138W
YHR152W	YLR016C
YHR152W	YLR132C
YHR152W	YPR152C
YAL009W	YJL176C
YER115C	YOL003C
YER115C	YML109W
YOL148C	YDR392W
YOL148C	YPR086W
YER161C	YBR143C
YGR104C	YPL042C
YDR308C	YCL032W
YLR082C	YML064C
YLR082C	YBR004C
YNL138W	YLR222C
YNL138W	YDR306C
YNL138W	YOL087C
YDR293C	YML064C
YBR283C	YIL162W
YBR283C	YPL234C
YBR283C	YBR159W
YBR283C	YKL065C
YBR283C	YLR311C
YBR283C	YPR028W
YDR443C	YPL042C
YNL222W	YPR107C
YMR053C	YGL212W
YHR178W	YJR007W
YLR362W	YCL032W
YLR362W	YOR089C
YCL032W	YEL051W
YCL032W	YKR020W
YCL032W	YLL049W
YMR054W	YDL185W
YMR054W	YPR036W
YMR054W	YOR332W
YMR054W	YKL080W
YMR054W	YEL051W
YPR086W	YGR099W
YPR086W	YOR110W
YPR086W	YDR429C
YPR086W	YOR194C
YPR086W	YER076C
YPR086W	YGR053C
YPR086W	YGR205W
YPR086W	YGR291C
YPR086W	YGR294W
YPR086W	YHL045W
YPR086W	YLR294C
YPR086W	YLR455W
YPR086W	YML108W
YPR086W	YMR184W
YPR086W	YMR315W
YPR086W	YOL070C
YPR086W	YOL111C
YPR086W	YOL150C
YPR086W	YOR114W
YPR086W	YFL038C
YGR002C	YDR146C
YJL187C	YMR304W
YDR146C	YHR099W
YDR146C	YCR087W
YDR260C	YML072C
YDR260C	YBL039C
YCR030C	YJR126C
YJL004C	YNL121C
YJL004C	YDL199C
YJL004C	YHL017W
YJL004C	YKR088C
YJL004C	YLR241W
YJL004C	YPL264C
YDR145W	YGR274C
YDR145W	YMR005W
YDR145W	YBR198C
YGR274C	YCR042C
YGR274C	YPL011C
YGR274C	YMR005W
YGR274C	YBR198C
YGR274C	YMR227C
YCR042C	YBR198C
YPL011C	YBR198C
YBR198C	YDR212W
YBR198C	YDR259C
YLR354C	YJL068C
YBR069C	YDL015C
YBR069C	YDL199C
YBR069C	YKL065C
YBR069C	YOL109W
YDR212W	YOR324C
YJR009C	YML053C
YBL088C	YPL110C
YML064C	YHR111W
YML064C	YKL010C
YML064C	YKL035W
YML064C	YKL080W
YML064C	YDL224C
YML064C	YLR070C
YML064C	YCR076C
YML064C	YCR087W
YML064C	YHR033W
YML064C	YHR198C
YML064C	YJL199C
YML064C	YJL218W
YML064C	YJR056C
YML064C	YMR226C
YML064C	YKL067W
YML064C	YKR014C
YBR123C	YGR047C
YBR123C	YOR110W
YGR047C	YOR110W
YOR110W	YHR117W
YDL185W	YLR222C
YDL185W	YJL069C
YDL185W	YEL051W
YDL185W	YLR337C
YDL185W	YMR104C
YPL234C	YPL264C
YPL258C	YDR128W
YDR429C	YJL070C
YDR429C	YLR190W
YDR429C	YOL087C
YDR429C	YPL105C
YDR468C	YOL018C
YDR468C	YGL095C
YDR468C	YKR020W
YDR468C	YDR027C
YDR468C	YMR197C
YDR468C	YBR159W
YDR468C	YMR018W
YOL018C	YGL095C
YOL018C	YMR197C
YNL131W	YMR203W
YNL131W	YNL121C
YMR203W	YJR038C
YNL079C	YDL072C
YPR156C	YBR159W
YPR156C	YKL065C
YBR126C	YDR074W
YBR126C	YML100W
YBR126C	YOR089C
YDR074W	YML100W
YDR353W	YLR373C
YDL015C	YBR094W
YDL015C	YBR159W
YDL015C	YPL087W
YDL015C	YDR307W
YDL015C	YDR506C
YDL015C	YKL065C
YDL015C	YPR028W
YDL015C	YPL264C
YLR425W	YOR053W
YDR390C	YGR048W
YLR306W	YPL003W
YER100W	YFL038C
YMR304W	YJR098C
YMR304W	YPR115W
YGR184C	YGL081W
YDL210W	YBR159W
YDL210W	YKL065C
YDL210W	YGL230C
YBL039C	YJR103W
YBL039C	YGL081W
YLR222C	YJL069C
YJR049C	YEL041W
YEL005C	YEL013W
YEL005C	YGR107W
YOR106W	YGL212W
YOR106W	YMR197C
YGL212W	YMR197C
YGL212W	YGL042C
YGL212W	YGL161C
YDL128W	YKL102C
YLR373C	YKL050C
YLR373C	YPL107W
YPR036W	YEL051W
YOR332W	YEL051W
YKL080W	YEL051W
YMR077C	YJR102C
YMR077C	YLR417W
YOR089C	YGL161C
YOR089C	YGR223C
YOR089C	YKR014C
YOR089C	YNL093W
YJR102C	YLR417W
YGL095C	YMR197C
YKR020W	YDR484W
YKR020W	YJL029C
YKR020W	YDR027C
YKR020W	YLR262C
YDR484W	YJL029C
YDR484W	YDR027C
YDR484W	YDR259C
YDR484W	YLR262C
YJL029C	YDR027C
YJL029C	YLR262C
YDR027C	YLR262C
YGR141W	YMR265C
YDR200C	YLR238W
YJL222W	YBR159W
YJL222W	YKL065C
YAL004W	YML109W
YAL027W	YDR381W
YGR241C	YNL092W
YDR259C	YNL092W
YBR077C	YGR201C
YBR159W	YDR307W
YBR159W	YJR015W
YBR159W	YKL146W
YBR159W	YLR241W
YBR159W	YMR279C
YBR159W	YPL264C
YBR159W	YPR003C
YBR230C	YDR506C
YCL065W	YLR374C
YCR023C	YMR075C-A
YCR099C	YGR203W
YCR099C	YGR205W
YCR099C	YIL059C
YCR100C	YIL110W
YDL071C	YGR269W
YDL071C	YNL155W
YDL089W	YLR324W
YDL089W	YMR316C-B
YDL089W	YPR028W
YDL237W	YPR148C
YDR084C	YDR442W
YDR084C	YGL161C
YDR084C	YGL198W
YDR128W	YER182W
YDR128W	YHR033W
YDR132C	YJL218W
YDR250C	YJL070C
YDR307W	YKL065C
YDR332W	YMR074C
YDR455C	YLR173W
YDR504C	YJL070C
YEL023C	YMR104C
YEL023C	YML109W
YEL041W	YOR315W
YER152C	YJL107C
YKL065C	YPL264C
YFL030W	YIL077C
YGL042C	YOL003C
YGL161C	YGL198W
YGL161C	YHR105W
YGL161C	YBR264C
YGL161C	YNL304W
YGL161C	YFL038C
YGL161C	YKR014C
YGL161C	YNL093W
YGL198W	YBR264C
YGL198W	YNL304W
YGL198W	YFL038C
YGL198W	YKR014C
YGL198W	YNL093W
YGL198W	YLR262C
YGL230C	YOR161C
YGR016W	YMR104C
YGR024C	YPL110C
YGR026W	YLR324W
YGR035C	YOR118W
YGR079W	YNL081C
YGR294W	YHL018W
YHR034C	YLR241W
YHR083W	YNL092W
YIL105C	YNL047C
YJL070C	YGL259W
YJR020W	YNL092W
YKL082C	YML109W
YKL153W	YNL092W
YKR021W	YOL014W
YKR065C	YLR241W
YLL047W	YMR069W
YLR124W	YNL092W
YLR125W	YMR030W
YLR287C	YNL092W
YLR324W	YPR028W
YLR456W	YPR050C
YML037C	YNL092W
YMR322C	YNL260C
