YAL001C	YPL007C
YDR080W	YLR148W
YDR080W	YPL045W
YDR087C	YER006W
YDR087C	YFL002C
YDR087C	YGL111W
YDR087C	YGR085C
YDR087C	YKL009W
YDR087C	YKR081C
YDR087C	YLL008W
YDR087C	YLL034C
YDR087C	YMR049C
YDR087C	YMR290C
YDR087C	YNL002C
YDR087C	YOL077C
YDR087C	YOR206W
YDR091C	YLR192C
YDR091C	YMR146C
YDR091C	YMR309C
YDR091C	YOR096W
YDR091C	YPR041W
YDR092W	YGL087C
YDR101C	YER006W
YDR101C	YGL103W
YDR101C	YGR103W
YDR101C	YGR245C
YDR101C	YKL009W
YDR101C	YKR081C
YDR101C	YLL045C
YDR101C	YLR106C
YDR101C	YNL002C
YDR101C	YNR053C
YDR101C	YPL093W
YDR108W	YDR246W
YDR108W	YDR407C
YDR108W	YDR472W
YDR108W	YML077W
YDR108W	YOR115C
YDR108W	YOR259C
YDR116C	YDR237W
YDR116C	YDR322W
YDR116C	YGR220C
YDR116C	YHR147C
YDR116C	YJL063C
YDR116C	YKL167C
YDR116C	YKR006C
YDR116C	YKR085C
YDR116C	YLR439W
YDR116C	YMR024W
YDR116C	YNL005C
YDR121W	YGL133W
YDR121W	YJL065C
YDR121W	YOR304W
YDR121W	YPR175W
YDR129C	YLR429W
YDR137W	YLR039C
YDR138W	YDR381W
YDR138W	YHR167W
YDR138W	YNL004W
YDR145W	YDR176W
YDR145W	YDR392W
YDR145W	YDR448W
YDR145W	YGL066W
YDR145W	YGL112C
YDR145W	YGR252W
YDR145W	YGR274C
YDR145W	YHR099W
YDR145W	YML015C
YDR145W	YML098W
YDR145W	YMR236W
YDR145W	YOL148C
YDR145W	YPL254W
YDR148C	YFL018C
YDR148C	YIL125W
YDR152W	YGR173W
YDR156W	YJL148W
YDR156W	YOR210W
YDR156W	YOR340C
YDR156W	YPR187W
YDR171W	YNL085W
YDR171W	YPR035W
YDR174W	YJL177W
YDR174W	YMR242C
YDR176W	YDR392W
YDR176W	YDR448W
YDR176W	YGL066W
YDR176W	YGL112C
YDR176W	YGR252W
YDR176W	YGR274C
YDR176W	YHR099W
YDR176W	YMR223W
YDR176W	YMR236W
YDR176W	YOL148C
YDR176W	YPL047W
YDR176W	YPL254W
YDR179C	YIL071C
YDR179C	YMR025W
YDR179C	YOL117W
YDR180W	YER147C
YDR190C	YDR485C
YDR190C	YER092W
YDR190C	YFL013C
YDR190C	YGR002C
YDR190C	YJL081C
YDR190C	YLR085C
YDR190C	YML041C
YDR190C	YNL059C
YDR190C	YOR141C
YDR190C	YOR304W
YDR190C	YPL129W
YDR190C	YPL235W
YDR195W	YDR301W
YDR195W	YER133W
YDR195W	YGR156W
YDR195W	YJR093C
YDR195W	YKL059C
YDR195W	YKR002W
YDR195W	YLR277C
YDR195W	YLR448W
YDR195W	YMR242C
YDR195W	YNL317W
YDR195W	YOR179C
YDR201W	YGL061C
YDR201W	YGR113W
YDR201W	YKL052C
YDR201W	YKR037C
YDR201W	YKR083C
YDR202C	YDR328C
YDR202C	YJR033C
YDR207C	YIL084C
YDR214W	YGL195W
YDR224C	YDR303C
YDR224C	YGL133W
YDR224C	YGL241W
YDR224C	YIL126W
YDR224C	YLR357W
YDR224C	YOR116C
YDR224C	YOR304W
YDR228C	YHR216W
YDR228C	YMR061W
YDR231C	YNL192W
YDR233C	YPL154C
YDR235W	YDR240C
YDR235W	YER029C
YDR235W	YGR074W
YDR235W	YHR086W
YDR235W	YKL012W
YDR235W	YLR275W
YDR235W	YLR298C
YDR235W	YML046W
YDR235W	YML049C
YDR235W	YPL178W
YDR235W	YPR182W
YDR237W	YDR322W
YDR237W	YGR220C
YDR237W	YHR147C
YDR237W	YJL063C
YDR237W	YKL167C
YDR237W	YKR006C
YDR237W	YKR085C
YDR237W	YLR439W
YDR237W	YMR024W
YDR237W	YNL005C
YDR237W	YNL284C
YDR240C	YER029C
YDR240C	YGR074W
YDR240C	YHR086W
YDR240C	YHR165C
YDR240C	YKL012W
YDR240C	YLR275W
YDR240C	YLR298C
YDR240C	YML046W
YDR240C	YPL178W
YDR240C	YPR182W
YDR244W	YMR177W
YDR245W	YEL036C
YDR245W	YJL183W
YDR245W	YLR342W
YDR245W	YPL050C
YDR246W	YDR407C
YDR246W	YDR472W
YDR246W	YGR166W
YDR246W	YML077W
YDR246W	YOR115C
YDR279W	YNL072W
YDR288W	YOL034W
YDR292C	YKL154W
YDR301W	YER133W
YDR301W	YGR156W
YDR301W	YJR093C
YDR301W	YKL059C
YDR301W	YKR002W
YDR301W	YLR277C
YDR301W	YMR061W
YDR301W	YNL317W
YDR303C	YFR037C
YDR303C	YGR056W
YDR303C	YGR275W
YDR303C	YIL126W
YDR303C	YLR033W
YDR303C	YLR321C
YDR303C	YLR357W
YDR303C	YMR033W
YDR303C	YPR034W
YDR308C	YDR443C
YDR308C	YER022W
YDR308C	YGL025C
YDR308C	YGL127C
YDR308C	YGL151W
YDR308C	YHR058C
YDR308C	YLR071C
YDR308C	YMR112C
YDR308C	YOL135C
YDR308C	YPL042C
YDR308C	YPR070W
YDR320C	YHR027C
YDR322W	YGR220C
YDR322W	YHR147C
YDR322W	YJL063C
YDR322W	YKL167C
YDR322W	YKR006C
YDR322W	YKR085C
YDR322W	YLR439W
YDR322W	YMR024W
YDR322W	YNL005C
YDR322W	YNL284C
YDR324C	YDR398W
YDR324C	YDR449C
YDR324C	YEL055C
YDR324C	YHR148W
YDR324C	YJL069C
YDR324C	YJL109C
YDR324C	YJR002W
YDR324C	YKR060W
YDR324C	YLL011W
YDR324C	YLR129W
YDR324C	YLR186W
YDR324C	YLR197W
YDR324C	YLR222C
YDR324C	YLR409C
YDR324C	YMR128W
YDR324C	YOR145C
YDR324C	YPL126W
YDR324C	YPL217C
YDR328C	YKR014C
YDR328C	YMR258C
YDR349C	YLR430W
YDR363W-A	YDR394W
YDR363W-A	YER021W
YDR363W-A	YFR004W
YDR363W-A	YFR010W
YDR363W-A	YFR052W
YDR363W-A	YGL048C
YDR363W-A	YHR027C
YDR363W-A	YHR200W
YDR363W-A	YIL075C
YDR363W-A	YKL145W
YDR363W-A	YLR421C
YDR363W-A	YMR191W
YDR363W-A	YOR117W
YDR363W-A	YOR259C
YDR364C	YDR416W
YDR364C	YGR278W
YDR364C	YLL036C
YDR381W	YLR249W
YDR381W	YNL004W
YDR382W	YDR471W
YDR382W	YFR032C-A
YDR382W	YGL076C
YDR382W	YGL103W
YDR382W	YGR085C
YDR382W	YJL177W
YDR382W	YJR123W
YDR382W	YKL180W
YDR382W	YLL045C
YDR382W	YLR029C
YDR382W	YLR287C-A
YDR382W	YLR340W
YDR382W	YLR441C
YDR382W	YLR448W
YDR382W	YML063W
YDR382W	YML073C
YDR382W	YMR194W
YDR382W	YMR242C
YDR382W	YNL069C
YDR382W	YNL096C
YDR382W	YOL039W
YDR382W	YOL127W
YDR382W	YOR096W
YDR382W	YPL131W
YDR383C	YJR135C
YDR383C	YLR315W
YDR383C	YPL018W
YDR388W	YPL249C
YDR390C	YPR180W
YDR392W	YDR448W
YDR392W	YGL066W
YDR392W	YGL112C
YDR392W	YGR252W
YDR392W	YHR099W
YDR392W	YMR223W
YDR392W	YMR236W
YDR392W	YOL148C
YDR392W	YPL254W
YDR394W	YER012W
YDR394W	YER021W
YDR394W	YFR004W
YDR394W	YFR010W
YDR394W	YFR052W
YDR394W	YGL048C
YDR394W	YHR027C
YDR394W	YHR200W
YDR394W	YIL075C
YDR394W	YJR109C
YDR394W	YKL145W
YDR394W	YLR421C
YDR394W	YMR191W
YDR394W	YOR117W
YDR394W	YOR259C
YDR398W	YEL055C
YDR398W	YJL109C
YDR398W	YPL126W
YDR404C	YGL070C
YDR404C	YGR005C
YDR404C	YGR063C
YDR404C	YIL021W
YDR404C	YML010W
YDR404C	YOL005C
YDR404C	YOR210W
YDR404C	YPL129W
YDR404C	YPR187W
YDR407C	YDR472W
YDR407C	YGR166W
YDR407C	YML077W
YDR407C	YOR115C
YDR416W	YGL120C
YDR416W	YGR278W
YDR416W	YHR165C
YDR416W	YLL036C
YDR416W	YLR424W
YDR416W	YML049C
YDR416W	YMR213W
YDR416W	YMR288W
YDR416W	YPL213W
YDR422C	YDR477W
YDR422C	YER027C
YDR422C	YGL115W
YDR429C	YLR192C
YDR429C	YMR146C
YDR429C	YMR309C
YDR429C	YNL244C
YDR429C	YOR204W
YDR429C	YOR361C
YDR429C	YPR041W
YDR443C	YER022W
YDR443C	YGL025C
YDR443C	YGL127C
YDR443C	YGL151W
YDR443C	YHR058C
YDR443C	YLR071C
YDR443C	YMR112C
YDR443C	YOL135C
YDR443C	YPL042C
YDR443C	YPR070W
YDR448W	YGL066W
YDR448W	YGL112C
YDR448W	YGL151W
YDR448W	YGR252W
YDR448W	YGR274C
YDR448W	YHR058C
YDR448W	YHR099W
YDR448W	YML015C
YDR448W	YMR223W
YDR448W	YMR236W
YDR448W	YOL135C
YDR448W	YOL148C
YDR448W	YPL254W
YDR448W	YPR070W
YDR449C	YGL171W
YDR449C	YHR148W
YDR449C	YJL069C
YDR449C	YJL109C
YDR449C	YJR002W
YDR449C	YJR145C
YDR449C	YKR060W
YDR449C	YLL011W
YDR449C	YLR129W
YDR449C	YLR186W
YDR449C	YLR197W
YDR449C	YLR222C
YDR449C	YLR409C
YDR449C	YMR128W
YDR449C	YOR096W
YDR449C	YOR145C
YDR449C	YPL126W
YDR449C	YPL217C
YDR460W	YLR005W
YDR460W	YPR025C
YDR460W	YPR056W
YDR471W	YER006W
YDR471W	YFR032C-A
YDR471W	YGL014W
YDR471W	YGL076C
YDR471W	YGL103W
YDR471W	YGR085C
YDR471W	YHL015W
YDR471W	YJL177W
YDR471W	YJR123W
YDR471W	YJR145C
YDR471W	YKL180W
YDR471W	YKR081C
YDR471W	YLL045C
YDR471W	YLR029C
YDR471W	YLR287C-A
YDR471W	YLR344W
YDR471W	YLR441C
YDR471W	YLR448W
YDR471W	YML063W
YDR471W	YML073C
YDR471W	YMR142C
YDR471W	YMR194W
YDR471W	YMR242C
YDR471W	YMR290C
YDR471W	YNL069C
YDR471W	YNL096C
YDR471W	YNL112W
YDR471W	YNL178W
YDR471W	YOL077C
YDR471W	YOL127W
YDR471W	YOR096W
YDR471W	YPL093W
YDR472W	YGR166W
YDR472W	YML077W
YDR472W	YOR115C
YDR477W	YER027C
YDR477W	YGL115W
YDR477W	YGL208W
YDR478W	YNL221C
YDR485C	YLR085C
YDR485C	YPL235W
YDR498C	YGL098W
YDR498C	YLR268W
YDR498C	YLR440C
YEL003W	YJL179W
YEL003W	YLR200W
YEL003W	YML094W
YEL003W	YNL153C
YEL013W	YPR149W
YEL022W	YGR218W
YEL022W	YMR012W
YEL036C	YJL183W
YEL036C	YLR342W
YEL036C	YPL050C
YEL051W	YKL080W
YEL051W	YPR036W
YEL054C	YHR010W
YEL054C	YJR145C
YEL054C	YML063W
YEL055C	YPL126W
YEL058W	YNL218W
YER006W	YFL002C
YER006W	YFR001W
YER006W	YGL111W
YER006W	YGR085C
YER006W	YGR103W
YER006W	YGR245C
YER006W	YHR010W
YER006W	YKL009W
YER006W	YKR081C
YER006W	YLL008W
YER006W	YLL034C
YER006W	YLL045C
YER006W	YLR002C
YER006W	YLR106C
YER006W	YLR276C
YER006W	YLR325C
YER006W	YMR049C
YER006W	YMR290C
YER006W	YNL002C
YER006W	YNR053C
YER006W	YOL077C
YER006W	YOL127W
YER006W	YOR206W
YER006W	YPL043W
YER006W	YPL093W
YER006W	YPL131W
YER007C-A	YJR014W
YER008C	YJL085W
YER012W	YER021W
YER012W	YER094C
YER012W	YFL007W
YER012W	YFR052W
YER012W	YGL011C
YER012W	YGR135W
YER012W	YGR253C
YER012W	YJL001W
YER012W	YML092C
YER012W	YOR157C
YER012W	YPR103W
YER021W	YFR004W
YER021W	YFR010W
YER021W	YFR052W
YER021W	YGL048C
YER021W	YHR027C
YER021W	YHR200W
YER021W	YIL075C
YER021W	YKL145W
YER021W	YLR421C
YER021W	YMR191W
YER021W	YOR117W
YER021W	YOR259C
YER022W	YGL025C
YER022W	YGL127C
YER022W	YGL151W
YER022W	YHR058C
YER022W	YLR071C
YER022W	YMR112C
YER022W	YOL135C
YER022W	YPL042C
YER022W	YPR070W
YER025W	YLR215C
YER025W	YLR291C
YER025W	YMR146C
YER025W	YMR309C
YER025W	YOR260W
YER025W	YPR041W
YER027C	YGL115W
YER029C	YER112W
YER029C	YGL120C
YER029C	YGR074W
YER029C	YGR075C
YER029C	YGR091W
YER029C	YHR086W
YER029C	YHR165C
YER029C	YIR009W
YER029C	YJR022W
YER029C	YKL012W
YER029C	YLR275W
YER029C	YLR298C
YER029C	YLR424W
YER029C	YML046W
YER029C	YML049C
YER029C	YMR288W
YER029C	YNL147W
YER029C	YOR159C
YER029C	YPL213W
YER029C	YPR178W
YER029C	YPR182W
YER071C	YIR003W
YER090W	YKL211C
YER092W	YFL013C
YER092W	YJL081C
YER092W	YOR141C
YER092W	YPL129W
YER092W	YPL235W
YER094C	YFL007W
YER094C	YGL011C
YER094C	YGR135W
YER094C	YGR253C
YER094C	YJL001W
YER094C	YML092C
YER094C	YOR157C
YER094C	YPR103W
YER104W	YJL173C
YER104W	YNL312W
YER107C	YJL061W
YER107C	YMR047C
YER112W	YER146W
YER112W	YGL173C
YER112W	YGR091W
YER112W	YHR165C
YER112W	YLR275W
YER112W	YNL147W
YER112W	YPR178W
YER120W	YHL020C
YER122C	YGL137W
YER122C	YNL287W
YER125W	YHR131C
YER125W	YJL084C
YER125W	YKR021W
YER125W	YOR124C
YER125W	YOR138C
YER131W	YLR435W
YER131W	YMR194W
YER133W	YGR156W
YER133W	YJR093C
YER133W	YKL059C
YER133W	YKR002W
YER133W	YLR277C
YER133W	YMR311C
YER133W	YNL233W
YER133W	YNL317W
YER133W	YPL137C
YER146W	YGL173C
YER146W	YHR165C
YER146W	YJR022W
YER146W	YNL147W
YER146W	YPR178W
YER149C	YLL021W
YER151C	YNR051C
YER157W	YGL223C
YER157W	YGR120C
YER157W	YML071C
YER157W	YNL041C
YER164W	YIL035C
YER164W	YOR061W
YER178W	YNL071W
YFL002C	YFR001W
YFL002C	YGL111W
YFL002C	YGR103W
YFL002C	YKL009W
YFL002C	YLL008W
YFL002C	YLL034C
YFL002C	YLR002C
YFL002C	YMR049C
YFL002C	YMR290C
YFL002C	YNL002C
YFL002C	YOL077C
YFL002C	YOL127W
YFL002C	YOR206W
YFL002C	YPL093W
YFL002C	YPL131W
YFL007W	YGL011C
YFL007W	YGR135W
YFL007W	YGR253C
YFL007W	YJL001W
YFL007W	YKL168C
YFL007W	YML092C
YFL007W	YPR103W
YFL013C	YJL081C
YFL013C	YNL059C
YFL013C	YOR141C
YFL013C	YPL129W
YFL013C	YPL235W
YFL017W-A	YGR074W
YFL018C	YIL125W
YFL023W	YLR200W
YFL037W	YGR218W
YFL045C	YGL195W
YFL049W	YHL025W
YFL049W	YJL176C
YFL049W	YMR033W
YFL049W	YOR290C
YFL049W	YPL016W
YFL049W	YPR034W
YFR001W	YLL008W
YFR001W	YLL045C
YFR001W	YLR002C
YFR001W	YMR290C
YFR001W	YNL002C
YFR001W	YPL093W
YFR002W	YGL172W
YFR002W	YGR119C
YFR002W	YJL041W
YFR004W	YFR010W
YFR004W	YFR052W
YFR004W	YGL048C
YFR004W	YHR027C
YFR004W	YHR200W
YFR004W	YIL075C
YFR004W	YKL145W
YFR004W	YLR421C
YFR004W	YMR191W
YFR004W	YOR117W
YFR004W	YOR259C
YFR009W	YGL195W
YFR009W	YKL029C
YFR010W	YFR052W
YFR010W	YGL048C
YFR010W	YHR027C
YFR010W	YHR200W
YFR010W	YIL075C
YFR010W	YKL145W
YFR010W	YLR421C
YFR010W	YOR117W
YFR010W	YOR259C
YFR015C	YLR258W
YFR032C-A	YGL014W
YFR032C-A	YGL103W
YFR032C-A	YGR085C
YFR032C-A	YJL177W
YFR032C-A	YLR029C
YFR032C-A	YLR287C-A
YFR032C-A	YLR448W
YFR032C-A	YMR194W
YFR032C-A	YMR242C
YFR032C-A	YNL096C
YFR032C-A	YOL127W
YFR037C	YGL133W
YFR037C	YGR056W
YFR037C	YGR275W
YFR037C	YIL126W
YFR037C	YLR033W
YFR037C	YLR321C
YFR037C	YLR357W
YFR037C	YMR033W
YFR037C	YNL030W
YFR037C	YNR003C
YFR037C	YOR304W
YFR037C	YPR034W
YFR051C	YGL137W
YFR051C	YIL076W
YFR051C	YNL287W
YFR051C	YPL010W
YFR052W	YGL048C
YFR052W	YHR027C
YFR052W	YHR200W
YFR052W	YIL075C
YFR052W	YKL145W
YFR052W	YLR421C
YFR052W	YMR191W
YFR052W	YOR117W
YFR052W	YOR259C
YGL011C	YGR135W
YGL011C	YGR253C
YGL011C	YJL001W
YGL011C	YML092C
YGL011C	YOR157C
YGL011C	YPR103W
YGL014W	YGL103W
YGL014W	YHR029C
YGL014W	YJL177W
YGL014W	YLR287C-A
YGL014W	YLR448W
YGL014W	YML063W
YGL014W	YML073C
YGL014W	YMR194W
YGL014W	YMR242C
YGL014W	YNL096C
YGL014W	YNL302C
YGL014W	YOL127W
YGL022W	YJL002C
YGL025C	YGL127C
YGL025C	YGL151W
YGL025C	YHR058C
YGL025C	YLR071C
YGL025C	YMR112C
YGL025C	YOL135C
YGL025C	YPL042C
YGL025C	YPR070W
YGL048C	YHR027C
YGL048C	YHR200W
YGL048C	YIL075C
YGL048C	YKL145W
YGL048C	YLR421C
YGL048C	YMR191W
YGL048C	YOR117W
YGL048C	YOR259C
YGL061C	YGR113W
YGL061C	YKL052C
YGL061C	YKR037C
YGL061C	YKR083C
YGL066W	YGL112C
YGL066W	YGR252W
YGL066W	YGR274C
YGL066W	YHR099W
YGL066W	YML015C
YGL066W	YMR223W
YGL066W	YMR236W
YGL066W	YOL148C
YGL066W	YPL047W
YGL066W	YPL254W
YGL070C	YGR005C
YGL070C	YGR063C
YGL070C	YIL021W
YGL070C	YML010W
YGL070C	YOL005C
YGL070C	YOR210W
YGL070C	YPL129W
YGL070C	YPR187W
YGL076C	YGL103W
YGL076C	YGL111W
YGL076C	YGR085C
YGL076C	YGR103W
YGL076C	YJL177W
YGL076C	YJR123W
YGL076C	YJR145C
YGL076C	YKL180W
YGL076C	YKR081C
YGL076C	YLL045C
YGL076C	YLR002C
YGL076C	YLR029C
YGL076C	YLR432W
YGL076C	YLR441C
YGL076C	YLR448W
YGL076C	YML063W
YGL076C	YML073C
YGL076C	YMR142C
YGL076C	YMR194W
YGL076C	YMR242C
YGL076C	YMR290C
YGL076C	YNL069C
YGL076C	YNL178W
YGL076C	YOL041C
YGL076C	YOL120C
YGL076C	YOL127W
YGL076C	YOR096W
YGL076C	YOR206W
YGL076C	YPL093W
YGL092W	YGL100W
YGL092W	YJR042W
YGL092W	YLR208W
YGL098W	YKL196C
YGL098W	YLR268W
YGL098W	YLR440C
YGL100W	YJR042W
YGL100W	YLR208W
YGL103W	YGL123W
YGL103W	YGR085C
YGL103W	YHL015W
YGL103W	YHR010W
YGL103W	YJL177W
YGL103W	YJR123W
YGL103W	YJR145C
YGL103W	YKL180W
YGL103W	YKR081C
YGL103W	YLL045C
YGL103W	YLR029C
YGL103W	YLR287C-A
YGL103W	YLR325C
YGL103W	YLR340W
YGL103W	YLR342W
YGL103W	YLR441C
YGL103W	YLR448W
YGL103W	YML063W
YGL103W	YML072C
YGL103W	YML073C
YGL103W	YMR142C
YGL103W	YMR194W
YGL103W	YMR242C
YGL103W	YNL069C
YGL103W	YNL096C
YGL103W	YNL178W
YGL103W	YNL302C
YGL103W	YOL127W
YGL103W	YOR096W
YGL103W	YPL012W
YGL103W	YPL093W
YGL105W	YGL245W
YGL105W	YGR264C
YGL106W	YHR023W
YGL106W	YKL130C
YGL106W	YLR429W
YGL111W	YGR103W
YGL111W	YKL009W
YGL111W	YLL008W
YGL111W	YLL034C
YGL111W	YLR002C
YGL111W	YLR276C
YGL111W	YMR049C
YGL111W	YMR290C
YGL111W	YNL002C
YGL111W	YOL077C
YGL111W	YOL127W
YGL111W	YOR206W
YGL111W	YPL043W
YGL111W	YPL093W
YGL111W	YPL131W
YGL112C	YGR252W
YGL112C	YGR274C
YGL112C	YHR099W
YGL112C	YML015C
YGL112C	YML098W
YGL112C	YMR223W
YGL112C	YMR236W
YGL112C	YOL148C
YGL112C	YPL047W
YGL112C	YPL254W
YGL112C	YPR070W
YGL115W	YGL208W
YGL120C	YGL173C
YGL120C	YGR159C
YGL120C	YHR165C
YGL120C	YJR145C
YGL120C	YLL036C
YGL120C	YLR197W
YGL120C	YLR424W
YGL120C	YMR128W
YGL120C	YNL224C
YGL120C	YOR096W
YGL120C	YPL131W
YGL123W	YGR085C
YGL123W	YJL177W
YGL123W	YJR123W
YGL123W	YKL180W
YGL123W	YLR441C
YGL123W	YML073C
YGL123W	YMR242C
YGL123W	YNL178W
YGL127C	YGL151W
YGL127C	YHR058C
YGL127C	YLR071C
YGL127C	YOL135C
YGL127C	YPL042C
YGL127C	YPR070W
YGL133W	YIL126W
YGL133W	YJL065C
YGL133W	YOR304W
YGL137W	YGL245W
YGL137W	YIL076W
YGL137W	YNL287W
YGL137W	YPL010W
YGL151W	YHR058C
YGL151W	YLR071C
YGL151W	YMR112C
YGL151W	YNL025C
YGL151W	YOL135C
YGL151W	YPL042C
YGL151W	YPR070W
YGL171W	YHR148W
YGL171W	YLR129W
YGL171W	YLR186W
YGL172W	YGR119C
YGL172W	YJL041W
YGL173C	YGR054W
YGL173C	YGR086C
YGL173C	YGR162W
YGL173C	YJR145C
YGL173C	YMR290C
YGL173C	YNL118C
YGL173C	YNL147W
YGL173C	YPL004C
YGL173C	YPR140W
YGL173C	YPR178W
YGL190C	YML109W
YGL190C	YMR273C
YGL195W	YIL094C
YGL195W	YKL029C
YGL200C	YML012W
YGL223C	YGR120C
YGL223C	YML071C
YGL223C	YNL041C
YGL227W	YIL017C
YGL227W	YIL097W
YGL227W	YMR135C
YGL241W	YOL012C
YGL244W	YIL035C
YGL244W	YML069W
YGL244W	YOL145C
YGL244W	YOR061W
YGL245W	YGR264C
YGL246C	YLL045C
YGL246C	YOR048C
YGR002C	YHR090C
YGR002C	YJL081C
YGR002C	YLR085C
YGR002C	YNL136W
YGR002C	YOR244W
YGR002C	YPL235W
YGR002C	YPR023C
YGR005C	YGR063C
YGR005C	YIL021W
YGR005C	YML010W
YGR005C	YOL005C
YGR005C	YOR210W
YGR005C	YPL129W
YGR005C	YPR187W
YGR017W	YLR410W
YGR027C	YJL177W
YGR027C	YJR123W
YGR027C	YKL180W
YGR027C	YLR287C-A
YGR027C	YOL127W
YGR054W	YMR290C
YGR054W	YNL207W
YGR056W	YGR275W
YGR056W	YIL126W
YGR056W	YLR033W
YGR056W	YLR321C
YGR056W	YLR357W
YGR056W	YMR033W
YGR056W	YPR034W
YGR063C	YIL021W
YGR063C	YML010W
YGR063C	YOL005C
YGR063C	YPR187W
YGR071C	YPL128C
YGR074W	YGR091W
YGR074W	YHR086W
YGR074W	YHR165C
YGR074W	YJR022W
YGR074W	YKL012W
YGR074W	YLR275W
YGR074W	YLR298C
YGR074W	YML046W
YGR074W	YML049C
YGR074W	YOR159C
YGR074W	YPL213W
YGR074W	YPR057W
YGR074W	YPR178W
YGR074W	YPR182W
YGR075C	YGR091W
YGR075C	YHR165C
YGR075C	YPR178W
YGR081C	YPL012W
YGR084C	YGR165W
YGR084C	YHL004W
YGR084C	YIL093C
YGR084C	YKL003C
YGR084C	YKL155C
YGR084C	YMR158W
YGR084C	YNL137C
YGR084C	YNR037C
YGR084C	YOR158W
YGR084C	YPL013C
YGR084C	YPL118W
YGR085C	YHL015W
YGR085C	YJL177W
YGR085C	YJR123W
YGR085C	YJR145C
YGR085C	YKL180W
YGR085C	YKR081C
YGR085C	YLL045C
YGR085C	YLR029C
YGR085C	YLR340W
YGR085C	YLR432W
YGR085C	YLR441C
YGR085C	YLR448W
YGR085C	YML063W
YGR085C	YML073C
YGR085C	YMR142C
YGR085C	YMR194W
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL069C
YGR085C	YNL096C
YGR085C	YNL112W
YGR085C	YNL178W
YGR085C	YOL127W
YGR085C	YOR096W
YGR085C	YOR198C
YGR085C	YOR204W
YGR085C	YPL093W
YGR085C	YPL131W
YGR086C	YLR429W
YGR086C	YPL004C
YGR091W	YHR165C
YGR091W	YLR275W
YGR091W	YLR424W
YGR091W	YML046W
YGR091W	YML049C
YGR091W	YMR288W
YGR091W	YNL147W
YGR091W	YPL213W
YGR091W	YPR178W
YGR095C	YGR195W
YGR095C	YHR069C
YGR095C	YHR081W
YGR095C	YNL189W
YGR095C	YOL142W
YGR095C	YOR076C
YGR103W	YGR245C
YGR103W	YKL009W
YGR103W	YKR081C
YGR103W	YLL008W
YGR103W	YLL045C
YGR103W	YLR002C
YGR103W	YLR029C
YGR103W	YLR106C
YGR103W	YMR049C
YGR103W	YMR290C
YGR103W	YNL002C
YGR103W	YNR053C
YGR103W	YOL077C
YGR103W	YOL127W
YGR103W	YOR206W
YGR103W	YPL043W
YGR103W	YPL093W
YGR103W	YPL131W
YGR113W	YKL052C
YGR119C	YJL041W
YGR120C	YML071C
YGR120C	YNL041C
YGR130C	YMR031C
YGR135W	YGR253C
YGR135W	YJL001W
YGR135W	YML092C
YGR135W	YOR157C
YGR135W	YPR103W
YGR156W	YJR093C
YGR156W	YKL059C
YGR156W	YKR002W
YGR156W	YLR277C
YGR156W	YLR448W
YGR156W	YMR061W
YGR156W	YNL317W
YGR156W	YOR179C
YGR162W	YJL138C
YGR162W	YOR204W
YGR165W	YHL004W
YGR165W	YIL070C
YGR165W	YIL093C
YGR165W	YKL155C
YGR165W	YMR158W
YGR165W	YNL137C
YGR165W	YOR158W
YGR165W	YPL013C
YGR165W	YPL118W
YGR166W	YML077W
YGR166W	YOR115C
YGR180C	YJL026W
YGR180C	YOR230W
YGR192C	YKL060C
YGR192C	YKL152C
YGR195W	YHR069C
YGR195W	YHR081W
YGR195W	YNL189W
YGR195W	YOL142W
YGR195W	YOR076C
YGR200C	YHR187W
YGR200C	YLR384C
YGR200C	YMR312W
YGR214W	YLR048W
YGR218W	YKL145W
YGR220C	YJL063C
YGR220C	YKL167C
YGR220C	YKR006C
YGR220C	YKR085C
YGR220C	YLR439W
YGR220C	YNL005C
YGR233C	YNL138W
YGR233C	YOL001W
YGR233C	YPL031C
YGR238C	YHR158C
YGR244C	YOR142W
YGR245C	YKL009W
YGR245C	YLR106C
YGR245C	YNL002C
YGR245C	YNR053C
YGR245C	YPL093W
YGR250C	YIR001C
YGR252W	YHR099W
YGR252W	YMR223W
YGR252W	YMR236W
YGR252W	YOL148C
YGR252W	YPL047W
YGR252W	YPL254W
YGR253C	YJL001W
YGR253C	YML092C
YGR253C	YOR157C
YGR253C	YPR103W
YGR261C	YJL024C
YGR261C	YPL195W
YGR262C	YKR038C
YGR262C	YML036W
YGR274C	YML015C
YGR274C	YML098W
YGR274C	YMR236W
YGR275W	YIL126W
YGR275W	YJL176C
YGR275W	YLR033W
YGR275W	YLR321C
YGR275W	YLR357W
YGR275W	YMR033W
YGR275W	YOR290C
YGR275W	YPR034W
YGR278W	YHR165C
YGR278W	YLL036C
YGR278W	YML049C
YGR278W	YMR213W
YGR278W	YMR288W
YGR285C	YPR189W
YHL002W	YNR006W
YHL004W	YIL093C
YHL004W	YKL155C
YHL004W	YMR158W
YHL004W	YNL137C
YHL004W	YNR037C
YHL004W	YOR158W
YHL004W	YOR204W
YHL004W	YPL013C
YHL004W	YPL118W
YHL011C	YKL181W
YHL015W	YJR123W
YHL015W	YKL180W
YHL015W	YLR340W
YHL015W	YML073C
YHL015W	YMR230W
YHL015W	YMR242C
