YAL001C	YDR362C
YDR496C	YPL012W
YDR496C	YPL043W
YDR496C	YPL093W
YDR496C	YPL211W
YDR496C	YPL220W
YDR496C	YPR016C
YDR507C	YKR048C
YDR517W	YIL109C
YEL018W	YFL024C
YEL018W	YFL039C
YEL018W	YGR002C
YEL018W	YHR099W
YEL018W	YNL107W
YEL018W	YOR244W
YEL036C	YGR132C
YEL036C	YJL183W
YEL036C	YJR075W
YEL036C	YLR342W
YEL036C	YPL050C
YEL037C	YER162C
YEL051W	YGR020C
YEL051W	YKL080W
YEL051W	YOR332W
YEL051W	YPR036W
YEL053C	YPR051W
YEL054C	YJR145C
YEL054C	YML063W
YEL054C	YPL249C-A
YEL056W	YNL031C
YER007C-A	YJR014W
YER008C	YGL233W
YER008C	YJL085W
YER012W	YER094C
YER012W	YFR052W
YER012W	YGL011C
YER012W	YJL001W
YER012W	YOL038W
YER012W	YOR157C
YER012W	YPR103W
YER018C	YMR117C
YER018C	YOL069W
YER025W	YKR026C
YER025W	YLR291C
YER025W	YMR146C
YER025W	YMR309C
YER025W	YOR260W
YER025W	YPL237W
YER025W	YPR041W
YER074W	YFR031C-A
YER074W	YFR032C-A
YER074W	YGL014W
YER074W	YGL076C
YER074W	YGL103W
YER074W	YGL147C
YER074W	YGR085C
YER074W	YJL177W
YER074W	YJL190C
YER074W	YJR145C
YER074W	YLL045C
YER074W	YML063W
YER074W	YML073C
YER074W	YMR194W
YER074W	YMR242C
YER074W	YOL040C
YER074W	YOL127W
YER074W	YOR096W
YER074W	YPL249C-A
YER086W	YKL029C
YER086W	YOR133W
YER094C	YGL011C
YER094C	YJL001W
YER094C	YOL038W
YER094C	YOR157C
YER094C	YPR103W
YER104W	YJL173C
YER104W	YNL312W
YER112W	YGL173C
YER112W	YGR091W
YER112W	YHR165C
YER112W	YLR147C
YER112W	YLR438C-A
YER112W	YPR082C
YER122C	YGL137W
YER122C	YNL287W
YER129W	YGL115W
YER131W	YMR194W
YER148W	YGL112C
YER148W	YGR274C
YER157W	YGL223C
YER157W	YML071C
YER157W	YNL041C
YER157W	YPR105C
YER165W	YGL049C
YER165W	YGL120C
YER165W	YGR162W
YER165W	YOL139C
YER165W	YPL190C
YFL002C	YGL111W
YFL002C	YGR103W
YFL002C	YHR052W
YFL002C	YHR088W
YFL002C	YHR197W
YFL002C	YKL172W
YFL002C	YLL008W
YFL002C	YLR449W
YFL002C	YMR049C
YFL002C	YMR290C
YFL002C	YNL061W
YFL002C	YNL110C
YFL002C	YOL077C
YFL002C	YOL127W
YFL002C	YOR206W
YFL002C	YOR272W
YFL002C	YPL093W
YFL002C	YPL211W
YFL002C	YPR016C
YFL008W	YJL074C
YFL013C	YFL039C
YFL013C	YNL059C
YFL013C	YPL129W
YFL017W-A	YLR147C
YFL022C	YLR060W
YFL024C	YFL039C
YFL024C	YGR002C
YFL024C	YHR099W
YFL024C	YNL107W
YFL024C	YOR244W
YFL039C	YGR002C
YFL039C	YML041C
YFL039C	YMR072W
YFL039C	YNL059C
YFL039C	YNL107W
YFL039C	YNL138W
YFL039C	YOR244W
YFL039C	YPL129W
YFL039C	YPR171W
YFR004W	YFR010W
YFR004W	YFR052W
YFR004W	YGL048C
YFR004W	YOR259C
YFR010W	YFR052W
YFR010W	YGL048C
YFR010W	YOR259C
YFR031C-A	YGL014W
YFR031C-A	YGL076C
YFR031C-A	YGL103W
YFR031C-A	YGL147C
YFR031C-A	YGR085C
YFR031C-A	YJL177W
YFR031C-A	YJL190C
YFR031C-A	YJL191W
YFR031C-A	YJR145C
YFR031C-A	YLL045C
YFR031C-A	YLR367W
YFR031C-A	YML063W
YFR031C-A	YML073C
YFR031C-A	YMR194W
YFR031C-A	YMR242C
YFR031C-A	YNL302C
YFR031C-A	YOL040C
YFR031C-A	YOL120C
YFR031C-A	YOL127W
YFR031C-A	YOR096W
YFR031C-A	YOR204W
YFR031C-A	YPL143W
YFR031C-A	YPL220W
YFR031C-A	YPL249C-A
YFR032C-A	YGL014W
YFR032C-A	YGL103W
YFR032C-A	YGR085C
YFR032C-A	YJL177W
YFR032C-A	YMR194W
YFR032C-A	YMR242C
YFR032C-A	YOL040C
YFR032C-A	YOL127W
YFR037C	YGL133W
YFR037C	YGR056W
YFR037C	YKR001C
YFR037C	YKR008W
YFR037C	YLR033W
YFR037C	YLR321C
YFR037C	YLR357W
YFR037C	YML127W
YFR037C	YMR033W
YFR037C	YMR072W
YFR037C	YMR091C
YFR037C	YOR304W
YFR051C	YGL137W
YFR051C	YIL076W
YFR051C	YNL287W
YFR051C	YPL010W
YFR052W	YGL048C
YFR052W	YOR259C
YGL011C	YJL001W
YGL011C	YOL038W
YGL011C	YOR157C
YGL011C	YPR103W
YGL014W	YGL103W
YGL014W	YJL177W
YGL014W	YML063W
YGL014W	YML073C
YGL014W	YMR194W
YGL014W	YMR242C
YGL014W	YNL302C
YGL014W	YOL040C
YGL014W	YOL127W
YGL022W	YJL002C
YGL025C	YGL151W
YGL025C	YGR104C
YGL025C	YHR041C
YGL025C	YMR112C
YGL025C	YNL236W
YGL025C	YNR010W
YGL025C	YOL135C
YGL025C	YOR174W
YGL025C	YPL042C
YGL025C	YPR070W
YGL025C	YPR168W
YGL048C	YOR259C
YGL049C	YGL173C
YGL049C	YGR162W
YGL049C	YIR001C
YGL049C	YJL190C
YGL049C	YLR175W
YGL049C	YOL139C
YGL049C	YPL190C
YGL070C	YGR063C
YGL070C	YOL005C
YGL070C	YOR151C
YGL070C	YOR210W
YGL070C	YOR224C
YGL070C	YPL129W
YGL076C	YGL103W
YGL076C	YGL111W
YGL076C	YGL147C
YGL076C	YGR085C
YGL076C	YGR103W
YGL076C	YHR088W
YGL076C	YJL177W
YGL076C	YJL190C
YGL076C	YJR145C
YGL076C	YKR081C
YGL076C	YLL045C
YGL076C	YML063W
YGL076C	YML073C
YGL076C	YMR194W
YGL076C	YMR242C
YGL076C	YMR290C
YGL076C	YOL041C
YGL076C	YOL120C
YGL076C	YOL127W
YGL076C	YOR096W
YGL076C	YOR206W
YGL076C	YPL093W
YGL076C	YPL220W
YGL076C	YPL249C-A
YGL098W	YLR268W
YGL098W	YOR075W
YGL100W	YKL057C
YGL103W	YGL147C
YGL103W	YGR085C
YGL103W	YHR052W
YGL103W	YJL177W
YGL103W	YJL190C
YGL103W	YJR145C
YGL103W	YKL172W
YGL103W	YKR081C
YGL103W	YLL045C
YGL103W	YLR342W
YGL103W	YLR406C
YGL103W	YML063W
YGL103W	YML073C
YGL103W	YMR194W
YGL103W	YMR242C
YGL103W	YNL110C
YGL103W	YNL302C
YGL103W	YOL040C
YGL103W	YOL127W
YGL103W	YOR096W
YGL103W	YPL012W
YGL103W	YPL093W
YGL103W	YPL220W
YGL103W	YPL249C-A
YGL105W	YGR264C
YGL111W	YGR103W
YGL111W	YHR052W
YGL111W	YHR088W
YGL111W	YHR197W
YGL111W	YKL172W
YGL111W	YLL008W
YGL111W	YMR049C
YGL111W	YMR290C
YGL111W	YNL061W
YGL111W	YNL110C
YGL111W	YOL077C
YGL111W	YOL127W
YGL111W	YOR206W
YGL111W	YOR272W
YGL111W	YPL043W
YGL111W	YPL093W
YGL111W	YPL211W
YGL111W	YPR016C
YGL112C	YGR252W
YGL112C	YGR274C
YGL112C	YHR041C
YGL112C	YHR099W
YGL112C	YMR223W
YGL112C	YMR227C
YGL112C	YMR236W
YGL112C	YNL236W
YGL112C	YOL148C
YGL112C	YPL011C
YGL112C	YPR070W
YGL120C	YGL173C
YGL120C	YHR165C
YGL120C	YJL190C
YGL120C	YJR145C
YGL120C	YLR197W
YGL120C	YNL224C
YGL120C	YOR096W
YGL120C	YOR310C
YGL120C	YPL151C
YGL120C	YPR101W
YGL133W	YJL065C
YGL133W	YKR001C
YGL133W	YOR304W
YGL137W	YIL076W
YGL137W	YNL287W
YGL137W	YPL010W
YGL147C	YGR085C
YGL147C	YJL177W
YGL147C	YJL190C
YGL147C	YLL045C
YGL147C	YLR406C
YGL147C	YML063W
YGL147C	YML073C
YGL147C	YMR194W
YGL147C	YMR242C
YGL147C	YMR290C
YGL147C	YOL040C
YGL147C	YOL127W
YGL147C	YOR096W
YGL147C	YPL093W
YGL147C	YPL249C-A
YGL147C	YPR016C
YGL151W	YGR104C
YGL151W	YHR041C
YGL151W	YMR112C
YGL151W	YNL236W
YGL151W	YNR010W
YGL151W	YOL135C
YGL151W	YOR174W
YGL151W	YPL042C
YGL151W	YPR070W
YGL151W	YPR168W
YGL155W	YKL019W
YGL173C	YGR162W
YGL173C	YJR145C
YGL173C	YLR175W
YGL173C	YMR290C
YGL173C	YOL139C
YGL190C	YML109W
YGL190C	YMR273C
YGL197W	YJL098W
YGL223C	YML071C
YGL223C	YNL041C
YGL223C	YPR105C
YGL233W	YJL085W
YGL237C	YOR358W
YGL242C	YMR109W
YGL246C	YLL045C
YGL246C	YOR048C
YGR002C	YNL107W
YGR002C	YOR244W
YGR013W	YHR165C
YGR013W	YKL012W
YGR013W	YLR147C
YGR013W	YML046W
YGR013W	YML049C
YGR013W	YPL178W
YGR020C	YOR332W
YGR020C	YPR036W
YGR056W	YKR008W
YGR056W	YLR033W
YGR056W	YLR321C
YGR056W	YLR357W
YGR056W	YML127W
YGR056W	YMR033W
YGR056W	YMR091C
YGR063C	YOL005C
YGR063C	YOR151C
YGR085C	YJL177W
YGR085C	YJL190C
YGR085C	YJR145C
YGR085C	YKR081C
YGR085C	YLL045C
YGR085C	YLR367W
YGR085C	YML063W
YGR085C	YML073C
YGR085C	YMR194W
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL061W
YGR085C	YNL112W
YGR085C	YOL040C
YGR085C	YOL127W
YGR085C	YOR096W
YGR085C	YOR204W
YGR085C	YPL093W
YGR085C	YPL143W
YGR085C	YPL220W
YGR085C	YPL249C-A
YGR091W	YHR165C
YGR091W	YLR147C
YGR091W	YML046W
YGR091W	YML049C
YGR091W	YMR240C
YGR091W	YMR288W
YGR091W	YPL213W
YGR091W	YPR082C
YGR095C	YGR158C
YGR095C	YHR081W
YGR095C	YNL189W
YGR095C	YNL232W
YGR103W	YGR245C
YGR103W	YHR052W
YGR103W	YHR088W
YGR103W	YHR197W
YGR103W	YKR081C
YGR103W	YLL008W
YGR103W	YLL045C
YGR103W	YMR049C
YGR103W	YMR290C
YGR103W	YNL061W
YGR103W	YNL110C
YGR103W	YNL182C
YGR103W	YNR053C
YGR103W	YOL077C
YGR103W	YOL127W
YGR103W	YOR206W
YGR103W	YOR272W
YGR103W	YPL043W
YGR103W	YPL093W
YGR103W	YPL211W
YGR103W	YPL249C-A
YGR103W	YPR016C
YGR104C	YHR041C
YGR104C	YMR112C
YGR104C	YNL236W
YGR104C	YNR010W
YGR104C	YOL135C
YGR104C	YOR174W
YGR104C	YPL042C
YGR104C	YPR070W
YGR104C	YPR168W
YGR124W	YPR145W
YGR128C	YHR148W
YGR128C	YJL109C
YGR128C	YLL011W
YGR128C	YLR197W
YGR128C	YLR222C
YGR128C	YPL012W
YGR128C	YPL126W
YGR128C	YPL217C
YGR132C	YJL183W
YGR132C	YPL050C
YGR156W	YKL018W
YGR156W	YMR061W
YGR156W	YOR179C
YGR158C	YHR081W
YGR158C	YNL189W
YGR158C	YNL232W
YGR158C	YPR189W
YGR161C	YJL098W
YGR162W	YJL138C
YGR162W	YJL190C
YGR162W	YOL139C
YGR162W	YOR204W
YGR165W	YHL004W
YGR165W	YIL070C
YGR165W	YIL093C
YGR165W	YJR113C
YGR165W	YKL155C
YGR165W	YMR188C
YGR165W	YNL306W
YGR165W	YPL013C
YGR166W	YML077W
YGR166W	YMR218C
YGR166W	YOR115C
YGR175C	YHR020W
YGR192C	YKL152C
YGR214W	YLR048W
YGR215W	YHL004W
YGR215W	YIL093C
YGR215W	YJR113C
YGR215W	YKL003C
YGR215W	YKL155C
YGR215W	YMR188C
YGR215W	YNL306W
YGR218W	YHR020W
YGR218W	YJR077C
YGR218W	YLR180W
YGR220C	YKL167C
YGR220C	YLR439W
YGR220C	YML025C
YGR220C	YNL005C
YGR220C	YNL252C
YGR240C	YLR180W
YGR245C	YHR197W
YGR245C	YKR048C
YGR245C	YNL110C
YGR245C	YNL182C
YGR245C	YNR053C
YGR245C	YPL093W
YGR245C	YPR016C
YGR250C	YIR001C
YGR252W	YHR041C
YGR252W	YHR099W
YGR252W	YMR223W
YGR252W	YMR227C
YGR252W	YMR236W
YGR252W	YNL236W
YGR252W	YOL148C
YGR262C	YKR038C
YGR274C	YMR227C
YGR274C	YMR236W
YGR274C	YPL011C
YGR278W	YHR165C
YGR278W	YML049C
YGR278W	YMR213W
YGR278W	YMR288W
YGR278W	YPL151C
YGR283C	YMR310C
YGR285C	YHR064C
YGR285C	YJL080C
YGR285C	YPR189W
YHL004W	YIL093C
YHL004W	YJR113C
YHL004W	YKL155C
YHL004W	YMR188C
YHL004W	YNL306W
YHL004W	YOR204W
YHL004W	YPL013C
YHL019C	YLR170C
YHL019C	YPR029C
YHL025W	YMR033W
YHL025W	YNR023W
YHR020W	YJR077C
YHR020W	YLR180W
YHR041C	YMR112C
YHR041C	YNL236W
YHR041C	YNR010W
YHR041C	YOL135C
YHR041C	YOR174W
YHR041C	YPL042C
YHR041C	YPR070W
YHR041C	YPR168W
YHR052W	YHR088W
YHR052W	YHR197W
YHR052W	YKL172W
YHR052W	YKR081C
YHR052W	YLL008W
YHR052W	YLL045C
YHR052W	YLR449W
YHR052W	YMR049C
YHR052W	YMR229C
YHR052W	YMR242C
YHR052W	YMR290C
YHR052W	YNL061W
YHR052W	YNL110C
YHR052W	YNL182C
YHR052W	YOL041C
YHR052W	YOL077C
YHR052W	YOL127W
YHR052W	YOR206W
YHR052W	YOR272W
YHR052W	YPL012W
YHR052W	YPL043W
YHR052W	YPL093W
YHR052W	YPL211W
YHR052W	YPR016C
YHR062C	YNL282W
YHR064C	YNL209W
YHR081W	YNL232W
YHR085W	YHR197W
YHR085W	YNL182C
YHR085W	YNR053C
YHR085W	YPL093W
YHR088W	YHR197W
YHR088W	YKL172W
YHR088W	YLL008W
YHR088W	YLL045C
YHR088W	YLR449W
YHR088W	YMR049C
YHR088W	YMR290C
YHR088W	YNL061W
YHR088W	YNL110C
YHR088W	YOL077C
YHR088W	YOL127W
YHR088W	YOR206W
YHR088W	YOR272W
YHR088W	YPL043W
YHR088W	YPL093W
YHR088W	YPL211W
YHR088W	YPR016C
YHR099W	YMR236W
YHR099W	YNL107W
YHR099W	YOL148C
YHR099W	YOR244W
YHR118C	YML065W
YHR118C	YPR162C
YHR119W	YKL018W
YHR119W	YPL138C
YHR148W	YJL069C
YHR148W	YJL109C
YHR148W	YJR145C
YHR148W	YLL011W
YHR148W	YLR197W
YHR148W	YLR222C
YHR148W	YNL075W
YHR148W	YOR096W
YHR148W	YOR145C
YHR148W	YPL126W
YHR148W	YPL217C
YHR148W	YPR137W
YHR165C	YKR022C
YHR165C	YLR147C
YHR165C	YML046W
YHR165C	YML049C
YHR165C	YMR213W
YHR165C	YMR240C
YHR165C	YMR288W
YHR165C	YPL151C
YHR165C	YPL213W
YHR165C	YPR082C
YHR165C	YPR101W
YHR172W	YNL126W
YHR193C	YNL112W
YHR193C	YPL037C
YHR197W	YKR081C
YHR197W	YLL008W
YHR197W	YMR049C
YHR197W	YMR290C
YHR197W	YNL061W
YHR197W	YNL110C
YHR197W	YNL182C
YHR197W	YNR053C
YHR197W	YOL077C
YHR197W	YOL127W
YHR197W	YOR206W
YHR197W	YOR272W
YHR197W	YPL093W
YHR197W	YPL211W
YHR197W	YPR016C
YIL017C	YIL097W
YIL035C	YIL084C
YIL035C	YOR039W
YIL035C	YOR061W
YIL076W	YNL287W
YIL076W	YPL010W
YIL084C	YMR263W
YIL084C	YOL004W
YIL084C	YPL139C
YIL084C	YPL181W
YIL093C	YJR113C
YIL093C	YKL155C
YIL093C	YMR188C
YIL093C	YNL081C
YIL093C	YNL306W
YIL093C	YPL013C
YIL094C	YOR136W
YIL103W	YOR133W
YIL161W	YNL023C
YIR008C	YKL045W
YIR009W	YML049C
YIR009W	YMR240C
YIR009W	YMR288W
YIR009W	YPL213W
YIR010W	YPL233W
YJL001W	YOL038W
YJL001W	YOR157C
YJL001W	YPR103W
YJL005W	YNL138W
YJL031C	YPR176C
YJL033W	YMR290C
YJL047C	YOL063C
YJL053W	YOR069W
YJL065C	YOR304W
YJL069C	YJL109C
YJL069C	YLR222C
YJL080C	YMR116C
YJL109C	YLL011W
YJL109C	YLR197W
YJL109C	YLR222C
YJL109C	YPL012W
YJL109C	YPL126W
YJL109C	YPL217C
YJL109C	YPR137W
YJL115W	YNL031C
YJL115W	YPL153C
YJL138C	YOL139C
YJL148W	YNL113W
YJL148W	YNL248C
YJL148W	YOR210W
YJL148W	YOR340C
YJL148W	YOR341W
YJL148W	YPR010C
YJL173C	YML032C
YJL173C	YNL312W
YJL177W	YJL190C
YJL177W	YLL045C
YJL177W	YML063W
YJL177W	YML073C
YJL177W	YMR194W
YJL177W	YMR242C
YJL177W	YNL302C
YJL177W	YOL040C
YJL177W	YOL127W
YJL177W	YOR096W
YJL177W	YOR204W
YJL177W	YPL220W
YJL177W	YPL249C-A
YJL183W	YJR075W
YJL183W	YPL050C
YJL184W	YKR038C
YJL190C	YJL191W
YJL190C	YJR145C
YJL190C	YLL045C
YJL190C	YLR175W
YJL190C	YLR197W
YJL190C	YML024W
YJL190C	YML063W
YJL190C	YML073C
YJL190C	YMR116C
YJL190C	YMR194W
YJL190C	YMR230W
YJL190C	YMR242C
YJL190C	YOL127W
YJL190C	YOL139C
YJL190C	YOR096W
YJL190C	YOR204W
YJL190C	YPL081W
YJL190C	YPL146C
YJL191W	YML063W
YJL191W	YOR096W
YJR050W	YMR213W
YJR050W	YPL151C
YJR050W	YPR101W
YJR065C	YKL013C
YJR075W	YPL050C
YJR077C	YLR342W
YJR084W	YPR082C
YJR109C	YOR303W
YJR113C	YKL155C
YJR113C	YMR188C
YJR113C	YNL081C
YJR113C	YNL306W
YJR113C	YPL013C
YJR135C	YLR381W
YJR145C	YLL045C
YJR145C	YLR175W
YJR145C	YLR197W
YJR145C	YLR367W
YJR145C	YML063W
YJR145C	YML073C
YJR145C	YMR116C
YJR145C	YMR229C
YJR145C	YMR242C
YJR145C	YMR290C
YJR145C	YNL308C
YJR145C	YOL120C
YJR145C	YOL127W
YJR145C	YOR096W
YJR145C	YOR204W
YJR145C	YPL012W
YJR145C	YPL081W
YJR145C	YPL217C
YJR145C	YPL220W
YKL003C	YPL013C
YKL012W	YLR147C
YKL012W	YML046W
YKL012W	YML049C
YKL018W	YMR061W
YKL018W	YOR179C
YKL018W	YPL138C
YKL029C	YMR012W
YKL052C	YKR083C
YKL058W	YOR194C
YKL078W	YNL186W
YKL080W	YOR332W
YKL143W	YNL207W
YKL143W	YPL266W
YKL144C	YNL113W
YKL144C	YNL151C
YKL144C	YOR116C
YKL144C	YOR207C
YKL144C	YOR224C
YKL155C	YMR188C
YKL155C	YNL306W
YKL155C	YOR204W
YKL155C	YPL013C
YKL167C	YLR439W
YKL167C	YML025C
YKL167C	YMR024W
YKL167C	YNL005C
YKL167C	YNL252C
YKL172W	YKR081C
YKL172W	YLL008W
YKL172W	YLL045C
YKL172W	YMR049C
YKL172W	YMR290C
YKL172W	YNL061W
YKL172W	YOL077C
YKL172W	YOL127W
YKL172W	YOR206W
YKL172W	YOR272W
YKL172W	YPL093W
YKL172W	YPL211W
YKR001C	YLR033W
YKR001C	YLR357W
YKR001C	YMR033W
YKR001C	YMR072W
YKR001C	YMR091C
YKR001C	YOR304W
YKR008W	YLR033W
YKR008W	YLR321C
YKR008W	YLR357W
YKR008W	YML127W
YKR008W	YMR033W
YKR008W	YMR091C
YKR026C	YLR291C
YKR026C	YOR260W
YKR026C	YPL237W
YKR048C	YMR139W
YKR048C	YNL078W
YKR081C	YLL008W
YKR081C	YLL045C
YKR081C	YMR290C
YKR081C	YNL061W
YKR081C	YNL110C
YKR081C	YNR053C
YKR081C	YOL077C
YKR081C	YOL127W
YKR081C	YOR096W
YKR081C	YOR206W
YKR081C	YPL093W
YKR081C	YPR016C
YLL008W	YLL045C
YLL008W	YMR049C
YLL008W	YMR229C
YLL008W	YMR290C
YLL008W	YNL061W
YLL008W	YNL110C
YLL008W	YOL077C
YLL008W	YOL127W
YLL008W	YOR206W
YLL008W	YOR272W
YLL008W	YPL043W
YLL008W	YPL093W
YLL008W	YPL211W
YLL008W	YPR016C
YLL011W	YLR197W
YLL011W	YLR222C
YLL011W	YPL126W
YLL011W	YPL217C
YLL011W	YPR137W
YLL045C	YML063W
YLL045C	YML073C
YLL045C	YMR194W
YLL045C	YMR242C
YLL045C	YMR290C
YLL045C	YNL061W
YLL045C	YNL112W
YLL045C	YOL041C
YLL045C	YOL077C
YLL045C	YOL120C
YLL045C	YOL127W
YLL045C	YOR096W
YLL045C	YOR206W
YLL045C	YOR272W
YLL045C	YPL012W
YLL045C	YPL043W
YLL045C	YPL093W
YLL045C	YPL211W
YLL045C	YPL220W
YLL045C	YPL249C-A
YLL045C	YPR016C
YLR033W	YLR321C
YLR033W	YLR357W
YLR033W	YML127W
YLR033W	YMR033W
YLR033W	YMR091C
YLR074C	YNR053C
YLR074C	YOL127W
YLR074C	YPL093W
YLR079W	YLR210W
YLR146C	YPR069C
YLR147C	YML046W
YLR147C	YML049C
YLR147C	YMR213W
YLR147C	YMR240C
YLR147C	YMR288W
YLR147C	YPL151C
YLR147C	YPL213W
YLR147C	YPR082C
YLR170C	YPL259C
YLR170C	YPR029C
YLR175W	YLR197W
YLR175W	YMR229C
YLR175W	YMR290C
YLR175W	YMR310C
YLR175W	YNL308C
YLR175W	YPL012W
YLR180W	YMR012W
YLR180W	YOR151C
YLR192C	YMR146C
YLR192C	YMR309C
YLR192C	YOR361C
YLR192C	YPR041W
YLR197W	YLR222C
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL075W
YLR197W	YOR096W
YLR197W	YOR310C
YLR197W	YPL012W
YLR197W	YPL126W
YLR197W	YPL217C
YLR197W	YPR137W
YLR200W	YML094W
YLR200W	YNL153C
YLR221C	YOL144W
YLR222C	YNL075W
YLR222C	YPL126W
YLR222C	YPL217C
YLR222C	YPR137W
YLR226W	YPR161C
YLR268W	YOR075W
YLR291C	YOR260W
YLR291C	YPL237W
YLR292C	YOR254C
YLR321C	YLR357W
YLR321C	YML127W
YLR321C	YMR033W
YLR321C	YMR091C
YLR357W	YML127W
YLR357W	YMR033W
YLR357W	YMR091C
YLR367W	YML026C
YLR367W	YMR116C
YLR367W	YMR194W
YLR367W	YNL207W
YLR367W	YOL139C
YLR367W	YOR096W
YLR367W	YPL249C-A
YLR373C	YPL128C
YLR384C	YMR312W
YLR398C	YPR189W
YLR406C	YOL127W
YLR430W	YPL190C
YLR439W	YML025C
YLR439W	YMR024W
YLR439W	YNL005C
YLR439W	YNL252C
YLR439W	YNL284C
YLR439W	YOR150W
YLR449W	YML074C
YLR449W	YMR049C
YLR449W	YMR242C
YLR449W	YMR290C
YLR449W	YNL061W
YLR449W	YOL077C
YLR449W	YOL127W
YLR449W	YOR206W
YLR449W	YPL093W
YLR449W	YPL146C
YLR449W	YPL211W
YLR449W	YPR169W
YML009C	YNL252C
YML024W	YML063W
YML024W	YOR096W
YML024W	YOR204W
YML025C	YMR024W
YML025C	YNL005C
YML025C	YNL252C
YML026C	YOR096W
YML032C	YNL312W
YML046W	YML049C
YML046W	YMR240C
YML046W	YMR288W
YML046W	YPL213W
YML046W	YPR082C
YML049C	YMR213W
YML049C	YMR240C
YML049C	YMR288W
YML049C	YOR319W
YML049C	YPL151C
YML049C	YPL213W
YML049C	YPR082C
YML049C	YPR101W
YML062C	YNL004W
YML062C	YNL253W
YML063W	YML073C
YML063W	YMR194W
YML063W	YMR242C
YML063W	YMR290C
YML063W	YOL040C
YML063W	YOL120C
YML063W	YOL127W
YML063W	YOR096W
YML063W	YOR204W
YML063W	YPL012W
YML063W	YPL220W
YML063W	YPL249C-A
YML065W	YPR162C
YML071C	YNL041C
YML071C	YPR105C
YML073C	YMR194W
YML073C	YMR242C
YML073C	YMR290C
YML073C	YNL061W
YML073C	YNL112W
YML073C	YOL040C
YML073C	YOL041C
YML073C	YOL120C
YML073C	YOL127W
YML073C	YOR096W
YML073C	YOR204W
YML073C	YPL093W
YML073C	YPL143W
YML073C	YPL220W
YML073C	YPL249C-A
YML077W	YMR218C
YML077W	YOR115C
YML094W	YNL153C
YML100W	YMR261C
YML105C	YPL243W
YML105C	YPR088C
YML109W	YMR273C
YML114C	YPL129W
YML124C	YMR012W
YML127W	YMR033W
YML127W	YMR091C
YMR012W	YOR151C
YMR024W	YNL005C
YMR024W	YNL252C
YMR024W	YNL284C
YMR024W	YOR150W
YMR033W	YMR072W
YMR033W	YMR091C
YMR033W	YNR023W
YMR033W	YPL129W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YNL061W
YMR049C	YNL110C
YMR049C	YOL077C
YMR049C	YOL127W
YMR049C	YOR206W
YMR049C	YOR272W
YMR049C	YPL043W
YMR049C	YPL093W
YMR049C	YPL211W
YMR049C	YPR016C
YMR072W	YOR058C
YMR072W	YPR052C
YMR083W	YOL086C
YMR112C	YNL236W
YMR112C	YNR010W
YMR112C	YOL135C
YMR112C	YOR174W
YMR112C	YPL042C
YMR112C	YPR070W
YMR112C	YPR168W
YMR116C	YOR096W
YMR116C	YPR189W
YMR117C	YOL069W
YMR146C	YMR309C
YMR146C	YOR204W
YMR146C	YOR361C
YMR146C	YPL081W
YMR146C	YPR041W
YMR188C	YNL306W
YMR194W	YMR242C
YMR194W	YNL302C
YMR194W	YOL040C
YMR194W	YOL127W
YMR194W	YOR096W
YMR194W	YPL220W
YMR213W	YMR288W
YMR213W	YPL151C
YMR213W	YPR101W
YMR218C	YOR115C
YMR223W	YMR236W
YMR223W	YOL148C
YMR227C	YMR236W
YMR227C	YPL011C
YMR229C	YMR290C
YMR229C	YNL061W
YMR229C	YOL041C
YMR229C	YOL077C
YMR229C	YOR206W
YMR229C	YOR272W
YMR229C	YPL012W
YMR229C	YPL126W
YMR236W	YOL148C
YMR236W	YPL011C
YMR240C	YMR288W
YMR240C	YOR319W
YMR240C	YPL151C
YMR240C	YPL213W
YMR240C	YPR082C
YMR242C	YMR290C
YMR242C	YNL302C
YMR242C	YOL040C
YMR242C	YOL041C
YMR242C	YOL077C
YMR242C	YOL127W
YMR242C	YOR096W
YMR242C	YOR204W
YMR242C	YOR206W
YMR242C	YPL093W
YMR242C	YPL220W
YMR242C	YPL249C-A
YMR263W	YOL004W
YMR263W	YPL139C
YMR263W	YPL181W
YMR268C	YPR082C
YMR288W	YNL286W
YMR288W	YOR319W
YMR288W	YPL151C
YMR288W	YPL213W
YMR288W	YPR082C
YMR288W	YPR101W
YMR290C	YNL061W
YMR290C	YNL110C
YMR290C	YNL308C
YMR290C	YOL041C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YOR096W
YMR290C	YOR206W
YMR290C	YOR272W
YMR290C	YPL012W
YMR290C	YPL043W
YMR290C	YPL093W
YMR290C	YPL211W
YMR290C	YPL220W
YMR290C	YPR016C
YMR308C	YNL189W
YMR308C	YPL020C
YMR309C	YOR204W
YMR309C	YOR361C
YMR309C	YPR041W
YNL005C	YNL252C
YNL005C	YNL284C
YNL005C	YOR150W
YNL005C	YOR204W
YNL021W	YPR179C
YNL023C	YNL135C
YNL041C	YPR105C
YNL049C	YPL085W
YNL059C	YPL129W
YNL061W	YNL110C
YNL061W	YOL041C
YNL061W	YOL077C
YNL061W	YOL127W
YNL061W	YOR206W
YNL061W	YOR272W
YNL061W	YPL043W
YNL061W	YPL093W
YNL061W	YPL211W
