YAL007C	YML012W
YGR074W	YPL213W
YGR074W	YPR057W
YGR074W	YPR178W
YGR075C	YHR165C
YGR075C	YKL173W
YGR075C	YOR308C
YGR075C	YPR178W
YGR078C	YML094W
YGR078C	YNL153C
YGR083C	YLR291C
YGR090W	YHR148W
YGR090W	YJR002W
YGR090W	YJR145C
YGR090W	YLR129W
YGR090W	YLR186W
YGR090W	YLR223C
YGR090W	YLR409C
YGR090W	YMR093W
YGR090W	YMR128W
YGR090W	YMR229C
YGR090W	YMR290C
YGR090W	YNL132W
YGR090W	YOR039W
YGR090W	YOR061W
YGR090W	YOR063W
YGR090W	YPL012W
YGR090W	YPL126W
YGR095C	YGR158C
YGR095C	YGR195W
YGR095C	YHR081W
YGR095C	YNL232W
YGR095C	YOL021C
YGR095C	YOL142W
YGR095C	YOR001W
YGR103W	YHR197W
YGR103W	YKL009W
YGR103W	YLL045C
YGR103W	YLR029C
YGR103W	YMR290C
YGR103W	YNL002C
YGR103W	YOL077C
YGR103W	YOR063W
YGR103W	YPL043W
YGR103W	YPL093W
YGR118W	YJL177W
YGR118W	YLR441C
YGR118W	YML073C
YGR118W	YOL040C
YGR120C	YNL041C
YGR120C	YPR105C
YGR134W	YJR011C
YGR134W	YNR052C
YGR145W	YHR148W
YGR145W	YJL033W
YGR145W	YKR060W
YGR145W	YLR129W
YGR145W	YLR186W
YGR145W	YLR409C
YGR145W	YMR093W
YGR145W	YNL132W
YGR145W	YNR054C
YGR145W	YPL126W
YGR156W	YJR093C
YGR156W	YKR002W
YGR156W	YLR115W
YGR156W	YLR277C
YGR156W	YLR448W
YGR156W	YMR061W
YGR156W	YNL222W
YGR156W	YOR179C
YGR158C	YGR195W
YGR158C	YHR081W
YGR158C	YNL232W
YGR158C	YOL021C
YGR158C	YOL142W
YGR158C	YOR001W
YGR158C	YPR189W
YGR162W	YJL190C
YGR162W	YOR204W
YGR192C	YKL060C
YGR192C	YKL152C
YGR195W	YHR081W
YGR195W	YNL232W
YGR195W	YOL021C
YGR195W	YOL142W
YGR195W	YOR001W
YGR214W	YLR048W
YGR218W	YLR180W
YGR220C	YJL063C
YGR220C	YKR085C
YGR220C	YLR439W
YGR220C	YMR193W
YGR231C	YJL183W
YGR231C	YLR342W
YGR231C	YPL050C
YGR238C	YHR158C
YGR244C	YOR142W
YGR250C	YIR001C
YGR252W	YHR041C
YGR252W	YHR099W
YGR252W	YMR236W
YGR252W	YNL236W
YGR252W	YPL254W
YGR261C	YJL024C
YGR261C	YPL195W
YGR285C	YJL080C
YGR285C	YPR189W
YHL001W	YIL133C
YHL001W	YJL177W
YHL001W	YJL190C
YHL001W	YJR123W
YHL001W	YKL180W
YHL001W	YLL045C
YHL001W	YLR340W
YHL001W	YLR441C
YHL001W	YLR448W
YHL001W	YML073C
YHL001W	YNL069C
YHL001W	YOL040C
YHL001W	YOR063W
YHL001W	YPL198W
YHL004W	YJR113C
YHL004W	YMR158W
YHL004W	YMR188C
YHL004W	YNL137C
YHL004W	YNL306W
YHL004W	YOR204W
YHL004W	YPL118W
YHL025W	YMR033W
YHL025W	YNR023W
YHL025W	YPL016W
YHR010W	YJR145C
YHR010W	YKL180W
YHR010W	YLL045C
YHR010W	YLR367W
YHR010W	YMR290C
YHR010W	YNL069C
YHR010W	YOR063W
YHR010W	YPL093W
YHR010W	YPL198W
YHR010W	YPR189W
YHR012W	YOR132W
YHR023W	YOR326W
YHR023W	YPR188C
YHR027C	YIL075C
YHR041C	YHR058C
YHR041C	YMR112C
YHR041C	YNL236W
YHR041C	YOL135C
YHR041C	YOR174W
YHR041C	YPR070W
YHR058C	YMR112C
YHR058C	YNL236W
YHR058C	YOL135C
YHR058C	YOR174W
YHR058C	YPR070W
YHR062C	YNL221C
YHR062C	YNL282W
YHR081W	YNL232W
YHR081W	YOL021C
YHR081W	YOL142W
YHR081W	YOR001W
YHR085W	YHR197W
YHR085W	YKL009W
YHR085W	YPL093W
YHR089C	YLR029C
YHR089C	YNL308C
YHR099W	YMR236W
YHR099W	YOR244W
YHR099W	YPL254W
YHR107C	YJR076C
YHR107C	YLR314C
YHR143W-A	YOR210W
YHR143W-A	YPR187W
YHR148W	YHR196W
YHR148W	YJL069C
YHR148W	YJR002W
YHR148W	YJR145C
YHR148W	YKR060W
YHR148W	YLR129W
YHR148W	YLR186W
YHR148W	YLR409C
YHR148W	YMR093W
YHR148W	YMR128W
YHR148W	YNL075W
YHR148W	YNL132W
YHR148W	YPL126W
YHR148W	YPR137W
YHR164C	YNL312W
YHR165C	YIL061C
YHR165C	YJL203W
YHR165C	YKL173W
YHR165C	YLL036C
YHR165C	YLR117C
YHR165C	YML046W
YHR165C	YMR240C
YHR165C	YOR308C
YHR165C	YPL213W
YHR165C	YPR101W
YHR165C	YPR178W
YHR166C	YNL172W
YHR172W	YLR212C
YHR172W	YNL126W
YHR196W	YJR002W
YHR196W	YLR129W
YHR196W	YLR186W
YHR196W	YMR093W
YHR196W	YPL126W
YHR196W	YPR137W
YHR197W	YKL009W
YHR197W	YLL034C
YHR197W	YMR290C
YHR197W	YNL002C
YHR197W	YOL077C
YHR197W	YOR063W
YHR197W	YPL093W
YHR216W	YLR432W
YIL021W	YOL005C
YIL021W	YOR151C
YIL021W	YOR210W
YIL021W	YPR187W
YIL022W	YJR045C
YIL050W	YPL031C
YIL061C	YML046W
YIL061C	YPR057W
YIL075C	YLR180W
YIL075C	YMR314W
YIL084C	YNL097C
YIL084C	YPL139C
YIL094C	YOR136W
YIL098C	YJL180C
YIL109C	YPR181C
YIL133C	YJL177W
YIL133C	YJL190C
YIL133C	YJR123W
YIL133C	YJR145C
YIL133C	YKL180W
YIL133C	YLL045C
YIL133C	YLR029C
YIL133C	YLR340W
YIL133C	YLR441C
YIL133C	YLR448W
YIL133C	YML073C
YIL133C	YMR290C
YIL133C	YNL069C
YIL133C	YNL132W
YIL133C	YNL301C
YIL133C	YOL041C
YIL133C	YOL077C
YIL133C	YOL120C
YIL133C	YOR063W
YIL133C	YOR204W
YIL133C	YPL143W
YIL133C	YPL198W
YIL142W	YOR281C
YIL161W	YNL023C
YIR008C	YKL045W
YIR010W	YPL233W
YJL001W	YML092C
YJL001W	YMR314W
YJL001W	YOR157C
YJL001W	YOR362C
YJL011C	YKR025W
YJL011C	YNL113W
YJL011C	YOR116C
YJL011C	YPR110C
YJL011C	YPR187W
YJL024C	YPL195W
YJL031C	YPR176C
YJL033W	YMR290C
YJL034W	YMR214W
YJL047C	YOL063C
YJL052W	YJR009C
YJL063C	YKR085C
YJL063C	YLR439W
YJL063C	YMR024W
YJL063C	YMR193W
YJL066C	YMR203W
YJL069C	YLR129W
YJL069C	YLR409C
YJL069C	YMR093W
YJL080C	YJR123W
YJL098W	YLR310C
YJL115W	YPL153C
YJL148W	YNL113W
YJL148W	YNL248C
YJL148W	YOR210W
YJL148W	YPR110C
YJL148W	YPR187W
YJL177W	YJL190C
YJL177W	YJR123W
YJL177W	YKL180W
YJL177W	YLL045C
YJL177W	YLR029C
YJL177W	YLR150W
YJL177W	YLR340W
YJL177W	YLR441C
YJL177W	YLR448W
YJL177W	YML073C
YJL177W	YNL069C
YJL177W	YNL301C
YJL177W	YOL040C
YJL177W	YOR063W
YJL177W	YOR204W
YJL177W	YOR234C
YJL177W	YPL198W
YJL183W	YPL050C
YJL190C	YJR002W
YJL190C	YJR123W
YJL190C	YJR145C
YJL190C	YKL180W
YJL190C	YLL045C
YJL190C	YLR029C
YJL190C	YLR150W
YJL190C	YLR340W
YJL190C	YLR441C
YJL190C	YLR448W
YJL190C	YML024W
YJL190C	YML073C
YJL190C	YMR230W
YJL190C	YNL069C
YJL190C	YOR063W
YJL190C	YOR204W
YJL190C	YPL081W
YJL190C	YPL146C
YJL190C	YPL198W
YJL203W	YKL173W
YJL203W	YLR117C
YJL203W	YMR240C
YJL203W	YOR308C
YJL203W	YPL213W
YJL203W	YPR178W
YJR002W	YJR123W
YJR002W	YJR145C
YJR002W	YKR060W
YJR002W	YLR129W
YJR002W	YLR186W
YJR002W	YLR409C
YJR002W	YMR093W
YJR002W	YMR128W
YJR002W	YNL075W
YJR002W	YNL132W
YJR002W	YOR078W
YJR002W	YOR310C
YJR002W	YPL012W
YJR002W	YPL126W
YJR002W	YPR137W
YJR022W	YKL173W
YJR022W	YOR308C
YJR022W	YPR178W
YJR041C	YKL014C
YJR041C	YOL144W
YJR042W	YLR208W
YJR076C	YLR314C
YJR093C	YKR002W
YJR093C	YLR115W
YJR093C	YLR277C
YJR093C	YMR061W
YJR093C	YNL222W
YJR113C	YMR158W
YJR113C	YMR188C
YJR113C	YNL081C
YJR113C	YNL137C
YJR113C	YNL306W
YJR113C	YPL118W
YJR123W	YJR145C
YJR123W	YKL180W
YJR123W	YLL045C
YJR123W	YLR029C
YJR123W	YLR340W
YJR123W	YLR441C
YJR123W	YLR448W
YJR123W	YML073C
YJR123W	YMR093W
YJR123W	YMR230W
YJR123W	YNL069C
YJR123W	YNL132W
YJR123W	YNL301C
YJR123W	YOL040C
YJR123W	YOR063W
YJR123W	YOR204W
YJR123W	YPR189W
YJR145C	YLL045C
YJR145C	YLR029C
YJR145C	YLR150W
YJR145C	YLR186W
YJR145C	YLR367W
YJR145C	YLR441C
YJR145C	YML073C
YJR145C	YMR093W
YJR145C	YMR128W
YJR145C	YMR229C
YJR145C	YMR290C
YJR145C	YNL069C
YJR145C	YNL132W
YJR145C	YNL308C
YJR145C	YOL120C
YJR145C	YOR063W
YJR145C	YOR204W
YJR145C	YPL012W
YJR145C	YPL081W
YJR145C	YPL198W
YKL009W	YLL045C
YKL009W	YLR406C
YKL009W	YMR290C
YKL009W	YNL002C
YKL009W	YOL077C
YKL009W	YOR063W
YKL009W	YPL093W
YKL009W	YPL198W
YKL013C	YLR370C
YKL014C	YMR290C
YKL014C	YOL144W
YKL014C	YPL043W
YKL060C	YKL152C
YKL081W	YLR249W
YKL104C	YLR180W
YKL104C	YOR151C
YKL119C	YLR447C
YKL122C	YML105C
YKL122C	YPL243W
YKL173W	YLL036C
YKL173W	YLR117C
YKL173W	YML046W
YKL173W	YMR240C
YKL173W	YOR308C
YKL173W	YPL213W
YKL173W	YPR101W
YKL173W	YPR178W
YKL180W	YLL045C
YKL180W	YLR029C
YKL180W	YLR340W
YKL180W	YLR406C
YKL180W	YLR441C
YKL180W	YLR448W
YKL180W	YML024W
YKL180W	YML073C
YKL180W	YNL069C
YKL180W	YNL132W
YKL180W	YNL301C
YKL180W	YOL040C
YKL180W	YOR063W
YKL180W	YPL143W
YKL180W	YPL198W
YKL206C	YLR199C
YKR001C	YLR033W
YKR001C	YLR357W
YKR001C	YMR033W
YKR002W	YLR115W
YKR002W	YLR277C
YKR002W	YMR061W
YKR002W	YNL222W
YKR025W	YNL113W
YKR025W	YOR116C
YKR025W	YOR210W
YKR025W	YPR110C
YKR025W	YPR187W
YKR027W	YMR237W
YKR060W	YLR129W
YKR060W	YLR186W
YKR060W	YLR409C
YKR060W	YMR093W
YKR060W	YMR128W
YKR060W	YNL132W
YKR060W	YPL126W
YKR068C	YML077W
YKR085C	YLR439W
YKR085C	YMR024W
YKR085C	YMR193W
YLL004W	YPR162C
YLL034C	YLR449W
YLL034C	YMR290C
YLL034C	YNL002C
YLL034C	YOL077C
YLL034C	YOR063W
YLL034C	YPL043W
YLL034C	YPL093W
YLL036C	YLR117C
YLL036C	YMR240C
YLL036C	YPL213W
YLL036C	YPR101W
YLL045C	YLR029C
YLL045C	YLR196W
YLL045C	YLR432W
YLL045C	YLR441C
YLL045C	YLR448W
YLL045C	YML073C
YLL045C	YMR290C
YLL045C	YNL002C
YLL045C	YNL069C
YLL045C	YNL112W
YLL045C	YNL132W
YLL045C	YNL301C
YLL045C	YOL041C
YLL045C	YOL077C
YLL045C	YOL120C
YLL045C	YOR063W
YLL045C	YPL012W
YLL045C	YPL043W
YLL045C	YPL093W
YLL045C	YPL198W
YLR029C	YLR196W
YLR029C	YLR340W
YLR029C	YLR432W
YLR029C	YLR448W
YLR029C	YML073C
YLR029C	YMR229C
YLR029C	YMR290C
YLR029C	YNL002C
YLR029C	YNL069C
YLR029C	YNL132W
YLR029C	YNL301C
YLR029C	YOL040C
YLR029C	YOL041C
YLR029C	YOL077C
YLR029C	YOL120C
YLR029C	YOR063W
YLR029C	YOR204W
YLR029C	YOR294W
YLR029C	YPL093W
YLR029C	YPL198W
YLR033W	YLR357W
YLR033W	YML127W
YLR033W	YMR033W
YLR115W	YLR277C
YLR115W	YMR061W
YLR115W	YNL222W
YLR117C	YMR240C
YLR117C	YPL213W
YLR117C	YPR101W
YLR129W	YLR186W
YLR129W	YLR409C
YLR129W	YMR093W
YLR129W	YMR128W
YLR129W	YNL132W
YLR129W	YPL012W
YLR129W	YPL126W
YLR129W	YPR137W
YLR132C	YPR191W
YLR150W	YLR448W
YLR150W	YML073C
YLR150W	YNL069C
YLR150W	YNL112W
YLR150W	YOR063W
YLR150W	YPL198W
YLR180W	YMR012W
YLR180W	YOR151C
YLR186W	YLR409C
YLR186W	YMR093W
YLR186W	YMR128W
YLR186W	YNL132W
YLR186W	YOR310C
YLR186W	YPL012W
YLR186W	YPL126W
YLR186W	YPR137W
YLR196W	YOL041C
YLR196W	YOL077C
YLR208W	YPR181C
YLR212C	YNL126W
YLR240W	YLR360W
YLR276C	YMR290C
YLR276C	YNL002C
YLR276C	YOL077C
YLR276C	YOR063W
YLR276C	YPL012W
YLR276C	YPL043W
YLR276C	YPL093W
YLR277C	YLR448W
YLR277C	YMR061W
YLR277C	YNL222W
YLR337C	YOR181W
YLR340W	YLR441C
YLR340W	YLR448W
YLR340W	YML073C
YLR340W	YNL069C
YLR340W	YNL132W
YLR340W	YNL301C
YLR347C	YMR308C
YLR347C	YPL020C
YLR357W	YML127W
YLR357W	YMR033W
YLR367W	YNL207W
YLR367W	YOR056C
YLR398C	YPR189W
YLR406C	YLR441C
YLR406C	YOR063W
YLR409C	YMR093W
YLR409C	YNL132W
YLR409C	YPL126W
YLR409C	YPR137W
YLR418C	YOR039W
YLR418C	YOR061W
YLR418C	YOR123C
YLR430W	YPL190C
YLR432W	YML073C
YLR432W	YMR290C
YLR432W	YPL198W
YLR436C	YMR304W
YLR439W	YMR024W
YLR439W	YMR193W
YLR439W	YNL284C
YLR441C	YLR448W
YLR441C	YML073C
YLR441C	YNL069C
YLR441C	YNL301C
YLR441C	YOL040C
YLR441C	YOR063W
YLR441C	YPL198W
YLR448W	YML073C
YLR448W	YMR061W
YLR448W	YMR290C
YLR448W	YNL069C
YLR448W	YNL132W
YLR448W	YNL301C
YLR448W	YOL040C
YLR448W	YOL041C
YLR448W	YOR063W
YLR448W	YPL198W
YLR449W	YMR290C
YLR449W	YOL077C
YLR449W	YOR063W
YLR449W	YPL093W
YLR449W	YPL146C
YLR449W	YPL198W
YLR449W	YPR169W
YML009C	YMR193W
YML024W	YOR204W
YML032C	YNL312W
YML046W	YMR240C
YML046W	YPL213W
YML046W	YPR178W
YML069W	YNL030W
YML069W	YOL054W
YML069W	YOR039W
YML069W	YOR061W
YML069W	YOR123C
YML073C	YMR290C
YML073C	YNL002C
YML073C	YNL069C
YML073C	YNL112W
YML073C	YNL301C
YML073C	YOL040C
YML073C	YOL041C
YML073C	YOL120C
YML073C	YOR063W
YML073C	YOR204W
YML073C	YOR234C
YML073C	YPL093W
YML073C	YPL143W
YML073C	YPL198W
YML092C	YMR314W
YML092C	YOR157C
YML092C	YOR362C
YML094W	YNL153C
YML098W	YMR236W
YML105C	YPL243W
YML117W	YPL190C
YML124C	YMR012W
YML127W	YMR033W
YMR012W	YOR151C
YMR024W	YMR193W
YMR024W	YNL284C
YMR033W	YNR023W
YMR033W	YPL016W
YMR093W	YMR128W
YMR093W	YNL075W
YMR093W	YNL132W
YMR093W	YPL012W
YMR093W	YPL126W
YMR093W	YPR137W
YMR112C	YNL236W
YMR112C	YOL135C
YMR112C	YOR174W
YMR112C	YPR070W
YMR128W	YMR229C
YMR128W	YNL075W
YMR128W	YNL132W
YMR128W	YPL012W
YMR128W	YPL126W
YMR128W	YPR137W
YMR158W	YMR188C
YMR158W	YNL137C
YMR158W	YNL306W
YMR158W	YPL118W
YMR172W	YOR039W
YMR172W	YOR061W
YMR188C	YNL137C
YMR188C	YNL306W
YMR188C	YPL118W
YMR229C	YMR290C
YMR229C	YNL132W
YMR229C	YOL041C
YMR229C	YOL077C
YMR229C	YPL012W
YMR229C	YPL126W
YMR236W	YPL254W
YMR240C	YOR308C
YMR240C	YPL213W
YMR240C	YPR178W
YMR290C	YNL002C
YMR290C	YNL069C
YMR290C	YNL132W
YMR290C	YNL308C
YMR290C	YOL041C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOR063W
YMR290C	YOR294W
YMR290C	YPL012W
YMR290C	YPL043W
YMR290C	YPL093W
YMR290C	YPL198W
YMR308C	YPL020C
YMR314W	YOR157C
YMR314W	YOR362C
YNL002C	YOL041C
YNL002C	YOL077C
YNL002C	YOR063W
YNL002C	YPL043W
YNL002C	YPL093W
YNL021W	YPR179C
YNL023C	YNL135C
YNL030W	YOL054W
YNL037C	YOR136W
YNL041C	YPR105C
YNL059C	YOR141C
YNL059C	YPL235W
YNL069C	YNL301C
YNL069C	YOL040C
YNL069C	YOL120C
YNL069C	YOR063W
YNL069C	YOR204W
YNL069C	YPL143W
YNL069C	YPL198W
YNL075W	YPL126W
YNL075W	YPR137W
YNL097C	YPL139C
YNL112W	YOR063W
YNL113W	YNL248C
YNL113W	YOR116C
YNL113W	YOR210W
YNL113W	YPR110C
YNL113W	YPR187W
YNL118C	YOL149W
YNL132W	YOR063W
YNL132W	YOR310C
YNL132W	YPL012W
YNL132W	YPL081W
YNL132W	YPL126W
YNL132W	YPL198W
YNL132W	YPR137W
YNL136W	YOR244W
YNL137C	YNL306W
YNL137C	YPL118W
YNL207W	YOR056C
YNL207W	YPL204W
YNL221C	YNL282W
YNL222W	YOR179C
YNL232W	YNR024W
YNL232W	YOL021C
YNL232W	YOL142W
YNL232W	YOR001W
YNL236W	YOL135C
YNL236W	YOR174W
YNL236W	YPR070W
YNL248C	YOR210W
YNL248C	YPR110C
YNL248C	YPR187W
YNL301C	YOL120C
YNL301C	YOR063W
YNL301C	YOR204W
YNL306W	YOR204W
YNL306W	YPL118W
YNL308C	YPL012W
YNR023W	YPL016W
YNR024W	YOL021C
YNR024W	YOL142W
YNR024W	YOR001W
YNR046W	YOL124C
YOL005C	YOR151C
YOL005C	YOR210W
YOL005C	YPR187W
YOL021C	YOL142W
YOL021C	YOR001W
YOL040C	YOR063W
YOL041C	YOL077C
YOL041C	YOR063W
YOL041C	YPL012W
YOL041C	YPL043W
YOL041C	YPL198W
YOL077C	YOR063W
YOL077C	YPL012W
YOL077C	YPL043W
YOL077C	YPL093W
YOL077C	YPL198W
YOL115W	YPL190C
YOL120C	YOR063W
YOL120C	YPL143W
YOL120C	YPL198W
YOL135C	YOR174W
YOL135C	YPR070W
YOL142W	YOR001W
YOR039W	YOR061W
YOR061W	YOR123C
YOR063W	YPL012W
YOR063W	YPL043W
YOR063W	YPL093W
YOR063W	YPL143W
YOR063W	YPL198W
YOR063W	YPR189W
YOR078W	YPR137W
YOR110W	YPL007C
YOR116C	YOR210W
YOR116C	YPR110C
YOR116C	YPR187W
YOR124C	YOR138C
YOR136W	YPL235W
YOR141C	YPL235W
YOR151C	YOR210W
YOR151C	YPR093C
YOR151C	YPR187W
YOR157C	YOR362C
YOR174W	YPR070W
YOR204W	YOR361C
YOR204W	YPL081W
YOR204W	YPL118W
YOR210W	YPR110C
YOR210W	YPR187W
YOR308C	YPL213W
YOR308C	YPR178W
YOR310C	YPL126W
YOR310C	YPR137W
YOR332W	YPR036W
YPL012W	YPL043W
YPL012W	YPL126W
YPL031C	YPL219W
YPL043W	YPL093W
YPL043W	YPL198W
YPL093W	YPL198W
YPL126W	YPR137W
YPL213W	YPR101W
YPL213W	YPR178W
YPR110C	YPR187W
