YAL002W	YPL045W
YDL208W	YLR175W
YDL208W	YMR310C
YDL209C	YGL120C
YDL209C	YGL128C
YDL209C	YGR278W
YDL209C	YLL036C
YDL209C	YLR117C
YDL209C	YLR424W
YDL209C	YML049C
YDL209C	YMR125W
YDL209C	YMR213W
YDL209C	YMR288W
YDL209C	YPL151C
YDL209C	YPR101W
YDL216C	YIL071C
YDL216C	YMR025W
YDL216C	YOL117W
YDL225W	YHR107C
YDR012W	YDR471W
YDR012W	YDR496C
YDR012W	YER074W
YDR012W	YGL103W
YDR012W	YGR085C
YDR012W	YIL133C
YDR012W	YJL177W
YDR012W	YJR123W
YDR012W	YJR145C
YDR012W	YKR081C
YDR012W	YLL045C
YDR012W	YLR029C
YDR012W	YLR340W
YDR012W	YLR448W
YDR012W	YML063W
YDR012W	YML073C
YDR012W	YMR194W
YDR012W	YMR242C
YDR012W	YMR290C
YDR012W	YNL061W
YDR012W	YNL178W
YDR012W	YOL041C
YDR012W	YOL120C
YDR012W	YOL127W
YDR012W	YOR096W
YDR012W	YPL090C
YDR012W	YPL198W
YDR012W	YPL220W
YDR013W	YJL072C
YDR022C	YPL166W
YDR050C	YKL060C
YDR050C	YOL086C
YDR054C	YGL252C
YDR054C	YJL047C
YDR060W	YDR496C
YDR060W	YER006W
YDR060W	YFL002C
YDR060W	YGL076C
YDR060W	YGL111W
YDR060W	YHR052W
YDR060W	YIL133C
YDR060W	YKL172W
YDR060W	YKR081C
YDR060W	YLL008W
YDR060W	YLL034C
YDR060W	YLL045C
YDR060W	YLR002C
YDR060W	YLR029C
YDR060W	YMR049C
YDR060W	YMR229C
YDR060W	YMR290C
YDR060W	YNL061W
YDR060W	YOL041C
YDR060W	YPL012W
YDR060W	YPL093W
YDR060W	YPL131W
YDR064W	YDR449C
YDR064W	YDR471W
YDR064W	YER074W
YDR064W	YER082C
YDR064W	YGL103W
YDR064W	YGL120C
YDR064W	YGR054W
YDR064W	YGR085C
YDR064W	YGR090W
YDR064W	YHL001W
YDR064W	YHL015W
YDR064W	YHL034C
YDR064W	YIL133C
YDR064W	YJL177W
YDR064W	YJR123W
YDR064W	YJR145C
YDR064W	YLL011W
YDR064W	YLL045C
YDR064W	YLR029C
YDR064W	YLR075W
YDR064W	YLR186W
YDR064W	YLR197W
YDR064W	YLR264W
YDR064W	YLR287C-A
YDR064W	YLR367W
YDR064W	YLR432W
YDR064W	YLR448W
YDR064W	YML026C
YDR064W	YML063W
YDR064W	YML073C
YDR064W	YMR093W
YDR064W	YMR116C
YDR064W	YMR128W
YDR064W	YMR142C
YDR064W	YMR194W
YDR064W	YMR230W
YDR064W	YMR242C
YDR064W	YNL096C
YDR064W	YNL132W
YDR064W	YNL178W
YDR064W	YNL207W
YDR064W	YNL308C
YDR064W	YOL040C
YDR064W	YOL127W
YDR064W	YOR096W
YDR064W	YOR145C
YDR064W	YOR310C
YDR064W	YPL012W
YDR064W	YPL081W
YDR064W	YPL090C
YDR064W	YPL126W
YDR064W	YPL131W
YDR064W	YPL198W
YDR064W	YPL217C
YDR064W	YPL220W
YDR064W	YPL249C-A
YDR064W	YPL266W
YDR064W	YPR144C
YDR064W	YPR189W
YDR067C	YHL029C
YDR071C	YER089C
YDR073W	YHL025W
YDR074W	YML100W
YDR074W	YMR261C
YDR080W	YPL045W
YDR091C	YLR192C
YDR091C	YMR309C
YDR091C	YOR096W
YDR097C	YOL090W
YDR108W	YML077W
YDR108W	YOR259C
YDR116C	YDR237W
YDR116C	YDR322W
YDR116C	YDR405W
YDR116C	YGR220C
YDR116C	YHR147C
YDR116C	YKL167C
YDR116C	YLR312W-A
YDR116C	YLR439W
YDR116C	YML025C
YDR116C	YMR024W
YDR116C	YMR193W
YDR116C	YNL005C
YDR118W	YHR166C
YDR118W	YLR102C
YDR118W	YNL172W
YDR118W	YOR249C
YDR121W	YGL133W
YDR121W	YNL262W
YDR121W	YOR304W
YDR121W	YPR175W
YDR129C	YFL039C
YDR129C	YLR429W
YDR138W	YHR167W
YDR138W	YNL253W
YDR141C	YNL297C
YDR145W	YDR167W
YDR145W	YDR176W
YDR145W	YDR392W
YDR145W	YER148W
YDR145W	YGL066W
YDR145W	YGL112C
YDR145W	YGR252W
YDR145W	YGR274C
YDR145W	YHR099W
YDR145W	YLR055C
YDR145W	YMR227C
YDR145W	YMR236W
YDR145W	YPL011C
YDR145W	YPL254W
YDR148C	YIL125W
YDR152W	YGR173W
YDR155C	YGL194C
YDR155C	YIL112W
YDR156W	YNL113W
YDR156W	YNL248C
YDR156W	YOR210W
YDR156W	YOR340C
YDR156W	YOR341W
YDR156W	YPR110C
YDR159W	YOL072W
YDR166C	YER008C
YDR166C	YGL233W
YDR166C	YIL068C
YDR166C	YLR166C
YDR167W	YDR176W
YDR167W	YDR392W
YDR167W	YGL066W
YDR167W	YGL112C
YDR167W	YGR252W
YDR167W	YGR274C
YDR167W	YLR055C
YDR167W	YMR227C
YDR167W	YMR236W
YDR167W	YPL011C
YDR167W	YPL254W
YDR170C	YLR342W
YDR171W	YNL085W
YDR171W	YPR035W
YDR174W	YJL177W
YDR174W	YMR242C
YDR176W	YDR392W
YDR176W	YGL066W
YDR176W	YGL112C
YDR176W	YGR252W
YDR176W	YGR274C
YDR176W	YHR099W
YDR176W	YLR055C
YDR176W	YMR227C
YDR176W	YMR236W
YDR176W	YPL011C
YDR176W	YPL254W
YDR180W	YER147C
YDR188W	YFR009W
YDR188W	YIL142W
YDR188W	YJL111W
YDR188W	YKL029C
YDR188W	YKL104C
YDR190C	YDR485C
YDR190C	YER092W
YDR190C	YFL039C
YDR190C	YHR034C
YDR190C	YLR085C
YDR190C	YLR385C
YDR190C	YLR399C
YDR190C	YMR072W
YDR190C	YNL059C
YDR190C	YNL215W
YDR190C	YOR141C
YDR190C	YOR304W
YDR190C	YPL129W
YDR202C	YJR033C
YDR207C	YIL084C
YDR211W	YGR083C
YDR211W	YJR007W
YDR211W	YLR291C
YDR211W	YPL237W
YDR228C	YGL044C
YDR228C	YMR061W
YDR228C	YOR250C
YDR231C	YNL192W
YDR233C	YPL154C
YDR237W	YDR322W
YDR237W	YDR405W
YDR237W	YGR220C
YDR237W	YHR147C
YDR237W	YKL167C
YDR237W	YLR312W-A
YDR237W	YLR439W
YDR237W	YML025C
YDR237W	YMR024W
YDR237W	YMR193W
YDR237W	YNL005C
YDR237W	YNL284C
YDR238C	YFR051C
YDR238C	YIL076W
YDR240C	YGR074W
YDR240C	YHR086W
YDR240C	YIL061C
YDR240C	YKL012W
YDR240C	YLR147C
YDR240C	YLR298C
YDR240C	YML046W
YDR240C	YMR125W
YDR240C	YPL178W
YDR240C	YPR182W
YDR245W	YEL036C
YDR245W	YGR231C
YDR245W	YJL183W
YDR245W	YJR075W
YDR245W	YLR342W
YDR255C	YIL017C
YDR255C	YMR135C
YDR280W	YHR081W
YDR280W	YNL189W
YDR280W	YNL232W
YDR280W	YOL021C
YDR280W	YOL142W
YDR280W	YOR001W
YDR280W	YOR076C
YDR280W	YPR189W
YDR295C	YNL021W
YDR295C	YPR179C
YDR299W	YJR145C
YDR299W	YKR060W
YDR299W	YLR186W
YDR299W	YNL132W
YDR299W	YNL308C
YDR299W	YNR054C
YDR299W	YOR096W
YDR299W	YPL126W
YDR299W	YPL217C
YDR299W	YPR144C
YDR301W	YJR093C
YDR301W	YKL018W
YDR301W	YKR002W
YDR301W	YLR115W
YDR301W	YLR277C
YDR301W	YMR061W
YDR301W	YNL222W
YDR301W	YNL317W
YDR301W	YPR107C
YDR308C	YDR443C
YDR308C	YER022W
YDR308C	YGL025C
YDR308C	YGL127C
YDR308C	YGL151W
YDR308C	YHR041C
YDR308C	YHR058C
YDR308C	YLR071C
YDR308C	YMR112C
YDR308C	YNL236W
YDR308C	YNR010W
YDR308C	YOL051W
YDR308C	YOL135C
YDR308C	YOR174W
YDR308C	YPL042C
YDR308C	YPR168W
YDR311W	YLR005W
YDR318W	YDR383C
YDR318W	YGR179C
YDR318W	YJR135C
YDR318W	YLR381W
YDR318W	YPL018W
YDR318W	YPR046W
YDR322W	YDR405W
YDR322W	YGR220C
YDR322W	YHR147C
YDR322W	YKL167C
YDR322W	YLR312W-A
YDR322W	YLR439W
YDR322W	YML025C
YDR322W	YMR024W
YDR322W	YMR193W
YDR322W	YNL005C
YDR322W	YNL284C
YDR324C	YDR398W
YDR324C	YDR449C
YDR324C	YEL055C
YDR324C	YER082C
YDR324C	YGR090W
YDR324C	YGR128C
YDR324C	YHR196W
YDR324C	YJL069C
YDR324C	YJL109C
YDR324C	YKR060W
YDR324C	YLL011W
YDR324C	YLR186W
YDR324C	YLR197W
YDR324C	YLR409C
YDR324C	YMR093W
YDR324C	YMR128W
YDR324C	YNL132W
YDR324C	YOR145C
YDR324C	YPL126W
YDR324C	YPL217C
YDR324C	YPL266W
YDR324C	YPR137W
YDR324C	YPR144C
YDR347W	YGL129C
YDR347W	YGR165W
YDR347W	YGR215W
YDR347W	YIL093C
YDR347W	YJR113C
YDR347W	YKL155C
YDR347W	YMR158W
YDR347W	YMR188C
YDR347W	YNL137C
YDR347W	YOR158W
YDR347W	YPL118W
YDR359C	YFL024C
YDR359C	YHR090C
YDR359C	YHR099W
YDR359C	YML007W
YDR359C	YNL136W
YDR362C	YGR047C
YDR362C	YOR110W
YDR363W-A	YDR394W
YDR363W-A	YFR004W
YDR363W-A	YFR052W
YDR363W-A	YGL048C
YDR363W-A	YHR200W
YDR363W-A	YKL145W
YDR363W-A	YLR421C
YDR363W-A	YMR191W
YDR363W-A	YOR117W
YDR363W-A	YOR259C
YDR363W-A	YOR261C
YDR363W-A	YPR108W
YDR369C	YMR224C
YDR378C	YDR473C
YDR378C	YGL173C
YDR378C	YGR091W
YDR378C	YJL124C
YDR378C	YJR022W
YDR378C	YLR147C
YDR378C	YMR268C
YDR378C	YNL147W
YDR378C	YOR308C
YDR378C	YPR082C
YDR383C	YGR179C
YDR383C	YJR135C
YDR383C	YPL018W
YDR390C	YPR180W
YDR392W	YGL066W
YDR392W	YGL112C
YDR392W	YGR252W
YDR392W	YHR099W
YDR392W	YLR055C
YDR392W	YMR236W
YDR392W	YPL254W
YDR394W	YER012W
YDR394W	YFR004W
YDR394W	YFR052W
YDR394W	YGL048C
YDR394W	YHR200W
YDR394W	YJR109C
YDR394W	YKL145W
YDR394W	YLR421C
YDR394W	YMR191W
YDR394W	YMR314W
YDR394W	YOR117W
YDR394W	YOR259C
YDR394W	YOR261C
YDR394W	YPR108W
YDR398W	YEL055C
YDR398W	YGR128C
YDR398W	YHR196W
YDR398W	YJL109C
YDR398W	YMR093W
YDR398W	YPL126W
YDR404C	YGR005C
YDR404C	YGR063C
YDR404C	YJL140W
YDR404C	YML010W
YDR404C	YOL005C
YDR404C	YOR210W
YDR404C	YPL129W
YDR405W	YKL167C
YDR405W	YLR439W
YDR405W	YML025C
YDR405W	YMR024W
YDR405W	YNL005C
YDR429C	YLR192C
YDR429C	YMR309C
YDR429C	YNL244C
YDR429C	YOR204W
YDR432W	YGL049C
YDR432W	YMR125W
YDR432W	YPL178W
YDR443C	YER022W
YDR443C	YGL025C
YDR443C	YGL127C
YDR443C	YGL151W
YDR443C	YHR041C
YDR443C	YHR058C
YDR443C	YLR071C
YDR443C	YML007W
YDR443C	YMR112C
YDR443C	YNL236W
YDR443C	YNR010W
YDR443C	YOL051W
YDR443C	YOL135C
YDR443C	YOR174W
YDR443C	YPL042C
YDR443C	YPR168W
YDR449C	YER082C
YDR449C	YGL171W
YDR449C	YGR090W
YDR449C	YGR128C
YDR449C	YHR196W
YDR449C	YJL069C
YDR449C	YJL109C
YDR449C	YJR145C
YDR449C	YKR060W
YDR449C	YLL011W
YDR449C	YLR186W
YDR449C	YLR197W
YDR449C	YLR409C
YDR449C	YMR093W
YDR449C	YMR128W
YDR449C	YNL132W
YDR449C	YOR096W
YDR449C	YOR145C
YDR449C	YPL126W
YDR449C	YPL217C
YDR449C	YPL266W
YDR449C	YPR137W
YDR449C	YPR144C
YDR460W	YLR005W
YDR460W	YPR025C
YDR471W	YDR496C
YDR471W	YER006W
YDR471W	YER074W
YDR471W	YFR032C-A
YDR471W	YGL031C
YDR471W	YGL076C
YDR471W	YGL103W
YDR471W	YGR085C
YDR471W	YHL001W
YDR471W	YHL015W
YDR471W	YIL133C
YDR471W	YJL177W
YDR471W	YJR123W
YDR471W	YJR145C
YDR471W	YKR081C
YDR471W	YLL045C
YDR471W	YLR029C
YDR471W	YLR075W
YDR471W	YLR150W
YDR471W	YLR287C-A
YDR471W	YLR344W
YDR471W	YLR406C
YDR471W	YLR448W
YDR471W	YML063W
YDR471W	YML073C
YDR471W	YMR142C
YDR471W	YMR194W
YDR471W	YMR242C
YDR471W	YMR290C
YDR471W	YNL061W
YDR471W	YNL096C
YDR471W	YNL110C
YDR471W	YNL112W
YDR471W	YNL178W
YDR471W	YOL040C
YDR471W	YOL127W
YDR471W	YOR096W
YDR471W	YPL090C
YDR471W	YPL093W
YDR471W	YPL198W
YDR471W	YPL220W
YDR471W	YPL249C-A
YDR473C	YGR074W
YDR473C	YGR075C
YDR473C	YGR091W
YDR473C	YJL124C
YDR473C	YLR147C
YDR473C	YML049C
YDR473C	YMR288W
YDR473C	YNL147W
YDR473C	YOR159C
YDR473C	YOR308C
YDR473C	YPR082C
YDR485C	YLR085C
YDR496C	YER006W
YDR496C	YFL002C
YDR496C	YGL076C
YDR496C	YGL111W
YDR496C	YGL173C
YDR496C	YHR052W
YDR496C	YIL133C
YDR496C	YJR145C
YDR496C	YKL009W
YDR496C	YKL014C
YDR496C	YKR081C
YDR496C	YLL008W
YDR496C	YLL034C
YDR496C	YLL045C
YDR496C	YLR002C
YDR496C	YLR029C
YDR496C	YLR175W
YDR496C	YLR197W
YDR496C	YLR449W
YDR496C	YML073C
YDR496C	YMR049C
YDR496C	YMR229C
YDR496C	YMR242C
YDR496C	YMR290C
YDR496C	YNL061W
YDR496C	YNL110C
YDR496C	YOL127W
YDR496C	YPL012W
YDR496C	YPL093W
YDR496C	YPL131W
YDR496C	YPL198W
YDR496C	YPL220W
YDR507C	YKR048C
YEL013W	YPR149W
YEL022W	YER110C
YEL022W	YGR218W
YEL022W	YHR020W
YEL022W	YJR077C
YEL036C	YGR231C
YEL036C	YJL183W
YEL036C	YJR075W
YEL036C	YLR342W
YEL051W	YGR020C
YEL051W	YKL080W
YEL051W	YOR332W
YEL051W	YPR036W
YEL055C	YGR128C
YEL055C	YHR196W
YEL055C	YMR093W
YEL055C	YPL126W
YEL056W	YLL022C
YEL058W	YNL218W
YER006W	YER126C
YER006W	YFL002C
YER006W	YFR001W
YER006W	YGL111W
YER006W	YGR085C
YER006W	YGR245C
YER006W	YHR052W
YER006W	YKL009W
YER006W	YKL172W
YER006W	YKR081C
YER006W	YLL008W
YER006W	YLL034C
YER006W	YLL045C
YER006W	YLR002C
YER006W	YLR325C
YER006W	YLR406C
YER006W	YLR449W
YER006W	YMR049C
YER006W	YMR290C
YER006W	YNL061W
YER006W	YNL110C
YER006W	YNL182C
YER006W	YNR053C
YER006W	YOL127W
YER006W	YPL093W
YER006W	YPL131W
YER006W	YPL198W
YER006W	YPL249C-A
YER007C-A	YJR014W
YER008C	YGL233W
YER008C	YIL068C
YER008C	YLR166C
YER012W	YER094C
YER012W	YFL007W
YER012W	YFR050C
YER012W	YFR052W
YER012W	YGR253C
YER012W	YML092C
YER012W	YMR314W
YER012W	YOR157C
YER012W	YPR108W
YER018C	YIL144W
YER018C	YMR117C
YER018C	YOL069W
YER022W	YGL025C
YER022W	YGL127C
YER022W	YGL151W
YER022W	YHR041C
YER022W	YHR058C
YER022W	YLR071C
YER022W	YMR112C
YER022W	YNL236W
YER022W	YNR010W
YER022W	YOL051W
YER022W	YOL135C
YER022W	YOR174W
YER022W	YPL042C
YER022W	YPR168W
YER031C	YER136W
YER050C	YGL129C
YER050C	YOR158W
YER050C	YPL118W
YER074W	YFR032C-A
YER074W	YGL076C
YER074W	YGL103W
YER074W	YGR085C
YER074W	YHL001W
YER074W	YIL133C
YER074W	YJL177W
YER074W	YJR123W
YER074W	YJR145C
YER074W	YLL045C
YER074W	YLR029C
YER074W	YLR075W
YER074W	YLR150W
YER074W	YLR287C-A
YER074W	YLR340W
YER074W	YLR448W
YER074W	YML063W
YER074W	YML073C
YER074W	YMR142C
YER074W	YMR194W
YER074W	YMR242C
YER074W	YNL096C
YER074W	YNL178W
YER074W	YOL040C
YER074W	YOL127W
YER074W	YOR096W
YER074W	YOR234C
YER074W	YPL090C
YER074W	YPL198W
YER074W	YPL249C-A
YER081W	YIL074C
YER082C	YGR090W
YER082C	YGR128C
YER082C	YHR196W
YER082C	YJL109C
YER082C	YKR060W
YER082C	YLL011W
YER082C	YLR186W
YER082C	YLR197W
YER082C	YLR409C
YER082C	YMR093W
YER082C	YMR128W
YER082C	YNL132W
YER082C	YOR096W
YER082C	YPL126W
YER082C	YPL217C
YER082C	YPL266W
YER082C	YPR137W
YER082C	YPR144C
YER086W	YGL245W
YER086W	YKL029C
YER086W	YLR259C
YER086W	YOR133W
YER090W	YKL211C
YER092W	YOR141C
YER092W	YPL129W
YER094C	YFL007W
YER094C	YFR050C
YER094C	YGR253C
YER094C	YML092C
YER094C	YMR314W
YER094C	YOR157C
YER104W	YJL173C
YER110C	YJR123W
YER110C	YLR335W
YER110C	YLR347C
YER110C	YNL189W
YER110C	YPR174C
YER125W	YJL084C
YER125W	YKR021W
YER125W	YOR124C
YER126C	YGR245C
YER126C	YKL009W
YER126C	YKR081C
YER126C	YLR074C
YER126C	YLR325C
YER126C	YMR049C
YER126C	YMR290C
YER126C	YNL110C
YER126C	YNR053C
YER126C	YPL093W
YER136W	YLR262C
YER148W	YGL112C
YER148W	YGR274C
YER148W	YPL082C
YER151C	YNR051C
YER157W	YGL005C
YER157W	YGL223C
YER157W	YGR120C
YER157W	YML071C
YER157W	YNL041C
YER164W	YGL019W
YER164W	YIL035C
YER164W	YOR039W
YER171W	YIL128W
YFL002C	YFR001W
YFL002C	YGL111W
YFL002C	YHR052W
YFL002C	YKL009W
YFL002C	YKL172W
YFL002C	YLL008W
YFL002C	YLL034C
YFL002C	YLR002C
YFL002C	YLR449W
YFL002C	YMR049C
YFL002C	YMR290C
YFL002C	YNL061W
YFL002C	YNL110C
YFL002C	YOL127W
YFL002C	YPL093W
YFL002C	YPL131W
YFL007W	YFR050C
YFL007W	YGR253C
YFL007W	YKL168C
YFL007W	YML092C
YFL007W	YMR314W
YFL024C	YFL039C
YFL024C	YHR090C
YFL024C	YHR099W
YFL024C	YML007W
YFL024C	YNL136W
YFL039C	YGL106W
YFL039C	YHR090C
YFL039C	YLR429W
YFL039C	YMR072W
YFL039C	YNL059C
YFL039C	YNL138W
YFL039C	YOR141C
YFL039C	YPL129W
YFL049W	YHL025W
YFL049W	YMR033W
YFL049W	YNR023W
YFL049W	YPL016W
YFL049W	YPR034W
YFR001W	YHR052W
YFR001W	YLL008W
YFR001W	YLL045C
YFR001W	YLR002C
YFR001W	YMR290C
YFR001W	YNL061W
YFR001W	YPL093W
YFR002W	YGL172W
YFR002W	YGR119C
YFR004W	YFR052W
YFR004W	YGL048C
YFR004W	YHR200W
YFR004W	YKL145W
YFR004W	YLR421C
YFR004W	YMR191W
YFR004W	YMR314W
YFR004W	YOR117W
YFR004W	YOR259C
YFR004W	YOR261C
YFR004W	YPR108W
YFR009W	YKL029C
YFR009W	YKL104C
YFR013W	YGL133W
YFR013W	YPL082C
YFR015C	YLR258W
YFR031C	YLR272C
YFR032C-A	YGL031C
YFR032C-A	YGL103W
YFR032C-A	YGL189C
YFR032C-A	YGR085C
YFR032C-A	YJL177W
YFR032C-A	YKL046C
YFR032C-A	YLR029C
YFR032C-A	YLR287C-A
YFR032C-A	YLR448W
YFR032C-A	YMR194W
YFR032C-A	YMR242C
YFR032C-A	YNL096C
YFR032C-A	YOL040C
YFR032C-A	YOL127W
YFR037C	YGL133W
YFR037C	YGR056W
YFR037C	YGR275W
YFR037C	YIL126W
YFR037C	YKR001C
YFR037C	YKR008W
YFR037C	YLR033W
YFR037C	YLR321C
YFR037C	YLR357W
YFR037C	YML127W
YFR037C	YMR033W
YFR037C	YMR072W
YFR037C	YOR304W
YFR037C	YPL082C
YFR037C	YPR034W
YFR050C	YGR253C
YFR050C	YML092C
YFR050C	YMR314W
YFR050C	YOR157C
YFR051C	YIL076W
YFR052W	YGL048C
YFR052W	YHR200W
YFR052W	YKL145W
YFR052W	YLR421C
YFR052W	YMR191W
YFR052W	YMR314W
YFR052W	YOR117W
YFR052W	YOR259C
YFR052W	YOR261C
YFR052W	YPR108W
YGL005C	YGL223C
YGL005C	YGR120C
YGL005C	YML071C
YGL005C	YNL041C
YGL019W	YGL207W
YGL019W	YGL244W
YGL019W	YGR090W
YGL019W	YIL035C
YGL019W	YLR418C
YGL019W	YML069W
YGL019W	YOR039W
YGL019W	YOR123C
YGL025C	YGL127C
YGL025C	YGL151W
YGL025C	YHR041C
YGL025C	YHR058C
YGL025C	YLR071C
YGL025C	YML007W
YGL025C	YMR112C
YGL025C	YNL236W
YGL025C	YNR010W
YGL025C	YOL051W
YGL025C	YOL135C
YGL025C	YOR174W
YGL025C	YPL042C
YGL025C	YPR168W
YGL031C	YGL076C
YGL031C	YGL103W
YGL031C	YGR085C
YGL031C	YGR214W
YGL031C	YJL177W
YGL031C	YJR123W
YGL031C	YLR075W
YGL031C	YLR342W
YGL031C	YML063W
YGL031C	YML073C
YGL031C	YMR194W
YGL031C	YMR242C
YGL031C	YOL127W
YGL031C	YPL249C-A
YGL043W	YGR005C
YGL043W	YOL005C
YGL044C	YMR061W
YGL044C	YOR250C
YGL048C	YHR200W
YGL048C	YKL145W
YGL048C	YLR421C
YGL048C	YMR191W
YGL048C	YOR117W
YGL048C	YOR259C
YGL048C	YOR261C
YGL048C	YPR108W
YGL049C	YGL173C
YGL049C	YGR162W
YGL049C	YHL034C
YGL049C	YLR175W
YGL049C	YML117W
YGL049C	YMR125W
YGL049C	YPL190C
YGL066W	YGL112C
YGL066W	YGR252W
YGL066W	YGR274C
YGL066W	YHR099W
YGL066W	YLR055C
YGL066W	YMR236W
YGL066W	YPL011C
YGL066W	YPL254W
YGL076C	YGL103W
YGL076C	YGL111W
YGL076C	YGR085C
YGL076C	YHL001W
YGL076C	YIL133C
YGL076C	YJL177W
YGL076C	YJR123W
YGL076C	YJR145C
YGL076C	YKR081C
YGL076C	YLL045C
YGL076C	YLR002C
YGL076C	YLR029C
YGL076C	YLR075W
YGL076C	YLR432W
YGL076C	YLR448W
YGL076C	YML056C
YGL076C	YML063W
YGL076C	YML073C
YGL076C	YMR142C
YGL076C	YMR194W
YGL076C	YMR242C
YGL076C	YMR290C
YGL076C	YNL132W
YGL076C	YNL178W
YGL076C	YOL041C
YGL076C	YOL120C
YGL076C	YOL127W
YGL076C	YOR096W
YGL076C	YPL093W
YGL076C	YPL198W
YGL076C	YPL220W
YGL076C	YPL249C-A
YGL094C	YKL025C
YGL099W	YLL045C
YGL099W	YMR194W
YGL100W	YJR042W
YGL100W	YKL057C
YGL103W	YGR085C
YGL103W	YHL001W
YGL103W	YHL015W
YGL103W	YHR052W
YGL103W	YIL133C
YGL103W	YJL177W
YGL103W	YJR123W
YGL103W	YJR145C
YGL103W	YKL172W
YGL103W	YKR081C
YGL103W	YLL045C
YGL103W	YLR029C
YGL103W	YLR075W
YGL103W	YLR287C-A
YGL103W	YLR325C
YGL103W	YLR340W
YGL103W	YLR342W
YGL103W	YLR406C
YGL103W	YLR448W
YGL103W	YML063W
YGL103W	YML073C
YGL103W	YMR142C
YGL103W	YMR194W
YGL103W	YMR242C
YGL103W	YNL096C
YGL103W	YNL110C
YGL103W	YNL178W
YGL103W	YNL302C
YGL103W	YOL040C
YGL103W	YOL127W
YGL103W	YOR096W
YGL103W	YPL012W
YGL103W	YPL090C
YGL103W	YPL093W
YGL103W	YPL198W
YGL103W	YPL220W
YGL103W	YPL249C-A
YGL105W	YGL245W
YGL105W	YGR264C
YGL106W	YHR023W
YGL106W	YLR429W
YGL111W	YHR052W
YGL111W	YKL009W
YGL111W	YKL172W
YGL111W	YLL008W
YGL111W	YLL034C
YGL111W	YLR002C
YGL111W	YMR049C
YGL111W	YMR290C
YGL111W	YNL061W
YGL111W	YNL110C
YGL111W	YOL127W
YGL111W	YPL093W
YGL111W	YPL131W
YGL112C	YGR252W
YGL112C	YGR274C
YGL112C	YHR041C
YGL112C	YHR099W
YGL112C	YLR055C
YGL112C	YML007W
YGL112C	YMR227C
YGL112C	YMR236W
YGL112C	YNL236W
YGL112C	YPL011C
YGL112C	YPL254W
YGL120C	YGL128C
YGL120C	YGL173C
YGL120C	YGR159C
YGL120C	YJR145C
YGL120C	YLL036C
YGL120C	YLR117C
YGL120C	YLR197W
YGL120C	YLR424W
YGL120C	YMR128W
YGL120C	YNL132W
YGL120C	YNL224C
YGL120C	YOR096W
YGL120C	YOR310C
YGL120C	YPL131W
YGL120C	YPL151C
YGL120C	YPR101W
YGL127C	YGL151W
YGL127C	YHR041C
YGL127C	YHR058C
YGL127C	YLR071C
YGL127C	YNL236W
YGL127C	YNR010W
YGL127C	YOL051W
YGL127C	YOL135C
YGL127C	YOR174W
YGL127C	YPL042C
YGL127C	YPR168W
YGL128C	YKR022C
YGL128C	YLL036C
YGL128C	YLR117C
YGL128C	YLR424W
YGL128C	YML049C
YGL128C	YMR213W
YGL128C	YMR288W
YGL128C	YPL151C
YGL128C	YPR101W
YGL129C	YGR165W
YGL129C	YGR215W
YGL129C	YIL093C
YGL129C	YJR113C
YGL129C	YKL003C
YGL129C	YKL155C
YGL129C	YMR158W
YGL129C	YMR188C
YGL129C	YNL137C
YGL129C	YOR158W
YGL129C	YOR204W
YGL129C	YPL118W
YGL133W	YIL126W
YGL133W	YKR001C
YGL133W	YOR304W
YGL133W	YPL082C
YGL151W	YHR041C
YGL151W	YHR058C
YGL151W	YLR071C
YGL151W	YML007W
YGL151W	YMR112C
YGL151W	YNL236W
YGL151W	YNR010W
YGL151W	YOL051W
YGL151W	YOL135C
YGL151W	YOR174W
YGL151W	YPL042C
YGL151W	YPR168W
YGL155W	YKL019W
YGL171W	YLR186W
YGL172W	YGR119C
YGL173C	YGR054W
YGL173C	YGR086C
YGL173C	YGR162W
YGL173C	YHL034C
YGL173C	YJL124C
YGL173C	YJR145C
YGL173C	YKL023W
YGL173C	YLR175W
YGL173C	YML056C
YGL173C	YMR290C
YGL173C	YNL118C
YGL173C	YNL147W
YGL194C	YIL112W
YGL194C	YKR029C
YGL200C	YML012W
YGL200C	YOR016C
YGL207W	YGL244W
YGL207W	YIL035C
YGL207W	YLR418C
YGL207W	YML069W
YGL207W	YOR039W
YGL207W	YOR123C
YGL213C	YLR398C
YGL213C	YPR189W
YGL223C	YGR120C
YGL223C	YML071C
YGL223C	YNL041C
YGL233W	YIL068C
YGL233W	YLR166C
YGL240W	YHR166C
YGL244W	YIL035C
YGL244W	YLR418C
YGL244W	YML069W
YGL244W	YOR039W
YGL244W	YOR123C
YGL245W	YGR264C
YGR005C	YGR063C
YGR005C	YJL140W
YGR005C	YML010W
YGR005C	YOL005C
YGR005C	YOR210W
YGR005C	YPL129W
YGR010W	YLR328W
YGR020C	YOR332W
YGR020C	YPR036W
YGR027C	YJL177W
YGR027C	YJR123W
YGR027C	YLR287C-A
YGR027C	YOL127W
YGR047C	YOR110W
YGR054W	YMR290C
YGR054W	YNL207W
YGR056W	YGR275W
YGR056W	YIL126W
YGR056W	YKR008W
YGR056W	YLR033W
YGR056W	YLR321C
YGR056W	YLR357W
YGR056W	YML127W
YGR056W	YMR033W
YGR056W	YPR034W
YGR063C	YJL140W
YGR063C	YML010W
YGR063C	YOL005C
