YAL002W	YPL045W
YGL129C	YJR113C
YGL129C	YKL003C
YGL129C	YKL155C
YGL129C	YMR158W
YGL129C	YMR188C
YGL129C	YNR037C
YGL129C	YPL013C
YGL129C	YPL118W
YGL133W	YIL126W
YGL133W	YJL065C
YGL133W	YOR304W
YGL133W	YPL082C
YGL137W	YIL076W
YGL137W	YNL287W
YGL155W	YKL019W
YGL171W	YHR148W
YGL171W	YLR186W
YGL195W	YIL094C
YGL195W	YKL029C
YGL195W	YLR180W
YGL195W	YOR136W
YGL206C	YGR167W
YGR002C	YHR090C
YGR002C	YNL136W
YGR002C	YPR023C
YGR005C	YGR063C
YGR005C	YGR186W
YGR005C	YIL021W
YGR005C	YOL005C
YGR005C	YOR210W
YGR005C	YPL129W
YGR010W	YLR328W
YGR013W	YHR165C
YGR013W	YIL061C
YGR013W	YLR147C
YGR013W	YPR057W
YGR020C	YOR332W
YGR056W	YIL126W
YGR056W	YKR008W
YGR056W	YLR033W
YGR056W	YML127W
YGR063C	YGR186W
YGR063C	YIL021W
YGR063C	YOL005C
YGR078C	YJL179W
YGR078C	YLR200W
YGR078C	YNL153C
YGR081C	YMR308C
YGR081C	YPL012W
YGR084C	YGR215W
YGR084C	YHL004W
YGR084C	YJR101W
YGR084C	YJR113C
YGR084C	YKL003C
YGR084C	YKL155C
YGR084C	YMR158W
YGR084C	YMR188C
YGR084C	YNR037C
YGR084C	YPL013C
YGR084C	YPL118W
YGR085C	YHL015W
YGR085C	YHL033C
YGR085C	YJL177W
YGR085C	YKL180W
YGR085C	YKR081C
YGR085C	YLR150W
YGR085C	YLR340W
YGR085C	YLR432W
YGR085C	YLR448W
YGR085C	YML063W
YGR085C	YMR142C
YGR085C	YMR194W
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL132W
YGR085C	YNL301C
YGR085C	YOL127W
YGR085C	YOR063W
YGR085C	YOR096W
YGR085C	YOR198C
YGR085C	YOR234C
YGR085C	YPL131W
YGR085C	YPL143W
YGR085C	YPL198W
YGR085C	YPL220W
YGR091W	YHR165C
YGR091W	YLR147C
YGR091W	YLR424W
YGR091W	YMR240C
YGR091W	YMR288W
YGR091W	YNL147W
YGR091W	YOR308C
YGR091W	YPL213W
YGR091W	YPR082C
YGR095C	YGR158C
YGR095C	YGR195W
YGR095C	YHR069C
YGR095C	YHR081W
YGR095C	YOR001W
YGR103W	YGR245C
YGR103W	YKR081C
YGR103W	YLL008W
YGR103W	YMR290C
YGR103W	YOL127W
YGR103W	YOR063W
YGR103W	YOR272W
YGR103W	YPL043W
YGR103W	YPL131W
YGR103W	YPR016C
YGR104C	YHR041C
YGR104C	YHR058C
YGR104C	YNL236W
YGR104C	YOL135C
YGR104C	YOR174W
YGR124W	YPR145W
YGR156W	YHL033C
YGR156W	YKL059C
YGR156W	YKR002W
YGR156W	YLR448W
YGR156W	YMR061W
YGR156W	YNL222W
YGR156W	YOR179C
YGR156W	YPR107C
YGR158C	YGR195W
YGR158C	YHR069C
YGR158C	YHR081W
YGR158C	YOR001W
YGR162W	YJL138C
YGR166W	YKR068C
YGR166W	YML077W
YGR166W	YMR218C
YGR166W	YOR115C
YGR186W	YIL021W
YGR186W	YOL005C
YGR186W	YOR210W
YGR186W	YPL129W
YGR192C	YKL060C
YGR195W	YHR069C
YGR195W	YHR081W
YGR195W	YOR001W
YGR215W	YHL004W
YGR215W	YJR101W
YGR215W	YJR113C
YGR215W	YKL003C
YGR215W	YKL155C
YGR215W	YMR158W
YGR215W	YMR188C
YGR215W	YNR037C
YGR215W	YPL118W
YGR232W	YHR200W
YGR245C	YOR063W
YGR245C	YPR016C
YGR252W	YHR041C
YGR252W	YHR099W
YGR252W	YMR223W
YGR252W	YNL236W
YGR261C	YPL195W
YGR274C	YML098W
YGR274C	YMR005W
YHL004W	YJR101W
YHL004W	YJR113C
YHL004W	YKL155C
YHL004W	YMR158W
YHL004W	YMR188C
YHL004W	YNR037C
YHL004W	YPL013C
YHL004W	YPL118W
YHL015W	YKL180W
YHL015W	YLR340W
YHL015W	YMR230W
YHL015W	YMR242C
YHL015W	YOR096W
YHL015W	YOR198C
YHL025W	YNR023W
YHL025W	YPL016W
YHL033C	YJL177W
YHL033C	YKL180W
YHL033C	YKR002W
YHL033C	YLR448W
YHL033C	YML063W
YHL033C	YMR142C
YHL033C	YMR194W
YHL033C	YMR242C
YHL033C	YOL127W
YHL033C	YOR063W
YHL033C	YOR096W
YHL033C	YPL198W
YHL033C	YPL220W
YHR010W	YKL180W
YHR010W	YMR194W
YHR010W	YMR290C
YHR010W	YOL127W
YHR010W	YOR063W
YHR010W	YOR096W
YHR010W	YPL198W
YHR020W	YJR077C
YHR020W	YLR180W
YHR024C	YLR163C
YHR041C	YHR058C
YHR041C	YNL236W
YHR041C	YOL135C
YHR041C	YOR174W
YHR058C	YNL236W
YHR058C	YOL135C
YHR058C	YOR174W
YHR064C	YLR249W
YHR064C	YNL209W
YHR069C	YHR081W
YHR069C	YOR001W
YHR081W	YOR001W
YHR090C	YNL136W
YHR090C	YPR023C
YHR099W	YPL082C
YHR099W	YPR023C
YHR107C	YLR314C
YHR122W	YIL128W
YHR143W-A	YOR210W
YHR143W-A	YPR010C
YHR147C	YLR439W
YHR147C	YNL005C
YHR147C	YNL252C
YHR148W	YKR060W
YHR148W	YLL011W
YHR148W	YLR186W
YHR148W	YLR197W
YHR148W	YLR409C
YHR148W	YMR093W
YHR148W	YMR128W
YHR148W	YNL132W
YHR148W	YOR096W
YHR148W	YOR145C
YHR148W	YPR137W
YHR165C	YIL061C
YHR165C	YKR022C
YHR165C	YLL036C
YHR165C	YLR147C
YHR165C	YLR424W
YHR165C	YMR240C
YHR165C	YMR288W
YHR165C	YNL147W
YHR165C	YOR159C
YHR165C	YOR308C
YHR165C	YPL213W
YHR165C	YPR082C
YHR166C	YLR127C
YHR166C	YOR249C
YHR172W	YLR212C
YHR174W	YKL060C
YHR174W	YLR044C
YHR191C	YMR078C
YHR200W	YMR191W
YHR216W	YLR432W
YHR216W	YML056C
YHR216W	YMR142C
YHR216W	YOR250C
YIL021W	YOL005C
YIL021W	YOR210W
YIL021W	YPL129W
YIL035C	YIL084C
YIL035C	YML069W
YIL035C	YOL145C
YIL061C	YLR147C
YIL061C	YPR057W
YIL076W	YNL287W
YIL084C	YOL004W
YIL084C	YPL181W
YIL084C	YPR023C
YIL094C	YOR136W
YIL098C	YJL180C
YIL103W	YKL191W
YIL115C	YJL061W
YIL126W	YKR008W
YIL126W	YLR033W
YIL126W	YML127W
YIL126W	YOR304W
YIL126W	YPL082C
YIL142W	YOR281C
YIR003W	YKL007W
YIR010W	YPL233W
YIR025W	YOR249C
YJL063C	YKR006C
YJL063C	YKR085C
YJL063C	YLR312W-A
YJL063C	YLR439W
YJL063C	YML025C
YJL063C	YNL005C
YJL063C	YNL252C
YJL065C	YOR304W
YJL072C	YOL146W
YJL080C	YMR116C
YJL115W	YNL031C
YJL177W	YKL180W
YJL177W	YLR150W
YJL177W	YLR287C-A
YJL177W	YLR340W
YJL177W	YLR448W
YJL177W	YML063W
YJL177W	YMR142C
YJL177W	YMR194W
YJL177W	YMR242C
YJL177W	YNL301C
YJL177W	YNL302C
YJL177W	YOL127W
YJL177W	YOR063W
YJL177W	YOR096W
YJL177W	YOR234C
YJL177W	YPL198W
YJL177W	YPL220W
YJL179W	YLR200W
YJL179W	YNL153C
YJL183W	YPL050C
YJR007W	YKR026C
YJR007W	YMR146C
YJR007W	YMR309C
YJR007W	YOR260W
YJR041C	YKL014C
YJR041C	YOL144W
YJR042W	YPL169C
YJR045C	YLR203C
YJR084W	YPR082C
YJR101W	YJR113C
YJR101W	YKL155C
YJR101W	YMR158W
YJR101W	YMR188C
YJR101W	YNL081C
YJR101W	YNR037C
YJR101W	YPL013C
YJR101W	YPL118W
YJR104C	YMR038C
YJR113C	YKL155C
YJR113C	YMR158W
YJR113C	YMR188C
YJR113C	YNL081C
YJR113C	YNR037C
YJR113C	YPL013C
YJR113C	YPL118W
YKL003C	YPL013C
YKL003C	YPL118W
YKL007W	YLR429W
YKL013C	YLR370C
YKL014C	YMR290C
YKL014C	YOL144W
YKL014C	YPL043W
YKL029C	YMR012W
YKL045W	YNL102W
YKL059C	YKR002W
YKL059C	YNL222W
YKL059C	YPR107C
YKL060C	YLR044C
YKL060C	YOL086C
YKL080W	YOR332W
YKL081W	YLR249W
YKL122C	YML105C
YKL122C	YPL210C
YKL122C	YPR088C
YKL135C	YPR029C
YKL144C	YNL151C
YKL144C	YNR003C
YKL144C	YOR116C
YKL144C	YOR207C
YKL155C	YMR158W
YKL155C	YMR188C
YKL155C	YNR037C
YKL155C	YPL013C
YKL155C	YPL118W
YKL180W	YLR287C-A
YKL180W	YLR340W
YKL180W	YLR406C
YKL180W	YLR448W
YKL180W	YML024W
YKL180W	YML063W
YKL180W	YMR142C
YKL180W	YMR194W
YKL180W	YMR242C
YKL180W	YNL132W
YKL180W	YNL301C
YKL180W	YNL302C
YKL180W	YOL127W
YKL180W	YOR063W
YKL180W	YOR096W
YKL180W	YPL143W
YKL180W	YPL198W
YKL180W	YPL220W
YKR002W	YMR061W
YKR002W	YNL222W
YKR002W	YPR107C
YKR006C	YKR085C
YKR006C	YLR312W-A
YKR006C	YLR439W
YKR006C	YML025C
YKR006C	YNL005C
YKR006C	YNL252C
YKR008W	YLR033W
YKR008W	YML127W
YKR022C	YLR424W
YKR026C	YOR260W
YKR027W	YLR330W
YKR027W	YMR237W
YKR060W	YLL011W
YKR060W	YLR186W
YKR060W	YLR197W
YKR060W	YLR409C
YKR060W	YMR093W
YKR060W	YMR128W
YKR060W	YNL132W
YKR060W	YOR096W
YKR068C	YML077W
YKR068C	YMR218C
YKR068C	YOR115C
YKR081C	YLL008W
YKR081C	YMR290C
YKR081C	YOL127W
YKR081C	YOR063W
YKR081C	YOR096W
YKR081C	YPL131W
YKR081C	YPL198W
YKR081C	YPR016C
YKR085C	YLR312W-A
YKR085C	YLR439W
YKR085C	YML025C
YKR085C	YNL005C
YKR085C	YNL252C
YLL004W	YPR162C
YLL008W	YLL034C
YLL008W	YMR290C
YLL008W	YOL127W
YLL008W	YOR063W
YLL008W	YOR272W
YLL008W	YPL043W
YLL008W	YPL131W
YLL008W	YPL198W
YLL008W	YPR016C
YLL010C	YOR043W
YLL011W	YLR186W
YLL011W	YLR197W
YLL011W	YLR409C
YLL011W	YMR093W
YLL011W	YNL132W
YLL011W	YPR137W
YLL034C	YMR242C
YLL034C	YMR290C
YLL034C	YOR063W
YLL034C	YOR272W
YLL034C	YPL043W
YLL036C	YLR147C
YLL036C	YLR424W
YLL036C	YMR240C
YLL036C	YMR288W
YLL036C	YPL213W
YLR033W	YML127W
YLR033W	YPL082C
YLR044C	YLR249W
YLR044C	YOL086C
YLR074C	YLR325C
YLR074C	YOL127W
YLR079W	YLR210W
YLR127C	YOR249C
YLR147C	YMR240C
YLR147C	YMR288W
YLR147C	YNL147W
YLR147C	YOR159C
YLR147C	YOR308C
YLR147C	YPL213W
YLR147C	YPR082C
YLR150W	YLR448W
YLR150W	YML063W
YLR150W	YMR242C
YLR150W	YOL127W
YLR150W	YOR063W
YLR150W	YOR096W
YLR150W	YPL198W
YLR180W	YMR012W
YLR186W	YLR197W
YLR186W	YLR409C
YLR186W	YMR093W
YLR186W	YMR128W
YLR186W	YNL132W
YLR186W	YOR096W
YLR186W	YOR145C
YLR186W	YPL012W
YLR186W	YPR137W
YLR192C	YMR146C
YLR192C	YMR309C
YLR192C	YPR041W
YLR196W	YPL131W
YLR197W	YLR409C
YLR197W	YLR448W
YLR197W	YMR093W
YLR197W	YMR128W
YLR197W	YMR290C
YLR197W	YNL132W
YLR197W	YOR078W
YLR197W	YOR096W
YLR197W	YPL012W
YLR197W	YPR137W
YLR200W	YNL153C
YLR221C	YOL144W
YLR249W	YOL086C
YLR249W	YPL131W
YLR287C-A	YLR448W
YLR287C-A	YML063W
YLR287C-A	YMR194W
YLR287C-A	YMR242C
YLR287C-A	YNL302C
YLR287C-A	YOL127W
YLR287C-A	YOR063W
YLR312W-A	YLR439W
YLR312W-A	YML025C
YLR312W-A	YNL005C
YLR312W-A	YNL252C
YLR325C	YOL127W
YLR325C	YOR063W
YLR330W	YMR237W
YLR340W	YLR448W
YLR340W	YML063W
YLR340W	YMR194W
YLR340W	YMR242C
YLR340W	YNL132W
YLR340W	YNL301C
YLR340W	YOL127W
YLR340W	YPL220W
YLR344W	YMR194W
YLR384C	YMR312W
YLR406C	YOL127W
YLR406C	YOR063W
YLR409C	YMR093W
YLR409C	YNL132W
YLR409C	YPR137W
YLR424W	YPL213W
YLR424W	YPR082C
YLR429W	YPR171W
YLR432W	YML056C
YLR432W	YMR290C
YLR432W	YPL131W
YLR432W	YPL198W
YLR439W	YML025C
YLR439W	YNL005C
YLR439W	YNL252C
YLR448W	YML063W
YLR448W	YMR061W
YLR448W	YMR142C
YLR448W	YMR194W
YLR448W	YMR242C
YLR448W	YMR290C
YLR448W	YNL132W
YLR448W	YNL301C
YLR448W	YOL127W
YLR448W	YOR063W
YLR448W	YOR096W
YLR448W	YPL131W
YLR448W	YPL198W
YLR448W	YPL220W
YML009C	YNL252C
YML014W	YNR046W
YML024W	YML063W
YML024W	YOR096W
YML025C	YNL005C
YML025C	YNL252C
YML026C	YOR096W
YML056C	YOR063W
YML056C	YPL198W
YML063W	YMR142C
YML063W	YMR194W
YML063W	YMR242C
YML063W	YMR290C
YML063W	YNL132W
YML063W	YNL301C
YML063W	YOL120C
YML063W	YOL127W
YML063W	YOR063W
YML063W	YOR096W
YML063W	YPL012W
YML063W	YPL198W
YML063W	YPL220W
YML069W	YNL030W
YML069W	YOL145C
YML071C	YNL041C
YML077W	YMR218C
YML077W	YOR115C
YML098W	YMR005W
YML102W	YPR018W
YML105C	YPL210C
YML105C	YPR088C
YML109W	YMR273C
YML114C	YPL129W
YMR048W	YNL273W
YMR061W	YOR250C
YMR093W	YMR128W
YMR093W	YNL132W
YMR093W	YOR096W
YMR093W	YOR145C
YMR093W	YPL012W
YMR093W	YPR137W
YMR106C	YMR284W
YMR116C	YOR096W
YMR128W	YNL132W
YMR128W	YOL010W
YMR128W	YOR096W
YMR128W	YPL012W
YMR128W	YPR137W
YMR142C	YMR194W
YMR142C	YMR242C
YMR142C	YNL301C
YMR142C	YOL127W
YMR142C	YOR063W
YMR142C	YOR096W
YMR142C	YPL143W
YMR142C	YPL198W
YMR146C	YMR309C
YMR146C	YPR041W
YMR158W	YMR188C
YMR158W	YPL013C
YMR158W	YPL118W
YMR188C	YNR037C
YMR188C	YPL118W
YMR194W	YMR242C
YMR194W	YNL132W
YMR194W	YNL301C
YMR194W	YNL302C
YMR194W	YOL127W
YMR194W	YOR063W
YMR194W	YOR096W
YMR194W	YPL198W
YMR194W	YPL220W
YMR218C	YOR115C
YMR240C	YMR288W
YMR240C	YOR308C
YMR240C	YPL213W
YMR240C	YPR082C
YMR242C	YMR290C
YMR242C	YNL301C
YMR242C	YNL302C
YMR242C	YOL127W
YMR242C	YOR063W
YMR242C	YOR096W
YMR242C	YOR234C
YMR242C	YPL131W
YMR242C	YPL198W
YMR242C	YPL220W
YMR268C	YNL147W
YMR268C	YPR082C
YMR288W	YNL286W
YMR288W	YOR159C
YMR288W	YPL213W
YMR288W	YPR082C
YMR290C	YNL132W
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YOR063W
YMR290C	YOR096W
YMR290C	YOR272W
YMR290C	YPL012W
YMR290C	YPL043W
YMR290C	YPL131W
YMR290C	YPL198W
YMR290C	YPL220W
YMR290C	YPR016C
YMR309C	YPR041W
YNL005C	YNL252C
YNL021W	YPR179C
YNL023C	YNL135C
YNL049C	YPL085W
YNL049C	YPR181C
YNL055C	YNL085W
YNL059C	YPL129W
YNL132W	YOR063W
YNL132W	YOR096W
YNL132W	YPL012W
YNL132W	YPL198W
YNL132W	YPR137W
YNL136W	YPR023C
YNL147W	YOR308C
YNL147W	YPR082C
YNL151C	YNR003C
YNL151C	YOR116C
YNL151C	YOR207C
YNL151C	YOR210W
YNL222W	YOR179C
YNL222W	YPR107C
YNL236W	YOL135C
YNL236W	YOR174W
YNL248C	YOR210W
YNL248C	YOR341W
YNL248C	YPR010C
YNL301C	YOL120C
YNL301C	YOL127W
YNL301C	YOR063W
YNL301C	YOR096W
YNL301C	YPL131W
YNR003C	YOR116C
YNR003C	YOR207C
YNR003C	YOR210W
YNR023W	YPL016W
YNR023W	YPL129W
YNR037C	YPL118W
YOL004W	YPL181W
YOL004W	YPR023C
YOL005C	YOR210W
YOL005C	YPL129W
YOL120C	YOL127W
YOL120C	YOR063W
YOL120C	YPL143W
YOL120C	YPL198W
YOL127W	YOR063W
YOL127W	YOR096W
YOL127W	YPL043W
YOL127W	YPL131W
YOL127W	YPL143W
YOL127W	YPL198W
YOL127W	YPL220W
YOL127W	YPR016C
YOL127W	YPR067W
YOL135C	YOR174W
YOR063W	YOR096W
YOR063W	YOR272W
YOR063W	YPL012W
YOR063W	YPL043W
YOR063W	YPL131W
YOR063W	YPL143W
YOR063W	YPL198W
YOR063W	YPL220W
YOR063W	YPR016C
YOR078W	YPR137W
YOR096W	YPL012W
YOR096W	YPL131W
YOR096W	YPL198W
YOR096W	YPL220W
YOR116C	YOR207C
YOR116C	YOR210W
YOR116C	YOR304W
YOR116C	YPL082C
YOR145C	YPL012W
YOR159C	YPL213W
YOR207C	YOR210W
YOR210W	YOR341W
YOR210W	YPR010C
YOR254C	YPL094C
YOR272W	YPL043W
YOR272W	YPL131W
YOR272W	YPL198W
YOR304W	YPL082C
YOR308C	YPL213W
YOR308C	YPR082C
YOR341W	YPR010C
YPL012W	YPL043W
YPL012W	YPL131W
YPL013C	YPL118W
YPL043W	YPL198W
YPL085W	YPR181C
YPL131W	YPL198W
YPL131W	YPR016C
YPL131W	YPR102C
YPL198W	YPL220W
YPL210C	YPR088C
YPL213W	YPR082C
YPL220W	YPR102C
