YAL003W	YGR285C
YGR085C	YMR290C
YGR085C	YNL061W
YGR085C	YNL112W
YGR085C	YNL132W
YGR085C	YNL178W
YGR085C	YNL301C
YGR085C	YOL040C
YGR085C	YOR063W
YGR085C	YOR096W
YGR085C	YOR198C
YGR085C	YOR234C
YGR085C	YPL090C
YGR085C	YPL131W
YGR085C	YPL143W
YGR085C	YPL198W
YGR085C	YPL220W
YGR091W	YJL124C
YGR091W	YJL203W
YGR091W	YMR240C
YGR091W	YPR082C
YGR103W	YHR088W
YGR103W	YHR197W
YGR103W	YKR081C
YGR103W	YLL008W
YGR103W	YLR002C
YGR103W	YMR049C
YGR103W	YMR290C
YGR103W	YNL002C
YGR103W	YNL061W
YGR103W	YNL182C
YGR103W	YNR053C
YGR103W	YOR063W
YGR103W	YOR272W
YGR103W	YPL043W
YGR103W	YPL131W
YGR103W	YPR016C
YGR128C	YLL011W
YGR128C	YLR129W
YGR128C	YLR197W
YGR128C	YLR222C
YGR128C	YMR093W
YGR128C	YNL132W
YGR128C	YPL012W
YGR128C	YPL126W
YGR128C	YPR144C
YGR132C	YGR231C
YGR134W	YNL288W
YGR134W	YNR052C
YGR135W	YOL038W
YGR135W	YPR103W
YGR156W	YJR093C
YGR156W	YKL018W
YGR156W	YKL059C
YGR156W	YKR002W
YGR156W	YLR115W
YGR156W	YLR277C
YGR156W	YMR061W
YGR156W	YOR179C
YGR158C	YNL189W
YGR158C	YNL232W
YGR158C	YOL021C
YGR158C	YOL142W
YGR158C	YOR001W
YGR158C	YOR076C
YGR162W	YOL139C
YGR165W	YHL004W
YGR165W	YJR101W
YGR165W	YJR113C
YGR165W	YNL137C
YGR165W	YOR158W
YGR165W	YPL013C
YGR165W	YPL118W
YGR175C	YHR020W
YGR179C	YLR381W
YGR215W	YHL004W
YGR215W	YJR101W
YGR215W	YJR113C
YGR215W	YNL137C
YGR215W	YNR037C
YGR215W	YOR158W
YGR215W	YPL118W
YGR220C	YLR312W-A
YGR220C	YML025C
YGR220C	YNL252C
YGR252W	YMR223W
YGR252W	YMR227C
YGR252W	YMR236W
YGR252W	YNL236W
YGR274C	YMR005W
YGR274C	YMR227C
YGR274C	YMR236W
YHL001W	YJL177W
YHL001W	YLR075W
YHL001W	YLR340W
YHL001W	YLR441C
YHL001W	YML063W
YHL001W	YML073C
YHL001W	YMR142C
YHL001W	YMR242C
YHL001W	YNL178W
YHL001W	YOL040C
YHL001W	YOR063W
YHL001W	YOR096W
YHL001W	YPL090C
YHL001W	YPL198W
YHL001W	YPL220W
YHL004W	YJR101W
YHL004W	YJR113C
YHL004W	YNL137C
YHL004W	YNR037C
YHL004W	YOR158W
YHL004W	YPL013C
YHL004W	YPL118W
YHL011C	YKL181W
YHL015W	YLR340W
YHL015W	YML073C
YHL015W	YMR242C
YHL015W	YNL178W
YHL015W	YOL040C
YHL015W	YOR096W
YHL015W	YOR198C
YHL025W	YMR033W
YHL025W	YNR023W
YHR010W	YJR145C
YHR010W	YMR290C
YHR010W	YNR053C
YHR010W	YOR063W
YHR010W	YOR096W
YHR010W	YPL198W
YHR020W	YJR077C
YHR020W	YLR180W
YHR058C	YNL236W
YHR058C	YOL135C
YHR058C	YPL042C
YHR088W	YHR197W
YHR088W	YLL008W
YHR088W	YLR002C
YHR088W	YLR449W
YHR088W	YMR049C
YHR088W	YMR290C
YHR088W	YNL002C
YHR088W	YNL061W
YHR088W	YOR063W
YHR088W	YOR272W
YHR088W	YPL043W
YHR088W	YPL131W
YHR088W	YPL198W
YHR088W	YPR016C
YHR090C	YNL136W
YHR119W	YKL018W
YHR172W	YLR212C
YHR174W	YKL060C
YHR197W	YKR081C
YHR197W	YLL008W
YHR197W	YLR002C
YHR197W	YMR049C
YHR197W	YMR290C
YHR197W	YNL002C
YHR197W	YNL061W
YHR197W	YNL182C
YHR197W	YNR053C
YHR197W	YOR063W
YHR197W	YOR272W
YHR197W	YPR016C
YHR200W	YOR259C
YIL017C	YIL097W
YIL021W	YOR151C
YIL021W	YPL129W
YIL035C	YIL084C
YIL035C	YML069W
YIL035C	YOL145C
YIL035C	YOR039W
YIL035C	YOR061W
YIL061C	YPL178W
YIL062C	YNR035C
YIL084C	YNL330C
YIL084C	YOL004W
YIL084C	YPL181W
YIL109C	YPR181C
YIL126W	YKR001C
YIL126W	YKR008W
YIL126W	YML127W
YIL126W	YMR033W
YIL126W	YMR091C
YIL126W	YOR304W
YIR008C	YNL102W
YIR010W	YPL233W
YJL024C	YPL195W
YJL053W	YOR069W
YJL069C	YLR129W
YJL069C	YLR222C
YJL069C	YMR093W
YJL072C	YOL146W
YJL124C	YPR082C
YJL148W	YNL248C
YJL148W	YOR340C
YJL148W	YOR341W
YJL177W	YLR075W
YJL177W	YLR340W
YJL177W	YLR441C
YJL177W	YML063W
YJL177W	YML073C
YJL177W	YMR142C
YJL177W	YMR242C
YJL177W	YNL178W
YJL177W	YNL301C
YJL177W	YOL040C
YJL177W	YOR063W
YJL177W	YOR096W
YJL177W	YOR234C
YJL177W	YPL090C
YJL177W	YPL198W
YJL177W	YPL220W
YJL191W	YML063W
YJL191W	YMR142C
YJL191W	YNL178W
YJL191W	YOR063W
YJL191W	YOR096W
YJL191W	YPR102C
YJL203W	YLR117C
YJL203W	YMR240C
YJL203W	YPR082C
YJR006W	YJR043C
YJR045C	YLR203C
YJR067C	YNL260C
YJR076C	YLR314C
YJR093C	YKL018W
YJR093C	YKL059C
YJR093C	YKR002W
YJR093C	YLR115W
YJR093C	YLR277C
YJR093C	YMR061W
YJR101W	YJR113C
YJR101W	YNL081C
YJR101W	YNL137C
YJR101W	YNR037C
YJR101W	YOR158W
YJR101W	YPL013C
YJR101W	YPL118W
YJR113C	YNL081C
YJR113C	YNL137C
YJR113C	YNR037C
YJR113C	YOR158W
YJR113C	YPL013C
YJR113C	YPL118W
YJR145C	YLR197W
YJR145C	YLR441C
YJR145C	YML056C
YJR145C	YML063W
YJR145C	YML073C
YJR145C	YMR093W
YJR145C	YMR229C
YJR145C	YMR242C
YJR145C	YMR290C
YJR145C	YNL132W
YJR145C	YNL178W
YJR145C	YNL308C
YJR145C	YOL120C
YJR145C	YOR063W
YJR145C	YOR096W
YJR145C	YPL012W
YJR145C	YPL081W
YJR145C	YPL090C
YJR145C	YPL131W
YJR145C	YPL198W
YJR145C	YPL220W
YJR145C	YPR144C
YKL018W	YKL059C
YKL018W	YKR002W
YKL018W	YLR115W
YKL018W	YLR277C
YKL018W	YMR061W
YKL018W	YOR179C
YKL059C	YKR002W
YKL059C	YLR115W
YKL059C	YLR277C
YKL119C	YLR447C
YKL143W	YNL178W
YKL143W	YNL207W
YKL143W	YPL266W
YKR001C	YMR033W
YKR001C	YMR091C
YKR001C	YOR304W
YKR002W	YLR115W
YKR002W	YLR277C
YKR002W	YMR061W
YKR008W	YML127W
YKR008W	YMR033W
YKR008W	YMR091C
YKR027W	YLR330W
YKR027W	YMR237W
YKR038C	YML036W
YKR060W	YLL011W
YKR060W	YLR129W
YKR060W	YLR197W
YKR060W	YMR093W
YKR060W	YNL132W
YKR060W	YOR096W
YKR060W	YPL126W
YKR060W	YPR144C
YKR081C	YLL008W
YKR081C	YLR002C
YKR081C	YLR276C
YKR081C	YMR290C
YKR081C	YNL002C
YKR081C	YNL061W
YKR081C	YNR053C
YKR081C	YOR063W
YKR081C	YOR096W
YKR081C	YPL131W
YKR081C	YPL198W
YKR081C	YPR016C
YLL004W	YPR162C
YLL008W	YLR002C
YLL008W	YLR276C
YLL008W	YMR049C
YLL008W	YMR229C
YLL008W	YMR290C
YLL008W	YNL002C
YLL008W	YNL061W
YLL008W	YOR063W
YLL008W	YOR272W
YLL008W	YPL043W
YLL008W	YPL131W
YLL008W	YPL198W
YLL008W	YPR016C
YLL011W	YLR129W
YLL011W	YLR197W
YLL011W	YLR222C
YLL011W	YMR093W
YLL011W	YNL132W
YLL011W	YPL126W
YLL011W	YPR137W
YLL011W	YPR144C
YLL036C	YLR117C
YLL036C	YMR240C
YLL036C	YPR101W
YLR002C	YLR449W
YLR002C	YMR049C
YLR002C	YMR290C
YLR002C	YNL002C
YLR002C	YNL061W
YLR002C	YOR063W
YLR002C	YOR272W
YLR002C	YPL131W
YLR002C	YPL198W
YLR002C	YPR016C
YLR074C	YLR325C
YLR074C	YNR053C
YLR075W	YLR180W
YLR075W	YLR340W
YLR075W	YLR441C
YLR075W	YML063W
YLR075W	YML073C
YLR075W	YMR142C
YLR075W	YMR242C
YLR075W	YNL112W
YLR075W	YNL132W
YLR075W	YNL178W
YLR075W	YNL301C
YLR075W	YOR063W
YLR075W	YOR096W
YLR075W	YOR234C
YLR075W	YPL090C
YLR075W	YPL198W
YLR075W	YPL220W
YLR115W	YLR277C
YLR115W	YMR061W
YLR117C	YMR240C
YLR117C	YPR101W
YLR129W	YLR197W
YLR129W	YLR222C
YLR129W	YMR093W
YLR129W	YNL132W
YLR129W	YOR145C
YLR129W	YPL012W
YLR129W	YPL126W
YLR129W	YPL266W
YLR129W	YPR137W
YLR129W	YPR144C
YLR146C	YPR069C
YLR180W	YOR151C
YLR192C	YMR146C
YLR192C	YPR041W
YLR196W	YPL131W
YLR197W	YLR222C
YLR197W	YMR093W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL075W
YLR197W	YNL132W
YLR197W	YOR096W
YLR197W	YPL012W
YLR197W	YPL126W
YLR197W	YPR137W
YLR197W	YPR144C
YLR200W	YNL153C
YLR221C	YOL144W
YLR222C	YMR093W
YLR222C	YNL075W
YLR222C	YNL132W
YLR222C	YPL126W
YLR222C	YPR137W
YLR222C	YPR144C
YLR259C	YNL085W
YLR276C	YMR049C
YLR276C	YMR290C
YLR276C	YNL002C
YLR276C	YNL061W
YLR276C	YOR063W
YLR276C	YPL012W
YLR276C	YPL043W
YLR277C	YMR061W
YLR287C	YLR340W
YLR291C	YOR260W
YLR292C	YPL094C
YLR312W-A	YML025C
YLR312W-A	YMR024W
YLR312W-A	YNL252C
YLR325C	YNR053C
YLR325C	YOR063W
YLR330W	YMR237W
YLR335W	YLR347C
YLR335W	YNL189W
YLR340W	YLR441C
YLR340W	YML063W
YLR340W	YML073C
YLR340W	YMR242C
YLR340W	YNL132W
YLR340W	YNL178W
YLR340W	YNL301C
YLR340W	YOL039W
YLR340W	YPL090C
YLR340W	YPL220W
YLR347C	YMR308C
YLR347C	YNL189W
YLR347C	YOR098C
YLR347C	YPL020C
YLR347C	YPL178W
YLR430W	YPL190C
YLR432W	YML056C
YLR432W	YML073C
YLR432W	YMR290C
YLR432W	YNL178W
YLR432W	YPL131W
YLR432W	YPL198W
YLR440C	YNL258C
YLR441C	YML063W
YLR441C	YML073C
YLR441C	YMR242C
YLR441C	YNL178W
YLR441C	YNL301C
YLR441C	YOL040C
YLR441C	YOR063W
YLR441C	YOR096W
YLR441C	YPL090C
YLR441C	YPL198W
YLR441C	YPL220W
YLR447C	YOR270C
YLR449W	YMR049C
YLR449W	YMR242C
YLR449W	YMR290C
YLR449W	YNL061W
YLR449W	YOR063W
YLR449W	YPL131W
YLR449W	YPL146C
YLR449W	YPL198W
YML009C	YNL252C
YML025C	YMR024W
YML025C	YNL252C
YML026C	YOR096W
YML056C	YOL139C
YML056C	YOR063W
YML056C	YPL198W
YML063W	YML073C
YML063W	YMR142C
YML063W	YMR242C
YML063W	YMR290C
YML063W	YNL132W
YML063W	YNL178W
YML063W	YNL301C
YML063W	YOL040C
YML063W	YOL120C
YML063W	YOR063W
YML063W	YOR096W
YML063W	YPL012W
YML063W	YPL090C
YML063W	YPL198W
YML063W	YPL220W
YML069W	YOL145C
YML069W	YOR039W
YML069W	YOR061W
YML073C	YMR142C
YML073C	YMR242C
YML073C	YMR290C
YML073C	YNL002C
YML073C	YNL061W
YML073C	YNL112W
YML073C	YNL178W
YML073C	YNL301C
YML073C	YOL040C
YML073C	YOL120C
YML073C	YOR063W
YML073C	YOR096W
YML073C	YOR234C
YML073C	YPL090C
YML073C	YPL143W
YML073C	YPL198W
YML073C	YPL220W
YML095C	YPL022W
YML114C	YPL129W
YML127W	YMR033W
YML127W	YMR091C
YMR005W	YMR227C
YMR005W	YMR236W
YMR024W	YNL252C
YMR024W	YOR150W
YMR033W	YMR091C
YMR033W	YNR023W
YMR033W	YPL129W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YNL002C
YMR049C	YNL061W
YMR049C	YOR063W
YMR049C	YOR272W
YMR049C	YPL043W
YMR049C	YPR016C
YMR061W	YOR250C
YMR078C	YNL290W
YMR078C	YOL094C
YMR093W	YNL075W
YMR093W	YNL132W
YMR093W	YOR096W
YMR093W	YOR145C
YMR093W	YPL012W
YMR093W	YPL126W
YMR093W	YPL266W
YMR093W	YPR137W
YMR093W	YPR144C
YMR142C	YMR242C
YMR142C	YNL178W
YMR142C	YNL301C
YMR142C	YOR063W
YMR142C	YOR096W
YMR142C	YPL090C
YMR142C	YPL143W
YMR142C	YPL198W
YMR146C	YPL081W
YMR146C	YPR041W
YMR223W	YMR236W
YMR227C	YMR236W
YMR229C	YMR290C
YMR229C	YNL061W
YMR229C	YNL132W
YMR229C	YOR272W
YMR229C	YPL012W
YMR229C	YPL126W
YMR240C	YPR082C
YMR242C	YMR290C
YMR242C	YNL002C
YMR242C	YNL178W
YMR242C	YNL301C
YMR242C	YOL040C
YMR242C	YOR063W
YMR242C	YOR096W
YMR242C	YOR234C
YMR242C	YPL090C
YMR242C	YPL131W
YMR242C	YPL198W
YMR242C	YPL220W
YMR268C	YPR082C
YMR290C	YNL002C
YMR290C	YNL061W
YMR290C	YNL132W
YMR290C	YNL308C
YMR290C	YOL120C
YMR290C	YOR063W
YMR290C	YOR096W
YMR290C	YOR272W
YMR290C	YPL012W
YMR290C	YPL043W
YMR290C	YPL131W
YMR290C	YPL198W
YMR290C	YPL220W
YMR290C	YPR016C
YMR308C	YNL189W
YMR308C	YPL020C
YNL002C	YNL061W
YNL002C	YNL182C
YNL002C	YNR053C
YNL002C	YOR063W
YNL002C	YOR272W
YNL002C	YPL043W
YNL002C	YPL131W
YNL002C	YPR016C
YNL021W	YPR179C
YNL025C	YNL236W
YNL037C	YOR136W
YNL049C	YPR181C
YNL056W	YNL099C
YNL059C	YOR141C
YNL059C	YPL129W
YNL059C	YPL235W
YNL061W	YOR063W
YNL061W	YOR272W
YNL061W	YPL043W
YNL061W	YPL131W
YNL061W	YPL198W
YNL061W	YPL220W
YNL061W	YPR016C
YNL075W	YPL126W
YNL075W	YPR137W
YNL075W	YPR144C
YNL112W	YOR063W
YNL132W	YNL178W
YNL132W	YOR063W
YNL132W	YOR096W
YNL132W	YPL012W
YNL132W	YPL081W
YNL132W	YPL090C
YNL132W	YPL126W
YNL132W	YPL198W
YNL132W	YPR137W
YNL132W	YPR144C
YNL137C	YOR158W
YNL137C	YPL013C
YNL137C	YPL118W
YNL178W	YNL301C
YNL178W	YOL040C
YNL178W	YOR063W
YNL178W	YOR096W
YNL178W	YPL090C
YNL178W	YPL131W
YNL178W	YPL198W
YNL182C	YNR053C
YNL182C	YOR063W
YNL182C	YPR016C
YNL189W	YNL232W
YNL189W	YOL021C
YNL189W	YOL142W
YNL189W	YOR001W
YNL189W	YOR076C
YNL189W	YOR098C
YNL189W	YPL020C
YNL189W	YPL178W
YNL207W	YOR145C
YNL207W	YPL266W
YNL221C	YNL282W
YNL232W	YOL021C
YNL232W	YOL142W
YNL232W	YOR001W
YNL232W	YOR076C
YNL236W	YOL135C
YNL236W	YPL042C
YNL248C	YOR340C
YNL248C	YOR341W
YNL252C	YOR150W
YNL288W	YNR052C
YNL290W	YOL094C
YNL290W	YOR144C
YNL301C	YOL120C
YNL301C	YOR063W
YNL301C	YOR096W
YNL301C	YPL090C
YNL301C	YPL131W
YNL308C	YPL012W
YNL330C	YOL004W
YNL330C	YPL181W
YNR023W	YPL129W
YNR037C	YOR158W
YNR037C	YPL118W
YNR053C	YOR063W
YNR053C	YPL131W
YNR053C	YPR016C
YOL004W	YPL181W
YOL021C	YOL142W
YOL021C	YOR001W
YOL021C	YOR076C
YOL038W	YPR103W
YOL040C	YOR063W
YOL040C	YOR096W
YOL040C	YPL090C
YOL094C	YOR144C
YOL120C	YOR063W
YOL120C	YPL143W
YOL120C	YPL198W
YOL135C	YPL042C
YOL142W	YOR001W
YOL142W	YOR076C
YOL145C	YOR039W
YOL145C	YOR061W
YOR001W	YOR076C
YOR039W	YOR061W
YOR063W	YOR096W
YOR063W	YOR272W
YOR063W	YPL012W
YOR063W	YPL043W
YOR063W	YPL090C
YOR063W	YPL131W
YOR063W	YPL143W
YOR063W	YPL198W
YOR063W	YPL220W
YOR063W	YPR016C
YOR096W	YPL012W
YOR096W	YPL081W
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPL131W
YOR096W	YPL198W
YOR096W	YPL220W
YOR096W	YPR144C
YOR136W	YPL235W
YOR141C	YPL129W
YOR141C	YPL235W
YOR145C	YPL012W
YOR145C	YPL126W
YOR145C	YPL266W
YOR151C	YPL129W
YOR151C	YPR093C
YOR158W	YPL013C
YOR158W	YPL118W
YOR272W	YPL043W
YOR272W	YPL131W
YOR272W	YPL198W
YOR332W	YPR036W
YOR340C	YOR341W
YPL012W	YPL043W
YPL012W	YPL126W
YPL012W	YPL131W
YPL012W	YPL266W
YPL012W	YPR144C
YPL013C	YPL118W
YPL043W	YPL198W
YPL090C	YPL198W
YPL126W	YPL266W
YPL126W	YPR137W
YPL126W	YPR144C
YPL129W	YPL235W
YPL131W	YPL198W
YPL131W	YPR016C
YPL131W	YPR102C
YPL178W	YPL190C
YPL198W	YPL220W
YPL220W	YPR102C
YPL259C	YPR029C
YPL266W	YPR144C
YPR082C	YPR101W
YPR137W	YPR144C
