YAL003W	YLR249W
YGL030W	YMR142C
YGL030W	YMR194W
YGL030W	YMR242C
YGL030W	YNL132W
YGL030W	YOL077C
YGL030W	YOR204W
YGL030W	YPL220W
YGL030W	YPL249C-A
YGL043W	YGR005C
YGL043W	YGR186W
YGL043W	YOL005C
YGL043W	YOR151C
YGL049C	YGR162W
YGL049C	YHL034C
YGL049C	YIR001C
YGL061C	YGR113W
YGL061C	YKR037C
YGL061C	YKR083C
YGL076C	YGL103W
YGL076C	YGL147C
YGL076C	YGR085C
YGL076C	YGR103W
YGL076C	YHL033C
YGL076C	YJR123W
YGL076C	YJR145C
YGL076C	YKL180W
YGL076C	YKR081C
YGL076C	YLL045C
YGL076C	YLR002C
YGL076C	YLR432W
YGL076C	YLR441C
YGL076C	YLR448W
YGL076C	YML056C
YGL076C	YML063W
YGL076C	YMR142C
YGL076C	YMR194W
YGL076C	YMR242C
YGL076C	YMR290C
YGL076C	YNL132W
YGL076C	YNL301C
YGL076C	YOL120C
YGL076C	YPL198W
YGL076C	YPL220W
YGL076C	YPL249C-A
YGL086W	YJL030W
YGL097W	YLR293C
YGL098W	YLR268W
YGL103W	YGL147C
YGL103W	YGR085C
YGL103W	YHL015W
YGL103W	YHL033C
YGL103W	YHR010W
YGL103W	YHR052W
YGL103W	YJR123W
YGL103W	YJR145C
YGL103W	YKL172W
YGL103W	YKL180W
YGL103W	YKR081C
YGL103W	YLL045C
YGL103W	YLR340W
YGL103W	YLR342W
YGL103W	YLR406C
YGL103W	YLR441C
YGL103W	YLR448W
YGL103W	YML063W
YGL103W	YMR142C
YGL103W	YMR194W
YGL103W	YMR242C
YGL103W	YNL096C
YGL103W	YNL301C
YGL103W	YOL040C
YGL103W	YPL012W
YGL103W	YPL090C
YGL103W	YPL198W
YGL103W	YPL220W
YGL103W	YPL249C-A
YGL106W	YOR326W
YGL106W	YPR171W
YGL112C	YGR252W
YGL112C	YHR041C
YGL112C	YHR099W
YGL112C	YMR005W
YGL112C	YMR227C
YGL112C	YMR236W
YGL112C	YNL236W
YGL115W	YGL208W
YGL120C	YGL128C
YGL120C	YGR159C
YGL120C	YHR165C
YGL120C	YJR145C
YGL120C	YLL036C
YGL120C	YLR197W
YGL120C	YNL132W
YGL120C	YOR310C
YGL120C	YPL131W
YGL127C	YHR041C
YGL127C	YHR058C
YGL127C	YNL236W
YGL127C	YNR010W
YGL127C	YOL135C
YGL127C	YOR174W
YGL128C	YHR165C
YGL128C	YLL036C
YGL128C	YML049C
YGL129C	YGR084C
YGL129C	YGR165W
YGL129C	YGR215W
YGL129C	YHL004W
YGL129C	YIL093C
YGL129C	YJR101W
YGL129C	YJR113C
YGL129C	YKL003C
YGL129C	YMR158W
YGL129C	YNL306W
YGL129C	YOR158W
YGL129C	YOR204W
YGL137W	YIL076W
YGL137W	YPL010W
YGL147C	YGR085C
YGL147C	YHL015W
YGL147C	YHL033C
YGL147C	YJR123W
YGL147C	YKL009W
YGL147C	YKL180W
YGL147C	YLL045C
YGL147C	YLR340W
YGL147C	YLR406C
YGL147C	YLR448W
YGL147C	YML063W
YGL147C	YMR194W
YGL147C	YMR242C
YGL147C	YMR290C
YGL147C	YNL096C
YGL147C	YOL040C
YGL147C	YPL131W
YGL147C	YPL198W
YGL147C	YPL249C-A
YGL155W	YKL019W
YGL195W	YLR180W
YGL206C	YGR167W
YGL223C	YGR120C
YGL223C	YML071C
YGL223C	YNL041C
YGL233W	YIL068C
YGL237C	YOR358W
YGL241W	YOL012C
YGR002C	YLR085C
YGR002C	YLR385C
YGR002C	YOR244W
YGR005C	YGR063C
YGR005C	YGR186W
YGR005C	YOL005C
YGR005C	YOR151C
YGR005C	YOR210W
YGR005C	YOR224C
YGR005C	YPL129W
YGR005C	YPR187W
YGR013W	YHR165C
YGR013W	YIL061C
YGR013W	YLR147C
YGR013W	YML049C
YGR013W	YPR057W
YGR013W	YPR178W
YGR013W	YPR182W
YGR054W	YMR290C
YGR054W	YNL207W
YGR063C	YGR186W
YGR063C	YOL005C
YGR063C	YOR151C
YGR063C	YPR187W
YGR071C	YPL128C
YGR081C	YMR308C
YGR081C	YPL012W
YGR083C	YOR260W
YGR083C	YPL237W
YGR084C	YGR165W
YGR084C	YGR215W
YGR084C	YHL004W
YGR084C	YIL093C
YGR084C	YJR101W
YGR084C	YJR113C
YGR084C	YKL003C
YGR084C	YMR158W
YGR084C	YNL306W
YGR084C	YOR158W
YGR085C	YHL015W
YGR085C	YHL033C
YGR085C	YJR123W
YGR085C	YJR145C
YGR085C	YKL180W
YGR085C	YKR081C
YGR085C	YLL045C
YGR085C	YLR150W
YGR085C	YLR340W
YGR085C	YLR367W
YGR085C	YLR432W
YGR085C	YLR441C
YGR085C	YLR448W
YGR085C	YML063W
YGR085C	YMR142C
YGR085C	YMR194W
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL096C
YGR085C	YNL112W
YGR085C	YNL132W
YGR085C	YNL301C
YGR085C	YOL040C
YGR085C	YOR204W
YGR085C	YPL090C
YGR085C	YPL131W
YGR085C	YPL143W
YGR085C	YPL198W
YGR085C	YPL220W
YGR085C	YPL249C-A
YGR091W	YHR165C
YGR091W	YJL124C
YGR091W	YLR147C
YGR091W	YML049C
YGR091W	YOR308C
YGR091W	YPL213W
YGR091W	YPR178W
YGR103W	YHR052W
YGR103W	YHR197W
YGR103W	YKL009W
YGR103W	YKR081C
YGR103W	YLL045C
YGR103W	YLR002C
YGR103W	YMR049C
YGR103W	YMR290C
YGR103W	YNL182C
YGR103W	YNR053C
YGR103W	YOL077C
YGR103W	YOR272W
YGR103W	YPL131W
YGR103W	YPL249C-A
YGR104C	YHR041C
YGR104C	YHR058C
YGR104C	YNL236W
YGR104C	YNR010W
YGR104C	YOL135C
YGR104C	YOR174W
YGR120C	YML071C
YGR120C	YNL041C
YGR134W	YNR052C
YGR135W	YGR253C
YGR135W	YPR103W
YGR145W	YHR148W
YGR145W	YLR409C
YGR145W	YMR093W
YGR145W	YMR194W
YGR145W	YNL132W
YGR145W	YPL217C
YGR145W	YPR144C
YGR162W	YHL034C
YGR162W	YJL138C
YGR162W	YOR204W
YGR165W	YHL004W
YGR165W	YIL070C
YGR165W	YIL093C
YGR165W	YJR101W
YGR165W	YJR113C
YGR165W	YMR158W
YGR165W	YNL306W
YGR165W	YOR158W
YGR166W	YKR068C
YGR166W	YML077W
YGR166W	YMR218C
YGR166W	YOR115C
YGR179C	YLR381W
YGR186W	YOL005C
YGR186W	YOR151C
YGR186W	YOR210W
YGR186W	YOR224C
YGR186W	YPL129W
YGR186W	YPR187W
YGR195W	YHR081W
YGR195W	YOL021C
YGR195W	YOL142W
YGR200C	YLR384C
YGR200C	YMR312W
YGR214W	YLR048W
YGR215W	YHL004W
YGR215W	YIL093C
YGR215W	YJR101W
YGR215W	YJR113C
YGR215W	YKL003C
YGR215W	YMR158W
YGR215W	YNL306W
YGR215W	YOR158W
YGR220C	YJL063C
YGR220C	YKR006C
YGR220C	YKR085C
YGR220C	YLR439W
YGR220C	YML025C
YGR220C	YMR193W
YGR220C	YNL005C
YGR220C	YNL252C
YGR232W	YHR200W
YGR232W	YIL075C
YGR232W	YPR108W
YGR233C	YNL138W
YGR238C	YHR158C
YGR240C	YLR180W
YGR252W	YHR041C
YGR252W	YHR099W
YGR252W	YMR227C
YGR252W	YMR236W
YGR252W	YNL236W
YGR253C	YPR103W
YGR275W	YJL176C
YGR275W	YLR033W
YGR275W	YLR321C
YGR275W	YLR357W
YGR275W	YML127W
YGR275W	YMR033W
YGR278W	YHR165C
YGR278W	YLL036C
YGR278W	YML049C
YHL004W	YIL093C
YHL004W	YJR101W
YHL004W	YJR113C
YHL004W	YMR158W
YHL004W	YNL306W
YHL004W	YOR158W
YHL004W	YOR204W
YHL015W	YJR123W
YHL015W	YKL180W
YHL015W	YLR340W
YHL015W	YMR242C
YHL015W	YOL040C
YHL029C	YNL099C
YHL033C	YJR123W
YHL033C	YJR145C
YHL033C	YKL180W
YHL033C	YKR002W
YHL033C	YLL045C
YHL033C	YLR441C
YHL033C	YLR448W
YHL033C	YML063W
YHL033C	YMR142C
YHL033C	YMR194W
YHL033C	YMR242C
YHL033C	YPL090C
YHL033C	YPL198W
YHL033C	YPL220W
YHL034C	YJR123W
YHL034C	YJR145C
YHL034C	YLL045C
YHL034C	YPL131W
YHR010W	YHR052W
YHR010W	YJR145C
YHR010W	YKL180W
YHR010W	YLL045C
YHR010W	YLR367W
YHR010W	YMR194W
YHR010W	YMR290C
YHR010W	YNR053C
YHR010W	YPL198W
YHR010W	YPL249C-A
YHR013C	YOR253W
YHR020W	YJR077C
YHR020W	YLR180W
YHR024C	YLR163C
YHR041C	YHR058C
YHR041C	YNL236W
YHR041C	YNR010W
YHR041C	YOL135C
YHR041C	YOR174W
YHR052W	YHR197W
YHR052W	YKL009W
YHR052W	YKL172W
YHR052W	YKR081C
YHR052W	YLL045C
YHR052W	YLR002C
YHR052W	YMR049C
YHR052W	YMR229C
YHR052W	YMR242C
YHR052W	YMR290C
YHR052W	YNL182C
YHR052W	YOL077C
YHR052W	YOR272W
YHR052W	YPL012W
YHR052W	YPL131W
YHR058C	YNL236W
YHR058C	YNR010W
YHR058C	YOL135C
YHR058C	YOR174W
YHR081W	YOL021C
YHR081W	YOL142W
YHR085W	YHR197W
YHR085W	YKL009W
YHR085W	YNL182C
YHR085W	YNR053C
YHR089C	YNL308C
YHR099W	YMR236W
YHR099W	YOR244W
YHR131C	YOR061W
YHR148W	YHR196W
YHR148W	YJL069C
YHR148W	YJL109C
YHR148W	YJR145C
YHR148W	YLR197W
YHR148W	YLR222C
YHR148W	YLR409C
YHR148W	YMR093W
YHR148W	YNL075W
YHR148W	YNL132W
YHR148W	YPL217C
YHR148W	YPR144C
YHR164C	YNL312W
YHR165C	YIL061C
YHR165C	YJL124C
YHR165C	YLL036C
YHR165C	YLR147C
YHR165C	YML049C
YHR165C	YOR159C
YHR165C	YOR308C
YHR165C	YPL213W
YHR165C	YPR178W
YHR165C	YPR182W
YHR166C	YOR249C
YHR167W	YNL253W
YHR196W	YJL109C
YHR196W	YLR197W
YHR196W	YMR093W
YHR196W	YPL217C
YHR196W	YPR144C
YHR197W	YKL009W
YHR197W	YKR081C
YHR197W	YLR002C
YHR197W	YMR049C
YHR197W	YMR290C
YHR197W	YNL182C
YHR197W	YNR053C
YHR197W	YOL077C
YHR197W	YOR272W
YHR200W	YIL075C
YHR200W	YMR191W
YHR200W	YPR108W
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YML069W
YIL035C	YOR061W
YIL061C	YLR147C
YIL061C	YML049C
YIL061C	YPR057W
YIL061C	YPR182W
YIL071C	YMR025W
YIL075C	YLR180W
YIL075C	YMR191W
YIL075C	YPR108W
YIL076W	YPL010W
YIL093C	YJR101W
YIL093C	YJR113C
YIL093C	YMR158W
YIL093C	YNL081C
YIL093C	YNL306W
YIL093C	YOR158W
YIL098C	YJL180C
YIL103W	YKL191W
YIL103W	YOR133W
YIL142W	YOR281C
YIL144W	YOL069W
YIR003W	YKL007W
YIR010W	YPL233W
YJL006C	YKL139W
YJL011C	YKL144C
YJL011C	YNL151C
YJL011C	YOR116C
YJL011C	YOR224C
YJL011C	YPR110C
YJL011C	YPR187W
YJL011C	YPR190C
YJL053W	YOR069W
YJL063C	YKR006C
YJL063C	YKR085C
YJL063C	YLR439W
YJL063C	YML025C
YJL063C	YMR193W
YJL063C	YNL005C
YJL063C	YNL252C
YJL063C	YOR150W
YJL066C	YMR203W
YJL069C	YJL109C
YJL069C	YLR222C
YJL069C	YLR409C
YJL069C	YMR093W
YJL072C	YOL146W
YJL080C	YJR123W
YJL109C	YLR197W
YJL109C	YLR222C
YJL109C	YLR409C
YJL109C	YMR093W
YJL109C	YNL132W
YJL109C	YPL012W
YJL109C	YPL217C
YJL109C	YPR144C
YJL115W	YNL031C
YJL115W	YPL153C
YJL124C	YLR147C
YJL124C	YLR438C-A
YJL124C	YOR308C
YJL124C	YPR178W
YJL148W	YNL248C
YJL148W	YOR210W
YJL148W	YOR341W
YJL148W	YPR110C
YJL148W	YPR187W
YJL176C	YMR033W
YJL176C	YNR023W
YJL176C	YPL129W
YJL183W	YPL050C
YJL184W	YKR038C
YJR005W	YOL062C
YJR006W	YJR043C
YJR022W	YOR308C
YJR022W	YPR178W
YJR041C	YKL014C
YJR041C	YOL144W
YJR045C	YLR203C
YJR076C	YLR314C
YJR077C	YLR342W
YJR101W	YJR113C
YJR101W	YMR158W
YJR101W	YNL081C
YJR101W	YNL306W
YJR101W	YOR158W
YJR101W	YOR204W
YJR113C	YMR158W
YJR113C	YNL081C
YJR113C	YNL306W
YJR113C	YOR158W
YJR123W	YJR145C
YJR123W	YKL180W
YJR123W	YLL045C
YJR123W	YLR197W
YJR123W	YLR340W
YJR123W	YLR441C
YJR123W	YLR448W
YJR123W	YML063W
YJR123W	YMR093W
YJR123W	YMR142C
YJR123W	YMR194W
YJR123W	YMR242C
YJR123W	YNL096C
YJR123W	YNL132W
YJR123W	YNL301C
YJR123W	YOL040C
YJR123W	YOR204W
YJR123W	YPL090C
YJR123W	YPL131W
YJR123W	YPL220W
YJR123W	YPL266W
YJR140C	YOR038C
YJR145C	YLL045C
YJR145C	YLR150W
YJR145C	YLR197W
YJR145C	YLR367W
YJR145C	YLR441C
YJR145C	YML056C
YJR145C	YML063W
YJR145C	YMR093W
YJR145C	YMR229C
YJR145C	YMR242C
YJR145C	YMR290C
YJR145C	YNL132W
YJR145C	YNL308C
YJR145C	YOL120C
YJR145C	YOR204W
YJR145C	YPL012W
YJR145C	YPL081W
YJR145C	YPL090C
YJR145C	YPL131W
YJR145C	YPL198W
YJR145C	YPL217C
YJR145C	YPL220W
YJR145C	YPR144C
YKL009W	YKR081C
YKL009W	YLL045C
YKL009W	YLR002C
YKL009W	YLR406C
YKL009W	YMR049C
YKL009W	YMR290C
YKL009W	YNL182C
YKL009W	YNR053C
YKL009W	YOL077C
YKL009W	YOR272W
YKL009W	YPL131W
YKL009W	YPL198W
YKL009W	YPL249C-A
YKL014C	YMR290C
YKL014C	YOL144W
YKL045W	YNL102W
YKL088W	YML016C
YKL088W	YOR054C
YKL088W	YOR061W
YKL144C	YNL151C
YKL144C	YOR116C
YKL144C	YOR224C
YKL144C	YPR110C
YKL144C	YPR187W
YKL144C	YPR190C
YKL148C	YLL041C
YKL172W	YKR081C
YKL172W	YLL045C
YKL172W	YLR002C
YKL172W	YLR196W
YKL172W	YMR049C
YKL172W	YMR290C
YKL172W	YOL077C
YKL172W	YOR272W
YKL172W	YPL131W
YKL180W	YLL045C
YKL180W	YLR340W
YKL180W	YLR406C
YKL180W	YLR441C
YKL180W	YLR448W
YKL180W	YML024W
YKL180W	YML063W
YKL180W	YMR142C
YKL180W	YMR194W
YKL180W	YMR242C
YKL180W	YNL096C
YKL180W	YNL132W
YKL180W	YNL301C
YKL180W	YOL040C
YKL180W	YPL143W
YKL180W	YPL198W
YKL180W	YPL220W
YKL180W	YPL249C-A
YKL191W	YOR133W
YKR002W	YMR061W
YKR006C	YKR085C
YKR006C	YLR439W
YKR006C	YML025C
YKR006C	YMR193W
YKR006C	YNL005C
YKR006C	YNL252C
YKR068C	YML077W
YKR068C	YMR218C
YKR068C	YOR115C
YKR081C	YLL045C
YKR081C	YLR002C
YKR081C	YMR290C
YKR081C	YNR053C
YKR081C	YOL077C
YKR081C	YPL131W
YKR081C	YPL198W
YKR085C	YLR439W
YKR085C	YML025C
YKR085C	YMR193W
YKR085C	YNL005C
YKR085C	YNL252C
YKR085C	YOR150W
YLL004W	YML065W
YLL022C	YNL030W
YLL022C	YNL031C
YLL022C	YOL054W
YLL036C	YLR147C
YLL036C	YML049C
YLL036C	YPL213W
YLL045C	YLR002C
YLL045C	YLR196W
YLL045C	YLR432W
YLL045C	YLR441C
YLL045C	YLR448W
YLL045C	YML063W
YLL045C	YMR142C
YLL045C	YMR194W
YLL045C	YMR242C
YLL045C	YMR290C
YLL045C	YNL112W
YLL045C	YNL132W
YLL045C	YNL301C
YLL045C	YOL077C
YLL045C	YOL120C
YLL045C	YOR272W
YLL045C	YPL012W
YLL045C	YPL090C
YLL045C	YPL131W
YLL045C	YPL198W
YLL045C	YPL220W
YLL045C	YPL249C-A
YLR002C	YMR049C
YLR002C	YMR290C
YLR002C	YOL077C
YLR002C	YOR272W
YLR002C	YPL131W
YLR002C	YPL198W
YLR033W	YLR321C
YLR033W	YLR357W
YLR033W	YML127W
YLR033W	YMR033W
YLR074C	YNR053C
YLR085C	YML041C
YLR132C	YPR191W
YLR146C	YPR069C
YLR147C	YML049C
YLR147C	YOR159C
YLR147C	YOR308C
YLR147C	YPL213W
YLR147C	YPR178W
YLR147C	YPR182W
YLR150W	YLR448W
YLR150W	YML063W
YLR150W	YMR242C
YLR150W	YNL112W
YLR150W	YPL198W
YLR150W	YPL249C-A
YLR170C	YPR029C
YLR180W	YMR012W
YLR180W	YOR151C
YLR192C	YMR309C
YLR196W	YOL077C
YLR196W	YPL131W
YLR197W	YLR222C
YLR197W	YLR409C
YLR197W	YLR448W
YLR197W	YMR093W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL075W
YLR197W	YNL132W
YLR197W	YOR310C
YLR197W	YPL012W
YLR197W	YPL217C
YLR197W	YPR144C
YLR222C	YLR409C
YLR222C	YMR093W
YLR222C	YNL075W
YLR222C	YNL132W
YLR222C	YPL217C
YLR222C	YPR144C
YLR249W	YOL086C
YLR249W	YOR133W
YLR249W	YPL131W
YLR321C	YLR357W
YLR321C	YML127W
YLR321C	YMR033W
YLR330W	YMR237W
YLR335W	YLR347C
YLR340W	YLR441C
YLR340W	YLR448W
YLR340W	YML063W
YLR340W	YMR194W
YLR340W	YMR242C
YLR340W	YNL132W
YLR340W	YNL301C
YLR340W	YPL090C
YLR340W	YPL220W
YLR340W	YPL249C-A
YLR344W	YMR194W
YLR347C	YMR308C
YLR347C	YPL020C
YLR357W	YML127W
YLR357W	YMR033W
YLR360W	YPL120W
YLR367W	YML026C
YLR367W	YMR194W
YLR367W	YNL207W
YLR367W	YPL249C-A
YLR373C	YPL128C
YLR384C	YMR312W
YLR386W	YNL325C
YLR406C	YLR441C
YLR407W	YOR061W
YLR409C	YMR093W
YLR409C	YNL132W
YLR409C	YPL217C
YLR409C	YPR144C
YLR417W	YPL002C
YLR418C	YOR061W
YLR432W	YML056C
YLR432W	YMR290C
YLR432W	YPL131W
YLR432W	YPL198W
YLR439W	YML025C
YLR439W	YMR193W
YLR439W	YNL005C
YLR439W	YNL252C
YLR439W	YNL284C
YLR439W	YOR150W
YLR441C	YLR448W
YLR441C	YML063W
YLR441C	YMR194W
YLR441C	YMR242C
YLR441C	YNL096C
YLR441C	YNL301C
YLR441C	YOL040C
YLR441C	YPL090C
YLR441C	YPL198W
YLR441C	YPL220W
YLR448W	YML063W
YLR448W	YMR061W
YLR448W	YMR142C
YLR448W	YMR194W
YLR448W	YMR242C
YLR448W	YMR290C
YLR448W	YNL096C
YLR448W	YNL132W
YLR448W	YNL301C
YLR448W	YOL040C
YLR448W	YPL090C
YLR448W	YPL131W
YLR448W	YPL198W
YLR448W	YPL220W
YLR448W	YPL249C-A
YML024W	YML063W
YML024W	YOR204W
YML025C	YMR193W
YML025C	YNL005C
YML025C	YNL177C
YML025C	YNL252C
YML032C	YNL312W
YML049C	YOR159C
YML049C	YOR308C
YML049C	YPL213W
YML049C	YPR178W
YML056C	YPL198W
YML063W	YMR142C
YML063W	YMR194W
YML063W	YMR242C
YML063W	YMR290C
YML063W	YNL096C
YML063W	YNL132W
YML063W	YNL301C
YML063W	YOL040C
YML063W	YOL120C
YML063W	YOR204W
YML063W	YPL012W
YML063W	YPL090C
YML063W	YPL198W
YML063W	YPL220W
YML063W	YPL249C-A
YML069W	YNL030W
YML069W	YOL054W
YML069W	YOR061W
YML071C	YNL041C
YML077W	YMR218C
YML077W	YOR115C
YML100W	YMR261C
YML102W	YPR018W
YML124C	YMR012W
YML127W	YMR033W
YMR005W	YMR227C
YMR005W	YMR236W
YMR012W	YOR151C
YMR033W	YNR023W
YMR033W	YPL129W
YMR048W	YNL273W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YOL077C
YMR049C	YOR272W
YMR061W	YOR250C
YMR083W	YOL086C
YMR093W	YNL075W
YMR093W	YNL132W
YMR093W	YPL012W
YMR093W	YPL217C
YMR093W	YPL266W
YMR093W	YPR144C
YMR142C	YMR194W
YMR142C	YMR242C
YMR142C	YNL301C
YMR142C	YOR204W
YMR142C	YPL090C
YMR142C	YPL143W
YMR142C	YPL198W
YMR142C	YPL249C-A
YMR158W	YNL306W
YMR158W	YOR158W
YMR191W	YPR108W
YMR192W	YPL249C
YMR193W	YNL005C
YMR193W	YNL252C
YMR194W	YMR242C
YMR194W	YNL096C
YMR194W	YNL132W
YMR194W	YNL301C
YMR194W	YOL040C
YMR194W	YPL198W
YMR194W	YPL220W
YMR218C	YOR115C
YMR227C	YMR236W
YMR229C	YMR290C
YMR229C	YNL132W
YMR229C	YOL077C
YMR229C	YOR272W
YMR229C	YPL012W
YMR242C	YMR290C
YMR242C	YNL096C
YMR242C	YNL301C
YMR242C	YOL040C
YMR242C	YOL077C
YMR242C	YOR204W
YMR242C	YPL090C
YMR242C	YPL131W
YMR242C	YPL198W
YMR242C	YPL220W
YMR242C	YPL249C-A
YMR290C	YNL132W
YMR290C	YNL308C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOR272W
YMR290C	YPL012W
YMR290C	YPL131W
YMR290C	YPL198W
YMR290C	YPL220W
YMR308C	YPL020C
YMR309C	YOR204W
YNL005C	YNL252C
YNL005C	YNL284C
YNL005C	YOR150W
YNL005C	YOR204W
YNL025C	YNL236W
YNL030W	YOL054W
YNL031C	YOL054W
YNL075W	YPR144C
YNL096C	YNL301C
YNL096C	YOL040C
YNL096C	YPL090C
YNL096C	YPR067W
YNL097C	YNL330C
YNL132W	YOR310C
YNL132W	YPL012W
YNL132W	YPL081W
YNL132W	YPL090C
YNL132W	YPL198W
YNL132W	YPL217C
YNL132W	YPR144C
YNL151C	YOR116C
YNL151C	YOR210W
YNL151C	YOR224C
YNL151C	YPR110C
YNL151C	YPR187W
YNL151C	YPR190C
YNL182C	YNR053C
YNL207W	YPL266W
YNL236W	YNR010W
YNL236W	YOL135C
YNL236W	YOR174W
YNL238W	YOL031C
YNL248C	YOR210W
YNL248C	YOR224C
YNL248C	YOR341W
YNL248C	YPR110C
YNL248C	YPR187W
YNL252C	YNL284C
YNL252C	YOR150W
YNL290W	YOR144C
YNL290W	YOR217W
YNL301C	YOL120C
YNL301C	YOR204W
YNL301C	YPL090C
YNL301C	YPL131W
YNL301C	YPL249C-A
YNL306W	YOR158W
YNL306W	YOR204W
YNL308C	YPL012W
YNR010W	YOL135C
YNR010W	YOR174W
YNR023W	YPL129W
YNR053C	YPL131W
YNR053C	YPL249C-A
YOL005C	YOR151C
YOL005C	YOR210W
YOL005C	YOR224C
YOL005C	YPL129W
YOL005C	YPR187W
YOL021C	YOL142W
YOL040C	YPL090C
YOL077C	YOR272W
YOL077C	YPL012W
YOL077C	YPL131W
YOL077C	YPL198W
YOL086C	YOR133W
YOL120C	YPL143W
YOL120C	YPL198W
YOL135C	YOR174W
YOR116C	YOR210W
YOR116C	YOR224C
YOR116C	YPR110C
YOR116C	YPR187W
YOR116C	YPR190C
YOR133W	YOR151C
YOR151C	YOR210W
YOR151C	YOR224C
YOR151C	YPL129W
YOR151C	YPR187W
YOR159C	YPL213W
YOR159C	YPR178W
YOR159C	YPR182W
YOR204W	YPL081W
YOR204W	YPL090C
YOR204W	YPL249C-A
YOR210W	YOR224C
YOR210W	YOR341W
YOR210W	YPR110C
YOR210W	YPR187W
YOR210W	YPR190C
YOR224C	YOR341W
YOR224C	YPL129W
YOR224C	YPR110C
YOR224C	YPR187W
YOR224C	YPR190C
YOR260W	YPL237W
YOR272W	YPL131W
YOR272W	YPL198W
YOR308C	YPL213W
YOR308C	YPR178W
YOR341W	YPR110C
YOR341W	YPR187W
YPL003W	YPR066W
YPL012W	YPL131W
YPL012W	YPL217C
YPL012W	YPL266W
YPL012W	YPR144C
YPL085W	YPR181C
YPL090C	YPL198W
YPL129W	YPR187W
YPL131W	YPL198W
YPL131W	YPL249C-A
YPL131W	YPR102C
YPL143W	YPL249C-A
YPL198W	YPL220W
YPL213W	YPR178W
YPL217C	YPR112C
YPL217C	YPR144C
YPL220W	YPR102C
YPL266W	YPR144C
YPR110C	YPR187W
YPR110C	YPR190C
YPR178W	YPR182W
YPR187W	YPR190C
