YAL001C	YPL007C
YGR252W	YNL236W
YGR252W	YPL254W
YGR262C	YKR038C
YGR262C	YML036W
YGR274C	YMR236W
YGR283C	YMR310C
YHL001W	YJL177W
YHL001W	YJL190C
YHL001W	YJR123W
YHL001W	YKL180W
YHL001W	YLR075W
YHL001W	YLR448W
YHL001W	YML063W
YHL001W	YNL069C
YHL001W	YNL178W
YHL001W	YOL040C
YHL001W	YOL127W
YHL001W	YOR063W
YHL001W	YPL090C
YHL001W	YPL198W
YHL001W	YPL220W
YHR027C	YHR200W
YHR027C	YIL075C
YHR027C	YLR421C
YHR041C	YHR058C
YHR041C	YNL236W
YHR041C	YOL135C
YHR041C	YPL042C
YHR058C	YNL236W
YHR058C	YOL135C
YHR058C	YPL042C
YHR062C	YNL221C
YHR062C	YNL282W
YHR089C	YLR175W
YHR099W	YMR236W
YHR099W	YNL107W
YHR099W	YPL254W
YHR099W	YPR023C
YHR107C	YLR314C
YHR148W	YHR196W
YHR148W	YJL069C
YHR148W	YJL109C
YHR148W	YKR060W
YHR148W	YLR186W
YHR148W	YLR409C
YHR148W	YNL075W
YHR148W	YNL132W
YHR148W	YOR145C
YHR148W	YPL126W
YHR148W	YPR137W
YHR165C	YJL124C
YHR165C	YLL036C
YHR165C	YMR240C
YHR165C	YMR288W
YHR165C	YNL147W
YHR165C	YPL213W
YHR165C	YPR101W
YHR166C	YOR249C
YHR167W	YNL004W
YHR172W	YLR212C
YHR193C	YNL112W
YHR196W	YJL109C
YHR196W	YLR186W
YHR196W	YPL126W
YHR196W	YPR137W
YHR197W	YKR081C
YHR197W	YLL008W
YHR197W	YLL034C
YHR197W	YLR002C
YHR197W	YLR106C
YHR197W	YMR290C
YHR197W	YNL002C
YHR197W	YNL061W
YHR197W	YNL182C
YHR197W	YNR053C
YHR197W	YOL077C
YHR197W	YOL127W
YHR197W	YOR063W
YHR197W	YPL093W
YHR200W	YIL075C
YHR200W	YLR421C
YIL022W	YJR045C
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YOR039W
YIL035C	YOR061W
YIL075C	YLR180W
YIL075C	YLR421C
YIL076W	YPL010W
YIL093C	YJR101W
YIL093C	YJR113C
YIL093C	YMR188C
YIL093C	YNL081C
YIL093C	YNL306W
YIL093C	YNR037C
YIL093C	YPL013C
YIL093C	YPL118W
YIR010W	YPL233W
YJL053W	YOR069W
YJL069C	YJL109C
YJL069C	YLR409C
YJL080C	YJR123W
YJL080C	YMR116C
YJL109C	YLR186W
YJL109C	YLR409C
YJL109C	YNL132W
YJL109C	YPL126W
YJL109C	YPR137W
YJL115W	YPL153C
YJL124C	YNL147W
YJL138C	YOL139C
YJL148W	YJR063W
YJL148W	YNL248C
YJL148W	YOR210W
YJL148W	YPR010C
YJL148W	YPR110C
YJL148W	YPR187W
YJL177W	YJL190C
YJL177W	YJR123W
YJL177W	YKL180W
YJL177W	YLR075W
YJL177W	YLR448W
YJL177W	YML063W
YJL177W	YNL069C
YJL177W	YNL178W
YJL177W	YNL302C
YJL177W	YOL040C
YJL177W	YOL127W
YJL177W	YOR063W
YJL177W	YOR234C
YJL177W	YPL090C
YJL177W	YPL198W
YJL177W	YPL220W
YJL190C	YJR123W
YJL190C	YKL180W
YJL190C	YLR075W
YJL190C	YLR175W
YJL190C	YLR448W
YJL190C	YML024W
YJL190C	YML063W
YJL190C	YMR116C
YJL190C	YNL069C
YJL190C	YNL178W
YJL190C	YOL127W
YJL190C	YOL139C
YJL190C	YOR063W
YJL190C	YPL081W
YJL190C	YPL131W
YJL190C	YPL198W
YJR006W	YJR043C
YJR007W	YKR026C
YJR007W	YMR146C
YJR007W	YOR260W
YJR045C	YLR203C
YJR063W	YNL248C
YJR063W	YOR210W
YJR063W	YPR010C
YJR063W	YPR110C
YJR063W	YPR187W
YJR067C	YNL260C
YJR075W	YPL050C
YJR101W	YJR113C
YJR101W	YMR188C
YJR101W	YNL081C
YJR101W	YNL306W
YJR101W	YNR037C
YJR101W	YPL013C
YJR101W	YPL118W
YJR113C	YMR188C
YJR113C	YNL081C
YJR113C	YNL306W
YJR113C	YNR037C
YJR113C	YPL013C
YJR113C	YPL118W
YJR123W	YKL180W
YJR123W	YLR075W
YJR123W	YLR448W
YJR123W	YML063W
YJR123W	YMR116C
YJR123W	YNL069C
YJR123W	YNL132W
YJR123W	YNL178W
YJR123W	YNL302C
YJR123W	YOL040C
YJR123W	YOL127W
YJR123W	YOR063W
YJR123W	YPL090C
YJR123W	YPL131W
YJR123W	YPL220W
YJR123W	YPL266W
YJR123W	YPR189W
YKL018W	YKR002W
YKL018W	YLR277C
YKL018W	YLR448W
YKL018W	YMR061W
YKL018W	YNL222W
YKL018W	YOR179C
YKL018W	YPR107C
YKL029C	YLR106C
YKL029C	YMR012W
YKL088W	YML016C
YKL088W	YOR039W
YKL088W	YOR061W
YKL119C	YLR447C
YKL144C	YNR003C
YKL144C	YOR116C
YKL144C	YPR110C
YKL144C	YPR187W
YKL148C	YLL041C
YKL172W	YKR081C
YKL172W	YLL008W
YKL172W	YLR002C
YKL172W	YLR196W
YKL172W	YLR276C
YKL172W	YMR290C
YKL172W	YNL002C
YKL172W	YNL061W
YKL172W	YOL077C
YKL172W	YOL127W
YKL172W	YOR063W
YKL172W	YPL093W
YKL172W	YPL131W
YKL180W	YLR075W
YKL180W	YLR448W
YKL180W	YML024W
YKL180W	YML063W
YKL180W	YNL069C
YKL180W	YNL132W
YKL180W	YNL178W
YKL180W	YNL302C
YKL180W	YOL040C
YKL180W	YOL127W
YKL180W	YOR063W
YKL180W	YPL198W
YKL180W	YPL220W
YKL191W	YOR133W
YKR001C	YLR357W
YKR001C	YMR033W
YKR001C	YMR072W
YKR001C	YOR304W
YKR002W	YLR277C
YKR002W	YMR061W
YKR002W	YNL222W
YKR002W	YPR107C
YKR006C	YKR085C
YKR006C	YML025C
YKR006C	YMR193W
YKR008W	YLR321C
YKR008W	YLR357W
YKR008W	YML127W
YKR008W	YMR033W
YKR026C	YOR260W
YKR027W	YLR330W
YKR038C	YML036W
YKR060W	YLR186W
YKR060W	YLR409C
YKR060W	YNL132W
YKR060W	YPL126W
YKR068C	YML077W
YKR068C	YOR115C
YKR071C	YPR048W
YKR081C	YLL008W
YKR081C	YLR002C
YKR081C	YLR276C
YKR081C	YMR290C
YKR081C	YNL002C
YKR081C	YNL061W
YKR081C	YNR053C
YKR081C	YOL077C
YKR081C	YOL127W
YKR081C	YOR063W
YKR081C	YPL093W
YKR081C	YPL131W
YKR081C	YPL198W
YKR085C	YML025C
YKR085C	YMR193W
YKR085C	YOR150W
YLL004W	YNL261W
YLL004W	YPR162C
YLL008W	YLL034C
YLL008W	YLR002C
YLL008W	YLR106C
YLL008W	YLR276C
YLL008W	YMR290C
YLL008W	YNL002C
YLL008W	YNL061W
YLL008W	YOL077C
YLL008W	YOL127W
YLL008W	YOR063W
YLL008W	YPL043W
YLL008W	YPL093W
YLL008W	YPL131W
YLL008W	YPL198W
YLL010C	YOR043W
YLL034C	YLR002C
YLL034C	YLR449W
YLL034C	YMR290C
YLL034C	YNL002C
YLL034C	YNL061W
YLL034C	YOL077C
YLL034C	YOR063W
YLL034C	YPL043W
YLL034C	YPL093W
YLL036C	YMR240C
YLL036C	YMR288W
YLL036C	YPL213W
YLL036C	YPR101W
YLR002C	YLR449W
YLR002C	YMR290C
YLR002C	YNL002C
YLR002C	YNL061W
YLR002C	YOL041C
YLR002C	YOL077C
YLR002C	YOL127W
YLR002C	YOR063W
YLR002C	YPL093W
YLR002C	YPL131W
YLR002C	YPL198W
YLR052W	YNL059C
YLR052W	YPL129W
YLR052W	YPL235W
YLR074C	YNR053C
YLR074C	YOL127W
YLR074C	YPL093W
YLR075W	YLR180W
YLR075W	YLR448W
YLR075W	YML063W
YLR075W	YNL069C
YLR075W	YNL112W
YLR075W	YNL132W
YLR075W	YNL178W
YLR075W	YOL127W
YLR075W	YOR063W
YLR075W	YOR234C
YLR075W	YPL090C
YLR075W	YPL198W
YLR075W	YPL220W
YLR106C	YLR180W
YLR106C	YMR012W
YLR106C	YNL002C
YLR106C	YNL182C
YLR106C	YNR053C
YLR106C	YPL093W
YLR175W	YMR290C
YLR175W	YMR310C
YLR175W	YOR063W
YLR180W	YMR012W
YLR186W	YLR409C
YLR186W	YNL132W
YLR186W	YOR145C
YLR186W	YOR310C
YLR186W	YPL126W
YLR186W	YPR137W
YLR196W	YOL041C
YLR196W	YOL077C
YLR196W	YPL131W
YLR200W	YML094W
YLR200W	YNL153C
YLR226W	YPR161C
YLR259C	YNL085W
YLR268W	YNL258C
YLR276C	YMR290C
YLR276C	YNL002C
YLR276C	YNL061W
YLR276C	YOL077C
YLR276C	YOL127W
YLR276C	YOR063W
YLR276C	YPL043W
YLR276C	YPL093W
YLR277C	YLR448W
YLR277C	YMR061W
YLR277C	YNL222W
YLR277C	YPR107C
YLR321C	YLR357W
YLR321C	YML127W
YLR321C	YMR033W
YLR357W	YML127W
YLR357W	YMR033W
YLR385C	YNL107W
YLR386W	YNL325C
YLR409C	YNL132W
YLR409C	YPL126W
YLR409C	YPR137W
YLR418C	YOR039W
YLR418C	YOR061W
YLR429W	YPR171W
YLR432W	YMR290C
YLR432W	YNL178W
YLR432W	YPL131W
YLR432W	YPL198W
YLR448W	YML063W
YLR448W	YMR061W
YLR448W	YMR290C
YLR448W	YNL069C
YLR448W	YNL132W
YLR448W	YNL178W
YLR448W	YOL040C
YLR448W	YOL041C
YLR448W	YOL127W
YLR448W	YOR063W
YLR448W	YPL090C
YLR448W	YPL131W
YLR448W	YPL198W
YLR448W	YPL220W
YLR449W	YML074C
YLR449W	YMR290C
YLR449W	YNL061W
YLR449W	YOL077C
YLR449W	YOL127W
YLR449W	YOR063W
YLR449W	YPL093W
YLR449W	YPL131W
YLR449W	YPL198W
YML009C	YMR193W
YML024W	YML063W
YML025C	YMR193W
YML025C	YNL177C
YML032C	YNL312W
YML063W	YMR290C
YML063W	YNL069C
YML063W	YNL132W
YML063W	YNL178W
YML063W	YOL040C
YML063W	YOL120C
YML063W	YOL127W
YML063W	YOR063W
YML063W	YPL090C
YML063W	YPL198W
YML063W	YPL220W
YML077W	YOR115C
YML094W	YNL153C
YML105C	YPR088C
YML109W	YMR273C
YML114C	YPL129W
YML124C	YMR012W
YML127W	YMR033W
YMR033W	YMR072W
YMR033W	YNR023W
YMR033W	YPL129W
YMR078C	YOL094C
YMR116C	YPR189W
YMR146C	YPL081W
YMR167W	YNL082W
YMR188C	YNL306W
YMR188C	YNR037C
YMR188C	YPL118W
YMR223W	YMR236W
YMR223W	YPL254W
YMR236W	YPL254W
YMR240C	YMR288W
YMR240C	YPL213W
YMR263W	YOL004W
YMR263W	YPL181W
YMR288W	YPL213W
YMR288W	YPR101W
YMR290C	YNL002C
YMR290C	YNL061W
YMR290C	YNL069C
YMR290C	YNL132W
YMR290C	YOL041C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YOR063W
YMR290C	YPL043W
YMR290C	YPL093W
YMR290C	YPL131W
YMR290C	YPL198W
YMR290C	YPL220W
YNL002C	YNL061W
YNL002C	YNL182C
YNL002C	YNR053C
YNL002C	YOL041C
YNL002C	YOL077C
YNL002C	YOL127W
YNL002C	YOR063W
YNL002C	YPL043W
YNL002C	YPL093W
YNL002C	YPL131W
YNL021W	YPR179C
YNL059C	YPL129W
YNL059C	YPL235W
YNL061W	YOL041C
YNL061W	YOL077C
YNL061W	YOL127W
YNL061W	YOR063W
YNL061W	YPL043W
YNL061W	YPL093W
YNL061W	YPL131W
YNL061W	YPL198W
YNL061W	YPL220W
YNL069C	YNL178W
YNL069C	YOL040C
YNL069C	YOL120C
YNL069C	YOL127W
YNL069C	YOR063W
YNL069C	YPL090C
YNL069C	YPL198W
YNL069C	YPL220W
YNL069C	YPR102C
YNL075W	YPL126W
YNL075W	YPR137W
YNL107W	YNL136W
YNL107W	YPL235W
YNL107W	YPR023C
YNL112W	YOL127W
YNL112W	YOR063W
YNL132W	YNL178W
YNL132W	YOR063W
YNL132W	YOR310C
YNL132W	YPL081W
YNL132W	YPL090C
YNL132W	YPL126W
YNL132W	YPL198W
YNL132W	YPR137W
YNL136W	YPR023C
YNL178W	YOL040C
YNL178W	YOL127W
YNL178W	YOR063W
YNL178W	YPL090C
YNL178W	YPL131W
YNL178W	YPL198W
YNL182C	YNR053C
YNL182C	YOR063W
YNL182C	YPL093W
YNL221C	YNL282W
YNL222W	YOR179C
YNL222W	YPR107C
YNL236W	YOL135C
YNL236W	YPL042C
YNL238W	YOL031C
YNL248C	YOR210W
YNL248C	YPR010C
YNL248C	YPR110C
YNL248C	YPR187W
YNL261W	YPR162C
YNL306W	YNR037C
YNL306W	YPL013C
YNL306W	YPL118W
YNR003C	YOR116C
YNR003C	YOR210W
YNR003C	YPR110C
YNR003C	YPR187W
YNR023W	YPL129W
YNR037C	YPL118W
YNR053C	YOL127W
YNR053C	YOR063W
YNR053C	YPL093W
YNR053C	YPL131W
YOL004W	YPL181W
YOL004W	YPR023C
YOL040C	YOL127W
YOL040C	YOR063W
YOL040C	YPL090C
YOL041C	YOL077C
YOL041C	YOL127W
YOL041C	YOR063W
YOL041C	YPL043W
YOL041C	YPL131W
YOL041C	YPL198W
YOL077C	YOL127W
YOL077C	YOR063W
YOL077C	YPL043W
YOL077C	YPL093W
YOL077C	YPL131W
YOL077C	YPL198W
YOL094C	YOR217W
YOL120C	YOL127W
YOL120C	YOR063W
YOL120C	YPL198W
YOL127W	YOR063W
YOL127W	YPL043W
YOL127W	YPL090C
YOL127W	YPL093W
YOL127W	YPL131W
YOL127W	YPL198W
YOL127W	YPL220W
YOL127W	YPR067W
YOL135C	YPL042C
YOL139C	YOR276W
YOR039W	YOR061W
YOR063W	YPL043W
YOR063W	YPL090C
YOR063W	YPL093W
YOR063W	YPL131W
YOR063W	YPL198W
YOR063W	YPL220W
YOR063W	YPR189W
YOR078W	YPR137W
YOR116C	YOR210W
YOR116C	YOR304W
YOR116C	YPR110C
YOR116C	YPR187W
YOR145C	YPL126W
YOR145C	YPL266W
YOR210W	YPR010C
YOR210W	YPR110C
YOR210W	YPR187W
YOR310C	YPL126W
YOR310C	YPR137W
YPL013C	YPL118W
YPL043W	YPL093W
YPL043W	YPL198W
YPL090C	YPL198W
YPL093W	YPL131W
YPL093W	YPL198W
YPL093W	YPR102C
YPL126W	YPL266W
YPL126W	YPR137W
YPL129W	YPL235W
YPL129W	YPR187W
YPL131W	YPL198W
YPL131W	YPR102C
YPL198W	YPL220W
YPL213W	YPR101W
YPL220W	YPR102C
YPR010C	YPR110C
YPR010C	YPR187W
YPR110C	YPR187W
