YAL007C	YAR002C-A
YER127W	YGR145W
YER131W	YLR150W
YER131W	YLR435W
YER148W	YGL112C
YER157W	YGR120C
YER157W	YML071C
YER157W	YPR105C
YER164W	YGL019W
YER164W	YOR039W
YFL008W	YJL074C
YFL013C	YJL081C
YFL013C	YNL059C
YFL013C	YPL235W
YFL018C	YFR049W
YFL018C	YGR193C
YFL018C	YIL125W
YFL022C	YLR060W
YFL037W	YGR218W
YFL049W	YJL176C
YFL049W	YMR033W
YFL049W	YNR023W
YFL049W	YOR290C
YFL049W	YPL016W
YFL049W	YPR034W
YFR001W	YLL045C
YFR001W	YMR290C
YFR001W	YNL002C
YFR001W	YNL061W
YFR001W	YOR063W
YFR001W	YPL093W
YFR009W	YGL195W
YFR009W	YKL029C
YFR009W	YLR180W
YFR013W	YGL133W
YFR031C-A	YGL030W
YFR031C-A	YGL076C
YFR031C-A	YGL147C
YFR031C-A	YGR085C
YFR031C-A	YHL033C
YFR031C-A	YHR010W
YFR031C-A	YJL177W
YFR031C-A	YJR123W
YFR031C-A	YKL180W
YFR031C-A	YLL045C
YFR031C-A	YLR029C
YFR031C-A	YLR150W
YFR031C-A	YLR287C-A
YFR031C-A	YLR340W
YFR031C-A	YLR367W
YFR031C-A	YLR441C
YFR031C-A	YLR448W
YFR031C-A	YMR142C
YFR031C-A	YMR242C
YFR031C-A	YNL069C
YFR031C-A	YNL178W
YFR031C-A	YNL301C
YFR031C-A	YNL302C
YFR031C-A	YOL120C
YFR031C-A	YOR063W
YFR031C-A	YOR096W
YFR031C-A	YPL090C
YFR031C-A	YPL143W
YFR031C-A	YPL198W
YFR050C	YMR314W
YFR050C	YOL038W
YFR050C	YOR362C
YFR050C	YPR103W
YFR051C	YGL137W
YFR051C	YPL010W
YFR052W	YIL075C
YFR052W	YMR314W
YGL019W	YGL244W
YGL019W	YGR090W
YGL019W	YLR418C
YGL019W	YOR039W
YGL019W	YOR123C
YGL022W	YJL002C
YGL025C	YGL127C
YGL025C	YHR041C
YGL025C	YHR058C
YGL025C	YML007W
YGL025C	YMR112C
YGL025C	YNL236W
YGL025C	YOL135C
YGL025C	YOR174W
YGL030W	YGL076C
YGL030W	YGL147C
YGL030W	YGR027C
YGL030W	YGR085C
YGL030W	YGR103W
YGL030W	YHL033C
YGL030W	YHR010W
YGL030W	YJL177W
YGL030W	YJR123W
YGL030W	YKL180W
YGL030W	YLL045C
YGL030W	YLR029C
YGL030W	YLR150W
YGL030W	YLR287C-A
YGL030W	YLR325C
YGL030W	YLR367W
YGL030W	YLR441C
YGL030W	YLR448W
YGL030W	YMR142C
YGL030W	YMR242C
YGL030W	YNL002C
YGL030W	YNL069C
YGL030W	YNL132W
YGL030W	YOL077C
YGL030W	YOR063W
YGL030W	YOR096W
YGL030W	YPL093W
YGL043W	YGL070C
YGL043W	YIL021W
YGL049C	YGL173C
YGL049C	YHL034C
YGL049C	YIR001C
YGL049C	YLR175W
YGL049C	YML117W
YGL070C	YIL021W
YGL070C	YML010W
YGL070C	YPR187W
YGL076C	YGL111W
YGL076C	YGL147C
YGL076C	YGR085C
YGL076C	YGR103W
YGL076C	YHL033C
YGL076C	YHR088W
YGL076C	YJL177W
YGL076C	YJR123W
YGL076C	YKL180W
YGL076C	YLL045C
YGL076C	YLR029C
YGL076C	YLR432W
YGL076C	YLR441C
YGL076C	YLR448W
YGL076C	YMR142C
YGL076C	YMR242C
YGL076C	YMR290C
YGL076C	YNL069C
YGL076C	YNL132W
YGL076C	YNL178W
YGL076C	YNL301C
YGL076C	YOL120C
YGL076C	YOR063W
YGL076C	YOR096W
YGL076C	YPL093W
YGL076C	YPL198W
YGL100W	YJR042W
YGL106W	YHR023W
YGL111W	YGR103W
YGL111W	YHR088W
YGL111W	YHR197W
YGL111W	YKL172W
YGL111W	YLL034C
YGL111W	YMR290C
YGL111W	YNL002C
YGL111W	YNL061W
YGL111W	YOL077C
YGL111W	YOR063W
YGL111W	YOR272W
YGL111W	YPL093W
YGL111W	YPL131W
YGL112C	YHR041C
YGL112C	YHR099W
YGL112C	YLR055C
YGL112C	YML007W
YGL112C	YML015C
YGL112C	YML098W
YGL112C	YMR005W
YGL112C	YMR236W
YGL112C	YNL236W
YGL112C	YPL011C
YGL115W	YGL208W
YGL120C	YGL173C
YGL120C	YHR165C
YGL120C	YKL173W
YGL120C	YLR197W
YGL120C	YLR424W
YGL120C	YMR128W
YGL120C	YNL132W
YGL120C	YNL224C
YGL120C	YOR063W
YGL120C	YOR096W
YGL120C	YPL131W
YGL120C	YPR101W
YGL125W	YPL023C
YGL127C	YHR041C
YGL127C	YHR058C
YGL127C	YNL236W
YGL127C	YOL135C
YGL127C	YOR174W
YGL133W	YJL065C
YGL133W	YOR304W
YGL137W	YPL010W
YGL145W	YLR440C
YGL147C	YGR085C
YGL147C	YHL015W
YGL147C	YHL033C
YGL147C	YJL177W
YGL147C	YJR123W
YGL147C	YKL180W
YGL147C	YLL045C
YGL147C	YLR029C
YGL147C	YLR340W
YGL147C	YLR406C
YGL147C	YLR448W
YGL147C	YMR242C
YGL147C	YMR290C
YGL147C	YNL069C
YGL147C	YNL178W
YGL147C	YOR063W
YGL147C	YOR096W
YGL147C	YPL093W
YGL147C	YPL131W
YGL147C	YPL198W
YGL171W	YGR145W
YGL172W	YJL041W
YGL173C	YGR054W
YGL173C	YHL034C
YGL173C	YLR175W
YGL173C	YMR290C
YGL173C	YNL118C
YGL173C	YNL147W
YGL173C	YPR140W
YGL195W	YKL029C
YGL195W	YLR180W
YGL233W	YIL068C
YGL237C	YOR358W
YGL240W	YHR166C
YGL240W	YLR127C
YGL241W	YOL012C
YGL242C	YMR109W
YGL244W	YLR418C
YGL244W	YOR039W
YGL244W	YOR123C
YGL246C	YLL045C
YGL246C	YOR048C
YGR002C	YHR090C
YGR002C	YJL081C
YGR002C	YLR085C
YGR002C	YNL136W
YGR002C	YOR244W
YGR002C	YPL235W
YGR010W	YLR328W
YGR020C	YLR447C
YGR020C	YOR270C
YGR020C	YOR332W
YGR027C	YJL177W
YGR027C	YJR123W
YGR027C	YKL180W
YGR027C	YLR287C-A
YGR047C	YPL007C
YGR054W	YMR290C
YGR054W	YOR063W
YGR056W	YKR008W
YGR056W	YLR033W
YGR056W	YLR357W
YGR056W	YML127W
YGR056W	YMR033W
YGR056W	YPR034W
YGR075C	YGR091W
YGR075C	YHR165C
YGR075C	YKL173W
YGR081C	YMR308C
YGR083C	YJR007W
YGR083C	YLR291C
YGR083C	YPL237W
YGR084C	YJR101W
YGR084C	YKL003C
YGR084C	YKL155C
YGR084C	YMR158W
YGR084C	YNL137C
YGR084C	YPL118W
YGR085C	YHL015W
YGR085C	YHL033C
YGR085C	YJL177W
YGR085C	YJR123W
YGR085C	YKL180W
YGR085C	YLL045C
YGR085C	YLR029C
YGR085C	YLR150W
YGR085C	YLR340W
YGR085C	YLR367W
YGR085C	YLR432W
YGR085C	YLR441C
YGR085C	YLR448W
YGR085C	YMR142C
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL061W
YGR085C	YNL069C
YGR085C	YNL132W
YGR085C	YNL178W
YGR085C	YNL301C
YGR085C	YOR063W
YGR085C	YOR096W
YGR085C	YOR234C
YGR085C	YPL090C
YGR085C	YPL093W
YGR085C	YPL131W
YGR085C	YPL143W
YGR085C	YPL198W
YGR090W	YGR128C
YGR090W	YJL109C
YGR090W	YJR002W
YGR090W	YLR197W
YGR090W	YLR223C
YGR090W	YMR093W
YGR090W	YMR128W
YGR090W	YMR229C
YGR090W	YMR290C
YGR090W	YNL132W
YGR090W	YOR039W
YGR090W	YOR063W
YGR090W	YOR096W
YGR090W	YPL126W
YGR090W	YPR144C
YGR091W	YHR165C
YGR091W	YJL203W
YGR091W	YKL173W
YGR091W	YLR424W
YGR091W	YML046W
YGR091W	YML049C
YGR091W	YNL147W
YGR091W	YPL213W
YGR095C	YGR158C
YGR095C	YGR195W
YGR095C	YHR081W
YGR095C	YNL232W
YGR095C	YOR001W
YGR103W	YHR088W
YGR103W	YHR197W
YGR103W	YLL045C
YGR103W	YLR029C
YGR103W	YLR106C
YGR103W	YMR290C
YGR103W	YNL002C
YGR103W	YNL061W
YGR103W	YNL182C
YGR103W	YOL077C
YGR103W	YOR063W
YGR103W	YOR272W
YGR103W	YPL093W
YGR103W	YPL131W
YGR118W	YJL177W
YGR118W	YLR287C-A
YGR118W	YLR441C
YGR120C	YML071C
YGR120C	YPR105C
YGR124W	YPR145W
YGR128C	YJL109C
YGR128C	YJR002W
YGR128C	YLL011W
YGR128C	YLR197W
YGR128C	YMR093W
YGR128C	YMR128W
YGR128C	YNL132W
YGR128C	YPL126W
YGR128C	YPR144C
YGR145W	YKR060W
YGR145W	YLL011W
YGR145W	YMR093W
YGR145W	YNL132W
YGR145W	YNR054C
YGR145W	YOR096W
YGR145W	YPL126W
YGR145W	YPR144C
YGR156W	YHL033C
YGR156W	YJR093C
YGR156W	YKL018W
YGR156W	YLR115W
YGR156W	YLR448W
YGR156W	YNL222W
YGR156W	YOR179C
YGR156W	YPR107C
YGR158C	YGR195W
YGR158C	YHR081W
YGR158C	YNL232W
YGR158C	YOR001W
YGR158C	YPR189W
YGR166W	YML077W
YGR166W	YOR115C
YGR179C	YJR135C
YGR192C	YKL060C
YGR192C	YKL152C
YGR195W	YHR081W
YGR195W	YNL232W
YGR195W	YOR001W
YGR214W	YLR048W
YGR218W	YJR077C
YGR218W	YLR180W
YGR220C	YKL167C
YGR220C	YML025C
YGR220C	YNL252C
YGR231C	YJL183W
YGR231C	YPL050C
YGR233C	YPL031C
YGR238C	YHR158C
YGR240C	YLR180W
YGR262C	YKR038C
YGR278W	YHR165C
YGR278W	YKL173W
YGR278W	YML049C
YGR278W	YMR213W
YHL015W	YJR123W
YHL015W	YKL180W
YHL015W	YLR340W
YHL015W	YMR242C
YHL015W	YNL178W
YHL015W	YOR096W
YHL033C	YJL177W
YHL033C	YJR123W
YHL033C	YKL180W
YHL033C	YLL045C
YHL033C	YLR029C
YHL033C	YLR441C
YHL033C	YLR448W
YHL033C	YMR142C
YHL033C	YMR242C
YHL033C	YNL069C
YHL033C	YNL178W
YHL033C	YOR063W
YHL033C	YOR096W
YHL033C	YPL090C
YHL033C	YPL198W
YHL034C	YJR123W
YHL034C	YLL045C
YHL034C	YOR096W
YHL034C	YPL131W
YHR010W	YKL180W
YHR010W	YLL045C
YHR010W	YLR367W
YHR010W	YMR290C
YHR010W	YNL069C
YHR010W	YOR063W
YHR010W	YOR096W
YHR010W	YPL093W
YHR010W	YPL198W
YHR010W	YPR189W
YHR023W	YPR188C
YHR041C	YHR058C
YHR041C	YML007W
YHR041C	YMR112C
YHR041C	YNL236W
YHR041C	YOL135C
YHR041C	YOR174W
YHR058C	YML007W
YHR058C	YMR112C
YHR058C	YNL236W
YHR058C	YOL135C
YHR058C	YOR174W
YHR064C	YNL209W
YHR081W	YNL232W
YHR081W	YOR001W
YHR084W	YPL049C
YHR085W	YHR197W
YHR085W	YLR106C
YHR085W	YNL182C
YHR085W	YPL093W
YHR088W	YHR197W
YHR088W	YKL172W
YHR088W	YLL034C
YHR088W	YLL045C
YHR088W	YLR449W
YHR088W	YMR290C
YHR088W	YNL002C
YHR088W	YNL061W
YHR088W	YOL077C
YHR088W	YOR063W
YHR088W	YOR272W
YHR088W	YPL093W
YHR088W	YPL131W
YHR088W	YPL198W
YHR089C	YLR029C
YHR089C	YLR175W
YHR089C	YNL308C
YHR090C	YJL081C
YHR090C	YNL136W
YHR090C	YOR244W
YHR099W	YJL081C
YHR099W	YLR055C
YHR099W	YMR236W
YHR099W	YOR244W
YHR119W	YKL018W
YHR119W	YLR015W
YHR119W	YPL138C
YHR143W-A	YPR187W
YHR165C	YJL203W
YHR165C	YKL173W
YHR165C	YKR022C
YHR165C	YLR424W
YHR165C	YML046W
YHR165C	YML049C
YHR165C	YMR213W
YHR165C	YNL147W
YHR165C	YOR159C
YHR165C	YPL213W
YHR165C	YPR101W
YHR166C	YLR102C
YHR166C	YLR127C
YHR166C	YOR249C
YHR172W	YLR212C
YHR172W	YNL126W
YHR174W	YKL060C
YHR197W	YLL034C
YHR197W	YLR106C
YHR197W	YMR290C
YHR197W	YNL002C
YHR197W	YNL061W
YHR197W	YNL182C
YHR197W	YOL077C
YHR197W	YOR063W
YHR197W	YOR272W
YHR197W	YPL093W
YIL021W	YML010W
YIL021W	YPR187W
YIL034C	YKL007W
YIL070C	YNL137C
YIL071C	YOL117W
YIL075C	YLR180W
YIL075C	YMR314W
YIL084C	YMR263W
YIL084C	YNL097C
YIL084C	YNL330C
YIL084C	YOL004W
YIL084C	YPL181W
YIL098C	YJL180C
YIL115C	YJL041W
YIL115C	YJL061W
YIL142W	YNL212W
YIR008C	YKL045W
YIR010W	YPL233W
YIR025W	YOR249C
YJL011C	YNL113W
YJL011C	YOR116C
YJL011C	YOR207C
YJL011C	YPR110C
YJL011C	YPR187W
YJL026W	YOR230W
YJL034W	YMR214W
YJL041W	YJL061W
YJL047C	YOL063C
YJL065C	YOR304W
YJL072C	YOL146W
YJL080C	YJR123W
YJL081C	YLR085C
YJL081C	YNL059C
YJL081C	YNL136W
YJL081C	YOR244W
YJL081C	YPL235W
YJL109C	YJR002W
YJL109C	YLL011W
YJL109C	YLR197W
YJL109C	YMR093W
YJL109C	YMR128W
YJL109C	YNL132W
YJL109C	YPL126W
YJL109C	YPR144C
YJL115W	YPL153C
YJL148W	YNL113W
YJL148W	YNL248C
YJL148W	YPR110C
YJL148W	YPR187W
YJL173C	YLR347C
YJL173C	YML032C
YJL176C	YMR033W
YJL176C	YNR023W
YJL176C	YOR290C
YJL176C	YPL016W
YJL176C	YPR034W
YJL177W	YJR123W
YJL177W	YKL180W
YJL177W	YLL045C
YJL177W	YLR029C
YJL177W	YLR150W
YJL177W	YLR287C-A
YJL177W	YLR340W
YJL177W	YLR441C
YJL177W	YLR448W
YJL177W	YMR142C
YJL177W	YMR242C
YJL177W	YNL069C
YJL177W	YNL178W
YJL177W	YNL301C
YJL177W	YNL302C
YJL177W	YOR063W
YJL177W	YOR096W
YJL177W	YOR234C
YJL177W	YPL090C
YJL177W	YPL198W
YJL179W	YML094W
YJL179W	YNL153C
YJL183W	YPL050C
YJL203W	YKL173W
YJL203W	YML049C
YJL203W	YOR319W
YJL203W	YPL213W
YJR002W	YJR123W
YJR002W	YKR060W
YJR002W	YLL011W
YJR002W	YLR197W
YJR002W	YMR093W
YJR002W	YMR128W
YJR002W	YNL132W
YJR002W	YOR078W
YJR002W	YOR096W
YJR002W	YPL126W
YJR002W	YPR144C
YJR007W	YLR291C
YJR007W	YMR146C
YJR007W	YMR309C
YJR007W	YPL237W
YJR022W	YKL173W
YJR022W	YMR268C
YJR022W	YNL147W
YJR041C	YKL014C
YJR050W	YMR213W
YJR050W	YPR101W
YJR065C	YKL013C
YJR065C	YLR370C
YJR065C	YNR035C
YJR076C	YLR314C
YJR077C	YKL182W
YJR093C	YKL018W
YJR093C	YLR115W
YJR093C	YNL222W
YJR093C	YPR107C
YJR101W	YKL155C
YJR101W	YMR158W
YJR101W	YNL081C
YJR101W	YNL137C
YJR101W	YPL118W
YJR123W	YKL180W
YJR123W	YLL045C
YJR123W	YLR029C
YJR123W	YLR197W
YJR123W	YLR287C-A
YJR123W	YLR340W
YJR123W	YLR441C
YJR123W	YLR448W
YJR123W	YMR093W
YJR123W	YMR142C
YJR123W	YMR242C
YJR123W	YNL069C
YJR123W	YNL132W
YJR123W	YNL178W
YJR123W	YNL301C
YJR123W	YNL302C
YJR123W	YOR063W
YJR123W	YOR096W
YJR123W	YPL090C
YJR123W	YPL131W
YJR123W	YPR189W
YKL003C	YPL118W
YKL012W	YML046W
YKL012W	YML049C
YKL012W	YOR159C
YKL013C	YLR370C
YKL013C	YNR035C
YKL014C	YMR290C
YKL014C	YNL061W
YKL018W	YLR015W
YKL018W	YLR115W
YKL018W	YLR448W
YKL018W	YNL222W
YKL018W	YOR179C
YKL018W	YPL138C
YKL018W	YPR107C
YKL029C	YLR106C
YKL029C	YMR012W
YKL060C	YKL152C
YKL060C	YOL086C
YKL081W	YPL048W
YKL119C	YLR447C
YKL122C	YML105C
YKL122C	YPR088C
YKL143W	YNL178W
YKL155C	YMR158W
YKL155C	YNL137C
YKL155C	YPL118W
YKL167C	YML025C
YKL167C	YNL252C
YKL172W	YLL045C
YKL172W	YLR029C
YKL172W	YLR196W
YKL172W	YMR290C
YKL172W	YNL002C
YKL172W	YNL061W
YKL172W	YOL077C
YKL172W	YOR063W
YKL172W	YOR272W
YKL172W	YPL093W
YKL172W	YPL131W
YKL173W	YLR424W
YKL173W	YML046W
YKL173W	YML049C
YKL173W	YMR213W
YKL173W	YNL147W
YKL173W	YOR159C
YKL173W	YPL213W
YKL173W	YPR101W
YKL180W	YLL045C
YKL180W	YLR029C
YKL180W	YLR287C-A
YKL180W	YLR340W
YKL180W	YLR406C
YKL180W	YLR441C
YKL180W	YLR448W
YKL180W	YMR142C
YKL180W	YMR242C
YKL180W	YNL069C
YKL180W	YNL132W
YKL180W	YNL178W
YKL180W	YNL301C
YKL180W	YNL302C
YKL180W	YOR063W
YKL180W	YOR096W
YKL180W	YPL143W
YKL180W	YPL198W
YKL214C	YPL178W
YKR008W	YLR033W
YKR008W	YLR357W
YKR008W	YML127W
YKR008W	YMR033W
YKR008W	YPR034W
YKR022C	YLR424W
YKR060W	YLL011W
YKR060W	YLR197W
YKR060W	YMR093W
YKR060W	YMR128W
YKR060W	YNL132W
YKR060W	YOR096W
YKR060W	YPL126W
YKR060W	YPR144C
YKR071C	YPR048W
YLL002W	YNL246W
YLL004W	YNL261W
YLL011W	YLR197W
YLL011W	YMR093W
YLL011W	YNL132W
YLL011W	YPL126W
YLL011W	YPR144C
YLL034C	YLR449W
YLL034C	YMR242C
YLL034C	YMR290C
YLL034C	YNL002C
YLL034C	YNL061W
YLL034C	YOL077C
YLL034C	YOR063W
YLL034C	YOR272W
YLL034C	YPL093W
YLL045C	YLR029C
YLL045C	YLR196W
YLL045C	YLR432W
YLL045C	YLR441C
YLL045C	YLR448W
YLL045C	YMR142C
YLL045C	YMR242C
YLL045C	YMR290C
YLL045C	YNL002C
YLL045C	YNL061W
YLL045C	YNL069C
YLL045C	YNL132W
YLL045C	YNL178W
YLL045C	YNL301C
YLL045C	YOL077C
YLL045C	YOL120C
YLL045C	YOR063W
YLL045C	YOR096W
YLL045C	YOR272W
YLL045C	YPL090C
YLL045C	YPL093W
YLL045C	YPL131W
YLL045C	YPL198W
YLR015W	YPL138C
YLR029C	YLR196W
YLR029C	YLR287C-A
YLR029C	YLR340W
YLR029C	YLR432W
YLR029C	YLR448W
YLR029C	YMR229C
YLR029C	YMR242C
YLR029C	YMR290C
YLR029C	YNL002C
YLR029C	YNL069C
YLR029C	YNL132W
YLR029C	YNL178W
YLR029C	YNL301C
YLR029C	YOL077C
YLR029C	YOL120C
YLR029C	YOR063W
YLR029C	YOR096W
YLR029C	YPL090C
YLR029C	YPL093W
YLR029C	YPL131W
YLR029C	YPL198W
YLR033W	YLR357W
YLR033W	YML127W
YLR033W	YMR033W
YLR033W	YPR034W
YLR055C	YMR236W
YLR085C	YML041C
YLR085C	YPL235W
YLR102C	YOR249C
YLR106C	YLR180W
YLR106C	YMR012W
YLR106C	YNL002C
YLR106C	YNL182C
YLR106C	YPL093W
YLR115W	YNL222W
YLR115W	YPR107C
YLR127C	YOR249C
YLR150W	YLR448W
YLR150W	YMR242C
YLR150W	YNL069C
YLR150W	YOR063W
YLR150W	YOR096W
YLR150W	YPL198W
YLR170C	YPL259C
YLR170C	YPR029C
YLR175W	YLR197W
YLR175W	YMR229C
YLR175W	YMR290C
YLR175W	YNL308C
YLR175W	YOR063W
YLR180W	YMR012W
YLR192C	YMR146C
YLR192C	YMR309C
YLR192C	YOR361C
YLR192C	YPR041W
YLR196W	YOL077C
YLR196W	YPL131W
YLR197W	YLR448W
YLR197W	YMR093W
YLR197W	YMR128W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL132W
YLR197W	YOR078W
YLR197W	YOR096W
YLR197W	YPL126W
YLR197W	YPR144C
YLR212C	YNL126W
YLR226W	YPR161C
YLR270W	YOR173W
YLR287C	YLR340W
YLR287C-A	YLR441C
YLR287C-A	YLR448W
YLR287C-A	YMR242C
YLR287C-A	YNL069C
YLR287C-A	YNL178W
YLR287C-A	YNL302C
YLR287C-A	YOL039W
YLR287C-A	YOR063W
YLR291C	YPL237W
YLR292C	YOR254C
YLR292C	YPL094C
YLR325C	YOR063W
YLR325C	YPL093W
YLR340W	YLR441C
YLR340W	YLR448W
YLR340W	YMR242C
YLR340W	YNL069C
YLR340W	YNL132W
YLR340W	YNL178W
YLR340W	YNL301C
YLR340W	YOL039W
YLR340W	YPL090C
YLR347C	YMR308C
YLR347C	YOR098C
YLR347C	YPL020C
YLR347C	YPL178W
YLR357W	YML127W
YLR357W	YMR033W
YLR357W	YPR034W
YLR367W	YOR056C
YLR367W	YOR096W
YLR370C	YNR035C
YLR384C	YMR312W
YLR396C	YMR231W
YLR396C	YPL045W
YLR398C	YPR189W
YLR406C	YLR441C
YLR406C	YOR063W
YLR418C	YOR039W
YLR418C	YOR123C
YLR423C	YPR049C
YLR424W	YML049C
YLR424W	YPL213W
YLR424W	YPR101W
YLR432W	YMR290C
YLR432W	YNL178W
YLR432W	YPL131W
YLR432W	YPL198W
YLR441C	YLR448W
YLR441C	YMR242C
YLR441C	YNL069C
YLR441C	YNL178W
YLR441C	YNL301C
YLR441C	YOR063W
YLR441C	YOR096W
YLR441C	YPL090C
YLR441C	YPL198W
YLR447C	YOR270C
YLR448W	YMR142C
YLR448W	YMR242C
YLR448W	YMR290C
YLR448W	YNL069C
YLR448W	YNL132W
YLR448W	YNL178W
YLR448W	YNL301C
YLR448W	YOR063W
YLR448W	YOR096W
YLR448W	YPL090C
YLR448W	YPL131W
YLR448W	YPL198W
YLR449W	YMR242C
YLR449W	YMR290C
YLR449W	YNL061W
YLR449W	YOL077C
YLR449W	YOR063W
YLR449W	YPL093W
YLR449W	YPL131W
YLR449W	YPL146C
YLR449W	YPL198W
YLR449W	YPR169W
YML007W	YMR112C
YML007W	YNL236W
YML007W	YOL135C
YML007W	YOR174W
YML007W	YOR244W
YML009C	YNL252C
YML010W	YPR187W
YML014W	YNR046W
YML015C	YML098W
YML015C	YMR005W
YML015C	YMR236W
YML015C	YPL011C
YML025C	YNL252C
YML041C	YPL235W
YML046W	YML049C
YML046W	YPL213W
YML049C	YMR213W
YML049C	YOR159C
YML049C	YOR319W
YML049C	YPL213W
YML049C	YPR101W
YML071C	YPR105C
YML077W	YOR115C
YML094W	YNL153C
YML095C	YPL022W
YML098W	YMR005W
YML098W	YMR236W
YML100W	YMR261C
YML105C	YPR088C
YML124C	YMR012W
YML127W	YMR033W
YML127W	YPR034W
YMR005W	YMR236W
YMR005W	YPL011C
YMR033W	YNR023W
YMR033W	YOR290C
YMR033W	YPL016W
YMR033W	YPR034W
YMR078C	YNL290W
YMR078C	YOL094C
YMR083W	YOL086C
YMR093W	YMR128W
YMR093W	YNL132W
YMR093W	YOR096W
YMR093W	YPL126W
YMR093W	YPR144C
YMR112C	YNL236W
YMR112C	YOL135C
YMR112C	YOR174W
YMR128W	YMR229C
YMR128W	YNL132W
YMR128W	YOR096W
YMR128W	YPL126W
YMR128W	YPR144C
YMR142C	YMR242C
YMR142C	YNL069C
YMR142C	YNL178W
YMR142C	YNL301C
YMR142C	YOR063W
YMR142C	YOR096W
YMR142C	YPL090C
YMR142C	YPL143W
YMR142C	YPL198W
YMR146C	YMR309C
YMR146C	YOR361C
YMR146C	YPL081W
YMR146C	YPR041W
YMR158W	YNL137C
YMR158W	YPL118W
YMR213W	YPR101W
YMR229C	YMR290C
YMR229C	YNL061W
YMR229C	YNL132W
YMR229C	YOL077C
YMR229C	YOR272W
YMR229C	YPL126W
YMR231W	YPL045W
YMR236W	YPL011C
YMR242C	YMR290C
YMR242C	YNL002C
YMR242C	YNL069C
YMR242C	YNL178W
YMR242C	YNL301C
YMR242C	YNL302C
YMR242C	YOL077C
YMR242C	YOR063W
YMR242C	YOR096W
YMR242C	YOR234C
YMR242C	YPL090C
YMR242C	YPL093W
YMR242C	YPL131W
YMR242C	YPL198W
YMR263W	YNL097C
YMR263W	YNL330C
YMR263W	YOL004W
YMR263W	YPL181W
YMR268C	YNL147W
YMR290C	YNL002C
YMR290C	YNL061W
YMR290C	YNL069C
YMR290C	YNL132W
YMR290C	YNL308C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOR063W
YMR290C	YOR096W
YMR290C	YOR272W
YMR290C	YPL093W
YMR290C	YPL131W
YMR290C	YPL198W
YMR308C	YPL020C
YMR309C	YOR361C
YMR309C	YPR041W
YMR314W	YOL038W
YMR314W	YOR362C
YMR314W	YPR103W
YNL002C	YNL061W
YNL002C	YNL182C
YNL002C	YOL077C
YNL002C	YOR063W
YNL002C	YOR272W
YNL002C	YPL093W
YNL002C	YPL131W
YNL023C	YNL135C
YNL059C	YPL235W
YNL061W	YOL077C
YNL061W	YOR063W
YNL061W	YOR272W
YNL061W	YPL093W
YNL061W	YPL131W
YNL061W	YPL198W
YNL069C	YNL178W
YNL069C	YNL301C
YNL069C	YOL039W
YNL069C	YOL120C
YNL069C	YOR063W
YNL069C	YOR096W
YNL069C	YPL090C
YNL069C	YPL143W
YNL069C	YPL198W
YNL078W	YOL070C
YNL097C	YNL330C
YNL097C	YOL004W
YNL097C	YPL181W
YNL113W	YNL248C
YNL113W	YOR116C
YNL113W	YOR207C
YNL113W	YPR110C
YNL113W	YPR187W
YNL118C	YOL149W
YNL132W	YNL178W
YNL132W	YOR063W
YNL132W	YOR096W
YNL132W	YPL081W
YNL132W	YPL090C
YNL132W	YPL126W
YNL132W	YPL198W
YNL132W	YPR144C
YNL136W	YOR244W
YNL137C	YPL118W
YNL178W	YNL301C
YNL178W	YOR063W
YNL178W	YOR096W
YNL178W	YPL090C
YNL178W	YPL131W
YNL178W	YPL198W
YNL182C	YOR063W
YNL182C	YPL093W
YNL222W	YOR179C
YNL222W	YPR107C
YNL232W	YNR024W
YNL232W	YOR001W
YNL236W	YOL135C
YNL236W	YOR174W
YNL238W	YOL031C
YNL248C	YPR110C
YNL248C	YPR187W
YNL262W	YPR175W
YNL290W	YOL094C
YNL290W	YOR144C
YNL290W	YOR217W
YNL301C	YOL120C
YNL301C	YOR063W
YNL301C	YOR096W
YNL301C	YPL090C
YNL301C	YPL131W
YNL330C	YOL004W
YNL330C	YPL181W
YNR023W	YOR290C
YNR023W	YPL016W
YNR023W	YPR034W
YNR024W	YOR001W
YNR046W	YOL124C
YOL004W	YPL181W
YOL038W	YOR362C
YOL038W	YPR103W
YOL077C	YOR063W
YOL077C	YOR272W
YOL077C	YPL093W
YOL077C	YPL131W
YOL077C	YPL198W
YOL094C	YOR144C
YOL094C	YOR217W
YOL120C	YOR063W
YOL120C	YPL143W
YOL120C	YPL198W
YOL135C	YOR174W
YOR063W	YOR096W
YOR063W	YOR272W
YOR063W	YPL090C
YOR063W	YPL093W
YOR063W	YPL131W
YOR063W	YPL143W
YOR063W	YPL198W
YOR063W	YPR189W
YOR096W	YPL081W
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPL131W
YOR096W	YPL198W
YOR096W	YPR144C
YOR116C	YOR207C
YOR116C	YOR304W
YOR116C	YPR110C
YOR116C	YPR187W
YOR156C	YPR034W
YOR159C	YPL213W
YOR207C	YPR110C
YOR207C	YPR187W
YOR254C	YPL094C
YOR270C	YPR149W
YOR272W	YPL093W
YOR272W	YPL131W
YOR272W	YPL198W
YOR290C	YPL016W
YOR290C	YPR034W
YOR361C	YPR041W
