YAL002W	YLR396C
YGR156W	YMR061W
YGR156W	YNL317W
YGR156W	YOR179C
YGR156W	YPR107C
YGR158C	YGR195W
YGR158C	YHR069C
YGR158C	YNL189W
YGR158C	YOR001W
YGR165W	YHL004W
YGR165W	YIL070C
YGR165W	YJR101W
YGR165W	YKL155C
YGR165W	YOR158W
YGR165W	YPL013C
YGR165W	YPL118W
YGR166W	YML077W
YGR192C	YKL060C
YGR195W	YHR069C
YGR195W	YNL189W
YGR195W	YOR001W
YGR218W	YHR020W
YGR218W	YJR077C
YGR218W	YKL145W
YGR218W	YLR180W
YGR220C	YJL063C
YGR220C	YKR006C
YGR220C	YLR439W
YGR234W	YNL085W
YGR240C	YLR180W
YGR245C	YHR197W
YGR245C	YKR048C
YGR245C	YNL002C
YGR245C	YNL182C
YGR245C	YNR053C
YGR245C	YPL093W
YGR274C	YML015C
YGR274C	YMR005W
YGR285C	YHR064C
YHL002W	YNR006W
YHL004W	YJR101W
YHL004W	YKL155C
YHL004W	YOR158W
YHL004W	YPL013C
YHL004W	YPL118W
YHL015W	YJL190C
YHL015W	YKL180W
YHL015W	YLR340W
YHL015W	YML073C
YHL015W	YNL178W
YHL015W	YOR096W
YHL019C	YKL135C
YHL019C	YLR170C
YHL019C	YPR029C
YHL030W	YHR027C
YHL030W	YIL075C
YHL030W	YKL145W
YHL030W	YLR421C
YHL034C	YJL190C
YHL034C	YJR145C
YHL034C	YLL045C
YHL034C	YMR125W
YHL034C	YOL139C
YHL034C	YOR096W
YHR020W	YJR077C
YHR020W	YKL104C
YHR020W	YLR180W
YHR023W	YPR188C
YHR027C	YIL075C
YHR027C	YKL145W
YHR027C	YLR421C
YHR027C	YMR191W
YHR041C	YLR071C
YHR041C	YNR010W
YHR041C	YOL135C
YHR041C	YPR070W
YHR041C	YPR168W
YHR052W	YHR197W
YHR052W	YLL045C
YHR052W	YLR002C
YHR052W	YLR276C
YHR052W	YMR229C
YHR052W	YNL002C
YHR052W	YNL182C
YHR052W	YOL077C
YHR052W	YOR272W
YHR052W	YPL043W
YHR052W	YPL093W
YHR062C	YNL282W
YHR064C	YNL209W
YHR069C	YNL189W
YHR069C	YOR001W
YHR085W	YHR197W
YHR085W	YNL182C
YHR085W	YNR053C
YHR085W	YPL093W
YHR089C	YNL308C
YHR102W	YOR353C
YHR118C	YPR162C
YHR147C	YLR439W
YHR148W	YHR196W
YHR148W	YJR002W
YHR148W	YJR145C
YHR148W	YLR409C
YHR148W	YMR128W
YHR148W	YNL075W
YHR148W	YOR096W
YHR148W	YPL126W
YHR148W	YPL217C
YHR174W	YKL060C
YHR187W	YLR384C
YHR193C	YPL037C
YHR196W	YJR002W
YHR196W	YPL126W
YHR196W	YPL217C
YHR197W	YLR002C
YHR197W	YNL002C
YHR197W	YNL182C
YHR197W	YNR053C
YHR197W	YOL077C
YHR197W	YOR272W
YHR197W	YPL093W
YHR216W	YML056C
YHR216W	YOR250C
YIL021W	YML010W
YIL021W	YOL005C
YIL021W	YOR210W
YIL021W	YOR224C
YIL021W	YPR187W
YIL022W	YJR045C
YIL034C	YIR003W
YIL062C	YKL013C
YIL062C	YLR370C
YIL068C	YLR166C
YIL068C	YPR055W
YIL075C	YKL145W
YIL075C	YLR180W
YIL075C	YLR421C
YIL075C	YMR191W
YIL076W	YPL010W
YIL103W	YKL191W
YIL109C	YPR181C
YIL133C	YJL177W
YIL133C	YJL190C
YIL133C	YJR145C
YIL133C	YKL180W
YIL133C	YLL045C
YIL133C	YLR340W
YIL133C	YLR441C
YIL133C	YLR448W
YIL133C	YML026C
YIL133C	YML063W
YIL133C	YML073C
YIL133C	YNL096C
YIL133C	YNL178W
YIL133C	YOL077C
YIL133C	YOR096W
YIL133C	YPL143W
YIL133C	YPL249C-A
YIL143C	YOR352W
YIL144W	YOL069W
YJL024C	YPL195W
YJL031C	YPR176C
YJL041W	YMR047C
YJL063C	YKR006C
YJL063C	YLR439W
YJL063C	YMR024W
YJL066C	YMR203W
YJL081C	YLR052W
YJL081C	YLR085C
YJL081C	YNL107W
YJL081C	YNL136W
YJL081C	YNL215W
YJL081C	YOR244W
YJL081C	YPL235W
YJL124C	YNL147W
YJL124C	YPR178W
YJL138C	YOL139C
YJL154C	YOR132W
YJL176C	YNR023W
YJL176C	YPL016W
YJL177W	YJL190C
YJL177W	YKL180W
YJL177W	YLL045C
YJL177W	YLR287C-A
YJL177W	YLR340W
YJL177W	YLR441C
YJL177W	YLR448W
YJL177W	YML063W
YJL177W	YML073C
YJL177W	YNL096C
YJL177W	YNL178W
YJL177W	YNL302C
YJL177W	YOR096W
YJL177W	YPL090C
YJL177W	YPL249C-A
YJL179W	YLR200W
YJL179W	YML094W
YJL179W	YNL153C
YJL190C	YJR002W
YJL190C	YJR145C
YJL190C	YKL180W
YJL190C	YLL045C
YJL190C	YLR340W
YJL190C	YLR441C
YJL190C	YLR448W
YJL190C	YML063W
YJL190C	YML073C
YJL190C	YMR116C
YJL190C	YMR125W
YJL190C	YNL096C
YJL190C	YNL178W
YJL190C	YOL139C
YJL190C	YOR096W
YJL190C	YPL146C
YJR002W	YJR145C
YJR002W	YLR409C
YJR002W	YMR128W
YJR002W	YNL075W
YJR002W	YOR078W
YJR002W	YOR096W
YJR002W	YPL126W
YJR002W	YPL217C
YJR005W	YOL062C
YJR007W	YLR291C
YJR007W	YMR146C
YJR045C	YLR203C
YJR063W	YNL248C
YJR063W	YOR210W
YJR063W	YOR224C
YJR063W	YOR340C
YJR063W	YOR341W
YJR063W	YPR110C
YJR063W	YPR187W
YJR067C	YNL260C
YJR068W	YNL290W
YJR076C	YLR314C
YJR077C	YKL182W
YJR077C	YLR342W
YJR093C	YKL018W
YJR093C	YKR002W
YJR093C	YLR277C
YJR093C	YMR061W
YJR093C	YNL317W
YJR093C	YPR107C
YJR101W	YKL155C
YJR101W	YOR158W
YJR101W	YPL013C
YJR101W	YPL118W
YJR135C	YLR381W
YJR145C	YLL045C
YJR145C	YLR367W
YJR145C	YLR441C
YJR145C	YML056C
YJR145C	YML063W
YJR145C	YML073C
YJR145C	YMR116C
YJR145C	YMR128W
YJR145C	YMR229C
YJR145C	YNL178W
YJR145C	YNL308C
YJR145C	YOR096W
YJR145C	YPL090C
YJR145C	YPL217C
YKL003C	YPL013C
YKL003C	YPL118W
YKL013C	YLR370C
YKL014C	YOL144W
YKL014C	YPL043W
YKL018W	YKR002W
YKL018W	YLR277C
YKL018W	YLR448W
YKL018W	YMR061W
YKL018W	YNL317W
YKL018W	YOR179C
YKL018W	YPR107C
YKL057C	YLR208W
YKL081W	YPR080W
YKL104C	YLR180W
YKL122C	YML105C
YKL135C	YLR170C
YKL135C	YPL259C
YKL135C	YPR029C
YKL144C	YNL151C
YKL144C	YNR003C
YKL144C	YOR116C
YKL144C	YOR207C
YKL144C	YOR224C
YKL144C	YPR110C
YKL144C	YPR187W
YKL145W	YLR421C
YKL145W	YMR191W
YKL148C	YLL041C
YKL155C	YOR158W
YKL155C	YPL013C
YKL155C	YPL118W
YKL180W	YLL045C
YKL180W	YLR287C-A
YKL180W	YLR340W
YKL180W	YLR441C
YKL180W	YLR448W
YKL180W	YML063W
YKL180W	YML073C
YKL180W	YNL096C
YKL180W	YNL178W
YKL180W	YNL302C
YKL180W	YOR096W
YKL180W	YPL143W
YKL180W	YPL249C-A
YKL214C	YMR125W
YKR001C	YLR033W
YKR001C	YLR357W
YKR001C	YMR091C
YKR001C	YOR304W
YKR001C	YPL082C
YKR002W	YLR277C
YKR002W	YMR061W
YKR002W	YNL317W
YKR002W	YPR107C
YKR006C	YLR439W
YKR006C	YMR024W
YKR008W	YLR033W
YKR008W	YLR357W
YKR008W	YML127W
YKR008W	YMR091C
YKR048C	YNL078W
YLL022C	YNL030W
YLL022C	YOL054W
YLL022C	YPL001W
YLL036C	YLR424W
YLL036C	YML049C
YLL036C	YMR213W
YLL036C	YMR240C
YLL036C	YPL213W
YLL045C	YLR002C
YLL045C	YLR196W
YLL045C	YLR441C
YLL045C	YLR448W
YLL045C	YML063W
YLL045C	YML073C
YLL045C	YNL002C
YLL045C	YNL178W
YLL045C	YOL077C
YLL045C	YOR096W
YLL045C	YOR272W
YLL045C	YPL043W
YLL045C	YPL090C
YLL045C	YPL093W
YLL045C	YPL249C-A
YLR002C	YNL002C
YLR002C	YOL077C
YLR002C	YOR272W
YLR002C	YPL093W
YLR005W	YPR056W
YLR033W	YLR357W
YLR033W	YML127W
YLR033W	YMR091C
YLR033W	YPL082C
YLR052W	YNL215W
YLR052W	YPL235W
YLR071C	YNR010W
YLR071C	YOL135C
YLR071C	YPR070W
YLR071C	YPR168W
YLR074C	YNR053C
YLR074C	YPL093W
YLR079W	YLR210W
YLR085C	YML041C
YLR085C	YNL107W
YLR085C	YPL235W
YLR166C	YPR055W
YLR170C	YPL259C
YLR170C	YPR029C
YLR192C	YMR146C
YLR192C	YNL244C
YLR192C	YOR361C
YLR192C	YPR041W
YLR196W	YOL077C
YLR200W	YML094W
YLR200W	YNL153C
YLR208W	YPR181C
YLR221C	YOL144W
YLR264W	YNL096C
YLR276C	YNL002C
YLR276C	YOL077C
YLR276C	YPL043W
YLR276C	YPL093W
YLR277C	YLR448W
YLR277C	YMR061W
YLR277C	YNL317W
YLR277C	YPR107C
YLR287C	YLR340W
YLR287C-A	YLR441C
YLR287C-A	YLR448W
YLR287C-A	YML063W
YLR287C-A	YML073C
YLR287C-A	YNL096C
YLR287C-A	YNL178W
YLR287C-A	YNL302C
YLR287C-A	YOL039W
YLR340W	YLR441C
YLR340W	YLR448W
YLR340W	YML063W
YLR340W	YML073C
YLR340W	YNL178W
YLR340W	YOL039W
YLR340W	YPL090C
YLR340W	YPL249C-A
YLR347C	YMR308C
YLR347C	YNL189W
YLR347C	YOR098C
YLR347C	YPL020C
YLR357W	YML127W
YLR357W	YMR091C
YLR357W	YPL082C
YLR360W	YPL120W
YLR367W	YML026C
YLR367W	YMR116C
YLR367W	YNL207W
YLR367W	YOL139C
YLR367W	YOR056C
YLR367W	YOR096W
YLR367W	YPL249C-A
YLR373C	YPL128C
YLR385C	YNL107W
YLR409C	YPL126W
YLR409C	YPL217C
YLR418C	YOL145C
YLR418C	YOR123C
YLR421C	YMR191W
YLR424W	YML049C
YLR424W	YMR125W
YLR424W	YPL213W
YLR429W	YPR171W
YLR436C	YMR304W
YLR439W	YMR024W
YLR440C	YNL258C
YLR441C	YLR448W
YLR441C	YML063W
YLR441C	YML073C
YLR441C	YNL096C
YLR441C	YNL178W
YLR441C	YOR096W
YLR441C	YPL090C
YLR448W	YML063W
YLR448W	YML073C
YLR448W	YMR061W
YLR448W	YNL096C
YLR448W	YNL178W
YLR448W	YOR096W
YLR448W	YPL090C
YLR448W	YPL249C-A
YML010W	YNL201C
YML010W	YOL005C
YML010W	YOR224C
YML010W	YPR187W
YML015C	YMR005W
YML026C	YOR096W
YML041C	YPL235W
YML046W	YML049C
YML046W	YMR125W
YML046W	YMR240C
YML046W	YPL213W
YML046W	YPR178W
YML049C	YMR125W
YML049C	YMR213W
YML049C	YMR240C
YML049C	YOR159C
YML049C	YPL213W
YML049C	YPR178W
YML056C	YOL139C
YML062C	YNL253W
YML063W	YML073C
YML063W	YNL096C
YML063W	YNL178W
YML063W	YOR096W
YML063W	YPL090C
YML063W	YPL249C-A
YML069W	YNL030W
YML069W	YOL054W
YML069W	YOL145C
YML069W	YOR123C
YML073C	YNL002C
YML073C	YNL096C
YML073C	YNL178W
YML073C	YOR096W
YML073C	YPL090C
YML073C	YPL093W
YML073C	YPL143W
YML073C	YPL249C-A
YML092C	YOR157C
YML094W	YNL153C
YML100W	YMR261C
YML109W	YMR273C
YML127W	YMR091C
YMR048W	YNL273W
YMR061W	YNL317W
YMR061W	YOR250C
YMR075W	YMR263W
YMR075W	YNL097C
YMR075W	YNL330C
YMR075W	YOL004W
YMR075W	YPL139C
YMR091C	YPL082C
YMR116C	YOR096W
YMR125W	YMR240C
YMR125W	YNL189W
YMR125W	YNL251C
YMR125W	YOL139C
YMR125W	YPL213W
YMR128W	YMR229C
YMR128W	YNL075W
YMR128W	YOR096W
YMR128W	YPL126W
YMR128W	YPL217C
YMR146C	YNL244C
YMR146C	YOR361C
YMR146C	YPR041W
YMR192W	YPL249C
YMR229C	YOL077C
YMR229C	YOR272W
YMR229C	YPL126W
YMR240C	YPL213W
YMR240C	YPR178W
YMR263W	YNL097C
YMR263W	YNL330C
YMR263W	YOL004W
YMR263W	YPL139C
YMR263W	YPL181W
YMR268C	YNL147W
YMR268C	YPR178W
YMR308C	YNL189W
YMR308C	YPL020C
YNL002C	YNL182C
YNL002C	YNR053C
YNL002C	YOL077C
YNL002C	YOR272W
YNL002C	YPL043W
YNL002C	YPL093W
YNL002C	YPL249C-A
YNL030W	YOL054W
YNL030W	YPL001W
YNL049C	YPR181C
YNL055C	YNL085W
YNL075W	YPL126W
YNL096C	YNL178W
YNL096C	YOR096W
YNL096C	YPL090C
YNL096C	YPL146C
YNL097C	YNL330C
YNL097C	YOL004W
YNL097C	YPL139C
YNL097C	YPL181W
YNL107W	YNL136W
YNL107W	YOR244W
YNL107W	YPL235W
YNL136W	YOR244W
YNL147W	YPR178W
YNL151C	YNR003C
YNL151C	YOR116C
YNL151C	YOR207C
YNL151C	YOR210W
YNL151C	YOR224C
YNL151C	YPR110C
YNL151C	YPR187W
YNL178W	YOR096W
YNL178W	YPL090C
YNL182C	YNR053C
YNL182C	YPL093W
YNL189W	YOR001W
YNL189W	YOR098C
YNL189W	YPL020C
YNL207W	YOR056C
YNL207W	YPL204W
YNL215W	YPL235W
YNL244C	YOR361C
YNL244C	YPR041W
YNL248C	YOR210W
YNL248C	YOR224C
YNL248C	YOR340C
YNL248C	YOR341W
YNL248C	YPR110C
YNL248C	YPR187W
YNL262W	YPR175W
YNL317W	YPR107C
YNL330C	YOL004W
YNL330C	YPL139C
YNL330C	YPL181W
YNR003C	YOR116C
YNR003C	YOR207C
YNR003C	YOR210W
YNR003C	YOR224C
YNR003C	YPR110C
YNR003C	YPR187W
YNR010W	YOL135C
YNR010W	YPR070W
YNR010W	YPR168W
YNR023W	YPL016W
YNR053C	YPL093W
YNR053C	YPL249C-A
YOL004W	YPL139C
YOL004W	YPL181W
YOL005C	YOR210W
YOL005C	YOR224C
YOL005C	YPR187W
YOL054W	YPL001W
YOL077C	YOR272W
YOL077C	YPL043W
YOL077C	YPL093W
YOL135C	YPR070W
YOL135C	YPR168W
YOL139C	YOR276W
YOL145C	YOR123C
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPL217C
YOR096W	YPL249C-A
YOR116C	YOR207C
YOR116C	YOR210W
YOR116C	YOR224C
YOR116C	YOR304W
YOR116C	YPL082C
YOR116C	YPR110C
YOR116C	YPR187W
YOR158W	YPL013C
YOR158W	YPL118W
YOR159C	YPL213W
YOR159C	YPR178W
YOR207C	YOR210W
YOR207C	YOR224C
YOR207C	YPR110C
YOR207C	YPR187W
YOR210W	YOR224C
YOR210W	YOR340C
YOR210W	YOR341W
YOR210W	YPR110C
YOR210W	YPR187W
YOR224C	YOR340C
YOR224C	YOR341W
YOR224C	YPR110C
YOR224C	YPR187W
YOR254C	YPL094C
YOR272W	YPL043W
YOR272W	YPL093W
YOR304W	YPL082C
YOR332W	YPR036W
YOR340C	YOR341W
YOR340C	YPR110C
YOR340C	YPR187W
YOR341W	YPR110C
YOR341W	YPR187W
YOR361C	YPR041W
YPL003W	YPR066W
YPL013C	YPL118W
YPL043W	YPL093W
YPL093W	YPL249C-A
YPL093W	YPR102C
YPL126W	YPL217C
YPL139C	YPL181W
YPL143W	YPL249C-A
YPL213W	YPR178W
YPL259C	YPR029C
YPR070W	YPR168W
YPR110C	YPR187W
