YAL029C	YOR326W
YMR146C	YPR041W
YMR188C	YPL118W
YMR193W	YNL005C
YMR193W	YNL252C
YMR194W	YNL069C
YMR194W	YNL096C
YMR194W	YNL132W
YMR194W	YNL301C
YMR194W	YNL302C
YMR194W	YOL127W
YMR194W	YOR063W
YMR194W	YPL220W
YMR236W	YPL254W
YMR263W	YOL004W
YMR290C	YNL002C
YMR290C	YNL061W
YMR290C	YNL069C
YMR290C	YNL110C
YMR290C	YNL132W
YMR290C	YNL308C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YOR063W
YMR290C	YOR206W
YMR290C	YPL093W
YMR290C	YPL131W
YMR290C	YPL220W
YMR309C	YPR041W
YNL002C	YNL061W
YNL002C	YNL110C
YNL002C	YNL182C
YNL002C	YOL077C
YNL002C	YOL127W
YNL002C	YOR063W
YNL002C	YOR206W
YNL002C	YPL093W
YNL002C	YPL131W
YNL002C	YPL249C-A
YNL005C	YNL252C
YNL005C	YNL284C
YNL061W	YNL110C
YNL061W	YOL077C
YNL061W	YOL127W
YNL061W	YOR063W
YNL061W	YOR206W
YNL061W	YPL093W
YNL061W	YPL131W
YNL061W	YPL220W
YNL069C	YNL096C
YNL069C	YNL301C
YNL069C	YOL039W
YNL069C	YOL120C
YNL069C	YOL127W
YNL069C	YOR063W
YNL069C	YPL220W
YNL069C	YPL249C-A
YNL069C	YPR102C
YNL096C	YNL301C
YNL096C	YOL127W
YNL096C	YOR063W
YNL110C	YNL182C
YNL110C	YOL077C
YNL110C	YOL127W
YNL110C	YOR063W
YNL110C	YOR206W
YNL110C	YPL093W
YNL132W	YOR063W
YNL132W	YPL217C
YNL136W	YPR023C
YNL182C	YOR063W
YNL182C	YPL093W
YNL221C	YNL282W
YNL222W	YPR107C
YNL252C	YNL284C
YNL261W	YPR162C
YNL290W	YOL094C
YNL290W	YOR144C
YNL290W	YOR217W
YNL301C	YOL120C
YNL301C	YOL127W
YNL301C	YOR063W
YNL301C	YOR206W
YNL301C	YPL131W
YNL301C	YPL249C-A
YOL004W	YPR023C
YOL010W	YPL217C
YOL039W	YOL127W
YOL077C	YOL127W
YOL077C	YOR063W
YOL077C	YOR206W
YOL077C	YPL093W
YOL077C	YPL131W
YOL094C	YOR144C
YOL094C	YOR217W
YOL120C	YOL127W
YOL120C	YOR063W
YOL120C	YOR206W
YOL127W	YOR063W
YOL127W	YOR206W
YOL127W	YPL093W
YOL127W	YPL131W
YOL127W	YPL220W
YOL127W	YPL249C-A
YOL139C	YOR276W
YOR063W	YOR206W
YOR063W	YPL093W
YOR063W	YPL131W
YOR063W	YPL220W
YOR063W	YPL249C-A
YOR206W	YPL093W
YOR206W	YPL131W
YOR210W	YPR010C
YOR210W	YPR190C
YOR254C	YPL094C
YOR260W	YPL237W
YPL013C	YPL118W
YPL093W	YPL131W
YPL093W	YPL249C-A
YPL093W	YPR102C
YPL129W	YPL235W
YPL131W	YPL249C-A
YPL131W	YPR102C
YPL220W	YPR102C
