YAL003W	YGR285C
YOR204W	YPL118W
YOR204W	YPL249C-A
YOR207C	YOR224C
YOR207C	YPR110C
YOR207C	YPR190C
YOR224C	YPR010C
YOR224C	YPR110C
YOR224C	YPR190C
YOR310C	YPR137W
YPL043W	YPL093W
YPL043W	YPL198W
YPL043W	YPL211W
YPL090C	YPL198W
YPL093W	YPL131W
YPL093W	YPL198W
YPL093W	YPL211W
YPL093W	YPL249C-A
YPL093W	YPR102C
YPL131W	YPL198W
YPL131W	YPL211W
YPL131W	YPL249C-A
YPL131W	YPR102C
YPL198W	YPL211W
YPL213W	YPR101W
YPL217C	YPR137W
YPL217C	YPR144C
YPL266W	YPR144C
YPR010C	YPR110C
YPR110C	YPR190C
YPR137W	YPR144C
