YAL001C	YDR362C
YDR449C	YGR090W
YDR449C	YGR128C
YDR449C	YHR148W
YDR449C	YJL069C
YDR449C	YJL109C
YDR449C	YJR002W
YDR449C	YJR145C
YDR449C	YKR060W
YDR449C	YLR197W
YDR449C	YLR222C
YDR449C	YMR093W
YDR449C	YMR128W
YDR449C	YNL075W
YDR449C	YNL132W
YDR449C	YOR096W
YDR449C	YOR145C
YDR449C	YPL126W
YDR449C	YPR137W
YDR449C	YPR144C
YDR460W	YLR005W
YDR460W	YPR025C
YDR460W	YPR056W
YDR469W	YPL138C
YDR473C	YER112W
YDR473C	YER146W
YDR473C	YER172C
YDR473C	YGR074W
YDR473C	YGR075C
YDR473C	YJL124C
YDR473C	YLR147C
YDR473C	YLR275W
YDR473C	YMR240C
YDR473C	YNL147W
YDR473C	YOR159C
YDR473C	YOR308C
YDR473C	YPR082C
YDR473C	YPR178W
YDR477W	YER027C
YDR477W	YGL115W
YDR490C	YGR086C
YDR496C	YER006W
YDR496C	YFL002C
YDR496C	YGL030W
YDR496C	YGL076C
YDR496C	YGL111W
YDR496C	YHR088W
YDR496C	YIL133C
YDR496C	YJR145C
YDR496C	YKL009W
YDR496C	YKL014C
YDR496C	YLL008W
YDR496C	YLL034C
YDR496C	YLL045C
YDR496C	YLR175W
YDR496C	YLR197W
YDR496C	YML073C
YDR496C	YMR049C
YDR496C	YMR229C
YDR496C	YMR242C
YDR496C	YMR290C
YDR496C	YNL002C
YDR496C	YNL061W
YDR496C	YOL077C
YDR496C	YOL127W
YDR496C	YOR063W
YDR496C	YOR272W
YDR496C	YPL043W
YDR496C	YPL211W
YDR496C	YPR016C
YDR502C	YLR180W
YEL013W	YPR149W
YEL015W	YNL118C
YEL015W	YOL149W
YEL036C	YJL183W
YEL036C	YJR075W
YEL036C	YLR342W
YEL036C	YPL050C
YEL051W	YKL080W
YEL051W	YPR036W
YEL054C	YGL030W
YEL054C	YJR145C
YEL054C	YOR063W
YEL054C	YPR102C
YEL058W	YNL218W
YER006W	YER126C
YER006W	YFL002C
YER006W	YFR001W
YER006W	YGL030W
YER006W	YGL111W
YER006W	YGR085C
YER006W	YGR245C
YER006W	YHR088W
YER006W	YHR197W
YER006W	YKL009W
YER006W	YKL172W
YER006W	YLL008W
YER006W	YLL034C
YER006W	YLL045C
YER006W	YLR106C
YER006W	YLR325C
YER006W	YMR049C
YER006W	YMR290C
YER006W	YNL002C
YER006W	YNL061W
YER006W	YNL182C
YER006W	YNR053C
YER006W	YOL077C
YER006W	YOL127W
YER006W	YOR063W
YER006W	YOR272W
YER006W	YPL043W
YER006W	YPL211W
YER006W	YPR016C
YER008C	YGL233W
YER008C	YLR166C
YER018C	YIL144W
YER018C	YMR117C
YER022W	YGL025C
YER022W	YGL151W
YER022W	YHR041C
YER022W	YHR058C
YER022W	YNL236W
YER022W	YOL051W
YER022W	YOL135C
YER022W	YOR174W
YER025W	YGR083C
YER025W	YKR026C
YER025W	YLR291C
YER025W	YMR146C
YER025W	YMR309C
YER025W	YOR260W
YER025W	YPL237W
YER027C	YGL115W
YER031C	YER136W
YER043C	YFL028C
YER050C	YOR158W
YER074W	YFR031C-A
YER074W	YGL014W
YER074W	YGL030W
YER074W	YGL076C
YER074W	YGL103W
YER074W	YGL147C
YER074W	YGR085C
YER074W	YGR118W
YER074W	YHL001W
YER074W	YIL133C
YER074W	YJL190C
YER074W	YJR123W
YER074W	YJR145C
YER074W	YLL045C
YER074W	YLR075W
YER074W	YLR150W
YER074W	YLR287C-A
YER074W	YLR340W
YER074W	YLR441C
YER074W	YLR448W
YER074W	YML073C
YER074W	YMR142C
YER074W	YMR194W
YER074W	YMR242C
YER074W	YNL096C
YER074W	YOL127W
YER074W	YOR063W
YER074W	YOR096W
YER074W	YOR234C
YER074W	YPL090C
YER081W	YIL074C
YER086W	YKL029C
YER086W	YLR259C
YER090W	YKL211C
YER092W	YFL013C
YER092W	YJL081C
YER092W	YLR052W
YER092W	YOR141C
YER092W	YPL129W
YER092W	YPL235W
YER094C	YFL007W
YER094C	YFR050C
YER094C	YGR135W
YER094C	YGR253C
YER094C	YJL001W
YER094C	YML092C
YER094C	YOR157C
YER094C	YOR362C
YER094C	YPR103W
YER104W	YJL173C
YER107C	YJL061W
YER107C	YMR047C
YER111C	YLR182W
YER112W	YER146W
YER112W	YER172C
YER112W	YJL124C
YER112W	YLR147C
YER112W	YLR275W
YER112W	YNL147W
YER112W	YOR308C
YER112W	YPR082C
YER112W	YPR178W
YER122C	YGL137W
YER125W	YHR131C
YER125W	YOR138C
YER126C	YGR245C
YER126C	YHR197W
YER126C	YKL009W
YER126C	YLR074C
YER126C	YLR325C
YER126C	YMR049C
YER126C	YMR290C
YER126C	YNL002C
YER126C	YNR053C
YER126C	YOR063W
YER126C	YPR016C
YER131W	YLR150W
YER131W	YLR435W
YER131W	YMR194W
YER133W	YER177W
YER133W	YGR156W
YER133W	YKL059C
YER133W	YKR002W
YER133W	YMR311C
YER133W	YNL222W
YER133W	YNL317W
YER133W	YPL137C
YER133W	YPR107C
YER136W	YLR262C
YER146W	YJL124C
YER146W	YNL147W
YER146W	YPR178W
YER165W	YGL120C
YER165W	YML117W
YER165W	YOL139C
YER165W	YPL190C
YER172C	YGL120C
YER172C	YGR013W
YER172C	YGR074W
YER172C	YGR075C
YER172C	YGR278W
YER172C	YJL124C
YER172C	YLL036C
YER172C	YLR147C
YER172C	YLR275W
YER172C	YLR424W
YER172C	YMR240C
YER172C	YNL147W
YER172C	YOR159C
YER172C	YOR308C
YER172C	YPL213W
YER172C	YPR082C
YER172C	YPR101W
YER172C	YPR178W
YER172C	YPR182W
YER177W	YGL252C
YFL002C	YFR001W
YFL002C	YGL111W
YFL002C	YHR088W
YFL002C	YHR197W
YFL002C	YKL009W
YFL002C	YKL172W
YFL002C	YLL008W
YFL002C	YLL034C
YFL002C	YMR049C
YFL002C	YMR290C
YFL002C	YNL002C
YFL002C	YNL061W
YFL002C	YOL077C
YFL002C	YOL127W
YFL002C	YOR063W
YFL002C	YOR272W
YFL002C	YPL211W
YFL002C	YPR016C
YFL007W	YFR050C
YFL007W	YGR135W
YFL007W	YGR253C
YFL007W	YJL001W
YFL007W	YKL168C
YFL007W	YML092C
YFL007W	YOR362C
YFL007W	YPR103W
YFL008W	YJL074C
YFL013C	YFL039C
YFL013C	YJL081C
YFL013C	YLR052W
YFL013C	YNL059C
YFL013C	YOR141C
YFL013C	YPL129W
YFL013C	YPL235W
YFL017W-A	YGR074W
YFL017W-A	YLR147C
YFL023W	YLR200W
YFL024C	YFL039C
YFL024C	YGR002C
YFL024C	YHR090C
YFL024C	YHR099W
YFL024C	YJL081C
YFL024C	YML007W
YFL024C	YNL136W
YFL024C	YOR244W
YFL024C	YPR023C
YFL037W	YGR218W
YFL039C	YGR002C
YFL039C	YHR090C
YFL039C	YJL081C
YFL039C	YKL007W
YFL039C	YLR052W
YFL039C	YML041C
YFL039C	YMR072W
YFL039C	YNL059C
YFL039C	YNL138W
YFL039C	YOR141C
YFL039C	YOR244W
YFL039C	YPL129W
YFL039C	YPL235W
YFL039C	YPR171W
YFL049W	YHL025W
YFL049W	YMR033W
YFL049W	YNR023W
YFL049W	YPL016W
YFL049W	YPR034W
YFR001W	YLL008W
YFR001W	YLL045C
YFR001W	YMR290C
YFR001W	YNL002C
YFR001W	YNL061W
YFR001W	YOR063W
YFR001W	YPR016C
YFR004W	YGL048C
YFR004W	YGR232W
YFR004W	YHL030W
YFR004W	YHR027C
YFR004W	YHR200W
YFR004W	YIL075C
YFR004W	YKL145W
YFR004W	YMR191W
YFR004W	YOR117W
YFR004W	YOR261C
YFR009W	YKL029C
YFR009W	YKL104C
YFR009W	YLR180W
YFR013W	YPL082C
YFR021W	YNL242W
YFR031C-A	YGL014W
YFR031C-A	YGL030W
YFR031C-A	YGL076C
YFR031C-A	YGL103W
YFR031C-A	YGL147C
YFR031C-A	YGR085C
YFR031C-A	YHL001W
YFR031C-A	YIL133C
YFR031C-A	YJL190C
YFR031C-A	YJR123W
YFR031C-A	YJR145C
YFR031C-A	YLL045C
YFR031C-A	YLR075W
YFR031C-A	YLR150W
YFR031C-A	YLR287C-A
YFR031C-A	YLR340W
YFR031C-A	YLR441C
YFR031C-A	YLR448W
YFR031C-A	YML073C
YFR031C-A	YMR142C
YFR031C-A	YMR194W
YFR031C-A	YMR242C
YFR031C-A	YNL096C
YFR031C-A	YOL127W
YFR031C-A	YOR063W
YFR031C-A	YOR096W
YFR031C-A	YOR204W
YFR031C-A	YPL090C
YFR031C-A	YPL143W
YFR050C	YGR135W
YFR050C	YGR253C
YFR050C	YJL001W
YFR050C	YML092C
YFR050C	YOR157C
YFR050C	YOR362C
YFR050C	YPR103W
YFR051C	YGL137W
YFR051C	YIL076W
YFR051C	YPL010W
YGL014W	YGL103W
YGL014W	YHL001W
YGL014W	YHR029C
YGL014W	YLR287C-A
YGL014W	YLR448W
YGL014W	YML073C
YGL014W	YMR194W
YGL014W	YMR242C
YGL014W	YNL096C
YGL014W	YOL127W
YGL019W	YGL207W
YGL019W	YGR090W
YGL019W	YIL035C
YGL019W	YLR418C
YGL019W	YML069W
YGL019W	YMR172W
YGL019W	YOL145C
YGL019W	YOR061W
YGL019W	YOR123C
YGL022W	YJL002C
YGL025C	YGL151W
YGL025C	YHR041C
YGL025C	YHR058C
YGL025C	YML007W
YGL025C	YNL236W
YGL025C	YOL051W
YGL025C	YOL135C
YGL025C	YOR174W
YGL030W	YGL076C
YGL030W	YGL103W
YGL030W	YGL147C
YGL030W	YGR027C
YGL030W	YGR085C
YGL030W	YHL001W
YGL030W	YIL133C
YGL030W	YJL190C
YGL030W	YJR123W
YGL030W	YLL045C
YGL030W	YLR075W
YGL030W	YLR150W
YGL030W	YLR287C-A
YGL030W	YLR325C
YGL030W	YLR441C
YGL030W	YLR448W
YGL030W	YML073C
YGL030W	YMR142C
YGL030W	YMR194W
YGL030W	YMR242C
YGL030W	YNL002C
YGL030W	YNL132W
YGL030W	YOL077C
YGL030W	YOL127W
YGL030W	YOR063W
YGL030W	YOR096W
YGL030W	YOR204W
YGL030W	YPR016C
YGL044C	YOR250C
YGL048C	YGR232W
YGL048C	YHL030W
YGL048C	YHR027C
YGL048C	YHR200W
YGL048C	YIL075C
YGL048C	YKL145W
YGL048C	YMR191W
YGL048C	YOR117W
YGL048C	YOR261C
YGL066W	YGR274C
YGL066W	YHR099W
YGL066W	YML015C
YGL066W	YMR223W
YGL066W	YMR236W
YGL066W	YPL011C
YGL076C	YGL103W
YGL076C	YGL111W
YGL076C	YGL147C
YGL076C	YGR085C
YGL076C	YHL001W
YGL076C	YHR088W
YGL076C	YIL133C
YGL076C	YJL190C
YGL076C	YJR123W
YGL076C	YJR145C
YGL076C	YLL045C
YGL076C	YLR075W
YGL076C	YLR432W
YGL076C	YLR441C
YGL076C	YLR448W
YGL076C	YML073C
YGL076C	YMR142C
YGL076C	YMR194W
YGL076C	YMR242C
YGL076C	YMR290C
YGL076C	YNL132W
YGL076C	YOL127W
YGL076C	YOR063W
YGL076C	YOR096W
YGL098W	YGL145W
YGL098W	YLR268W
YGL098W	YNL258C
YGL100W	YJR042W
YGL100W	YKL057C
YGL103W	YGL147C
YGL103W	YGR085C
YGL103W	YGR118W
YGL103W	YHL001W
YGL103W	YHL015W
YGL103W	YIL133C
YGL103W	YJL190C
YGL103W	YJR123W
YGL103W	YJR145C
YGL103W	YKL172W
YGL103W	YLL045C
YGL103W	YLR075W
YGL103W	YLR287C-A
YGL103W	YLR325C
YGL103W	YLR340W
YGL103W	YLR342W
YGL103W	YLR441C
YGL103W	YLR448W
YGL103W	YML073C
YGL103W	YMR142C
YGL103W	YMR194W
YGL103W	YMR242C
YGL103W	YNL096C
YGL103W	YOL127W
YGL103W	YOR063W
YGL103W	YOR096W
YGL103W	YPL090C
YGL111W	YHR088W
YGL111W	YHR197W
YGL111W	YKL009W
YGL111W	YKL172W
YGL111W	YLL008W
YGL111W	YLL034C
YGL111W	YMR049C
YGL111W	YMR290C
YGL111W	YNL002C
YGL111W	YNL061W
YGL111W	YOL077C
YGL111W	YOL127W
YGL111W	YOR063W
YGL111W	YOR272W
YGL111W	YPL043W
YGL111W	YPL211W
YGL111W	YPR016C
YGL120C	YJL190C
YGL120C	YJR145C
YGL120C	YLL036C
YGL120C	YLR197W
YGL120C	YLR424W
YGL120C	YMR128W
YGL120C	YNL132W
YGL120C	YNL224C
YGL120C	YOR063W
YGL120C	YOR096W
YGL120C	YOR310C
YGL120C	YPR101W
YGL125W	YPL023C
YGL130W	YPL228W
YGL137W	YIL076W
YGL137W	YPL010W
YGL145W	YLR268W
YGL145W	YNL258C
YGL147C	YGR085C
YGL147C	YHL001W
YGL147C	YHL015W
YGL147C	YIL133C
YGL147C	YJL190C
YGL147C	YJR123W
YGL147C	YKL009W
YGL147C	YLL045C
YGL147C	YLR340W
YGL147C	YLR448W
YGL147C	YML073C
YGL147C	YMR194W
YGL147C	YMR242C
YGL147C	YMR290C
YGL147C	YNL096C
YGL147C	YOL127W
YGL147C	YOR063W
YGL147C	YOR096W
YGL147C	YPR016C
YGL151W	YHR041C
YGL151W	YHR058C
YGL151W	YML007W
YGL151W	YNL236W
YGL151W	YOL051W
YGL151W	YOL135C
YGL151W	YOR174W
YGL153W	YNL214W
YGL171W	YHR148W
YGL194C	YIL112W
YGL197W	YLR310C
YGL206C	YGR167W
YGL207W	YIL035C
YGL207W	YLR418C
YGL207W	YML069W
YGL207W	YOL145C
YGL207W	YOR061W
YGL207W	YOR123C
YGL213C	YPR189W
YGL223C	YGR120C
YGL223C	YML071C
YGL223C	YNL041C
YGL223C	YNL051W
YGL227W	YIL017C
YGL227W	YIL097W
YGL233W	YLR166C
YGL240W	YHR166C
YGL240W	YLR127C
YGL241W	YOL012C
YGR002C	YHR090C
YGR002C	YJL081C
YGR002C	YLR399C
YGR002C	YNL136W
YGR002C	YOR244W
YGR002C	YPL235W
YGR002C	YPR023C
YGR013W	YGR074W
YGR013W	YHR086W
YGR013W	YLR147C
YGR013W	YLR275W
YGR013W	YPR057W
YGR013W	YPR178W
YGR013W	YPR182W
YGR017W	YLR410W
YGR027C	YJR123W
YGR027C	YLR287C-A
YGR027C	YOL127W
YGR030C	YHR062C
YGR030C	YNL221C
YGR074W	YHR086W
YGR074W	YLR147C
YGR074W	YLR275W
YGR074W	YMR240C
YGR074W	YOR159C
YGR074W	YOR308C
YGR074W	YPL213W
YGR074W	YPR057W
YGR074W	YPR082C
YGR074W	YPR178W
YGR074W	YPR182W
YGR075C	YOR308C
YGR075C	YPR178W
YGR081C	YMR308C
YGR083C	YKR026C
YGR083C	YLR291C
YGR083C	YOR260W
YGR083C	YPL237W
YGR085C	YHL001W
YGR085C	YHL015W
YGR085C	YIL133C
YGR085C	YJL190C
YGR085C	YJR123W
YGR085C	YJR145C
YGR085C	YLL045C
YGR085C	YLR075W
YGR085C	YLR150W
YGR085C	YLR340W
YGR085C	YLR432W
YGR085C	YLR441C
YGR085C	YLR448W
YGR085C	YML073C
YGR085C	YMR142C
YGR085C	YMR194W
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL061W
YGR085C	YNL096C
YGR085C	YNL112W
YGR085C	YNL132W
YGR085C	YOL127W
YGR085C	YOR063W
YGR085C	YOR096W
YGR085C	YOR204W
YGR085C	YOR234C
YGR085C	YPL090C
YGR085C	YPL143W
YGR086C	YKL142W
YGR090W	YGR128C
YGR090W	YHR148W
YGR090W	YIL035C
YGR090W	YJL109C
YGR090W	YJR002W
YGR090W	YJR145C
YGR090W	YLR197W
YGR090W	YLR222C
YGR090W	YLR223C
YGR090W	YMR093W
YGR090W	YMR128W
YGR090W	YMR229C
YGR090W	YMR290C
YGR090W	YNL132W
YGR090W	YOR061W
YGR090W	YOR063W
YGR090W	YOR096W
YGR090W	YPL126W
YGR090W	YPR144C
YGR113W	YKL052C
YGR118W	YLR287C-A
YGR118W	YLR441C
YGR118W	YML073C
YGR118W	YMR194W
YGR118W	YOL127W
YGR119C	YJL041W
YGR120C	YML071C
YGR120C	YNL041C
YGR120C	YNL051W
YGR128C	YHR148W
YGR128C	YJL109C
YGR128C	YJR002W
YGR128C	YLR197W
YGR128C	YLR222C
YGR128C	YMR093W
YGR128C	YMR128W
YGR128C	YNL132W
YGR128C	YPL126W
YGR128C	YPR144C
YGR130C	YMR031C
YGR135W	YGR253C
YGR135W	YJL001W
YGR135W	YML092C
YGR135W	YOR157C
YGR135W	YOR362C
YGR135W	YPR103W
YGR156W	YKL059C
YGR156W	YKR002W
YGR156W	YLR448W
YGR156W	YNL222W
YGR156W	YNL317W
YGR156W	YOR179C
YGR156W	YPR107C
YGR158C	YGR195W
YGR158C	YHR069C
YGR158C	YNL189W
YGR158C	YOL021C
YGR158C	YOL142W
YGR158C	YOR001W
YGR158C	YOR076C
YGR158C	YPR189W
YGR165W	YHL004W
YGR165W	YIL070C
YGR165W	YKL155C
YGR165W	YMR158W
YGR165W	YMR188C
YGR165W	YOR158W
YGR165W	YPL013C
YGR180C	YJL026W
YGR180C	YOR230W
YGR195W	YHR069C
YGR195W	YNL189W
YGR195W	YOL021C
YGR195W	YOL142W
YGR195W	YOR001W
YGR195W	YOR076C
YGR200C	YHR187W
YGR200C	YMR312W
YGR218W	YHR020W
YGR218W	YKL145W
YGR218W	YLR180W
YGR220C	YJL063C
YGR220C	YKR006C
YGR220C	YLR312W-A
YGR220C	YLR439W
YGR232W	YHL030W
YGR232W	YHR027C
YGR232W	YHR200W
YGR232W	YIL075C
YGR232W	YKL145W
YGR232W	YOR117W
YGR232W	YOR261C
YGR233C	YNL138W
YGR233C	YOL001W
YGR233C	YPL031C
YGR238C	YHR158C
YGR245C	YHR197W
YGR245C	YKL009W
YGR245C	YLR106C
YGR245C	YNL002C
YGR245C	YNL182C
YGR245C	YNR053C
YGR245C	YOR063W
YGR245C	YPR016C
YGR250C	YIR001C
YGR253C	YJL001W
YGR253C	YML092C
YGR253C	YOR157C
YGR253C	YOR362C
YGR253C	YPR103W
YGR274C	YML015C
YGR274C	YML098W
YGR274C	YMR005W
YGR274C	YMR236W
YGR274C	YPL011C
YGR275W	YIL126W
YGR275W	YLR033W
YGR275W	YLR321C
YGR275W	YLR357W
YGR275W	YMR033W
YGR275W	YMR091C
YGR275W	YPR034W
YGR278W	YLL036C
YGR285C	YPR189W
YHL001W	YIL133C
YHL001W	YJL190C
YHL001W	YJR123W
YHL001W	YLL045C
YHL001W	YLR075W
YHL001W	YLR287C-A
YHL001W	YLR340W
YHL001W	YLR441C
YHL001W	YLR448W
YHL001W	YML073C
YHL001W	YMR142C
YHL001W	YMR194W
YHL001W	YMR242C
YHL001W	YOL127W
YHL001W	YOR063W
YHL001W	YOR096W
YHL001W	YPL090C
YHL004W	YKL155C
YHL004W	YMR158W
YHL004W	YMR188C
YHL004W	YOR158W
YHL004W	YOR204W
YHL004W	YPL013C
YHL015W	YJL190C
YHL015W	YJR123W
YHL015W	YLR340W
YHL015W	YML073C
YHL015W	YMR230W
YHL015W	YMR242C
YHL015W	YOR096W
YHL019C	YKL135C
YHL019C	YLR170C
YHL019C	YPR029C
YHL025W	YMR033W
YHL025W	YNR023W
YHL025W	YPL016W
YHL025W	YPR034W
YHL030W	YHR027C
YHL030W	YHR200W
YHL030W	YIL075C
YHL030W	YKL145W
YHL030W	YOR117W
YHL030W	YOR261C
YHR012W	YJL053W
YHR012W	YJL154C
YHR012W	YOR132W
YHR020W	YKL104C
YHR020W	YLR180W
YHR023W	YOR326W
YHR023W	YPR188C
YHR027C	YHR200W
YHR027C	YIL075C
YHR027C	YKL145W
YHR027C	YMR191W
YHR027C	YOR117W
YHR027C	YOR261C
YHR029C	YLR287C-A
YHR041C	YHR058C
YHR041C	YML007W
YHR041C	YNL236W
YHR041C	YOL051W
YHR041C	YOL135C
YHR041C	YOR174W
YHR058C	YML007W
YHR058C	YNL236W
YHR058C	YOL051W
YHR058C	YOL135C
YHR058C	YOR174W
YHR062C	YNL221C
YHR062C	YNL282W
YHR069C	YNL189W
YHR069C	YNR024W
YHR069C	YOL021C
YHR069C	YOL142W
YHR069C	YOR001W
YHR069C	YOR076C
YHR084W	YPL049C
YHR085W	YHR197W
YHR085W	YKL009W
YHR085W	YLR106C
YHR085W	YNL182C
YHR085W	YNR053C
YHR086W	YLR147C
YHR086W	YLR275W
YHR088W	YHR197W
YHR088W	YKL009W
YHR088W	YKL172W
YHR088W	YLL008W
YHR088W	YLL034C
YHR088W	YLL045C
YHR088W	YMR049C
YHR088W	YMR290C
YHR088W	YNL002C
YHR088W	YNL061W
YHR088W	YOL077C
YHR088W	YOL127W
YHR088W	YOR063W
YHR088W	YOR272W
YHR088W	YPL043W
YHR088W	YPL211W
YHR088W	YPR016C
YHR090C	YJL081C
YHR090C	YNL136W
YHR090C	YOR244W
YHR090C	YPR023C
YHR099W	YJL081C
YHR099W	YMR236W
YHR099W	YOR244W
YHR099W	YPL082C
YHR099W	YPR023C
YHR107C	YJR076C
YHR107C	YLR314C
YHR118C	YLL004W
YHR118C	YPR162C
YHR122W	YNL240C
YHR131C	YOR061W
YHR143W-A	YOR210W
YHR143W-A	YOR224C
YHR143W-A	YOR340C
YHR143W-A	YPR187W
YHR148W	YJL069C
YHR148W	YJL109C
YHR148W	YJR002W
YHR148W	YJR145C
YHR148W	YKR060W
YHR148W	YLR197W
YHR148W	YLR222C
YHR148W	YMR093W
YHR148W	YMR128W
YHR148W	YNL075W
YHR148W	YNL132W
YHR148W	YOR096W
YHR148W	YOR145C
YHR148W	YPL126W
YHR148W	YPR137W
YHR148W	YPR144C
YHR166C	YLR127C
YHR166C	YOR249C
YHR167W	YNL004W
YHR179W	YPL171C
YHR191C	YMR078C
YHR193C	YNL112W
YHR197W	YKL009W
YHR197W	YLL008W
YHR197W	YLL034C
YHR197W	YLR106C
YHR197W	YMR049C
YHR197W	YMR290C
YHR197W	YNL002C
YHR197W	YNL061W
YHR197W	YNL182C
YHR197W	YNR053C
YHR197W	YOL077C
YHR197W	YOL127W
YHR197W	YOR063W
YHR197W	YOR272W
YHR197W	YPL211W
YHR197W	YPR016C
YHR200W	YIL075C
YHR200W	YKL145W
YHR200W	YMR191W
YHR200W	YOR117W
YHR200W	YOR261C
YHR216W	YLR432W
YHR216W	YMR142C
YHR216W	YOR250C
YIL017C	YIL097W
YIL021W	YJL140W
YIL021W	YML010W
YIL021W	YOR151C
YIL021W	YOR210W
YIL021W	YOR224C
YIL021W	YPL129W
YIL021W	YPR187W
YIL022W	YJR045C
YIL033C	YPL203W
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YML069W
YIL035C	YMR172W
YIL035C	YOL145C
YIL035C	YOR061W
YIL035C	YOR123C
YIL062C	YJR065C
YIL062C	YLR370C
YIL062C	YNR035C
YIL071C	YOL117W
YIL075C	YKL145W
YIL075C	YLR180W
YIL075C	YMR191W
YIL075C	YOR117W
YIL075C	YOR261C
YIL076W	YPL010W
YIL126W	YLR033W
YIL126W	YLR321C
YIL126W	YLR357W
YIL126W	YMR033W
YIL126W	YMR091C
YIL126W	YOR304W
YIL126W	YPL082C
YIL126W	YPR034W
YIL133C	YJL190C
YIL133C	YJR123W
YIL133C	YJR145C
YIL133C	YLL045C
YIL133C	YLR075W
YIL133C	YLR197W
YIL133C	YLR340W
YIL133C	YLR441C
YIL133C	YLR448W
YIL133C	YML026C
YIL133C	YML073C
YIL133C	YMR142C
YIL133C	YMR194W
YIL133C	YMR242C
YIL133C	YMR290C
YIL133C	YNL096C
YIL133C	YNL132W
YIL133C	YOL077C
YIL133C	YOL127W
YIL133C	YOR063W
YIL133C	YOR096W
YIL133C	YOR204W
YIL133C	YPL143W
YIL142W	YJL111W
YIL142W	YNL212W
YIL142W	YOR281C
YIL144W	YMR117C
YIL153W	YNL201C
YIR003W	YKL007W
YIR008C	YNL102W
YIR010W	YJR112W
YIR025W	YOR249C
YJL001W	YML092C
YJL001W	YOR157C
YJL001W	YOR362C
YJL001W	YPR103W
YJL006C	YML112W
YJL011C	YKR025W
YJL011C	YNL113W
YJL011C	YNL151C
YJL011C	YNR003C
YJL011C	YOR116C
YJL011C	YOR224C
YJL011C	YPR187W
YJL011C	YPR190C
YJL026W	YOR230W
YJL031C	YPR176C
YJL033W	YMR290C
YJL041W	YJL061W
YJL041W	YMR047C
YJL050W	YPL190C
YJL053W	YJL154C
YJL063C	YKR006C
YJL063C	YLR312W-A
YJL063C	YLR439W
YJL063C	YOR150W
YJL065C	YOR304W
YJL069C	YJL109C
YJL069C	YLR222C
YJL069C	YMR093W
YJL081C	YLR052W
YJL081C	YLR399C
YJL081C	YNL059C
YJL081C	YNL136W
YJL081C	YOR141C
YJL081C	YOR244W
YJL081C	YPL129W
YJL081C	YPL235W
YJL081C	YPR023C
YJL099W	YLR330W
YJL099W	YOR299W
YJL109C	YJR002W
YJL109C	YLR197W
YJL109C	YLR222C
YJL109C	YMR093W
YJL109C	YMR128W
YJL109C	YNL132W
YJL109C	YPL126W
YJL109C	YPR137W
YJL109C	YPR144C
YJL111W	YOR281C
YJL124C	YLR147C
YJL124C	YLR275W
YJL124C	YNL147W
YJL124C	YOR308C
YJL124C	YPR082C
YJL124C	YPR178W
YJL125C	YNL062C
YJL138C	YMR186W
YJL138C	YOL139C
YJL140W	YML010W
YJL140W	YOR151C
YJL140W	YOR210W
YJL140W	YOR224C
YJL140W	YPL129W
YJL140W	YPR187W
YJL154C	YOR132W
YJL173C	YLR347C
YJL173C	YML032C
YJL183W	YJR075W
YJL183W	YPL050C
YJL190C	YJR002W
YJL190C	YJR123W
YJL190C	YJR145C
YJL190C	YLL045C
YJL190C	YLR075W
YJL190C	YLR150W
YJL190C	YLR175W
YJL190C	YLR197W
YJL190C	YLR340W
YJL190C	YLR441C
YJL190C	YLR448W
YJL190C	YML024W
YJL190C	YML073C
YJL190C	YMR194W
YJL190C	YMR230W
YJL190C	YMR242C
YJL190C	YNL096C
YJL190C	YOL127W
YJL190C	YOL139C
YJL190C	YOR063W
YJL190C	YOR096W
YJL190C	YOR204W
YJL190C	YPL081W
YJR002W	YJR123W
YJR002W	YJR145C
YJR002W	YKR060W
YJR002W	YLR197W
YJR002W	YLR222C
YJR002W	YMR093W
YJR002W	YMR128W
YJR002W	YNL075W
YJR002W	YNL132W
YJR002W	YOR078W
YJR002W	YOR096W
YJR002W	YOR145C
YJR002W	YOR310C
YJR002W	YPL126W
YJR002W	YPR137W
YJR002W	YPR144C
YJR005W	YOL062C
YJR041C	YKL014C
YJR041C	YOL144W
YJR042W	YKL057C
YJR042W	YPL169C
YJR065C	YLR370C
YJR065C	YNR035C
YJR067C	YNL260C
YJR074W	YOR185C
YJR075W	YPL050C
YJR076C	YJR092W
YJR076C	YLR314C
YJR109C	YOR303W
YJR123W	YJR145C
YJR123W	YLL045C
YJR123W	YLR075W
YJR123W	YLR197W
YJR123W	YLR287C-A
YJR123W	YLR340W
YJR123W	YLR441C
YJR123W	YLR448W
YJR123W	YML073C
YJR123W	YMR093W
YJR123W	YMR142C
YJR123W	YMR194W
YJR123W	YMR230W
YJR123W	YMR242C
YJR123W	YNL096C
YJR123W	YNL132W
YJR123W	YOL127W
YJR123W	YOR063W
YJR123W	YOR096W
YJR123W	YOR204W
YJR123W	YPL090C
YJR123W	YPR189W
YJR135C	YLR315W
YJR135C	YLR381W
YJR135C	YPL018W
YJR135C	YPR046W
YJR140C	YOR038C
YJR145C	YLL045C
YJR145C	YLR150W
YJR145C	YLR175W
YJR145C	YLR197W
YJR145C	YLR441C
YJR145C	YML073C
YJR145C	YMR093W
YJR145C	YMR128W
YJR145C	YMR229C
YJR145C	YMR242C
YJR145C	YMR290C
YJR145C	YNL132W
YJR145C	YNL308C
