YAL001C	YBR123C
YGL151W	YHR041C
YGL151W	YLR071C
YGL151W	YML007W
YGL151W	YNL025C
YGL151W	YNL236W
YGL151W	YNR010W
YGL151W	YOL135C
YGL151W	YPR070W
YGL151W	YPR168W
YGL172W	YGR119C
YGL172W	YJL041W
YGL173C	YJL124C
YGL173C	YJR145C
YGL173C	YLR175W
YGL173C	YML056C
YGL173C	YMR290C
YGL173C	YOL139C
YGL195W	YKL029C
YGL195W	YKL104C
YGL200C	YML012W
YGL200C	YOR016C
YGL206C	YGR167W
YGL233W	YJL085W
YGL240W	YKL022C
YGR005C	YGR063C
YGR005C	YIL021W
YGR005C	YOL005C
YGR005C	YOR210W
YGR005C	YPR187W
YGR017W	YLR410W
YGR056W	YIL126W
YGR056W	YKR008W
YGR056W	YLR321C
YGR056W	YLR357W
YGR056W	YML127W
YGR056W	YMR033W
YGR056W	YMR091C
YGR056W	YPR034W
YGR063C	YIL021W
YGR063C	YOL005C
YGR063C	YPR187W
YGR081C	YMR308C
YGR081C	YPL012W
YGR083C	YOR260W
YGR083C	YPL237W
YGR090W	YGR128C
YGR090W	YHR148W
YGR090W	YIL035C
YGR090W	YJR145C
YGR090W	YLR186W
YGR090W	YLR197W
YGR090W	YLR223C
YGR090W	YLR409C
YGR090W	YMR093W
YGR090W	YMR229C
YGR090W	YMR290C
YGR090W	YOR039W
YGR090W	YOR063W
YGR090W	YPL012W
YGR090W	YPL126W
YGR090W	YPL217C
YGR091W	YJL124C
YGR091W	YLR275W
YGR091W	YML049C
YGR091W	YMR240C
YGR091W	YOR308C
YGR091W	YPR082C
YGR103W	YGR245C
YGR103W	YHR052W
YGR103W	YKL009W
YGR103W	YLR106C
YGR103W	YMR290C
YGR103W	YNL002C
YGR103W	YOL077C
YGR103W	YOL127W
YGR103W	YOR063W
YGR103W	YOR272W
YGR103W	YPL093W
YGR103W	YPR016C
YGR113W	YKL052C
YGR119C	YJL041W
YGR120C	YML071C
YGR120C	YNL041C
YGR120C	YNL051W
YGR124W	YPR145W
YGR128C	YHR148W
YGR128C	YLL011W
YGR128C	YLR186W
YGR128C	YLR197W
YGR128C	YMR093W
YGR128C	YPL012W
YGR128C	YPL126W
YGR128C	YPL217C
YGR130C	YMR031C
YGR132C	YGR231C
YGR132C	YJL183W
YGR134W	YJR011C
YGR135W	YOL038W
YGR135W	YOR157C
YGR156W	YHL033C
YGR156W	YJR093C
YGR156W	YKL018W
YGR156W	YKL059C
YGR156W	YKR002W
YGR156W	YLR277C
YGR156W	YMR061W
YGR156W	YNL222W
YGR156W	YPR107C
YGR158C	YGR195W
YGR158C	YHR069C
YGR158C	YHR081W
YGR158C	YNL189W
YGR158C	YNL232W
YGR158C	YOL021C
YGR158C	YOL142W
YGR158C	YOR001W
YGR166W	YKR068C
YGR166W	YMR218C
YGR179C	YLR381W
YGR180C	YJL026W
YGR180C	YOR230W
YGR195W	YHR069C
YGR195W	YHR081W
YGR195W	YNL189W
YGR195W	YNL232W
YGR195W	YOL021C
YGR195W	YOL142W
YGR195W	YOR001W
YGR215W	YJR101W
YGR215W	YKL155C
YGR215W	YMR158W
YGR215W	YMR188C
YGR215W	YNR037C
YGR220C	YKR006C
YGR220C	YKR085C
YGR220C	YLR439W
YGR220C	YMR193W
YGR231C	YJL183W
YGR231C	YLR342W
YGR232W	YHL030W
YGR232W	YHR027C
YGR232W	YIL075C
YGR232W	YKL145W
YGR232W	YOR117W
YGR232W	YOR261C
YGR245C	YKL009W
YGR245C	YLR106C
YGR245C	YNL002C
YGR245C	YOR063W
YGR245C	YPL093W
YGR245C	YPR016C
YGR274C	YML015C
YGR274C	YMR005W
YGR274C	YMR227C
YGR278W	YML049C
YGR278W	YMR213W
YGR278W	YPL151C
YHL015W	YKL180W
YHL015W	YML073C
YHL019C	YKL135C
YHL019C	YPR029C
YHL030W	YHR027C
YHL030W	YIL075C
YHL030W	YKL145W
YHL030W	YOL038W
YHL030W	YOR117W
YHL030W	YOR261C
YHL033C	YIL133C
YHL033C	YJL177W
YHL033C	YJR145C
YHL033C	YKL180W
YHL033C	YKR002W
YHL033C	YLR075W
YHL033C	YML073C
YHL033C	YMR142C
YHL033C	YNL069C
YHL033C	YOL127W
YHL033C	YOR063W
YHL033C	YPL090C
YHL033C	YPL198W
YHR010W	YHR052W
YHR010W	YJR145C
YHR010W	YKL180W
YHR010W	YLR367W
YHR010W	YMR290C
YHR010W	YNL069C
YHR010W	YOL127W
YHR010W	YOR063W
YHR010W	YPL093W
YHR010W	YPL198W
YHR013C	YOR253W
YHR027C	YIL075C
YHR027C	YKL145W
YHR027C	YOR117W
YHR027C	YOR261C
YHR029C	YLR287C-A
YHR034C	YPL235W
YHR041C	YLR071C
YHR041C	YML007W
YHR041C	YNL236W
YHR041C	YNR010W
YHR041C	YOL135C
YHR041C	YPR070W
YHR041C	YPR168W
YHR052W	YKL009W
YHR052W	YKL172W
YHR052W	YLL034C
YHR052W	YLR106C
YHR052W	YMR229C
YHR052W	YMR290C
YHR052W	YNL002C
YHR052W	YOL041C
YHR052W	YOL077C
YHR052W	YOL127W
YHR052W	YOR063W
YHR052W	YOR272W
YHR052W	YPL012W
YHR052W	YPL093W
YHR052W	YPR016C
YHR064C	YNL209W
YHR069C	YHR081W
YHR069C	YNL189W
YHR069C	YNL232W
YHR069C	YOL021C
YHR069C	YOL142W
YHR069C	YOR001W
YHR081W	YNL232W
YHR081W	YOL021C
YHR081W	YOL142W
YHR081W	YOR001W
YHR085W	YKL009W
YHR085W	YLR106C
YHR085W	YPL093W
YHR086W	YLR275W
YHR086W	YLR298C
YHR086W	YMR125W
YHR089C	YLR175W
YHR090C	YJL081C
YHR090C	YNL107W
YHR102W	YOR353C
YHR147C	YLR439W
YHR147C	YMR193W
YHR148W	YJR145C
YHR148W	YKR060W
YHR148W	YLL011W
YHR148W	YLR186W
YHR148W	YLR197W
YHR148W	YLR409C
YHR148W	YMR093W
YHR148W	YPL126W
YHR148W	YPL217C
YHR148W	YPR137W
YHR167W	YML062C
YHR167W	YNL253W
YHR179W	YPL171C
YHR193C	YPL037C
YHR216W	YML056C
YHR216W	YMR142C
YIL017C	YMR135C
YIL021W	YOL005C
YIL021W	YOR210W
YIL021W	YPR187W
YIL035C	YIL084C
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YOL145C
YIL035C	YOR039W
YIL035C	YOR123C
YIL062C	YKL013C
YIL062C	YNR035C
YIL075C	YKL145W
YIL075C	YOR117W
YIL075C	YOR261C
YIL084C	YMR075W
YIL084C	YMR263W
YIL084C	YNL097C
YIL084C	YNL330C
YIL084C	YOL004W
YIL084C	YPL139C
YIL084C	YPL181W
YIL103W	YKL191W
YIL103W	YOR133W
YIL109C	YPR181C
YIL115C	YJL041W
YIL115C	YJL061W
YIL126W	YKR001C
YIL126W	YKR008W
YIL126W	YLR321C
YIL126W	YLR357W
YIL126W	YML127W
YIL126W	YMR033W
YIL126W	YMR091C
YIL126W	YPL082C
YIL126W	YPR034W
YIL133C	YJL177W
YIL133C	YJR145C
YIL133C	YKL180W
YIL133C	YLR075W
YIL133C	YLR197W
YIL133C	YML073C
YIL133C	YMR142C
YIL133C	YMR290C
YIL133C	YNL069C
YIL133C	YNL096C
YIL133C	YNL301C
YIL133C	YOL041C
YIL133C	YOL077C
YIL133C	YOL120C
YIL133C	YOL127W
YIL133C	YOR063W
YIL133C	YPL143W
YIL133C	YPL198W
YIL142W	YNL212W
YIL142W	YOR281C
YIL144W	YOL069W
YIR006C	YNL084C
YIR008C	YNL102W
YIR009W	YML049C
YIR009W	YMR240C
YJL006C	YKL139W
YJL006C	YML112W
YJL011C	YKR025W
YJL011C	YNR003C
YJL011C	YOR207C
YJL011C	YPR110C
YJL011C	YPR187W
YJL011C	YPR190C
YJL026W	YOR230W
YJL033W	YMR290C
YJL041W	YJL061W
YJL041W	YMR047C
YJL052W	YJR009C
YJL053W	YJL154C
YJL053W	YOR069W
YJL066C	YMR203W
YJL081C	YLR052W
YJL081C	YLR085C
YJL081C	YLR399C
YJL081C	YNL107W
YJL081C	YNL215W
YJL081C	YPL235W
YJL124C	YLR275W
YJL124C	YLR438C-A
YJL124C	YOR308C
YJL124C	YPR082C
YJL138C	YOL139C
YJL154C	YOR069W
YJL154C	YOR132W
YJL176C	YMR033W
YJL176C	YPR034W
YJL177W	YKL180W
YJL177W	YLR075W
YJL177W	YLR150W
YJL177W	YLR287C-A
YJL177W	YML073C
YJL177W	YMR142C
YJL177W	YNL069C
YJL177W	YNL096C
YJL177W	YNL301C
YJL177W	YOL127W
YJL177W	YOR063W
YJL177W	YPL090C
YJL177W	YPL198W
YJL183W	YJR075W
YJL184W	YKR038C
YJR005W	YOL062C
YJR041C	YKL014C
YJR042W	YKL057C
YJR042W	YLR208W
YJR045C	YLR203C
YJR050W	YMR213W
YJR050W	YPL151C
YJR050W	YPR101W
YJR063W	YOR210W
YJR063W	YOR340C
YJR063W	YPR110C
YJR063W	YPR187W
YJR067C	YNL260C
YJR068W	YNL290W
YJR068W	YOR217W
YJR084W	YPR082C
YJR093C	YKL018W
YJR093C	YKL059C
YJR093C	YKR002W
YJR093C	YLR277C
YJR093C	YMR061W
YJR093C	YNL222W
YJR093C	YPR107C
YJR101W	YKL155C
YJR101W	YMR158W
YJR101W	YMR188C
YJR101W	YNR037C
YJR101W	YPL013C
YJR104C	YMR038C
YJR145C	YLR150W
YJR145C	YLR175W
YJR145C	YLR186W
YJR145C	YLR197W
YJR145C	YLR367W
YJR145C	YML056C
YJR145C	YML073C
YJR145C	YMR093W
YJR145C	YMR229C
YJR145C	YMR290C
YJR145C	YNL069C
YJR145C	YOL120C
YJR145C	YOL127W
YJR145C	YOR063W
YJR145C	YPL012W
YJR145C	YPL090C
YJR145C	YPL198W
YJR145C	YPL217C
YKL009W	YLR406C
YKL009W	YMR290C
YKL009W	YNL002C
YKL009W	YOL077C
YKL009W	YOR063W
YKL009W	YOR272W
YKL009W	YPL093W
YKL009W	YPL198W
YKL009W	YPR016C
YKL013C	YNR035C
YKL014C	YMR290C
YKL018W	YKL059C
YKL018W	YKR002W
YKL018W	YLR277C
YKL018W	YMR061W
YKL018W	YNL222W
YKL018W	YPL138C
YKL018W	YPR107C
YKL022C	YLR102C
YKL022C	YOR249C
YKL028W	YKR062W
YKL029C	YKL104C
YKL029C	YLR106C
YKL029C	YMR012W
YKL052C	YKR083C
YKL057C	YLR208W
YKL058W	YOR194C
YKL059C	YKR002W
YKL059C	YLR277C
YKL059C	YNL222W
YKL059C	YPR107C
YKL080W	YOR332W
YKL088W	YKR072C
YKL088W	YOR039W
YKL088W	YOR054C
YKL122C	YML105C
YKL122C	YPR088C
YKL135C	YPL259C
YKL135C	YPR029C
YKL139W	YML112W
YKL145W	YOR117W
YKL145W	YOR261C
YKL155C	YMR158W
YKL155C	YMR188C
YKL155C	YNR037C
YKL155C	YPL013C
YKL172W	YLR196W
YKL172W	YMR290C
YKL172W	YNL002C
YKL172W	YOL077C
YKL172W	YOL127W
YKL172W	YOR063W
YKL172W	YOR272W
YKL172W	YPL093W
YKL180W	YLR075W
YKL180W	YLR287C-A
YKL180W	YLR406C
YKL180W	YML073C
YKL180W	YMR142C
YKL180W	YNL069C
YKL180W	YNL096C
YKL180W	YNL301C
YKL180W	YOL127W
YKL180W	YOR063W
YKL180W	YPL143W
YKL180W	YPL198W
YKL191W	YOR133W
YKL196C	YLR440C
YKL196C	YOR036W
YKL214C	YMR125W
YKR001C	YLR357W
YKR001C	YMR033W
YKR001C	YMR091C
YKR001C	YPL082C
YKR002W	YLR277C
YKR002W	YMR061W
YKR002W	YNL222W
YKR002W	YPR107C
YKR006C	YKR085C
YKR006C	YLR439W
YKR006C	YMR024W
YKR006C	YMR193W
YKR008W	YLR321C
YKR008W	YLR357W
YKR008W	YML127W
YKR008W	YMR033W
YKR008W	YMR091C
YKR008W	YPR034W
YKR025W	YNR003C
YKR025W	YOR207C
YKR025W	YOR210W
YKR025W	YPR110C
YKR025W	YPR187W
YKR025W	YPR190C
YKR027W	YMR237W
YKR060W	YLL011W
YKR060W	YLR186W
YKR060W	YLR197W
YKR060W	YLR409C
YKR060W	YMR093W
YKR060W	YPL126W
YKR068C	YMR218C
YKR085C	YLR439W
YKR085C	YMR024W
YKR085C	YMR193W
YLL002W	YNL246W
YLL011W	YLR186W
YLL011W	YLR197W
YLL011W	YLR409C
YLL011W	YMR093W
YLL011W	YPL126W
YLL011W	YPL217C
YLL011W	YPR137W
YLL022C	YNL030W
YLL022C	YOL054W
YLL034C	YMR290C
YLL034C	YNL002C
YLL034C	YOL077C
YLL034C	YOR063W
YLL034C	YOR272W
YLL034C	YPL093W
YLR028C	YMR120C
YLR052W	YNL215W
YLR052W	YPL235W
YLR071C	YML007W
YLR071C	YNL236W
YLR071C	YNR010W
YLR071C	YOL135C
YLR071C	YPR070W
YLR071C	YPR168W
YLR075W	YLR150W
YLR075W	YLR287C-A
YLR075W	YML073C
YLR075W	YMR142C
YLR075W	YNL069C
YLR075W	YNL096C
YLR075W	YNL301C
YLR075W	YOL127W
YLR075W	YOR063W
YLR075W	YPL090C
YLR075W	YPL198W
YLR085C	YNL107W
YLR085C	YPL235W
YLR102C	YOR249C
YLR106C	YMR012W
YLR106C	YNL002C
YLR106C	YPL093W
YLR146C	YPR069C
YLR150W	YML073C
YLR150W	YNL069C
YLR150W	YOL127W
YLR150W	YOR063W
YLR150W	YPL198W
YLR175W	YLR197W
YLR175W	YMR229C
YLR175W	YMR290C
YLR175W	YOR063W
YLR175W	YPL012W
YLR186W	YLR197W
YLR186W	YLR409C
YLR186W	YMR093W
YLR186W	YPL012W
YLR186W	YPL126W
YLR186W	YPL217C
YLR186W	YPR137W
YLR192C	YMR146C
YLR192C	YMR309C
YLR192C	YPR041W
YLR196W	YOL041C
YLR196W	YOL077C
YLR197W	YLR409C
YLR197W	YMR093W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YPL012W
YLR197W	YPL126W
YLR197W	YPL217C
YLR197W	YPR137W
YLR208W	YPL085W
YLR208W	YPR181C
YLR264W	YNL096C
YLR275W	YLR298C
YLR275W	YML049C
YLR275W	YMR125W
YLR275W	YMR240C
YLR275W	YOR159C
YLR275W	YOR308C
YLR275W	YPR057W
YLR275W	YPR082C
YLR277C	YMR061W
YLR277C	YNL222W
YLR277C	YPR107C
YLR287C-A	YML073C
YLR287C-A	YNL069C
YLR287C-A	YNL096C
YLR287C-A	YOL127W
YLR287C-A	YOR063W
YLR298C	YMR125W
YLR321C	YLR357W
YLR321C	YML127W
YLR321C	YMR033W
YLR321C	YMR091C
YLR321C	YPR034W
YLR325C	YOL127W
YLR325C	YOR063W
YLR325C	YPL093W
YLR357W	YML127W
YLR357W	YMR033W
YLR357W	YMR091C
YLR357W	YPL082C
YLR357W	YPR034W
YLR360W	YPL120W
YLR367W	YOL139C
YLR367W	YOR056C
YLR385C	YLR399C
YLR385C	YNL107W
YLR399C	YNL107W
YLR399C	YPL235W
YLR406C	YOL127W
YLR406C	YOR063W
YLR409C	YMR093W
YLR409C	YPL126W
YLR409C	YPL217C
YLR409C	YPR137W
YLR418C	YOL145C
YLR418C	YOR039W
YLR418C	YOR123C
YLR430W	YNL251C
YLR436C	YMR304W
YLR439W	YMR024W
YLR439W	YMR193W
YLR447C	YOR270C
YML007W	YNL236W
YML007W	YNR010W
YML007W	YOL135C
YML007W	YPR070W
YML007W	YPR168W
YML015C	YMR005W
YML015C	YMR227C
YML049C	YMR125W
YML049C	YMR213W
YML049C	YMR240C
YML049C	YOR159C
YML049C	YOR308C
YML049C	YOR319W
YML049C	YPL151C
YML049C	YPR082C
YML049C	YPR101W
YML056C	YOL139C
YML056C	YOR063W
YML056C	YPL198W
YML062C	YNL253W
YML071C	YNL041C
YML071C	YNL051W
YML073C	YMR142C
YML073C	YMR290C
YML073C	YNL002C
YML073C	YNL069C
YML073C	YNL096C
YML073C	YNL301C
YML073C	YOL041C
YML073C	YOL120C
YML073C	YOL127W
YML073C	YOR063W
YML073C	YPL090C
YML073C	YPL093W
YML073C	YPL143W
YML073C	YPL198W
YML105C	YPR088C
YML124C	YMR012W
YML127W	YMR033W
YML127W	YMR091C
YML127W	YPR034W
YMR005W	YMR227C
YMR024W	YMR193W
YMR033W	YMR091C
YMR033W	YPR034W
YMR075W	YMR263W
YMR075W	YNL097C
YMR075W	YNL330C
YMR075W	YOL004W
YMR075W	YPL139C
YMR091C	YPL082C
YMR091C	YPR034W
YMR093W	YPL012W
YMR093W	YPL126W
YMR093W	YPL217C
YMR093W	YPR137W
YMR125W	YMR240C
YMR125W	YNL189W
YMR125W	YNL251C
YMR125W	YOL139C
YMR125W	YPL151C
YMR142C	YNL069C
YMR142C	YNL301C
YMR142C	YOL127W
YMR142C	YOR063W
YMR142C	YPL090C
YMR142C	YPL143W
YMR142C	YPL198W
YMR146C	YMR309C
YMR146C	YPR041W
YMR158W	YMR188C
YMR158W	YPL013C
YMR188C	YNR037C
YMR213W	YPL151C
YMR213W	YPR101W
YMR223W	YOL148C
YMR223W	YPL047W
YMR223W	YPL254W
YMR227C	YPL254W
YMR229C	YMR290C
YMR229C	YOL041C
YMR229C	YOL077C
YMR229C	YOR272W
YMR229C	YPL012W
YMR229C	YPL126W
YMR240C	YOR308C
YMR240C	YOR319W
YMR240C	YPL151C
YMR240C	YPR082C
YMR263W	YNL097C
YMR263W	YNL330C
YMR263W	YOL004W
YMR263W	YPL139C
YMR263W	YPL181W
YMR290C	YNL002C
YMR290C	YNL069C
YMR290C	YOL041C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YOR063W
YMR290C	YOR272W
YMR290C	YPL012W
YMR290C	YPL093W
YMR290C	YPL198W
YMR290C	YPR016C
YMR308C	YNL189W
YMR308C	YPL020C
YMR309C	YPR041W
YNL002C	YOL041C
YNL002C	YOL077C
YNL002C	YOL127W
YNL002C	YOR063W
YNL002C	YOR272W
YNL002C	YPL093W
YNL002C	YPR016C
YNL025C	YNL236W
YNL030W	YOL054W
YNL041C	YNL051W
YNL069C	YNL096C
YNL069C	YNL301C
YNL069C	YOL120C
YNL069C	YOL127W
YNL069C	YOR063W
YNL069C	YPL090C
YNL069C	YPL143W
YNL069C	YPL198W
YNL096C	YNL301C
YNL096C	YOL127W
YNL096C	YOR063W
YNL096C	YPL090C
YNL096C	YPR067W
YNL097C	YNL330C
YNL097C	YOL004W
YNL097C	YPL139C
YNL097C	YPL181W
YNL107W	YPL235W
YNL189W	YNL232W
YNL189W	YOL021C
YNL189W	YOL142W
YNL189W	YOR001W
YNL189W	YOR098C
YNL189W	YPL020C
YNL215W	YPL235W
YNL222W	YPR107C
YNL232W	YOL021C
YNL232W	YOL142W
YNL232W	YOR001W
YNL236W	YNR010W
YNL236W	YOL135C
YNL236W	YPR070W
YNL236W	YPR168W
YNL262W	YPR175W
YNL290W	YOR217W
YNL301C	YOL120C
YNL301C	YOL127W
YNL301C	YOR063W
YNL301C	YPL090C
YNL330C	YOL004W
YNL330C	YPL139C
YNL330C	YPL181W
YNR003C	YOR207C
YNR003C	YOR210W
YNR003C	YPR110C
YNR003C	YPR187W
YNR003C	YPR190C
YNR010W	YOL135C
YNR010W	YPR070W
YNR010W	YPR168W
YOL004W	YPL139C
YOL004W	YPL181W
YOL005C	YOR210W
YOL005C	YPR187W
YOL021C	YOL142W
YOL021C	YOR001W
YOL038W	YOR157C
YOL041C	YOL077C
YOL041C	YOL127W
YOL041C	YOR063W
YOL041C	YOR272W
YOL041C	YPL012W
YOL041C	YPL198W
YOL077C	YOL127W
YOL077C	YOR063W
YOL077C	YOR272W
YOL077C	YPL012W
YOL077C	YPL093W
YOL077C	YPL198W
YOL120C	YOL127W
YOL120C	YOR063W
YOL120C	YPL143W
YOL120C	YPL198W
YOL127W	YOR063W
YOL127W	YPL090C
YOL127W	YPL093W
YOL127W	YPL143W
YOL127W	YPL198W
YOL127W	YPR016C
YOL127W	YPR067W
YOL135C	YPR070W
YOL135C	YPR168W
YOL139C	YOR276W
YOL142W	YOR001W
YOL145C	YOR039W
YOL145C	YOR123C
YOL148C	YPL047W
YOL148C	YPL254W
YOR063W	YOR272W
YOR063W	YPL012W
YOR063W	YPL090C
YOR063W	YPL093W
YOR063W	YPL143W
YOR063W	YPL198W
YOR063W	YPR016C
YOR069W	YOR132W
YOR117W	YOR261C
YOR207C	YOR210W
YOR207C	YPR110C
YOR207C	YPR187W
YOR207C	YPR190C
YOR210W	YOR340C
YOR210W	YPR110C
YOR210W	YPR187W
YOR210W	YPR190C
YOR260W	YPL237W
YOR272W	YPL093W
YOR272W	YPL198W
YOR308C	YPR082C
YOR340C	YPR110C
YOR340C	YPR187W
YPL012W	YPL126W
YPL012W	YPL217C
YPL085W	YPR181C
YPL090C	YPL198W
YPL093W	YPL198W
YPL093W	YPR016C
YPL126W	YPL217C
YPL126W	YPR137W
YPL139C	YPL181W
YPL151C	YPR101W
YPL217C	YPR137W
YPL259C	YPR029C
YPR070W	YPR168W
YPR082C	YPR101W
YPR110C	YPR187W
YPR110C	YPR190C
YPR187W	YPR190C
