YAL001C	YDR362C
YLR186W	YPL012W
YLR192C	YMR146C
YLR192C	YOR361C
YLR192C	YPR041W
YLR196W	YOL077C
YLR196W	YPL131W
YLR197W	YLR448W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL132W
YLR197W	YPL012W
YLR249W	YOL086C
YLR249W	YPL131W
YLR287C	YLR340W
YLR287C-A	YLR441C
YLR287C-A	YLR448W
YLR312W-A	YMR193W
YLR312W-A	YNL252C
YLR325C	YNR053C
YLR340W	YLR441C
YLR340W	YLR448W
YLR340W	YNL132W
YLR340W	YPL090C
YLR340W	YPL220W
YLR398C	YPR189W
YLR406C	YLR441C
YLR424W	YPL213W
YLR430W	YPL190C
YLR432W	YML056C
YLR432W	YMR290C
YLR432W	YPL131W
YLR440C	YNL258C
YLR441C	YLR448W
YLR441C	YPL090C
YLR441C	YPL220W
YLR448W	YMR142C
YLR448W	YMR290C
YLR448W	YNL132W
YLR448W	YPL090C
YLR448W	YPL131W
YLR448W	YPL220W
YLR449W	YML074C
YLR449W	YMR049C
YLR449W	YMR290C
YLR449W	YOL077C
YLR449W	YPL131W
YLR449W	YPL146C
YLR449W	YPR169W
YML009C	YMR193W
YML009C	YNL252C
YML069W	YOL145C
YML069W	YOR039W
YML071C	YNL041C
YML102W	YPR018W
YML105C	YPR088C
YML109W	YMR273C
YML124C	YMR012W
YML127W	YMR033W
YML127W	YMR091C
YMR005W	YMR236W
YMR012W	YOR151C
YMR033W	YMR091C
YMR033W	YNR023W
YMR033W	YOR290C
YMR048W	YNL273W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YNL002C
YMR049C	YOL077C
YMR049C	YOR272W
YMR083W	YOL086C
YMR142C	YOR204W
YMR142C	YPL090C
YMR146C	YOR204W
YMR146C	YOR361C
YMR146C	YPR041W
YMR158W	YMR188C
YMR158W	YNL137C
YMR158W	YOR158W
YMR158W	YPL118W
YMR167W	YNL082W
YMR188C	YNL137C
YMR188C	YNR037C
YMR188C	YOR158W
YMR188C	YPL118W
YMR192W	YPL249C
YMR193W	YNL252C
YMR229C	YMR290C
YMR229C	YNL132W
YMR229C	YOL077C
YMR229C	YOR272W
YMR229C	YPL012W
YMR263W	YNL330C
YMR263W	YOL004W
YMR263W	YPL181W
YMR290C	YNL002C
YMR290C	YNL132W
YMR290C	YNL308C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOR272W
YMR290C	YPL012W
YMR290C	YPL131W
YMR290C	YPL220W
YNL002C	YNR053C
YNL002C	YOL077C
YNL002C	YOR272W
YNL002C	YPL131W
YNL049C	YPL085W
YNL132W	YPL012W
YNL132W	YPL090C
YNL136W	YPR023C
YNL137C	YOR158W
YNL137C	YPL118W
YNL236W	YNR010W
YNL236W	YOR174W
YNL236W	YPL042C
YNL252C	YNL284C
YNL252C	YOR150W
YNL287W	YPL010W
YNL308C	YPL012W
YNL330C	YOL004W
YNL330C	YPL181W
YNL330C	YPR023C
YNR010W	YOR174W
YNR010W	YPL042C
YNR023W	YOR290C
YNR037C	YOR158W
YNR037C	YPL118W
YNR053C	YPL131W
YOL004W	YPL181W
YOL004W	YPR023C
YOL077C	YOR272W
YOL077C	YPL012W
YOL077C	YPL131W
YOL115W	YPL190C
YOL145C	YOR039W
YOR116C	YOR207C
YOR116C	YOR210W
YOR116C	YPR187W
YOR151C	YOR210W
YOR151C	YPR093C
YOR151C	YPR187W
YOR158W	YPL118W
YOR174W	YPL042C
YOR204W	YOR361C
YOR204W	YPL090C
YOR204W	YPL118W
YOR204W	YPR041W
YOR207C	YOR210W
YOR207C	YPR187W
YOR210W	YPR187W
YOR259C	YPR108W
YOR272W	YPL131W
YOR361C	YPR041W
YPL012W	YPL131W
YPL131W	YPR102C
YPL178W	YPL190C
YPL220W	YPR102C
YPL259C	YPR029C
