YAL027W	YPL022W
YKL172W	YLR002C
YKL172W	YLR196W
YKL172W	YLR276C
YKL172W	YMR049C
YKL172W	YNL002C
YKL172W	YNL061W
YKL172W	YOL127W
YKL172W	YOR272W
YKL172W	YPL131W
YKL180W	YLR075W
YKL180W	YLR340W
YKL180W	YLR441C
YKL180W	YML073C
YKL180W	YMR142C
YKL180W	YMR242C
YKL180W	YNL069C
YKL180W	YNL132W
YKL180W	YNL178W
YKL180W	YNL301C
YKL180W	YNL302C
YKL180W	YOL040C
YKL180W	YOL127W
YKL180W	YPL143W
YKL180W	YPL220W
YKR001C	YLR357W
YKR001C	YMR033W
YKR001C	YOR304W
YKR002W	YLR277C
YKR002W	YMR061W
YKR002W	YNL222W
YKR002W	YPR107C
YKR025W	YNL113W
YKR025W	YNR003C
YKR025W	YOR210W
YKR025W	YOR224C
YKR038C	YML036W
YKR060W	YLR197W
YKR060W	YLR409C
YKR060W	YMR093W
YKR060W	YMR128W
YKR060W	YNL132W
YKR081C	YLR002C
YKR081C	YLR276C
YKR081C	YNL002C
YKR081C	YNL061W
YKR081C	YNL110C
YKR081C	YOL127W
YKR081C	YOR294W
YKR081C	YPL131W
YKR081C	YPR016C
YLL010C	YOR043W
YLL036C	YLR424W
YLL036C	YMR240C
YLL036C	YMR288W
YLL036C	YPR101W
YLR002C	YLR449W
YLR002C	YMR049C
YLR002C	YNL002C
YLR002C	YNL061W
YLR002C	YNL110C
YLR002C	YOL041C
YLR002C	YOL127W
YLR002C	YOR272W
YLR002C	YOR294W
YLR002C	YPL131W
YLR002C	YPR016C
YLR005W	YPR056W
YLR044C	YLR249W
YLR074C	YOL127W
YLR075W	YLR340W
YLR075W	YLR441C
YLR075W	YML073C
YLR075W	YMR142C
YLR075W	YMR242C
YLR075W	YNL069C
YLR075W	YNL132W
YLR075W	YNL178W
YLR075W	YNL301C
YLR075W	YOL127W
YLR075W	YOR234C
YLR075W	YPL090C
YLR075W	YPL220W
YLR196W	YOL041C
YLR196W	YPL131W
YLR197W	YLR409C
YLR197W	YMR093W
YLR197W	YMR128W
YLR197W	YMR229C
YLR197W	YNL075W
YLR197W	YNL132W
YLR197W	YOR310C
YLR200W	YML094W
YLR200W	YNL153C
YLR249W	YPL048W
YLR249W	YPL131W
YLR259C	YNL085W
YLR276C	YMR049C
YLR276C	YNL002C
YLR276C	YNL061W
YLR276C	YOL127W
YLR276C	YPL043W
YLR277C	YMR061W
YLR277C	YNL222W
YLR277C	YPR107C
YLR287C	YLR340W
YLR292C	YOR254C
YLR321C	YLR357W
YLR321C	YML127W
YLR321C	YMR033W
YLR335W	YLR347C
YLR340W	YLR441C
YLR340W	YML073C
YLR340W	YMR242C
YLR340W	YNL069C
YLR340W	YNL132W
YLR340W	YNL178W
YLR340W	YNL301C
YLR340W	YOL039W
YLR340W	YOL127W
YLR340W	YPL090C
YLR340W	YPL220W
YLR347C	YPL178W
YLR357W	YML127W
YLR357W	YMR033W
YLR384C	YMR312W
YLR409C	YMR093W
YLR409C	YNL132W
YLR418C	YOL145C
YLR418C	YOR039W
YLR418C	YOR061W
YLR424W	YPR082C
YLR424W	YPR101W
YLR440C	YNL258C
YLR440C	YOR075W
YLR441C	YML073C
YLR441C	YMR242C
YLR441C	YNL069C
YLR441C	YNL178W
YLR441C	YNL301C
YLR441C	YOL040C
YLR441C	YOL127W
YLR441C	YPL090C
YLR441C	YPL220W
YLR449W	YMR049C
YLR449W	YMR242C
YLR449W	YNL061W
YLR449W	YOL127W
YLR449W	YPL131W
YLR449W	YPL146C
YML010W	YNL201C
YML010W	YOR224C
YML025C	YNL177C
YML065W	YPR162C
YML069W	YOL145C
YML069W	YOR039W
YML069W	YOR061W
YML073C	YMR142C
YML073C	YMR242C
YML073C	YNL002C
YML073C	YNL061W
YML073C	YNL069C
YML073C	YNL178W
YML073C	YNL301C
YML073C	YOL040C
YML073C	YOL041C
YML073C	YOL127W
YML073C	YOR234C
YML073C	YPL090C
YML073C	YPL143W
YML073C	YPL220W
YML094W	YNL153C
YML105C	YPL243W
YML105C	YPR088C
YML114C	YPL129W
YML124C	YMR012W
YML127W	YMR033W
YMR005W	YMR236W
YMR033W	YNR023W
YMR033W	YPL129W
YMR049C	YMR229C
YMR049C	YNL002C
YMR049C	YNL061W
YMR049C	YNL110C
YMR049C	YOL127W
YMR049C	YOR272W
YMR049C	YPL043W
YMR049C	YPR016C
YMR093W	YMR128W
YMR093W	YNL075W
YMR093W	YNL132W
YMR093W	YOR145C
YMR093W	YPL266W
YMR128W	YMR229C
YMR128W	YNL075W
YMR128W	YNL132W
YMR128W	YOL010W
YMR142C	YMR242C
YMR142C	YNL069C
YMR142C	YNL178W
YMR142C	YNL301C
YMR142C	YOL127W
YMR142C	YPL090C
YMR142C	YPL143W
YMR167W	YNL082W
YMR229C	YNL061W
YMR229C	YNL132W
YMR229C	YOL041C
YMR229C	YOR272W
YMR236W	YPL254W
YMR240C	YMR288W
YMR240C	YPR082C
YMR242C	YNL002C
YMR242C	YNL069C
YMR242C	YNL178W
YMR242C	YNL301C
YMR242C	YNL302C
YMR242C	YOL040C
YMR242C	YOL041C
YMR242C	YOL127W
YMR242C	YOR234C
YMR242C	YPL090C
YMR242C	YPL131W
YMR242C	YPL220W
YMR288W	YPR082C
YMR288W	YPR101W
YNL002C	YNL061W
YNL002C	YNL110C
YNL002C	YNL182C
YNL002C	YOL041C
YNL002C	YOL127W
YNL002C	YOR272W
YNL002C	YPL043W
YNL002C	YPL131W
YNL002C	YPR016C
YNL031C	YPL001W
YNL061W	YNL110C
YNL061W	YOL041C
YNL061W	YOL127W
YNL061W	YOR272W
YNL061W	YOR294W
YNL061W	YPL043W
YNL061W	YPL131W
YNL061W	YPL220W
YNL061W	YPR016C
YNL069C	YNL178W
YNL069C	YNL301C
YNL069C	YOL039W
YNL069C	YOL040C
YNL069C	YOL127W
YNL069C	YPL090C
YNL069C	YPL143W
YNL069C	YPL220W
YNL097C	YOL004W
YNL097C	YPL181W
YNL097C	YPR023C
YNL110C	YNL182C
YNL110C	YOL127W
YNL110C	YOR272W
YNL110C	YPR016C
YNL113W	YNL248C
YNL113W	YNR003C
YNL113W	YOR210W
YNL113W	YOR224C
YNL113W	YOR341W
YNL113W	YPR010C
YNL132W	YNL178W
YNL132W	YOR310C
YNL132W	YPL090C
YNL136W	YPR023C
YNL178W	YNL301C
YNL178W	YOL040C
YNL178W	YOL127W
YNL178W	YPL090C
YNL178W	YPL131W
YNL182C	YPR016C
YNL207W	YOR145C
YNL207W	YPL266W
YNL221C	YNL282W
YNL222W	YOR179C
YNL222W	YPR107C
YNL232W	YOL142W
YNL232W	YOR001W
YNL248C	YOR210W
YNL248C	YOR224C
YNL248C	YOR341W
YNL248C	YPR010C
YNL258C	YOR075W
YNL301C	YOL127W
YNL301C	YPL090C
YNL301C	YPL131W
YNR003C	YOR210W
YNR003C	YOR224C
YNR010W	YPL042C
YNR023W	YPL129W
YNR037C	YOR158W
YOL004W	YPL181W
YOL004W	YPR023C
YOL039W	YOL127W
YOL040C	YOL127W
YOL040C	YPL090C
YOL041C	YOL127W
YOL041C	YOR272W
YOL041C	YPL043W
YOL041C	YPL131W
YOL076W	YPR131C
YOL127W	YPL043W
YOL127W	YPL090C
YOL127W	YPL131W
YOL127W	YPL143W
YOL127W	YPL220W
YOL127W	YPR016C
YOL127W	YPR067W
YOL142W	YOR001W
YOL145C	YOR039W
YOL145C	YOR061W
YOR039W	YOR061W
YOR110W	YPL007C
YOR145C	YPL266W
YOR158W	YPL013C
YOR210W	YOR224C
YOR210W	YOR341W
YOR210W	YPR010C
YOR224C	YOR341W
YOR224C	YPL129W
YOR224C	YPR010C
YOR272W	YPL043W
YOR272W	YPL131W
YOR294W	YPL131W
YOR341W	YPR010C
YPL129W	YPL235W
YPL131W	YPR016C
YPL243W	YPR088C
YPR082C	YPR101W
