YMR056C	YNR056C
YPL204W	YBR225W
YPL204W	YOR215C
YLR097C	YNL037C
YLR097C	YDR328C
YBR272C	YFR052W
YBR272C	YDR427W
YBR272C	YDL007W
YBR272C	YOR117W
YBR272C	YGL048C
YBR272C	YGL004C
YBR072W	YNL189W
YPL240C	YOR036W
YPL240C	YDR328C
YPL240C	YLR362W
YBL003C	YDL188C
YBL003C	YOL004W
YDR224C	YDL200C
YDR224C	YLR442C
YDR224C	YBR083W
YDR224C	YDL060W
YER039C	YGL070C
YER039C	YPL264C
YFL011W	YJL222W
YHR096C	YDL047W
YHR096C	YLL020C
YDR343C	YOR181W
YDR343C	YOL100W
YDR343C	YLR019W
YDR343C	YER125W
YDR343C	YKL193C
YDR343C	YNL032W
YNL164C	YNL091W
YER065C	YNL189W
YBR157C	YGL070C
YNL037C	YGL137W
YLR174W	YNR065C
YFL013C	YDL002C
YFL013C	YPR086W
YML056C	YER142C
YML056C	YOL115W
YMR150C	YHR078W
YOL065C	YJL117W
YBR011C	YMR267W
YBR011C	YLR425W
YBR011C	YPL066W
YDR072C	YDR107C
YOL081W	YGL087C
YOL081W	YMR139W
YIL026C	YFL008W
YER019W	YER104W
YER019W	YER022W
YPL040C	YJL100W
YIR005W	YER148W
YLR331C	YER022W
YNL227C	YNL093W
YMR294W	YPL174C
YMR294W	YGR119C
YMR294W	YGR294W
YMR294W	YPR126C
YNL188W	YAL047C
YCL055W	YMR147W
YMR065W	YLR454W
YCL024W	YAL027W
YHR158C	YGR238C
YHR158C	YAL047C
YHR158C	YLR452C
YIL125W	YFL018C
YIL125W	YMR235C
YCR091W	YNR047W
YKL168C	YJR061W
YKL168C	YLR012C
YDL049C	YBR226C
YLL019C	YIL113W
YLL019C	YBR126C
YLR338W	YAL032C
YLR338W	YBL102W
YDL041W	YDR318W
YCL059C	YKR060W
YPL053C	YER022W
YIL085C	YLR325C
YNL239W	YDR189W
YOR181W	YGR136W
YOR181W	YJL100W
YOR181W	YKL129C
YOR181W	YML123C
YOR181W	YPR154W
YOR181W	YFR052W
YOR181W	YHR027C
YOR181W	YER125W
YOR181W	YBL007C
YOR181W	YHR016C
YOR181W	YNR065C
YNL071W	YBR221C
YDR499W	YBR136W
YDR499W	YCL028W
YJR070C	YGL137W
YJR070C	YDR398W
YJR070C	YNL092W
YFL018C	YBR221C
YDR503C	YKL130C
YGR136W	YER125W
YGR136W	YNL189W
YGR136W	YBR108W
YGR136W	YIL108W
YPL004C	YDR490C
YPL004C	YOL100W
YPL004C	YBR055C
YPL004C	YDR200C
YNL006W	YCR012W
YNL006W	YER022W
YNL006W	YJR066W
YNL006W	YER093C
YDL087C	YML049C
YDL087C	YPR182W
YDL087C	YGR013W
YJL030W	YER105C
YJL030W	YGL229C
YJL013C	YGL229C
YBR142W	YNL002C
YBR142W	YDR170C
YBR142W	YMR163C
YGR289C	YIL016W
YBR298C	YDR276C
YBR298C	YNL121C
YBR298C	YHL042W
YBR298C	YMR279C
YOR197W	YPR154W
YOR197W	YER022W
YOR197W	YLL017W
YKL221W	YOR221C
YKL221W	YDR205W
YPR046W	YJR135C
YPR046W	YGR119C
YPR046W	YMR268C
YDR318W	YKL089W
YDR318W	YDR328C
YDR318W	YNL189W
YDR318W	YDL026W
YDR318W	YDL050C
YDR318W	YDL110C
YDR318W	YDL118W
YDR318W	YDR455C
YDR318W	YDR542W
YDR318W	YEL068C
YDR318W	YFL015C
YDR318W	YGR146C
YDR318W	YHL042W
YDR318W	YIL141W
YBL023C	YBR126C
YKL150W	YPR154W
YKL150W	YGL070C
YOL126C	YIL108W
YDL078C	YBR055C
YFL016C	YOR232W
YNL328C	YGL006W
YPL270W	YOR327C
YBR136W	YAR007C
YDL005C	YPR168W
YDL005C	YLR071C
YDL005C	YER022W
YDL005C	YGR104C
YDL005C	YNL189W
YDR461W	YBR061C
YGR249W	YKL057C
YGR249W	YNL189W
YGR249W	YBR162C
YGR249W	YNL092W
YOR232W	YDL200C
YOR232W	YMR167W
YOR232W	YCR052W
YOR232W	YIL022W
YOR232W	YFR003C
YOR232W	YMR147W
YOR232W	YPL222W
YDL200C	YEL024W
YDL200C	YGL137W
YDL200C	YGR184C
YDL200C	YHR033W
YDR296W	YNL284C
YDR296W	YGR220C
YMR036C	YPR191W
YJR077C	YDR170C
YJR077C	YBR069C
YJR077C	YER100W
YOR231W	YBL105C
YOR231W	YLR313C
YNL076W	YBR126C
YNL085W	YDR386W
YNL085W	YDL188C
YNL085W	YNL090W
YNL085W	YIL143C
YMR167W	YPL164C
YMR167W	YNL082W
YPL164C	YPR191W
YGL087C	YER125W
YKL201C	YGR274C
YKL201C	YOR003W
YKL064W	YLR138W
YIL106W	YBR255W
YER068W	YPR072W
YOR177C	YOR265W
YOR177C	YOR117W
YOL088C	YHR091C
YOL088C	YLR312C
YKL059C	YAL043C
YKL059C	YGR156W
YKL059C	YDR195W
YKL059C	YMR061W
YGL075C	YJR112W
YGL075C	YMR117C
YPR079W	YKR093W
YPR079W	YBR037C
YKL142W	YGR086C
YKL142W	YMR165C
YKL142W	YMR210W
YNL284C	YBR282W
YNL284C	YDR462W
YNL284C	YMR225C
YNL284C	YHR147C
YNL284C	YER006W
YNL284C	YFR051C
YNL284C	YDR238C
YNL284C	YGL137W
YDL202W	YER009W
YDL202W	YER022W
YKR085C	YGR220C
YDR462W	YGR220C
YMR225C	YGR220C
YHR147C	YBL093C
YHR147C	YER066W
YGR220C	YER006W
YGR220C	YCR030C
YGR220C	YML025C
YBR251W	YJR113C
YBR251W	YOL115W
YBR251W	YGR150C
YDR205W	YNR039C
YNL073W	YER022W
YOR160W	YGR119C
YOR160W	YOL004W
YKL186C	YPL138C
YDR386W	YER006W
YDR386W	YLR196W
YDR386W	YKR081C
YDR386W	YCL032W
YDR386W	YER078C
YDR386W	YMR226C
YDR386W	YDR381W
YHR023W	YOR326W
YHR023W	YGR274C
YOR326W	YJR112W
YOR326W	YMR139W
YOR326W	YOR001W
YOR326W	YOR035C
YOR326W	YNL304W
YKL129C	YBL093C
YKL129C	YGR192C
YPL190C	YLL020C
YDR162C	YDL006W
YPR155C	YPR086W
YPR155C	YBR162C
YMR145C	YDL047W
YLR265C	YNL044W
YOL042W	YER022W
YLR138W	YCR061W
YLR138W	YHL010C
YDL002C	YLR357W
YDL002C	YDL076C
YDL002C	YKR001C
YPL174C	YNL090W
YNL078W	YMR139W
YNL078W	YOL070C
YDR383C	YLR315W
YDR383C	YNL189W
YDR383C	YBR061C
YGR010W	YNL189W
YJR112W	YDR150W
YJR112W	YFL008W
YGR089W	YDR150W
YGR089W	YFL008W
YGR089W	YEL043W
YGR089W	YHL010C
YNR053C	YKR081C
YNL110C	YER006W
YNL110C	YNL002C
YNL110C	YKR081C
YNL110C	YPL012W
YPR072W	YER148W
YPR072W	YDR145W
YPR072W	YGR274C
YBR188C	YLL036C
YBR188C	YGL070C
YER009W	YNL189W
YER009W	YIL063C
YER006W	YKR081C
YER006W	YDL060W
YDR150W	YER120W
YKL057C	YGR119C
YKL057C	YDL116W
YKL057C	YLR208W
YKR082W	YGR119C
YKR082W	YDL116W
YKR082W	YLR208W
YER105C	YFR050C
YER105C	YBL041W
YGR119C	YDL116W
YGR119C	YMR139W
YGR119C	YOR035C
YGR119C	YGL170C
YGR119C	YNL189W
YGR119C	YLR178C
YGR119C	YEL043W
YAR002W	YNL189W
YDL116W	YJL117W
YDL116W	YLR208W
YDL116W	YCL044C
YDL116W	YHR033W
YDL116W	YOL014W
YDL116W	YOL131W
YPR168W	YBL093C
YPR168W	YGL127C
YKL055C	YER119C
YGL055W	YIL016W
YIL136W	YGL137W
YHL020C	YER120W
YHL020C	YOL004W
YJL212C	YFR017C
YOR085W	YDL232W
YOR085W	YGL022W
YOR085W	YJL222W
YOR085W	YNR065C
YDL232W	YGL022W
YBR279W	YKL145W
YBR279W	YGL207W
YBR279W	YML010W
YBR279W	YGR104C
YAR020C	YDR455C
YNL015W	YPR086W
YCL052C	YEL060C
YCL052C	YHR140W
YBR233W	YDR381W
YER059W	YJL084C
YER059W	YOR392W
YER178W	YBR221C
YER178W	YGL137W
YER178W	YKL124W
YBR221C	YGR193C
YBR221C	YFR004W
YBR221C	YBR044C
YBR221C	YML059C
YDR406W	YAR027W
YGR193C	YNL121C
YBR035C	YNL189W
YOR036W	YAL032C
YOR036W	YBL102W
YOR036W	YLR452C
YOR036W	YCL032W
YOR036W	YMR197C
YOR036W	YDR100W
YOR036W	YGL161C
YOR036W	YFL038C
YOR036W	YER031C
YLR148W	YMR231W
YLR148W	YDL006W
YLR148W	YDR170C
YLR148W	YMR197C
YMR231W	YDL077C
YJL053W	YOR132W
YCR044C	YHR140W
YKR046C	YGL137W
YOR158W	YLR182W
YOR158W	YLR424W
YJL023C	YDR004W
YNR045W	YGR222W
YNL003C	YHL042W
YBL030C	YGL137W
YDR265W	YOL044W
YDR265W	YGR133W
YOL147C	YPR086W
YGL153W	YOL044W
YGL153W	YNL214W
YGL153W	YCR036W
YGL153W	YDL139C
YGL153W	YGL127C
YOL044W	YNL214W
YOL044W	YDR329C
YOL044W	YIL153W
YOL044W	YOR076C
YHR185C	YHR014W
YOR122C	YOR363C
YOR122C	YNL138W
YCR012W	YAR007C
YCR012W	YGL137W
YBR093C	YKR106W
YML123C	YJL117W
YML123C	YER125W
YML123C	YIL016W
YML123C	YPR156C
YML123C	YDR200C
YML123C	YLR238W
YML123C	YNL116W
YJL117W	YDR276C
YJL117W	YBR283C
YJL117W	YBR069C
YJL117W	YHL042W
YJL117W	YHR140W
YJL117W	YBR183W
YJL117W	YPL264C
YBR296C	YML089C
YER053C	YGL070C
YGR086C	YDR490C
YGR086C	YOL100W
YGR086C	YDL059C
YGR086C	YER120W
YGR086C	YGL137W
YGR086C	YDR200C
YPR154W	YBL105C
YPR154W	YGR048W
YPR154W	YIL108W
YBL105C	YGL022W
YDR490C	YHR207C
YDR490C	YIR044C
YDR490C	YLR466W
YOL100W	YGR033C
YOR281C	YJL152W
YCR024C-A	YLR241W
YDR276C	YLR241W
YDR276C	YBR183W
YGL037C	YNL189W
YLR209C	YNL189W
YGR030C	YBR167C
YBR167C	YGL070C
YHR075C	YDL188C
YDL188C	YFR050C
YDL188C	YBL041W
YDL188C	YML092C
YDL188C	YGR135W
YDL188C	YOL005C
YDL188C	YGL011C
YDL188C	YMR028W
YDL188C	YPL003W
YDL188C	YMR273C
YDR435C	YFL040W
YDR452W	YPR086W
YPL179W	YKL193C
YPL179W	YIL068C
YEL060C	YDL059C
YEL060C	YGL137W
YEL060C	YDR328C
YEL060C	YBR280C
YJL001W	YGL011C
YJL001W	YPR054W
YJL001W	YLR386W
YFR050C	YML092C
YFR050C	YGL011C
YFR050C	YNL253W
YBL041W	YCR073C
YML092C	YGR135W
YML092C	YGL011C
YML092C	YLR386W
YML092C	YJL199C
YML092C	YPR126C
YGR135W	YGL011C
YPL192C	YER031C
YGL053W	YHR140W
YLL036C	YAL032C
YLL036C	YPR182W
YAL032C	YML049C
YAL032C	YNL189W
YBR055C	YPR182W
YBR055C	YBR126C
YBR055C	YDR353W
YBR055C	YKL210W
YKL116C	YLR389C
YER099C	YMR139W
YDL055C	YNL189W
YNL169C	YBR183W
YMR137C	YHR076W
YLR019W	YGL127C
YDR032C	YCL032W
YDR032C	YDR369C
YDR032C	YBR052C
YDR032C	YCR004C
YAL043C	YGR156W
YAL043C	YDR195W
YAL043C	YMR182C
YAL043C	YMR061W
YAL043C	YNL222W
YDL006W	YOL113W
YER089C	YDR071C
YBL056W	YDL059C
YBL056W	YDL060W
YBL056W	YBR097W
YBL056W	YDR071C
YBL056W	YGR205W
YBR125C	YDR071C
YGR156W	YDR195W
YKR093W	YER022W
YKL015W	YDL110C
YOR348C	YJL084C
YLR196W	YPR191W
YLR196W	YFL008W
YLR196W	YPL207W
YKL188C	YDR119W
YGR280C	YNL189W
YGR280C	YKR092C
YPR191W	YPR054W
YPR191W	YNL189W
YDR529C	YBR082C
YJL166W	YBR061C
YDL105W	YNR031C
YDL105W	YDR288W
YMR022W	YLR006C
YMR022W	YNR031C
YMR201C	YER162C
YER173W	YDR004W
YER173W	YHR079C-A
YER173W	YLR413W
YDL059C	YGR049W
YDL059C	YGL137W
YDL059C	YFL045C
YDL059C	YKL210W
YDL059C	YEL051W
YDL059C	YER031C
YDL090C	YKL019W
YNL098C	YDL060W
YJR033C	YDR328C
YJR033C	YEL051W
YOR265W	YFL037W
YGL158W	YOR018W
YLR329W	YHR157W
YDR195W	YMR061W
YFR051C	YDR238C
YFR051C	YGL137W
YAR007C	YDL007W
YAR007C	YER078C
YDR137W	YLR039C
YDR137W	YLR262C
YLR071C	YBL093C
YLR071C	YGL011C
YNL090W	YOR089C
YLR039C	YLR262C
YHL027W	YJL056C
YMR139W	YER022W
YMR139W	YBR126C
YMR154C	YER066W
YFL033C	YJL164C
YFL033C	YBR126C
YOR191W	YDR227W
YNL002C	YKR081C
YDR465C	YDL047W
YDR465C	YBR261C
YMR061W	YGL044C
YMR061W	YBR103W
YGL044C	YMR270C
YGL044C	YJR113C
YGL044C	YDL218W
YGL044C	YNL044W
YMR235C	YLR119W
YMR235C	YLR262C
YMR235C	YDR002W
YLL046C	YDR455C
YCL028W	YER125W
YCL028W	YML058W
YCL028W	YNL189W
YOR018W	YER125W
YOR018W	YMR178W
YBL093C	YER022W
YBL093C	YGR104C
YBL093C	YDR308C
YOL005C	YDR404C
YJL140W	YDR404C
YJL140W	YGL070C
YJL140W	YBR061C
YJL140W	YHL021C
YDR404C	YGL070C
YDR404C	YML010W
YDR404C	YGR186W
YGL070C	YPR187W
YGL070C	YKL141W
YGL070C	YER115C
YGL070C	YGR186W
YGL070C	YDR136C
YGL070C	YDL183C
YGL070C	YDR056C
YGL070C	YDR067C
YGL070C	YJL182C
YGL070C	YJR162C
YGL070C	YKL086W
YGL070C	YFL038C
YKR081C	YER041W
YLR325C	YOR327C
YLR325C	YBL089W
YFR004W	YFR052W
YFR004W	YDR427W
YFR004W	YKL145W
YFR004W	YDL007W
YFR004W	YGL048C
YFR004W	YIR011C
YFR004W	YGL004C
YFR052W	YDR427W
YFR052W	YKL145W
YFR052W	YDL007W
YFR052W	YOR259C
YFR052W	YOR117W
YFR052W	YGL048C
YHR027C	YKL145W
YHR027C	YGL048C
YHR027C	YCR073C
YHR027C	YGL004C
YHR027C	YKL171W
YIL075C	YGR184C
YDR427W	YKL145W
YDR427W	YER148W
YDR427W	YLR386W
YDR427W	YGL004C
YPR187W	YER125W
YLR340W	YER067W
YLR340W	YHR087W
YKL145W	YDL007W
YKL145W	YOR259C
YKL145W	YOR117W
YKL145W	YGL048C
YKL145W	YGR184C
YKL145W	YGL004C
YDL007W	YGL004C
YOR259C	YOR117W
YOR259C	YGL048C
YOR259C	YDL047W
YOR259C	YDR398W
YOR259C	YGL004C
YOR259C	YGR146C
YOR117W	YER148W
YOR117W	YGL004C
YGL048C	YER148W
YGL048C	YGR184C
YBL025W	YMR270C
YBL025W	YIL141W
YML043C	YKL137W
YJL025W	YMR270C
YMR270C	YER148W
YMR270C	YCL032W
YPL012W	YDL060W
YCR035C	YDR280W
YCR035C	YHR069C
YCR035C	YGL127C
YCR035C	YNL189W
YDR280W	YHR069C
YDR280W	YOR001W
YDR280W	YOR076C
YDR280W	YNL189W
YHR069C	YOR076C
YHR069C	YNL189W
YOR001W	YNL189W
YCR052W	YNL202W
YML049C	YKL193C
YML049C	YPR182W
YER125W	YGR268C
YER125W	YKR018C
YER125W	YLR392C
YGR213C	YHR134W
YDR233C	YDL089W
YDR233C	YOR285W
YGR275W	YPR086W
YDR289C	YNL189W
YDL076C	YOL004W
YGL175C	YNL189W
YHR079C-A	YPR086W
YKR028W	YDL047W
YER047C	YCL032W
YGL229C	YJL211C
YBL052C	YGL207W
YBL052C	YOR064C
YHR103W	YCR061W
YHR103W	YNR039C
YER019C-A	YDR074W
YOR329C	YNL092W
YGL011C	YBR173C
YGL011C	YFL006W
YDR469W	YPL138C
YKL148C	YBR044C
YLL041C	YBR044C
YKL141W	YER022W
YKL141W	YBR044C
YIL113W	YNL138W
YKL193C	YGR130C
YLR208W	YCR099C
YGL233W	YCL032W
YDR164C	YGR009C
YDR164C	YPL232W
YDR164C	YKR014C
YIL109C	YDR170C
YDR238C	YGL137W
YDR238C	YBR162C
YGL137W	YCR076C
YNL272C	YFL005W
YFL005W	YGL161C
YFL005W	YGL198W
YFL005W	YFL038C
YFL045C	YDR227W
YFL045C	YNL189W
YFL045C	YDR398W
YML105C	YPR086W
YIL068C	YPR055W
YDR170C	YER100W
YDR170C	YFR044C
YGR009C	YAL030W
YGR009C	YOR327C
YGR009C	YPL232W
YKL006C-A	YBR203W
YKL006C-A	YHR140W
YKL006C-A	YNL092W
YIR001C	YNL138W
YIR001C	YGR192C
YIR001C	YGR250C
YKL130C	YBR130C
YKL130C	YNL189W
YKL130C	YBR027C
YKL130C	YJL048C
YLR079W	YDR328C
YBR103W	YDR227W
YBR103W	YNL189W
YBR103W	YJR141W
YBR103W	YMR155W
YBR103W	YMR273C
YOL004W	YNL189W
YOL004W	YHR178W
YKR101W	YLR442C
YKR101W	YDR227W
YKR101W	YGL127C
YLR442C	YDR227W
YLR442C	YMR226C
YDR227W	YNL189W
YDR227W	YFL006W
YDR227W	YMR284W
YDL047W	YMR028W
YDL047W	YMR196W
YDL047W	YNL187W
YNL032W	YNL093W
YOR076C	YGL213C
YOL113W	YGL185C
YDR328C	YEL051W
YDR328C	YBR203W
YDR328C	YBR280C
YDR328C	YDR131C
YDR328C	YDR219C
YDR328C	YJL149W
YDR328C	YLR352W
YDR328C	YMR258C
YBL007C	YNL138W
YBL007C	YCR030C
YBL007C	YGR268C
YBL007C	YMR253C
YBL007C	YNL152W
YBL007C	YHR016C
YDR189W	YKL196C
YFL008W	YMR117C
YFL008W	YOL115W
YFL008W	YGR130C
YLR034C	YBR235W
YPR054W	YLL030C
YML058W	YNL116W
YPR182W	YGR013W
YPR182W	YNL189W
YPR182W	YCL032W
YPR182W	YDR357C
YPR182W	YLR424W
YOR327C	YOL018C
YOR327C	YHL035C
YDR073W	YOR290C
YDR073W	YNL189W
YOR290C	YJL176C
YIL016W	YBR283C
YIL016W	YAR027W
YIL016W	YHL042W
YIL016W	YHR140W
YIL016W	YBR183W
YIL016W	YPL264C
YGL131C	YLR413W
YGL127C	YER022W
YGL127C	YDR308C
YGL127C	YMR054W
YGL127C	YCR030C
YGL127C	YOL018C
YGL127C	YER119C
YGL127C	YFR026C
YGL127C	YGL250W
YGL127C	YGR139W
YGL127C	YJL032W
YGL127C	YKL137W
YGL127C	YLR108C
YGL127C	YLR311C
YGL127C	YOR289W
YGL127C	YOR162C
YJR159W	YNL189W
YMR117C	YCL032W
YMR117C	YGR130C
YAL047C	YHR172W
YAL047C	YNL126W
YAL047C	YCL032W
YHR172W	YNL126W
YHR172W	YPR086W
YNL126W	YDR350C
YPR069C	YLR146C
YLR313C	YLR362W
YLR313C	YDL159W
YHR136C	YOR285W
YAL009W	YJL176C
YER148W	YOL148C
YER148W	YDR392W
YER148W	YPR086W
YER148W	YDR145W
YER148W	YGR274C
YER148W	YKL058W
YER148W	YKR001C
YOL148C	YDR392W
YOL148C	YPR086W
YER022W	YGR104C
YER022W	YIL022W
YER022W	YOR187W
YER022W	YJR126C
YER022W	YCR082W
YER022W	YFR038W
YER022W	YGL261C
YER022W	YGR243W
YER022W	YHL005C
YER022W	YHL044W
YER022W	YIL141W
YER022W	YJL142C
YER022W	YLL020C
YER022W	YMR087W
YER022W	YMR244W
YER022W	YNL235C
YER022W	YOR072W
YGR104C	YNL025C
YDR308C	YCL032W
YLR119W	YCL008C
YDR292C	YMR163C
YNL189W	YIR011C
YNL189W	YJL052W
YNL189W	YGR192C
YNL189W	YDR353W
YNL189W	YML028W
YNL189W	YDR453C
YNL189W	YCR076C
YNL189W	YDR100W
YNL189W	YER010C
YNL189W	YNL044W
YNL189W	YJL199C
YNL189W	YJR056C
YNL189W	YKL069W
YNL189W	YLR211C
YNL189W	YLR324W
YNL189W	YMR226C
YNL189W	YNL047C
YNL189W	YPR090W
YNL189W	YMR273C
YBR283C	YIL162W
YBR283C	YPL234C
YBR283C	YHR140W
YBR283C	YLR311C
YLR006C	YCR073C
YLR006C	YNR031C
YIL143C	YPR056W
YNL025C	YLR322W
YPL232W	YHR161C
YLR452C	YOL018C
YHR178W	YJR007W
YLR362W	YCL032W
YLR362W	YDR103W
YLR362W	YOR089C
YFL026W	YHR016C
YCL032W	YDR103W
YCL032W	YEL051W
YCL032W	YOR270C
YCL032W	YPL120W
YCL032W	YKR020W
YCL032W	YCR082W
YCL032W	YPR076W
YDR103W	YDL159W
YIL126W	YNL116W
YMR054W	YPR036W
YMR054W	YKL080W
YMR054W	YEL051W
YPR086W	YGL145W
YPR086W	YKL058W
YPR086W	YOR045W
YPR086W	YAR066W
YPR086W	YDR133C
YPR086W	YFL042C
YPR086W	YGR053C
YPR086W	YGR205W
YPR086W	YGR294W
YPR086W	YHL044W
YPR086W	YMR184W
YPR086W	YMR315W
YPR086W	YOR064C
YPR086W	YOL070C
YPR086W	YOL111C
YPR086W	YOL150C
YPR086W	YOR082C
YPR086W	YPR157W
YPR086W	YFL038C
YDR346C	YLR077W
YER111C	YLR182W
YLR182W	YOL131W
YCR030C	YJR126C
YDR145W	YGR274C
YGR274C	YMR227C
YGR274C	YKR001C
YBR123C	YAL001C
YBR123C	YPL007C
YPL234C	YPL264C
YOL018C	YGL095C
YOL018C	YMR197C
YNL131W	YNL121C
YOR045W	YBR077C
YNL088W	YDR381W
YJL164C	YNL093W
YNL079C	YDL072C
YPR156C	YHR140W
YOR273C	YAR027W
YBR126C	YDR074W
YBR126C	YOR089C
YDR074W	YAR066W
YOL115W	YPL146C
YBR061C	YBR300C
YBR061C	YGR182C
YBR061C	YGR235C
YBR061C	YHR022C
YML028W	YPL208W
YML085C	YFL037W
YOR187W	YDR542W
YLR425W	YOR053W
YKL210W	YER100W
YDR390C	YGR048W
YLR306W	YPL003W
YER100W	YFL038C
YGR048W	YPL222W
YAR027W	YHR048W
YAR027W	YKR105C
YAR027W	YKL196C
YAR027W	YML002W
YAR027W	YMR279C
YDR398W	YPL216W
YDL128W	YKL102C
YOR054C	YGL132W
YIL017C	YBL049W
YGL227W	YBL049W
YPR036W	YEL051W
YPR036W	YOR270C
YKL080W	YEL051W
YKL080W	YOR270C
YEL051W	YOR270C
YBR097W	YLR240W
YMR077C	YJR102C
YOR089C	YGL161C
YOR089C	YKR014C
YOR089C	YNL093W
YGL095C	YMR197C
YGL095C	YKL196C
YKR020W	YLR262C
YDR200C	YLR238W
YMR197C	YKL196C
YAL027W	YDR381W
YBL049W	YER066C-A
YBL049W	YHL010C
YBL089W	YOR082C
YBR070C	YJL018W
YBR139W	YBR280C
YBR161W	YJR001W
YBR230C	YDR506C
YCL056C	YNL100W
YCR007C	YCR061W
YCR007C	YDR107C
YCR023C	YMR075C-A
YCR099C	YGR203W
YCR099C	YGR205W
YCR099C	YIL059C
YCR101C	YHL042W
YDL012C	YHR140W
YDL089W	YLR324W
YDL110C	YLR125W
YDL196W	YER071C
YDR003W	YML001W
YDR100W	YGL161C
YDR100W	YPL095C
YDR105C	YNL160W
YDR119W	YHR078W
YDR131C	YIL063C
YDR327W	YOR378W
YDR332W	YMR074C
YDR366C	YER071C
YDR370C	YFL049W
YDR445C	YER071C
YDR455C	YLR173W
YDR506C	YBR183W
YDR527W	YOL131W
YEL004W	YPL264C
YEL043W	YOR164C
YFL040W	YHL042W
YFL040W	YLR349W
YGL161C	YGL198W
YGL161C	YHR105W
YGL161C	YPL095C
YGL161C	YBR264C
YGL161C	YNL304W
YGL161C	YFL038C
YGL161C	YER031C
YGL161C	YKR014C
YGL161C	YNL093W
YGL161C	YML001W
YGL198W	YPL095C
YGL198W	YBR264C
YGL198W	YNL304W
YGL198W	YFL038C
YGL198W	YER031C
YGL198W	YKR014C
YGL198W	YNL093W
YGL198W	YLR262C
YGL198W	YML001W
YGL204C	YMR209C
YGL220W	YLL029W
YGR126W	YLR063W
YGR182C	YPL066W
YGR243W	YHR016C
YGR268C	YOR138C
YGR268C	YHR016C
YHL010C	YKR017C
YHL042W	YPL264C
YHL044W	YKR035C
YHR034C	YLR241W
YHR083W	YNL092W
YHR140W	YIL023C
YHR140W	YNL044W
YHR140W	YMR279C
YHR140W	YBR183W
YHR140W	YPL264C
YHR151C	YNL193W
YIL024C	YNL092W
YJR020W	YNL092W
YJR083C	YHR016C
YKL153W	YNL092W
YLL047W	YMR069W
YLR124W	YNL092W
YLR243W	YHR016C
YML037C	YNL092W
YMR009W	YPL222W
YNL092W	YOR004W
YNL208W	YOR285W
YNL266W	YOL131W
YKR014C	YNL093W
YDR381W	YKL214C
