YAL007C	YML012W
YGL103W	YLR075W
YGL103W	YLR287C-A
YGL103W	YLR325C
YGL103W	YLR340W
YGL103W	YLR406C
YGL103W	YLR448W
YGL103W	YML073C
YGL103W	YMR194W
YGL103W	YNL178W
YGL103W	YNL302C
YGL103W	YOL040C
YGL103W	YOR063W
YGL103W	YPL090C
YGL103W	YPL198W
YGL103W	YPL220W
YGL105W	YGL245W
YGL106W	YOR326W
YGL115W	YGL208W
YGL120C	YHR165C
YGL120C	YJL190C
YGL120C	YJR145C
YGL120C	YLR117C
YGL120C	YLR197W
YGL120C	YMR128W
YGL120C	YNL132W
YGL120C	YOR063W
YGL120C	YOR310C
YGL120C	YPL131W
YGL120C	YPR101W
YGL123W	YJL177W
YGL123W	YML073C
YGL123W	YNL178W
YGL123W	YOL040C
YGL123W	YOR063W
YGL133W	YIL126W
YGL137W	YGL245W
YGL137W	YIL076W
YGL137W	YNL287W
YGL150C	YPL235W
YGL151W	YHR041C
YGL151W	YHR058C
YGL151W	YPL042C
YGL155W	YKL019W
YGL237C	YOR358W
YGL242C	YMR109W
YGL245W	YPR010C
YGL246C	YOR048C
YGR002C	YHR090C
YGR002C	YNL107W
YGR002C	YNL136W
YGR002C	YPL235W
YGR002C	YPR023C
YGR005C	YGR063C
YGR005C	YIL021W
YGR005C	YJL140W
YGR005C	YOL005C
YGR005C	YOR151C
YGR005C	YOR210W
YGR027C	YJL177W
YGR027C	YLR287C-A
YGR047C	YPL007C
YGR054W	YMR290C
YGR054W	YNL207W
YGR054W	YOR063W
YGR063C	YIL021W
YGR063C	YJL140W
YGR063C	YOL005C
YGR063C	YOR151C
YGR074W	YHR086W
YGR074W	YHR165C
YGR074W	YJL203W
YGR074W	YKL012W
YGR074W	YLR147C
YGR074W	YOR159C
YGR074W	YPR082C
YGR075C	YHR165C
YGR084C	YGR165W
YGR084C	YGR215W
YGR084C	YHL004W
YGR084C	YIL093C
YGR084C	YJR101W
YGR084C	YKL003C
YGR084C	YKL155C
YGR084C	YMR158W
YGR084C	YMR188C
YGR084C	YNL306W
YGR084C	YNR037C
YGR084C	YPL013C
YGR084C	YPL118W
YGR090W	YHR148W
YGR090W	YIL035C
YGR090W	YJL109C
YGR090W	YJR145C
YGR090W	YLR197W
YGR090W	YMR128W
YGR090W	YMR229C
YGR090W	YMR290C
YGR090W	YNL132W
YGR090W	YOR039W
YGR090W	YOR063W
YGR103W	YGR245C
YGR103W	YHR197W
YGR103W	YKL009W
YGR103W	YLL008W
YGR103W	YLR029C
YGR103W	YLR106C
YGR103W	YMR049C
YGR103W	YMR290C
YGR103W	YNR053C
YGR103W	YOR063W
YGR103W	YOR206W
YGR103W	YOR272W
YGR103W	YPL131W
YGR103W	YPL211W
YGR103W	YPR016C
YGR120C	YML071C
YGR132C	YGR231C
YGR132C	YJL183W
YGR132C	YPL050C
YGR156W	YHL033C
YGR156W	YJR093C
YGR156W	YLR277C
YGR156W	YLR448W
YGR156W	YNL317W
YGR156W	YOR179C
YGR156W	YPR107C
YGR158C	YGR195W
YGR158C	YHR069C
YGR158C	YOL021C
YGR158C	YOL142W
YGR158C	YOR001W
YGR162W	YJL190C
YGR162W	YOR204W
YGR165W	YHL004W
YGR165W	YIL070C
YGR165W	YIL093C
YGR165W	YJR101W
YGR165W	YKL155C
YGR165W	YMR158W
YGR165W	YMR188C
YGR165W	YNL306W
YGR165W	YPL013C
YGR165W	YPL118W
YGR166W	YKR068C
YGR166W	YML077W
YGR166W	YMR218C
YGR178C	YHR121W
YGR179C	YLR315W
YGR179C	YLR381W
YGR195W	YHR069C
YGR195W	YOL021C
YGR195W	YOL142W
YGR195W	YOR001W
YGR200C	YMR312W
YGR200C	YPL086C
YGR215W	YHL004W
YGR215W	YIL093C
YGR215W	YJR101W
YGR215W	YKL003C
YGR215W	YKL155C
YGR215W	YMR158W
YGR215W	YMR188C
YGR215W	YNL306W
YGR215W	YNR037C
YGR215W	YPL118W
YGR220C	YJL063C
YGR220C	YKL167C
YGR220C	YKR006C
YGR220C	YKR085C
YGR220C	YML025C
YGR220C	YMR193W
YGR220C	YNL005C
YGR220C	YNL252C
YGR231C	YJL183W
YGR231C	YPL050C
YGR232W	YHR027C
YGR232W	YHR200W
YGR232W	YIL075C
YGR232W	YPR108W
YGR233C	YPL031C
YGR245C	YHR197W
YGR245C	YKL009W
YGR245C	YLR106C
YGR245C	YNR053C
YGR245C	YOR063W
YGR245C	YPR016C
YGR252W	YHR041C
YGR252W	YHR099W
YGR252W	YLR055C
YGR252W	YMR223W
YGR252W	YMR227C
YGR252W	YMR236W
YGR252W	YPL254W
YGR261C	YPL195W
YGR262C	YKR038C
YGR274C	YML098W
YGR274C	YMR227C
YGR274C	YMR236W
YHL004W	YIL093C
YHL004W	YJR101W
YHL004W	YKL155C
YHL004W	YMR158W
YHL004W	YMR188C
YHL004W	YNL306W
YHL004W	YNR037C
YHL004W	YOR204W
YHL004W	YPL013C
YHL004W	YPL118W
YHL011C	YKL181W
YHL019C	YPR029C
YHL029C	YNL099C
YHL033C	YJL177W
YHL033C	YJL190C
YHL033C	YJR145C
YHL033C	YLR029C
YHL033C	YLR075W
YHL033C	YLR448W
YHL033C	YML073C
YHL033C	YMR194W
YHL033C	YNL178W
YHL033C	YOR063W
YHL033C	YOR294W
YHL033C	YPL090C
YHL033C	YPL198W
YHL033C	YPL220W
YHR010W	YJR145C
YHR010W	YLR367W
YHR010W	YMR194W
YHR010W	YMR290C
YHR010W	YNR053C
YHR010W	YOR063W
YHR010W	YPL198W
YHR012W	YJL053W
YHR013C	YOR253W
YHR027C	YHR200W
YHR027C	YIL075C
YHR027C	YPR108W
YHR034C	YPL235W
YHR041C	YHR058C
YHR041C	YPL042C
YHR058C	YPL042C
YHR062C	YNL221C
YHR064C	YLR249W
YHR069C	YOL021C
YHR069C	YOL142W
YHR069C	YOR001W
YHR085W	YHR197W
YHR085W	YKL009W
YHR085W	YLR106C
YHR085W	YNR053C
YHR086W	YKL012W
YHR086W	YLR147C
YHR090C	YNL107W
YHR090C	YNL136W
YHR090C	YPR023C
YHR099W	YLR055C
YHR099W	YMR236W
YHR099W	YNL107W
YHR099W	YPL254W
YHR099W	YPR023C
YHR102W	YOR353C
YHR107C	YJR076C
YHR107C	YLR314C
YHR122W	YIL128W
YHR143W-A	YOR210W
YHR143W-A	YPR010C
YHR148W	YJL069C
YHR148W	YJL109C
YHR148W	YJR145C
YHR148W	YLR197W
YHR148W	YMR128W
YHR148W	YNL132W
YHR148W	YOR145C
YHR148W	YPR137W
YHR156C	YHR165C
YHR165C	YJL124C
YHR165C	YJL203W
YHR165C	YLR117C
YHR165C	YLR147C
YHR165C	YOR159C
YHR165C	YPR082C
YHR165C	YPR101W
YHR166C	YLR127C
YHR166C	YOR249C
YHR167W	YML062C
YHR167W	YNL004W
YHR167W	YNL253W
YHR172W	YLR212C
YHR172W	YNL126W
YHR191C	YMR078C
YHR193C	YNL112W
YHR193C	YPL037C
YHR197W	YKL009W
YHR197W	YLL008W
YHR197W	YLR106C
YHR197W	YMR049C
YHR197W	YMR290C
YHR197W	YNR053C
YHR197W	YOR063W
YHR197W	YOR206W
YHR197W	YOR272W
YHR197W	YPL211W
YHR197W	YPR016C
YHR200W	YIL075C
YHR200W	YPR108W
YHR216W	YML056C
YHR216W	YOR250C
YIL021W	YJL140W
YIL021W	YOL005C
YIL021W	YOR151C
YIL021W	YOR210W
YIL035C	YIL084C
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YML069W
YIL035C	YMR172W
YIL035C	YOR039W
YIL035C	YOR123C
YIL050W	YPL031C
YIL075C	YLR180W
YIL075C	YPR108W
YIL076W	YNL287W
YIL084C	YMR263W
YIL084C	YNL330C
YIL084C	YPL181W
YIL084C	YPR023C
YIL093C	YJR101W
YIL093C	YKL155C
YIL093C	YMR158W
YIL093C	YMR188C
YIL093C	YNL081C
YIL093C	YNL306W
YIL093C	YNR037C
YIL093C	YPL013C
YIL093C	YPL118W
YIL098C	YJL180C
YIL126W	YKR008W
YIL126W	YLR357W
YIL126W	YML127W
YIL126W	YMR091C
YIL126W	YPR034W
YIL142W	YOR281C
YIL143C	YOR352W
YIR008C	YKL045W
YIR008C	YNL102W
YJL011C	YOR116C
YJL011C	YPR190C
YJL031C	YPR176C
YJL047C	YOL063C
YJL063C	YKL167C
YJL063C	YKR006C
YJL063C	YKR085C
YJL063C	YML025C
YJL063C	YMR024W
YJL063C	YMR193W
YJL063C	YNL005C
YJL063C	YNL252C
YJL063C	YOR150W
YJL069C	YJL109C
YJL070C	YML035C
YJL072C	YOL146W
YJL109C	YLR197W
YJL109C	YMR128W
YJL109C	YNL132W
YJL109C	YPR137W
YJL115W	YNL031C
YJL115W	YPL153C
YJL124C	YLR147C
YJL124C	YLR438C-A
YJL124C	YPR082C
YJL140W	YOL005C
YJL140W	YOR151C
YJL140W	YOR210W
YJL148W	YOR210W
YJL148W	YOR341W
YJL148W	YPR010C
YJL173C	YNL312W
YJL177W	YJL190C
YJL177W	YLR029C
YJL177W	YLR075W
YJL177W	YLR150W
YJL177W	YLR287C-A
YJL177W	YLR340W
YJL177W	YLR448W
YJL177W	YML073C
YJL177W	YMR194W
YJL177W	YNL178W
YJL177W	YNL302C
YJL177W	YOL040C
YJL177W	YOR063W
YJL177W	YOR204W
YJL177W	YPL090C
YJL177W	YPL198W
YJL177W	YPL220W
YJL183W	YPL050C
YJL190C	YJR145C
YJL190C	YLR029C
YJL190C	YLR075W
YJL190C	YLR150W
YJL190C	YLR197W
YJL190C	YLR340W
YJL190C	YLR448W
YJL190C	YML073C
YJL190C	YMR194W
YJL190C	YMR230W
YJL190C	YNL178W
YJL190C	YOR063W
YJL190C	YOR204W
YJL190C	YPL081W
YJL190C	YPL131W
YJL190C	YPL198W
YJL203W	YLR117C
YJL203W	YLR147C
YJL203W	YPR082C
YJR005W	YOL062C
YJR067C	YNL260C
YJR076C	YLR314C
YJR093C	YLR277C
YJR093C	YNL317W
YJR093C	YPR107C
YJR101W	YKL155C
YJR101W	YMR158W
YJR101W	YMR188C
YJR101W	YNL081C
YJR101W	YNL306W
YJR101W	YNR037C
YJR101W	YOR204W
YJR101W	YPL013C
YJR101W	YPL118W
YJR145C	YLR029C
YJR145C	YLR150W
YJR145C	YLR197W
YJR145C	YLR367W
YJR145C	YML056C
YJR145C	YML073C
YJR145C	YMR128W
YJR145C	YMR229C
YJR145C	YMR290C
YJR145C	YNL132W
YJR145C	YNL178W
YJR145C	YOL120C
YJR145C	YOR063W
YJR145C	YOR204W
YJR145C	YPL081W
YJR145C	YPL090C
YJR145C	YPL131W
YJR145C	YPL198W
YJR145C	YPL220W
YKL003C	YPL013C
YKL003C	YPL118W
YKL009W	YLL008W
YKL009W	YLR406C
YKL009W	YMR049C
YKL009W	YMR290C
YKL009W	YNR053C
YKL009W	YOR063W
YKL009W	YOR206W
YKL009W	YOR272W
YKL009W	YPL131W
YKL009W	YPL198W
YKL009W	YPL211W
YKL009W	YPR016C
YKL012W	YLR147C
YKL012W	YOR159C
YKL014C	YMR290C
YKL014C	YOL144W
YKL029C	YKL104C
YKL029C	YLR106C
YKL029C	YMR012W
YKL045W	YNL102W
YKL081W	YLR249W
YKL088W	YML016C
YKL088W	YOR039W
YKL104C	YLR180W
YKL104C	YOR151C
YKL104C	YPR010C
YKL155C	YMR158W
YKL155C	YMR188C
YKL155C	YNL306W
YKL155C	YNR037C
YKL155C	YOR204W
YKL155C	YPL013C
YKL155C	YPL118W
YKL167C	YKR006C
YKL167C	YKR085C
YKL167C	YML025C
YKL167C	YMR024W
YKL167C	YMR193W
YKL167C	YNL005C
YKL167C	YNL252C
YKR006C	YKR085C
YKR006C	YML025C
YKR006C	YMR024W
YKR006C	YMR193W
YKR006C	YNL005C
YKR006C	YNL252C
YKR008W	YLR357W
YKR008W	YML127W
YKR008W	YMR091C
YKR008W	YPR034W
YKR026C	YLR291C
YKR026C	YOR260W
YKR027W	YMR237W
YKR068C	YML077W
YKR068C	YMR218C
YKR085C	YML025C
YKR085C	YMR024W
YKR085C	YMR193W
YKR085C	YNL005C
YKR085C	YNL252C
YKR085C	YOR150W
YLL008W	YLR106C
YLL008W	YLR276C
YLL008W	YMR049C
YLL008W	YMR229C
YLL008W	YMR290C
YLL008W	YOR063W
YLL008W	YOR206W
YLL008W	YOR272W
YLL008W	YPL131W
YLL008W	YPL198W
YLL008W	YPL211W
YLL008W	YPR016C
YLR028C	YMR120C
YLR029C	YLR075W
YLR029C	YLR287C-A
YLR029C	YLR340W
YLR029C	YLR448W
YLR029C	YML073C
YLR029C	YMR194W
YLR029C	YMR229C
YLR029C	YMR290C
YLR029C	YNL132W
YLR029C	YNL178W
YLR029C	YOL040C
YLR029C	YOL120C
YLR029C	YOR063W
YLR029C	YOR204W
YLR029C	YOR206W
YLR029C	YOR294W
YLR029C	YPL090C
YLR029C	YPL131W
YLR029C	YPL198W
YLR029C	YPL220W
YLR035C	YMR167W
YLR044C	YLR249W
YLR044C	YOL086C
YLR055C	YMR223W
YLR055C	YMR227C
YLR055C	YMR236W
YLR055C	YPL254W
YLR075W	YLR150W
YLR075W	YLR180W
YLR075W	YLR287C-A
YLR075W	YLR340W
YLR075W	YLR448W
YLR075W	YML073C
YLR075W	YMR194W
YLR075W	YNL112W
YLR075W	YNL132W
YLR075W	YNL178W
YLR075W	YOR063W
YLR075W	YPL090C
YLR075W	YPL198W
YLR075W	YPL220W
YLR106C	YLR180W
YLR106C	YMR012W
YLR106C	YNR053C
YLR106C	YOR151C
YLR117C	YLR147C
YLR117C	YPR101W
YLR127C	YOR249C
YLR147C	YOR159C
YLR147C	YPR082C
YLR148W	YMR231W
YLR150W	YLR448W
YLR150W	YML073C
YLR150W	YNL112W
YLR150W	YOR063W
YLR150W	YPL198W
YLR180W	YMR012W
YLR180W	YOR151C
YLR192C	YMR146C
YLR192C	YMR309C
YLR192C	YOR361C
YLR197W	YLR448W
YLR197W	YMR128W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL132W
YLR197W	YOR078W
YLR197W	YOR310C
YLR197W	YPR137W
YLR200W	YML094W
YLR200W	YNL153C
YLR212C	YNL126W
YLR221C	YOL144W
YLR249W	YOL086C
YLR249W	YPL131W
YLR268W	YNL258C
YLR268W	YOR075W
YLR276C	YMR049C
YLR276C	YMR290C
YLR276C	YOR063W
YLR276C	YOR206W
YLR276C	YPL211W
YLR277C	YLR448W
YLR277C	YNL317W
YLR277C	YPR107C
YLR287C-A	YLR448W
YLR287C-A	YML073C
YLR287C-A	YMR194W
YLR287C-A	YNL178W
YLR287C-A	YNL302C
YLR287C-A	YOL039W
YLR287C-A	YOL040C
YLR287C-A	YOR063W
YLR291C	YOR260W
YLR292C	YPL094C
YLR325C	YNR053C
YLR325C	YOR063W
YLR340W	YLR448W
YLR340W	YML073C
YLR340W	YMR194W
YLR340W	YNL132W
YLR340W	YNL178W
YLR340W	YOL039W
YLR340W	YPL090C
YLR340W	YPL220W
YLR344W	YMR194W
YLR357W	YML127W
YLR357W	YMR091C
YLR357W	YPR034W
YLR367W	YML026C
YLR367W	YMR194W
YLR367W	YNL207W
YLR406C	YOR063W
YLR418C	YOR039W
YLR418C	YOR123C
YLR423C	YPL166W
YLR440C	YNL258C
YLR440C	YOR075W
YLR448W	YML073C
YLR448W	YMR194W
YLR448W	YMR290C
YLR448W	YNL132W
YLR448W	YNL178W
YLR448W	YOL040C
YLR448W	YOR063W
YLR448W	YPL090C
YLR448W	YPL131W
YLR448W	YPL198W
YLR448W	YPL220W
YLR449W	YMR049C
YLR449W	YMR290C
YLR449W	YOR063W
YLR449W	YOR206W
YLR449W	YPL131W
YLR449W	YPL198W
YLR449W	YPL211W
YML009C	YMR193W
YML009C	YNL252C
YML025C	YMR024W
YML025C	YMR193W
YML025C	YNL005C
YML025C	YNL252C
YML056C	YOR063W
YML056C	YPL198W
YML062C	YNL004W
YML062C	YNL253W
YML065W	YNL261W
YML065W	YPR162C
YML069W	YOR039W
YML069W	YOR123C
YML073C	YMR194W
YML073C	YMR290C
YML073C	YNL112W
YML073C	YNL178W
YML073C	YOL040C
YML073C	YOL120C
YML073C	YOR063W
YML073C	YOR204W
YML073C	YPL090C
YML073C	YPL143W
YML073C	YPL198W
YML073C	YPL220W
YML077W	YMR218C
YML094W	YNL153C
YML098W	YMR236W
YML105C	YPR088C
YML124C	YMR012W
YML127W	YMR091C
YML127W	YPR034W
YMR012W	YOR151C
YMR024W	YMR193W
YMR024W	YNL005C
YMR024W	YNL252C
YMR024W	YNL284C
YMR024W	YOR150W
YMR048W	YNL273W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YOR063W
YMR049C	YOR206W
YMR049C	YOR272W
YMR049C	YPL211W
YMR049C	YPR016C
YMR078C	YNL290W
YMR078C	YOL094C
YMR091C	YPR034W
YMR128W	YMR229C
YMR128W	YNL132W
YMR128W	YPR137W
YMR146C	YMR309C
YMR146C	YOR204W
YMR146C	YOR361C
YMR146C	YPL081W
YMR158W	YMR188C
YMR158W	YNL306W
YMR158W	YPL013C
YMR158W	YPL118W
YMR172W	YOR039W
YMR188C	YNL306W
YMR188C	YNR037C
YMR188C	YPL118W
YMR193W	YNL005C
YMR193W	YNL252C
YMR194W	YNL132W
YMR194W	YNL178W
YMR194W	YNL302C
YMR194W	YOL040C
YMR194W	YOR063W
YMR194W	YPL198W
YMR194W	YPL220W
YMR223W	YMR236W
YMR223W	YPL254W
YMR227C	YMR236W
YMR227C	YPL254W
YMR229C	YMR290C
YMR229C	YNL132W
YMR229C	YOR206W
YMR229C	YOR272W
YMR230W	YNL178W
YMR236W	YPL254W
YMR263W	YNL330C
YMR263W	YPL181W
YMR290C	YNL132W
YMR290C	YOL120C
YMR290C	YOR063W
YMR290C	YOR206W
YMR290C	YOR272W
YMR290C	YOR294W
YMR290C	YPL131W
YMR290C	YPL198W
YMR290C	YPL211W
YMR290C	YPL220W
YMR290C	YPR016C
YMR309C	YOR204W
YMR309C	YOR361C
YMR312W	YPL086C
YNL005C	YNL252C
YNL005C	YNL284C
YNL005C	YOR150W
YNL005C	YOR204W
YNL021W	YPR179C
YNL031C	YPL001W
YNL107W	YNL136W
YNL107W	YPL235W
YNL107W	YPR023C
YNL112W	YOR063W
YNL132W	YNL178W
YNL132W	YOR063W
YNL132W	YOR310C
YNL132W	YPL081W
YNL132W	YPL090C
YNL132W	YPL198W
YNL132W	YPR137W
YNL136W	YPR023C
YNL178W	YOL040C
YNL178W	YOR063W
YNL178W	YPL090C
YNL178W	YPL131W
YNL178W	YPL198W
YNL207W	YOR145C
YNL207W	YPL204W
YNL252C	YNL284C
YNL252C	YOR150W
YNL258C	YOR075W
YNL261W	YPR162C
YNL290W	YOL094C
YNL290W	YOR144C
YNL290W	YOR217W
YNL306W	YNR037C
YNL306W	YOR204W
YNL306W	YPL013C
YNL306W	YPL118W
YNL317W	YPR107C
YNL330C	YPL181W
YNL330C	YPR023C
YNR023W	YPR034W
YNR037C	YPL118W
YNR053C	YOR063W
YNR053C	YPL131W
YNR053C	YPR016C
YOL005C	YOR151C
YOL005C	YOR210W
YOL021C	YOL142W
YOL021C	YOR001W
YOL040C	YOR063W
YOL040C	YPL090C
YOL076W	YPR131C
YOL094C	YOR144C
YOL094C	YOR217W
YOL120C	YOR063W
YOL120C	YOR206W
YOL120C	YPL143W
YOL120C	YPL198W
YOL142W	YOR001W
YOR035C	YOR326W
YOR063W	YOR206W
YOR063W	YOR272W
YOR063W	YPL090C
YOR063W	YPL131W
YOR063W	YPL143W
YOR063W	YPL198W
YOR063W	YPL211W
YOR063W	YPL220W
YOR063W	YPR016C
YOR078W	YPR137W
YOR116C	YOR210W
YOR116C	YPR190C
YOR151C	YOR210W
YOR151C	YPR010C
YOR204W	YOR361C
YOR204W	YPL081W
YOR204W	YPL090C
YOR204W	YPL118W
YOR206W	YOR272W
YOR206W	YPL131W
YOR206W	YPL211W
YOR206W	YPR016C
YOR210W	YOR341W
YOR210W	YPR010C
YOR210W	YPR190C
YOR272W	YPL131W
YOR272W	YPL198W
YOR272W	YPL211W
YOR294W	YPL131W
YOR310C	YPR137W
YOR341W	YPR010C
YPL013C	YPL118W
YPL090C	YPL198W
YPL131W	YPL198W
YPL131W	YPL211W
YPL131W	YPR016C
YPL131W	YPR102C
YPL198W	YPL211W
YPL198W	YPL220W
YPL211W	YPR016C
YPL220W	YPR102C
YPR082C	YPR101W
