YAL029C	YBR130C
YHR010W	YMR194W
YHR010W	YNL069C
YHR010W	YNR053C
YHR010W	YOL127W
YHR010W	YOR063W
YHR010W	YOR096W
YHR010W	YPL093W
YHR010W	YPL198W
YHR010W	YPR189W
YHR013C	YOR253W
YHR024C	YLR163C
YHR041C	YHR058C
YHR041C	YNL236W
YHR041C	YOR174W
YHR041C	YPL042C
YHR052W	YKL009W
YHR052W	YLR276C
YHR052W	YMR229C
YHR052W	YNL002C
YHR052W	YNL110C
YHR052W	YNL182C
YHR052W	YOL041C
YHR052W	YOL077C
YHR052W	YOL127W
YHR052W	YOR063W
YHR052W	YOR206W
YHR052W	YOR272W
YHR052W	YPL093W
YHR052W	YPL211W
YHR052W	YPR016C
YHR058C	YNL236W
YHR058C	YOR174W
YHR058C	YPL042C
YHR062C	YNL282W
YHR064C	YLR249W
YHR081W	YNL232W
YHR081W	YOL021C
YHR081W	YOR001W
YHR107C	YJR076C
YHR107C	YLR314C
YHR148W	YHR196W
YHR148W	YJL069C
YHR148W	YJL109C
YHR148W	YJR145C
YHR148W	YKR060W
YHR148W	YLL011W
YHR148W	YLR197W
YHR148W	YMR093W
YHR148W	YNL075W
YHR148W	YOR096W
YHR148W	YOR145C
YHR148W	YPL126W
YHR148W	YPL217C
YHR166C	YOR249C
YHR191C	YMR078C
YHR193C	YNL112W
YHR196W	YJL109C
YHR196W	YLL011W
YHR196W	YLR197W
YHR196W	YMR093W
YHR196W	YPL126W
YHR196W	YPL217C
YHR216W	YML056C
YHR216W	YMR142C
YHR216W	YOR250C
YIL021W	YOR224C
YIL021W	YPL129W
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YOL145C
YIL035C	YOR061W
YIL035C	YOR123C
YIL076W	YNL287W
YIL076W	YPL010W
YIL094C	YOR136W
YIL098C	YJL180C
YIL103W	YKL191W
YIL103W	YOR133W
YIL126W	YKR008W
YIL126W	YML127W
YIL126W	YMR091C
YIL126W	YOR304W
YIL133C	YJL190C
YIL133C	YJR123W
YIL133C	YJR145C
YIL133C	YKL180W
YIL133C	YLR197W
YIL133C	YLR340W
YIL133C	YML063W
YIL133C	YML073C
YIL133C	YMR142C
YIL133C	YMR194W
YIL133C	YNL069C
YIL133C	YNL096C
YIL133C	YNL178W
YIL133C	YOL041C
YIL133C	YOL077C
YIL133C	YOL120C
YIL133C	YOL127W
YIL133C	YOR063W
YIL133C	YOR096W
YIL133C	YOR206W
YIL133C	YPL143W
YIL133C	YPL198W
YIR010W	YPL233W
YJL011C	YKR025W
YJL011C	YNL151C
YJL011C	YOR207C
YJL011C	YOR224C
YJL024C	YPL195W
YJL063C	YKL167C
YJL063C	YKR006C
YJL063C	YKR085C
YJL063C	YMR193W
YJL063C	YNL005C
YJL063C	YNL252C
YJL063C	YOR150W
YJL069C	YJL109C
YJL069C	YMR093W
YJL080C	YJR123W
YJL109C	YLL011W
YJL109C	YLR197W
YJL109C	YMR093W
YJL109C	YPL126W
YJL109C	YPL217C
YJL148W	YJR063W
YJL148W	YOR341W
YJL148W	YPR010C
YJL179W	YLR200W
YJL183W	YPL050C
YJL190C	YJR123W
YJL190C	YJR145C
YJL190C	YKL180W
YJL190C	YLR150W
YJL190C	YLR175W
YJL190C	YLR197W
YJL190C	YLR340W
YJL190C	YML024W
YJL190C	YML063W
YJL190C	YML073C
YJL190C	YMR194W
YJL190C	YMR230W
YJL190C	YNL069C
YJL190C	YNL096C
YJL190C	YNL178W
YJL190C	YOL127W
YJL190C	YOR063W
YJL190C	YOR096W
YJL190C	YPL198W
YJR006W	YJR043C
YJR063W	YOR224C
YJR063W	YOR341W
YJR063W	YPR010C
YJR076C	YLR314C
YJR077C	YLR342W
YJR113C	YKL155C
YJR113C	YMR188C
YJR113C	YNL137C
YJR113C	YOR158W
YJR113C	YPL118W
YJR123W	YJR145C
YJR123W	YKL180W
YJR123W	YLR197W
YJR123W	YLR340W
YJR123W	YML063W
YJR123W	YML073C
YJR123W	YMR093W
YJR123W	YMR142C
YJR123W	YMR194W
YJR123W	YMR230W
YJR123W	YNL069C
YJR123W	YNL096C
YJR123W	YNL178W
YJR123W	YNL302C
YJR123W	YOL127W
YJR123W	YOR063W
YJR123W	YOR096W
YJR123W	YPL090C
YJR123W	YPL220W
YJR123W	YPL266W
YJR123W	YPR189W
YJR145C	YLR150W
YJR145C	YLR175W
YJR145C	YLR197W
YJR145C	YLR367W
YJR145C	YML056C
YJR145C	YML063W
YJR145C	YML073C
YJR145C	YMR093W
YJR145C	YMR229C
YJR145C	YNL069C
YJR145C	YNL178W
YJR145C	YOL120C
YJR145C	YOL127W
YJR145C	YOR063W
YJR145C	YOR096W
YJR145C	YPL090C
YJR145C	YPL198W
YJR145C	YPL217C
YJR145C	YPL220W
YKL003C	YPL118W
YKL009W	YLR406C
YKL009W	YNL002C
YKL009W	YNL110C
YKL009W	YNL182C
YKL009W	YNR053C
YKL009W	YOL077C
YKL009W	YOR063W
YKL009W	YOR206W
YKL009W	YOR272W
YKL009W	YPL093W
YKL009W	YPL198W
YKL009W	YPL211W
YKL009W	YPR016C
YKL058W	YOR194C
YKL088W	YOR061W
YKL155C	YMR188C
YKL155C	YNL137C
YKL155C	YOR158W
YKL155C	YPL118W
YKL167C	YKR006C
YKL167C	YKR085C
YKL167C	YMR193W
YKL167C	YNL005C
YKL167C	YNL252C
YKL180W	YLR340W
YKL180W	YLR406C
YKL180W	YML024W
YKL180W	YML063W
YKL180W	YML073C
YKL180W	YMR142C
YKL180W	YMR194W
YKL180W	YNL069C
YKL180W	YNL096C
YKL180W	YNL178W
YKL180W	YNL302C
YKL180W	YOL127W
YKL180W	YOR063W
YKL180W	YOR096W
YKL180W	YPL143W
YKL180W	YPL198W
YKL180W	YPL220W
YKL191W	YOR133W
YKR002W	YPR107C
YKR006C	YKR085C
YKR006C	YMR193W
YKR006C	YNL005C
YKR006C	YNL252C
YKR008W	YML127W
YKR008W	YMR091C
YKR025W	YNL151C
YKR025W	YOR207C
YKR025W	YOR224C
YKR027W	YLR330W
YKR060W	YLL011W
YKR060W	YLR197W
YKR060W	YMR093W
YKR060W	YOR096W
YKR060W	YPL126W
YKR085C	YMR193W
YKR085C	YNL005C
YKR085C	YNL252C
YKR085C	YOR150W
YLL011W	YLR197W
YLL011W	YMR093W
YLL011W	YPL126W
YLL011W	YPL217C
YLL036C	YMR240C
YLL036C	YPL213W
YLR150W	YML063W
YLR150W	YML073C
YLR150W	YNL069C
YLR150W	YNL112W
YLR150W	YOL127W
YLR150W	YOR063W
YLR150W	YOR096W
YLR150W	YPL198W
YLR175W	YLR197W
YLR175W	YMR229C
YLR175W	YMR310C
YLR175W	YOR063W
YLR197W	YMR093W
YLR197W	YMR229C
YLR197W	YNL075W
YLR197W	YOR096W
YLR197W	YOR310C
YLR197W	YPL126W
YLR197W	YPL217C
YLR226W	YPR161C
YLR249W	YOL086C
YLR249W	YOR133W
YLR264W	YNL096C
YLR268W	YNL258C
YLR276C	YNL002C
YLR276C	YOL077C
YLR276C	YOL127W
YLR276C	YOR063W
YLR276C	YOR206W
YLR276C	YPL093W
YLR276C	YPL211W
YLR291C	YOR260W
YLR340W	YML063W
YLR340W	YML073C
YLR340W	YMR194W
YLR340W	YNL069C
YLR340W	YNL178W
YLR340W	YOL039W
YLR340W	YOL127W
YLR340W	YPL090C
YLR340W	YPL220W
YLR344W	YMR194W
YLR367W	YMR194W
YLR367W	YOR056C
YLR367W	YOR096W
YLR398C	YPR189W
YLR406C	YOL127W
YLR406C	YOR063W
YLR407W	YOR061W
YLR418C	YOL145C
YLR418C	YOR061W
YLR418C	YOR123C
YML009C	YMR193W
YML009C	YNL252C
YML024W	YML063W
YML024W	YOR096W
YML056C	YOR063W
YML056C	YPL198W
YML063W	YML073C
YML063W	YMR142C
YML063W	YMR194W
YML063W	YNL069C
YML063W	YNL096C
YML063W	YNL178W
YML063W	YOL120C
YML063W	YOL127W
YML063W	YOR063W
YML063W	YOR096W
YML063W	YPL090C
YML063W	YPL198W
YML063W	YPL220W
YML065W	YNL261W
YML071C	YNL041C
YML073C	YMR142C
YML073C	YMR194W
YML073C	YNL002C
YML073C	YNL069C
YML073C	YNL096C
YML073C	YNL112W
YML073C	YNL178W
YML073C	YOL041C
YML073C	YOL120C
YML073C	YOL127W
YML073C	YOR063W
YML073C	YOR096W
YML073C	YOR234C
YML073C	YPL090C
YML073C	YPL093W
YML073C	YPL143W
YML073C	YPL198W
YML073C	YPL220W
YML102W	YPR018W
YML127W	YMR091C
YMR005W	YMR236W
YMR075W	YOL004W
YMR075W	YPR023C
YMR078C	YNL290W
YMR083W	YOL086C
YMR093W	YNL075W
YMR093W	YOR096W
YMR093W	YOR145C
YMR093W	YPL126W
YMR093W	YPL217C
YMR093W	YPL266W
YMR142C	YMR194W
YMR142C	YNL069C
YMR142C	YNL178W
YMR142C	YOL127W
YMR142C	YOR063W
YMR142C	YOR096W
YMR142C	YPL090C
YMR142C	YPL143W
YMR142C	YPL198W
YMR188C	YNL137C
YMR188C	YOR158W
YMR188C	YPL118W
YMR193W	YNL005C
YMR193W	YNL252C
YMR194W	YNL069C
YMR194W	YNL096C
YMR194W	YNL178W
YMR194W	YNL302C
YMR194W	YOL127W
YMR194W	YOR063W
YMR194W	YOR096W
YMR194W	YPL198W
YMR194W	YPL220W
YMR229C	YOL041C
YMR229C	YOL077C
YMR229C	YOR206W
YMR229C	YOR272W
YMR229C	YPL126W
YMR230W	YNL178W
YMR236W	YPL254W
YMR240C	YOR308C
YMR240C	YPL213W
YMR309C	YPR041W
YNL002C	YNL110C
YNL002C	YNL182C
YNL002C	YNR053C
YNL002C	YOL041C
YNL002C	YOL077C
YNL002C	YOL127W
YNL002C	YOR063W
YNL002C	YOR206W
YNL002C	YOR272W
YNL002C	YPL093W
YNL002C	YPL211W
YNL002C	YPR016C
YNL005C	YNL252C
YNL005C	YNL284C
YNL005C	YOR150W
YNL037C	YOR136W
YNL069C	YNL096C
YNL069C	YNL178W
YNL069C	YOL039W
YNL069C	YOL120C
YNL069C	YOL127W
YNL069C	YOR063W
YNL069C	YOR096W
YNL069C	YPL090C
YNL069C	YPL143W
YNL069C	YPL198W
YNL069C	YPL220W
YNL075W	YPL126W
YNL096C	YNL178W
YNL096C	YOL127W
YNL096C	YOR063W
YNL096C	YOR096W
YNL096C	YPL090C
YNL110C	YNL182C
YNL110C	YOL077C
YNL110C	YOL127W
YNL110C	YOR063W
YNL110C	YOR206W
YNL110C	YOR272W
YNL110C	YPL093W
YNL110C	YPL211W
YNL110C	YPR016C
YNL112W	YOL127W
YNL112W	YOR063W
YNL137C	YOR158W
YNL137C	YPL118W
YNL151C	YOR207C
YNL151C	YOR224C
YNL178W	YOL127W
YNL178W	YOR063W
YNL178W	YOR096W
YNL178W	YPL090C
YNL178W	YPL198W
YNL182C	YNR053C
YNL182C	YOR063W
YNL182C	YPL093W
YNL182C	YPR016C
YNL232W	YOL021C
YNL232W	YOR001W
YNL236W	YOR174W
YNL236W	YPL042C
YNL238W	YOL031C
YNL252C	YNL284C
YNL252C	YOR150W
YNL262W	YPR175W
YNL287W	YPL010W
YNL290W	YOR217W
YNR023W	YPL129W
YNR053C	YOL127W
YNR053C	YOR063W
YNR053C	YPL093W
YNR053C	YPR016C
YOL004W	YPR023C
YOL010W	YPL217C
YOL021C	YOR001W
YOL039W	YOL127W
YOL041C	YOL077C
YOL041C	YOL127W
YOL041C	YOR063W
YOL041C	YOR206W
YOL041C	YOR272W
YOL041C	YPL198W
YOL076W	YPR131C
YOL077C	YOL127W
YOL077C	YOR063W
YOL077C	YOR206W
YOL077C	YOR272W
YOL077C	YPL093W
YOL077C	YPL198W
YOL077C	YPL211W
YOL086C	YOR133W
YOL120C	YOL127W
YOL120C	YOR063W
YOL120C	YOR206W
YOL120C	YPL143W
YOL120C	YPL198W
YOL127W	YOR063W
YOL127W	YOR096W
YOL127W	YOR206W
YOL127W	YPL090C
YOL127W	YPL093W
YOL127W	YPL143W
YOL127W	YPL198W
YOL127W	YPL211W
YOL127W	YPL220W
YOL127W	YPR016C
YOL145C	YOR061W
YOL145C	YOR123C
YOR061W	YOR123C
YOR063W	YOR096W
YOR063W	YOR206W
YOR063W	YOR272W
YOR063W	YPL090C
YOR063W	YPL093W
YOR063W	YPL143W
YOR063W	YPL198W
YOR063W	YPL211W
YOR063W	YPL220W
YOR063W	YPR016C
YOR063W	YPR189W
YOR096W	YOR310C
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPL198W
YOR096W	YPL217C
YOR096W	YPL220W
YOR136W	YPL235W
YOR145C	YPL126W
YOR145C	YPL266W
YOR158W	YPL118W
YOR159C	YPL213W
YOR174W	YPL042C
YOR206W	YOR272W
YOR206W	YPL093W
YOR206W	YPL211W
YOR206W	YPR016C
YOR207C	YOR224C
YOR224C	YOR341W
YOR224C	YPL129W
YOR224C	YPR010C
YOR272W	YPL093W
YOR272W	YPL198W
YOR272W	YPL211W
YOR308C	YPL213W
YOR310C	YPL126W
YOR341W	YPR010C
YPL090C	YPL198W
YPL093W	YPL198W
YPL093W	YPL211W
YPL093W	YPR016C
YPL126W	YPL217C
YPL126W	YPL266W
YPL129W	YPL235W
YPL198W	YPL211W
YPL198W	YPL220W
YPL211W	YPR016C
YPL217C	YPR112C
