YAL003W	YGR285C
YHL034C	YOL139C
YHL034C	YOR096W
YHR010W	YJR145C
YHR010W	YKL180W
YHR010W	YLL045C
YHR010W	YLR367W
YHR010W	YMR194W
YHR010W	YMR290C
YHR010W	YOL127W
YHR010W	YOR096W
YHR010W	YPL093W
YHR010W	YPL198W
YHR010W	YPR189W
YHR041C	YHR058C
YHR041C	YNL236W
YHR041C	YOR174W
YHR041C	YPL042C
YHR058C	YNL236W
YHR058C	YOR174W
YHR058C	YPL042C
YHR062C	YNL282W
YHR099W	YMR236W
YHR099W	YPR023C
YHR107C	YJR076C
YHR107C	YLR314C
YHR131C	YOR061W
YHR164C	YNL312W
YHR165C	YIL061C
YHR165C	YJL124C
YHR165C	YLR147C
YHR165C	YLR424W
YHR165C	YOR308C
YHR165C	YPL213W
YHR165C	YPR101W
YHR165C	YPR178W
YHR166C	YLR127C
YHR166C	YOR249C
YHR172W	YLR212C
YHR174W	YKL060C
YHR174W	YLR044C
YHR193C	YNL112W
YHR193C	YPL037C
YIL022W	YJR045C
YIL035C	YIL084C
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YOR061W
YIL035C	YOR123C
YIL061C	YKL012W
YIL061C	YLR147C
YIL061C	YPL178W
YIL061C	YPR057W
YIL076W	YNL287W
YIL076W	YPL010W
YIL084C	YMR075W
YIL084C	YNL330C
YIL084C	YOL004W
YIL084C	YPL181W
YIL084C	YPR023C
YIL094C	YOR136W
YIL103W	YKL191W
YIL103W	YOR133W
YIL133C	YJL177W
YIL133C	YJR145C
YIL133C	YKL180W
YIL133C	YLL045C
YIL133C	YLR075W
YIL133C	YLR197W
YIL133C	YLR448W
YIL133C	YML026C
YIL133C	YML073C
YIL133C	YMR194W
YIL133C	YMR290C
YIL133C	YNL096C
YIL133C	YNL178W
YIL133C	YOL120C
YIL133C	YOL127W
YIL133C	YOR096W
YIL133C	YOR204W
YIL133C	YOR206W
YIL133C	YPL198W
YIR010W	YPL233W
YJL066C	YMR203W
YJL115W	YPL153C
YJL124C	YLR147C
YJL124C	YLR438C-A
YJL124C	YOR308C
YJL124C	YPR178W
YJL138C	YOL139C
YJL148W	YOR341W
YJL148W	YPR110C
YJL177W	YKL180W
YJL177W	YLL045C
YJL177W	YLR075W
YJL177W	YLR150W
YJL177W	YLR448W
YJL177W	YML073C
YJL177W	YMR194W
YJL177W	YNL096C
YJL177W	YNL178W
YJL177W	YNL302C
YJL177W	YOL127W
YJL177W	YOR096W
YJL177W	YOR204W
YJL177W	YPL198W
YJL177W	YPL220W
YJL179W	YNL153C
YJL184W	YKR038C
YJL184W	YML036W
YJL191W	YKL180W
YJL191W	YNL178W
YJL191W	YOR096W
YJR002W	YJR145C
YJR002W	YKR060W
YJR002W	YLR197W
YJR002W	YNL075W
YJR002W	YOR096W
YJR002W	YOR310C
YJR005W	YOL062C
YJR007W	YKR026C
YJR007W	YMR146C
YJR007W	YMR309C
YJR007W	YOR260W
YJR041C	YKL014C
YJR041C	YOL144W
YJR045C	YLR203C
YJR050W	YPR101W
YJR067C	YNL260C
YJR068W	YNL290W
YJR076C	YLR314C
YJR077C	YLR342W
YJR113C	YKL155C
YJR113C	YMR158W
YJR113C	YNL306W
YJR113C	YNR037C
YJR113C	YOR158W
YJR113C	YPL013C
YJR113C	YPL118W
YJR140C	YOR038C
YJR145C	YLL045C
YJR145C	YLR150W
YJR145C	YLR197W
YJR145C	YLR367W
YJR145C	YML056C
YJR145C	YML073C
YJR145C	YMR116C
YJR145C	YMR229C
YJR145C	YMR290C
YJR145C	YNL178W
YJR145C	YOL120C
YJR145C	YOL127W
YJR145C	YOR096W
YJR145C	YOR204W
YJR145C	YPL081W
YJR145C	YPL198W
YJR145C	YPL220W
YKL003C	YPL013C
YKL003C	YPL118W
YKL012W	YLR147C
YKL014C	YMR290C
YKL014C	YOL144W
YKL018W	YLR115W
YKL018W	YLR277C
YKL018W	YLR448W
YKL045W	YNL102W
YKL058W	YOR194C
YKL060C	YLR044C
YKL060C	YOL086C
YKL060C	YOR133W
YKL088W	YOR061W
YKL104C	YLR180W
YKL104C	YOR151C
YKL143W	YNL178W
YKL144C	YNL151C
YKL144C	YOR116C
YKL144C	YOR207C
YKL144C	YPR110C
YKL144C	YPR190C
YKL155C	YMR158W
YKL155C	YNL306W
YKL155C	YNR037C
YKL155C	YOR158W
YKL155C	YOR204W
YKL155C	YPL013C
YKL155C	YPL118W
YKL167C	YKR006C
YKL167C	YKR085C
YKL167C	YLR439W
YKL167C	YMR024W
YKL167C	YMR193W
YKL167C	YNL005C
YKL180W	YLL045C
YKL180W	YLR075W
YKL180W	YLR406C
YKL180W	YLR448W
YKL180W	YML024W
YKL180W	YML073C
YKL180W	YMR194W
YKL180W	YNL096C
YKL180W	YNL178W
YKL180W	YNL302C
YKL180W	YOL127W
YKL180W	YOR096W
YKL180W	YPL198W
YKL180W	YPL220W
YKL191W	YOR133W
YKL204W	YOL139C
YKL214C	YPL178W
YKR001C	YLR357W
YKR006C	YKR085C
YKR006C	YLR439W
YKR006C	YMR024W
YKR006C	YMR193W
YKR006C	YNL005C
YKR008W	YLR357W
YKR008W	YML127W
YKR026C	YOR260W
YKR027W	YLR330W
YKR038C	YML036W
YKR060W	YLR197W
YKR060W	YOR096W
YKR068C	YOR115C
YKR071C	YPR048W
YKR081C	YLL045C
YKR081C	YLR002C
YKR081C	YMR290C
YKR081C	YOL127W
YKR081C	YOR096W
YKR081C	YOR206W
YKR081C	YPL093W
YKR081C	YPL198W
YKR085C	YLR439W
YKR085C	YMR024W
YKR085C	YMR193W
YKR085C	YNL005C
YKR085C	YOR150W
YLL045C	YLR002C
YLL045C	YLR075W
YLL045C	YLR196W
YLL045C	YLR448W
YLL045C	YML073C
YLL045C	YMR194W
YLL045C	YMR290C
YLL045C	YNL112W
YLL045C	YNL178W
YLL045C	YOL120C
YLL045C	YOL127W
YLL045C	YOR096W
YLL045C	YOR206W
YLL045C	YOR272W
YLL045C	YPL093W
YLL045C	YPL198W
YLL045C	YPL220W
YLR002C	YMR290C
YLR002C	YOL127W
YLR002C	YOR206W
YLR002C	YOR272W
YLR002C	YPL093W
YLR002C	YPL198W
YLR044C	YOL086C
YLR074C	YLR325C
YLR074C	YOL127W
YLR074C	YPL093W
YLR075W	YLR150W
YLR075W	YLR180W
YLR075W	YLR448W
YLR075W	YML073C
YLR075W	YMR194W
YLR075W	YNL096C
YLR075W	YNL112W
YLR075W	YNL178W
YLR075W	YOL127W
YLR075W	YOR096W
YLR075W	YPL198W
YLR075W	YPL220W
YLR106C	YLR180W
YLR106C	YOR151C
YLR106C	YPL093W
YLR115W	YLR277C
YLR127C	YOR249C
YLR147C	YOR308C
YLR147C	YPL213W
YLR147C	YPR178W
YLR150W	YLR448W
YLR150W	YML073C
YLR150W	YNL112W
YLR150W	YOL127W
YLR150W	YOR096W
YLR150W	YPL198W
YLR170C	YPR029C
YLR180W	YOR151C
YLR192C	YMR146C
YLR192C	YMR309C
YLR197W	YLR448W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL075W
YLR197W	YOR096W
YLR197W	YOR310C
YLR221C	YOL144W
YLR259C	YNL055C
YLR264W	YNL096C
YLR268W	YNL258C
YLR268W	YOR075W
YLR277C	YLR448W
YLR292C	YPL094C
YLR325C	YOL127W
YLR325C	YPL093W
YLR344W	YMR194W
YLR357W	YML127W
YLR367W	YML026C
YLR367W	YMR116C
YLR367W	YMR194W
YLR367W	YOL139C
YLR367W	YOR096W
YLR386W	YNL325C
YLR398C	YPR189W
YLR406C	YOL127W
YLR407W	YOR061W
YLR418C	YOR061W
YLR418C	YOR123C
YLR424W	YPL213W
YLR424W	YPR101W
YLR439W	YMR024W
YLR439W	YMR193W
YLR439W	YNL005C
YLR439W	YNL284C
YLR439W	YOR150W
YLR440C	YNL258C
YLR440C	YOR075W
YLR448W	YML073C
YLR448W	YMR194W
YLR448W	YMR290C
YLR448W	YNL096C
YLR448W	YNL178W
YLR448W	YOL127W
YLR448W	YOR096W
YLR448W	YPL198W
YLR448W	YPL220W
YML009C	YMR193W
YML024W	YOR096W
YML024W	YOR204W
YML026C	YOR096W
YML056C	YOL139C
YML056C	YPL198W
YML071C	YNL041C
YML073C	YMR194W
YML073C	YMR290C
YML073C	YNL096C
YML073C	YNL112W
YML073C	YNL178W
YML073C	YOL120C
YML073C	YOL127W
YML073C	YOR096W
YML073C	YOR204W
YML073C	YPL093W
YML073C	YPL198W
YML073C	YPL220W
YML102W	YPR018W
YML105C	YPL243W
YML105C	YPR088C
YMR005W	YMR227C
YMR005W	YMR236W
YMR024W	YMR193W
YMR024W	YNL005C
YMR024W	YNL284C
YMR024W	YOR150W
YMR075W	YNL330C
YMR075W	YOL004W
YMR075W	YPR023C
YMR078C	YNL290W
YMR083W	YOL086C
YMR116C	YOR096W
YMR116C	YPR189W
YMR146C	YMR309C
YMR146C	YOR204W
YMR146C	YPL081W
YMR158W	YNL306W
YMR158W	YOR158W
YMR158W	YPL013C
YMR158W	YPL118W
YMR193W	YNL005C
YMR194W	YNL096C
YMR194W	YNL178W
YMR194W	YNL302C
YMR194W	YOL127W
YMR194W	YOR096W
YMR194W	YPL198W
YMR194W	YPL220W
YMR223W	YMR236W
YMR227C	YMR236W
YMR229C	YMR290C
YMR229C	YOR206W
YMR229C	YOR272W
YMR230W	YNL178W
YMR268C	YPR178W
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YOR096W
YMR290C	YOR206W
YMR290C	YOR272W
YMR290C	YPL093W
YMR290C	YPL198W
YMR290C	YPL220W
YMR309C	YOR204W
YMR312W	YPL086C
YMR312W	YPL101W
YNL005C	YNL284C
YNL005C	YOR150W
YNL005C	YOR204W
YNL096C	YNL178W
YNL096C	YOL127W
YNL096C	YOR096W
YNL096C	YPL146C
YNL096C	YPR067W
YNL112W	YOL127W
YNL151C	YOR116C
YNL151C	YOR207C
YNL151C	YPR110C
YNL151C	YPR190C
YNL178W	YOL127W
YNL178W	YOR096W
YNL178W	YPL198W
YNL232W	YOL021C
YNL236W	YOR174W
YNL236W	YPL042C
YNL238W	YOL031C
YNL258C	YOR075W
YNL262W	YPR175W
YNL287W	YPL010W
YNL306W	YNR037C
YNL306W	YOR158W
YNL306W	YOR204W
YNL306W	YPL013C
YNL306W	YPL118W
YNL330C	YOL004W
YNL330C	YPL181W
YNL330C	YPR023C
YNR023W	YPL016W
YNR037C	YOR158W
YNR037C	YPL118W
YOL001W	YPL031C
YOL004W	YPL181W
YOL004W	YPR023C
YOL005C	YOR151C
YOL076W	YPR131C
YOL086C	YOR133W
YOL120C	YOL127W
YOL120C	YOR206W
YOL120C	YPL198W
YOL127W	YOR096W
YOL127W	YOR206W
YOL127W	YPL093W
YOL127W	YPL198W
YOL127W	YPL220W
YOL127W	YPR067W
YOR061W	YOR123C
YOR096W	YOR310C
YOR096W	YPL081W
YOR096W	YPL198W
YOR096W	YPL220W
YOR116C	YOR207C
YOR116C	YPR110C
YOR116C	YPR190C
YOR133W	YOR151C
YOR136W	YPL235W
YOR158W	YPL013C
YOR158W	YPL118W
YOR174W	YPL042C
YOR204W	YPL081W
YOR204W	YPL118W
YOR206W	YOR272W
YOR206W	YPL093W
YOR207C	YPR110C
YOR207C	YPR190C
YOR272W	YPL093W
YOR272W	YPL198W
YOR308C	YPL213W
YOR308C	YPR178W
YOR341W	YPR110C
YPL013C	YPL118W
YPL031C	YPL219W
YPL086C	YPL101W
YPL093W	YPL198W
YPL198W	YPL220W
YPL213W	YPR101W
YPL213W	YPR178W
YPL243W	YPR088C
YPR110C	YPR190C
