YMR056C	YNR056C
YJR090C	YIL148W
YJR090C	YBR284W
YDR098C	YGL071W
YLR293C	YOR185C
YLR293C	YKL205W
YLR293C	YJR074W
YLR293C	YLR335W
YLR293C	YER161C
YLR293C	YNL189W
YOR185C	YJR074W
YFR015C	YLR258W
YFR015C	YHR008C
YFR015C	YOR047C
YFR015C	YDR259C
YFR015C	YGL081W
YLR258W	YLR273C
YML121W	YNL113W
YPL189W	YBR159W
YGL245W	YBR136W
YGL245W	YHL020C
YGL245W	YPR110C
YGL245W	YOR014W
YGL245W	YKL081W
YGL245W	YML064C
YFL027C	YER078C
YCR065W	YCR041W
YLR192C	YML064C
YLR192C	YDR429C
YBR138C	YIL046W
YBL032W	YBR084W
YBL032W	YML117W
YBL032W	YFR012W
YDR044W	YDR077W
YDR044W	YNL189W
YOR176W	YGR123C
YOR176W	YLR196W
YPL127C	YER142C
YBR010W	YDR224C
YBR010W	YKL103C
YBR010W	YER142C
YBR010W	YDL200C
YBR010W	YJL168C
YBR010W	YLR442C
YBR010W	YDR227W
YBR010W	YDR477W
YBR010W	YCR084C
YML075C	YOL013C
YML075C	YLR207W
YML075C	YLL005C
YML075C	YGR260W
YML075C	YGL104C
YML075C	YEL002C
YML075C	YBR159W
YML075C	YOR102W
YML075C	YPL264C
YCL066W	YMR043W
YCL066W	YLR288C
YCL066W	YLR378C
YBR034C	YPR132W
YNR055C	YKL120W
YER062C	YDL059C
YER062C	YJL173C
YER062C	YPL201C
YGL194C	YOL068C
YGL194C	YKR029C
YGL194C	YBR103W
YGL194C	YMR273C
YDR399W	YDL130W
YDR399W	YNL189W
YOL013C	YLR207W
YLR207W	YKL120W
YLR207W	YEL031W
YLR207W	YGL042C
YLR207W	YNL095C
YOR267C	YDL047W
YPL204W	YDR342C
YPL204W	YBR011C
YPL204W	YKL143W
YPL204W	YGL197W
YPL204W	YOR232W
YPL204W	YGL111W
YPL204W	YER006W
YPL204W	YDL065C
YPL204W	YHR185C
YPL204W	YBL056W
YPL204W	YBR125C
YPL204W	YNL207W
YPL204W	YNL113W
YPL204W	YKR028W
YPL204W	YNL272C
YPL204W	YDL047W
YPL204W	YKL140W
YPL204W	YDL060W
YPL204W	YOR332W
YPL204W	YBR225W
YOL133W	YIL046W
YOL133W	YNL085W
YOL133W	YPR164W
YOL133W	YOR326W
YOL133W	YLL034C
YOL133W	YOR341W
YOL133W	YHR027C
YOL133W	YGL137W
YOL133W	YDR328C
YOL133W	YBR126C
YOL133W	YIL148W
YOL133W	YGL060W
YOL133W	YNL160W
YHL002W	YNL239W
YHL002W	YMR109W
YHL002W	YBR279W
YHL002W	YER118C
YHL002W	YCL008C
YHL002W	YIL148W
YHL002W	YDR259C
YHL002W	YGR268C
YHL002W	YPR115W
YBR133C	YJL187C
YBR272C	YFR052W
YBR272C	YER021W
YBR272C	YDL007W
YBR272C	YDR394W
YBR272C	YOR117W
YBR272C	YBL050W
YBR272C	YGL004C
YOR020C	YNL173C
YOR020C	YLR335W
YOR020C	YML092C
YOR020C	YBL056W
YOR020C	YNL189W
YOR020C	YML064C
YBR072W	YPL169C
YBR072W	YNL189W
YBR072W	YML064C
YDR533C	YNL189W
YPL240C	YOR036W
YPL240C	YGR123C
YPL240C	YDR328C
YPL240C	YAL005C
YPL240C	YLR362W
YPL240C	YOR027W
YOL068C	YKR029C
YOL068C	YBR103W
YOL068C	YDR310C
YBL003C	YDL188C
YBL003C	YCR057C
YDR224C	YOL108C
YDR224C	YKL103C
YDR224C	YDL200C
YDR224C	YDL213C
YDR224C	YLR442C
YDR224C	YBR289W
YDR224C	YBR083W
YDR224C	YDL060W
YOL012C	YLR288C
YOL012C	YJL019W
YOL012C	YKR048C
YOL012C	YBR114W
YGL168W	YLR288C
YER039C	YER118C
YER039C	YOR297C
YER039C	YPL264C
YFL011W	YMR004W
YNL318C	YCR061W
YHR094C	YLL006W
YHR094C	YJL012C
YDR343C	YOR181W
YDR343C	YLR019W
YDR343C	YER125W
YDR343C	YBL036C
YDR342C	YOR181W
YDR342C	YDR034C
YDR342C	YLR019W
YDR342C	YJL173C
YDR342C	YBL036C
YDR342C	YGL042C
YJL214W	YPR198W
YJL214W	YBR159W
YJL214W	YHR140W
YJL214W	YMR243C
YJL219W	YBR159W
YKL189W	YHR102W
YKL189W	YDL065C
YKL189W	YKL010C
YNL164C	YNL091W
YER065C	YNL189W
YFL013C	YPR086W
YJL057C	YMR153W
YLR355C	YDR388W
YLR355C	YLR442C
YLR355C	YHR030C
YML056C	YER142C
YML056C	YBR088C
YML056C	YLR427W
YJR094C	YDR207C
YGL192W	YBR057C
YJR138W	YLR438C-A
YJR138W	YBR126C
YBR107C	YDR318W
YBR107C	YJR135C
YBR107C	YDR383C
YMR150C	YGR260W
YNL075W	YCR057C
YDL181W	YDR318W
YDL181W	YNL250W
YDL181W	YAL011W
YOL108C	YNL279W
YOL108C	YLR422W
YOL065C	YMR153W
YOL065C	YJL117W
YOL065C	YDL204W
YOL065C	YJR010C-A
YNL182C	YIL046W
YNL182C	YNL110C
YNL182C	YNL189W
YBR011C	YGL120C
YBR011C	YLR371W
YBR011C	YHR030C
YBR011C	YDL203C
YIL026C	YDR180W
YLL027W	YDL213C
YPR067W	YPR110C
YNL265C	YDR300C
YNL265C	YOL142W
YNL265C	YGR095C
YBR086C	YPR086W
YDR497C	YLL028W
YKL217W	YIL166C
YMR294W	YPR083W
YMR294W	YPL174C
YMR294W	YOL069W
YMR294W	YGR119C
YMR294W	YLL049W
YPL125W	YKL068W
YPL125W	YGR119C
YPL125W	YDR502C
YPL125W	YER161C
YPR141C	YJR112W
YPR141C	YOL069W
YPR141C	YOR325W
YMR065W	YER118C
YMR065W	YLR454W
YHR158C	YGR238C
YHR158C	YOR269W
YHR158C	YOR047C
YHR158C	YAL011W
YHR158C	YJL187C
YGR238C	YOL069W
YGL173C	YLR438C-A
YGL173C	YER118C
YIL125W	YPL213W
YIL125W	YFL018C
YIL125W	YDL147W
YIL125W	YML064C
YIL125W	YHR196W
YIL125W	YFR049W
YJL094C	YLR193C
YHR102W	YFR004W
YHR102W	YHR030C
YHR102W	YDL217C
YLL019C	YIL113W
YLL019C	YBR126C
YLR338W	YBL102W
YDR433W	YNL116W
YPL102C	YDR034C
YDL041W	YDR318W
YDL041W	YIR002C
YER036C	YGR206W
YNL132W	YPL043W
YNL132W	YDL213C
YNL132W	YCR057C
YNL132W	YJL138C
YNL132W	YLR427W
YNL308C	YDL213C
YNL308C	YPR110C
YNL308C	YMR236W
YNL308C	YIL105C
YNL308C	YLR427W
YHR082C	YKL045W
YOR099W	YJL117W
YBR205W	YBL007C
YBR205W	YHR105W
YNL239W	YDR189W
YNL239W	YML064C
YKL103C	YGR119C
YKL103C	YDR142C
YKL103C	YNL189W
YKL103C	YML064C
YKL103C	YOR332W
YOR181W	YGR136W
YOR181W	YJL100W
YOR181W	YKL129C
YOR181W	YMR109W
YOR181W	YML123C
YOR181W	YPR154W
YOR181W	YFR052W
YOR181W	YHR027C
YOR181W	YER125W
YOR181W	YCR009C
YOR181W	YDR388W
YOR181W	YDR129C
YOR181W	YER118C
YOR181W	YBL007C
YOR181W	YNL243W
YOR181W	YJL151C
YOR181W	YOR069W
YOR181W	YLR337C
YPL213W	YPR182W
YPL213W	YBR152W
YPL213W	YKL095W
YNL104C	YKL183W
YDL051W	YDR395W
YLR239C	YLR288C
YKL205W	YNR034W
YKL205W	YER100W
YKL183W	YLR288C
YFL018C	YDR388W
YPL060W	YLR373C
YPL060W	YGR052W
YCL051W	YPR086W
YHR081W	YGR095C
YHR081W	YNL092W
YGR136W	YER125W
YGR136W	YNL189W
YGR244C	YPL118W
YHR121W	YHR178W
YLR438C-A	YNL147W
YLR438C-A	YGR091W
YLR438C-A	YDR473C
YLR438C-A	YPR178W
YLR438C-A	YER029C
YLR438C-A	YLR281C
YNL147W	YPR178W
YNL147W	YLR275W
YNL147W	YDL098C
YNL147W	YDL077C
YGR057C	YIL109C
YNL006W	YJR066W
YNL006W	YKL203C
YNL006W	YPL180W
YPR073C	YPL082C
YKL143W	YNL207W
YKL143W	YDL060W
YDR034C	YDL247W
YDR034C	YDR277C
YDR034C	YBR057C
YDR034C	YKR048C
YDR034C	YDL085W
YDR034C	YKL068W
YDR034C	YIL145C
YDR034C	YDL065C
YDR034C	YCR057C
YDR034C	YAR007C
YDR034C	YDL138W
YDR034C	YPL138C
YDR034C	YOR009W
YDR034C	YDR259C
YDR034C	YBR144C
YDR034C	YDR131C
YDR034C	YLR063W
YDR034C	YPL114W
YMR021C	YGR123C
YMR021C	YGR144W
YGL086W	YJL030W
YJL030W	YNL218W
YJL030W	YER105C
YJL030W	YGL229C
YJL013C	YGL229C
YKL029C	YGL137W
YKL029C	YDL047W
YER142C	YIR002C
YBR142W	YNL061W
YBR142W	YPL043W
YBR142W	YGL111W
YBR142W	YDR496C
YBR142W	YMR163C
YBR142W	YOR272W
YBR298C	YDR276C
YBR298C	YBR159W
YBR298C	YMR279C
YOR197W	YPR154W
YOR197W	YBL106C
YOR197W	YLL017W
YDL054C	YHR026W
YDL054C	YMR013C
YDL054C	YBR159W
YDL054C	YDR307W
YKL221W	YDR205W
YKL221W	YHR026W
YKL221W	YER118C
YNL307C	YDR207C
YNL307C	YIL105C
YPR046W	YJR135C
YPR046W	YGR119C
YMR043W	YLR082C
YMR043W	YOR088W
YDR318W	YDR328C
YDR318W	YER029C
YDR318W	YDL098C
YDR318W	YHR152W
YDR318W	YNL189W
YDR318W	YDL026W
YDR318W	YDL053C
YDR318W	YDL096C
YDR318W	YDL162C
YDR318W	YDR455C
YDR318W	YDR542W
YDR318W	YEL068C
YDR318W	YFL015C
YDR318W	YGR018C
YBL023C	YBR126C
YOL126C	YCL043C
YOL126C	YDL147W
YPL270W	YGL104C
YAL010C	YJL066C
YAL010C	YPL235W
YOR147W	YFR003C
YPR083W	YGR119C
YGL197W	YDL047W
YGL197W	YBR225W
YBR136W	YAR007C
YBR136W	YOR027W
YLR288C	YKL001C
YLR288C	YKR052C
YLR288C	YJR112W
YLR288C	YNL110C
YLR288C	YJL210W
YLR288C	YOR104W
YLR288C	YKL163W
YLR288C	YLR009W
YLR288C	YHR152W
YLR288C	YKR091W
YLR288C	YLR119W
YLR288C	YDR460W
YLR288C	YIL008W
YLR288C	YBR197C
YLR288C	YCR007C
YLR288C	YCR016W
YLR288C	YJL059W
YLR288C	YJL084C
YLR288C	YJR083C
YLR288C	YJR157W
YLR288C	YLR200W
YLR288C	YKL044W
YLR288C	YLR003C
YLR288C	YLR104W
YLR288C	YLR124W
YLR288C	YLR125W
YLR288C	YLR202C
YLR288C	YLR254C
YLR288C	YNL158W
YLR288C	YOL131W
YLR288C	YOR087W
YDL005C	YHR058C
YDL005C	YBR193C
YDL005C	YGL151W
YDL005C	YGL025C
YDL005C	YGR104C
YDL005C	YNL189W
YDL005C	YDR443C
YDL005C	YML007W
YHR058C	YBL093C
YHR058C	YPR086W
YHR058C	YKL023W
YBR193C	YER012W
YBR193C	YEL037C
YBR193C	YBL093C
YBR193C	YGR104C
YBR193C	YPR086W
YNL210W	YKL142W
YNL210W	YDR247W
YIL046W	YJR131W
YIL046W	YDR139C
YIL046W	YNL007C
YIL046W	YDR328C
YIL046W	YLR082C
YIL046W	YJL187C
YIL046W	YKL081W
YIL046W	YIL148W
YIL046W	YOR087W
YPL169C	YHR015W
YPL169C	YKL068W
YPL169C	YDR381W
YPL169C	YKL214C
YGR249W	YNL189W
YGR249W	YLR446W
YGR249W	YNL092W
YOR232W	YDL200C
YOR232W	YMR167W
YOR232W	YCR052W
YOR232W	YCR009C
YOR232W	YML064C
YOR232W	YDR266C
YOR232W	YFR003C
YOR232W	YMR147W
YOR232W	YPL222W
YNL218W	YDR477W
YNL218W	YML064C
YNL218W	YMR102C
YDL200C	YGL137W
YDL200C	YHR033W
YGL035C	YDR477W
YHR015W	YDR172W
YNL085W	YDL188C
YNL085W	YNL250W
YNL085W	YDR394W
YNL085W	YHR030C
YNL085W	YIL143C
YMR167W	YLR035C
YMR167W	YBR088C
YLR035C	YBR088C
YLR035C	YMR206W
YLL061W	YDR276C
YLL061W	YBR159W
YLL061W	YJL163C
YGL087C	YER125W
YGL087C	YDR092W
YGL087C	YOR220W
YBR098W	YBL007C
YPL224C	YLR141W
YKL201C	YOR003W
YJR131W	YML064C
YIL106W	YDL028C
YOR274W	YER010C
YGL124C	YDL077C
YPL082C	YBR049C
YPL082C	YKR001C
YPL082C	YLR249W
YOL088C	YLR312C
YIR002C	YAR007C
YIR002C	YIL158W
YJL066C	YPR086W
YGL075C	YJR112W
YGL075C	YMR117C
YJL019W	YOL104C
YGL178W	YNR052C
YPL118W	YDR333C
YKL142W	YMR243C
YKR052C	YGR260W
YOR370C	YOR089C
YOR370C	YNL093W
YDR205W	YNR039C
YLR219W	YLR427W
YMR287C	YDR388W
YMR097C	YPL154C
YDR277C	YCR009C
YDR277C	YDR388W
YDR277C	YLR373C
YGR023W	YNL237W
YKL186C	YPL138C
YPL070W	YDR394W
YPL070W	YDR502C
YPL070W	YML064C
YPL070W	YNL044W
YPL070W	YJL218W
YBR057C	YKR031C
YBR057C	YGL036W
YMR004W	YBR077C
YOR326W	YJR132W
YOR326W	YJR112W
YOR326W	YDR142C
YOR326W	YGR095C
YOR326W	YOR035C
YOR326W	YNL304W
YKL129C	YMR109W
YKL129C	YBL093C
YKL129C	YDR388W
YKL129C	YLR337C
YMR109W	YBL093C
YMR109W	YDR388W
YMR109W	YER118C
YMR109W	YLR337C
YML117W	YDR172W
YNL124W	YDR030C
YHR086W	YKL012W
YHR086W	YER029C
YHR086W	YLR275W
YHR086W	YNL189W
YHR086W	YLR249W
YHR086W	YLR298C
YKR048C	YDR259C
YKR048C	YBR203W
YKR048C	YKL095W
YKR048C	YOL070C
YKR048C	YDR381W
YGR232W	YHR200W
YGR232W	YKL145W
YGR232W	YDR394W
YGR232W	YPR086W
YGR232W	YGL004C
YPR155C	YPR086W
YML031W	YMR153W
YDL085W	YGR139W
YOL104C	YDR383C
YIL048W	YLR241W
YPL226W	YDR142C
YPL226W	YKL081W
YBR212W	YDL167C
YPL174C	YBL106C
YDR383C	YNL189W
YHR077C	YNR023W
YHR077C	YDR464W
YHR077C	YKL023W
YJR112W	YOL069W
YJR112W	YOR269W
YJR112W	YNL250W
YJR112W	YGL093W
YJR112W	YLR200W
YLR002C	YDR329C
YLR002C	YKR081C
YLR002C	YGR079W
YNR053C	YKR081C
YNR053C	YER029C
YNR053C	YLR456W
YDL148C	YCR057C
YNL110C	YPL043W
YNL110C	YGR103W
YNL110C	YGL111W
YNL110C	YER006W
YNL110C	YLL034C
YNL110C	YKR081C
YNL110C	YCL054W
YNL110C	YBL004W
YNL110C	YOR272W
YNL061W	YPL043W
YNL061W	YDL213C
YNL061W	YGR103W
YNL061W	YGL111W
YNL061W	YER006W
YNL061W	YML123C
YNL061W	YDR496C
YNL061W	YOR191W
YNL061W	YLR009W
YNL061W	YKR081C
YNL061W	YDR087C
YNL061W	YOR272W
YPL043W	YGR103W
YPL043W	YER006W
YPL043W	YDR496C
YPL043W	YBL004W
YPL043W	YLR427W
YPL043W	YOR272W
YDL213C	YGR103W
YDL213C	YER006W
YDL213C	YOR017W
YDL213C	YGL120C
YDL213C	YDR496C
YDL213C	YLR196W
YDL213C	YCR057C
YDL213C	YKR081C
YDL213C	YNL189W
YDL213C	YJL138C
YDL213C	YDL060W
YDL213C	YBL004W
YDL213C	YFR032C
YDL213C	YGR198W
YDL213C	YDR381W
YDL213C	YOR272W
YGR103W	YER006W
YGR103W	YKR081C
YGR103W	YDR087C
YGR103W	YCL054W
YGR103W	YNL189W
YGR103W	YOR272W
YBR170C	YGR048W
YBR170C	YDR259C
YNL251C	YDR172W
YDR043C	YDR477W
YDL167C	YBL081W
YGL111W	YKR081C
YNL091W	YKL075C
YBR188C	YLL036C
YOL069W	YGR119C
YOL069W	YER099C
YOL069W	YNL250W
YOL069W	YNL086W
YOL069W	YDR285W
YER006W	YKR081C
YER006W	YDL060W
YER006W	YGL081W
YKL068W	YKR082W
YKL068W	YLR335W
YKL068W	YNL243W
YKL068W	YNL189W
YKL068W	YDR395W
YKL068W	YBR123C
YKR082W	YGR119C
YER105C	YMR153W
YER105C	YJL061W
YLR335W	YGR119C
YLR335W	YNL189W
YLR335W	YAL005C
YMR153W	YJL117W
YMR153W	YER118C
YMR153W	YML064C
YMR153W	YGL104C
YMR153W	YDR307W
YMR153W	YLR324W
YMR153W	YMR298W
YGR119C	YDL065C
YGR119C	YOR035C
YGR119C	YNL189W
YGR119C	YDR395W
YGR119C	YMR236W
YGR119C	YLR178C
YGR119C	YKL061W
YJL061W	YLR178C
YJL061W	YKL061W
YGL151W	YBL093C
YGL151W	YNL025C
YIL136W	YGL137W
YJL212C	YFR017C
YPR194C	YBR159W
YBR060C	YLL004W
YGL226C-A	YGL022W
YGL226C-A	YEL002C
YOR269W	YAL011W
YOR269W	YLR254C
YBR279W	YKL145W
YBR279W	YGL207W
YBR279W	YML010W
YBR279W	YGR104C
YER129W	YDR477W
YIR006C	YIL095W
YIR006C	YBL007C
YIR006C	YHR161C
YKR002W	YDR228C
YKR002W	YNL317W
YKR002W	YAL043C
YKR002W	YDR195W
YKR002W	YNL189W
YKR002W	YDR390C
YKR002W	YGR048W
YKR002W	YJL029C
YAR020C	YBR222C
YAR020C	YDR455C
YCL052C	YHR026W
YCL052C	YJL108C
YCL052C	YJR010C-A
YCL052C	YGR260W
YCL052C	YHR140W
YLR151C	YPR066W
YDR228C	YAL043C
YDR228C	YLR424W
YIL071C	YDL216C
YIL071C	YOL117W
YDL127W	YDR388W
YGR101W	YHL021C
YER178W	YGL137W
YCL043C	YIR001C
YNR070W	YBR159W
YGR193C	YBR114W
YOR036W	YBL050W
YOR036W	YBR080C
YOR036W	YBL102W
YOR036W	YMR197C
YPL154C	YBR114W
YDR323C	YKR014C
YOR158W	YBL050W
YOR158W	YLR424W
YJL023C	YDR004W
YNL003C	YGR082W
YDR265W	YMR026C
YDR265W	YOL044W
YDR265W	YDL065C
YDR265W	YAL055W
YDR265W	YGR133W
YMR026C	YOL044W
YMR026C	YDL065C
YMR026C	YAL055W
YOL044W	YNL214W
YOL044W	YAL055W
YOL044W	YDR329C
YOL044W	YGR258C
YOL044W	YIL153W
YNL214W	YDL065C
YNL214W	YDR244W
YNL214W	YDR142C
YHR160C	YDR142C
YHR160C	YIL160C
YDL065C	YAL055W
YDL065C	YJL210W
YDL065C	YDR329C
YDL065C	YDR244W
YDL065C	YMR284W
YDL065C	YLR063W
YDL065C	YMR155W
YDL065C	YMR163C
YAL055W	YGR133W
YJL210W	YDL130W
YDR244W	YDR142C
YDR244W	YGR077C
YDR142C	YIL160C
YDR142C	YIL068C
YHR185C	YHR014W
YNL317W	YAL043C
YNL317W	YDR195W
YNL317W	YKL018W
YOR122C	YNL138W
YGL025C	YBL093C
YMR105C	YDL059C
YMR105C	YJL173C
YMR105C	YDR306C
YBR093C	YKR106W
YML123C	YJL117W
YML123C	YER125W
YML123C	YDR388W
YML123C	YPR156C
YML123C	YDR200C
YML123C	YBR159W
YML123C	YLR238W
YML123C	YNL116W
YJL117W	YDR276C
YJL117W	YLR018C
YJL117W	YJR010C-A
YJL117W	YDR410C
YJL117W	YDR297W
YJL117W	YGR260W
YJL117W	YEL002C
YJL117W	YHR140W
YJL117W	YBR183W
YJL117W	YPL264C
YLR273C	YBL050W
YPR154W	YPL249C-A
YPR154W	YIL148W
YPR154W	YGR048W
YDR490C	YIR044C
YMR008C	YGR123C
YOL011W	YOL105C
YER003C	YDR388W
YDR276C	YJR010C-A
YDR276C	YEL002C
YDR276C	YDR307W
YDR276C	YLR241W
YDR276C	YBR183W
YPL096W	YEL037C
YPL096W	YBR204C
YLR209C	YNL189W
YBR088C	YKL113C
YCR014C	YNL180C
YLR018C	YNL279W
YLR018C	YLL028W
YLR018C	YHR140W
YLR018C	YPR028W
YLR018C	YBR183W
YNR052C	YIR008C
YNR052C	YKL045W
YNR052C	YBR050C
YNR052C	YDR443C
YNR052C	YOR047C
YNR052C	YDR259C
YNL055C	YDR394W
YNL055C	YCR009C
YNL055C	YNL260C
YNL055C	YOL087C
YNL055C	YNL093W
YIL114C	YHR140W
YHR026W	YPR198W
YHR026W	YLR034C
YHR026W	YGR260W
YHR026W	YLL028W
YHR026W	YPR156C
YHR026W	YAL018C
YHR026W	YBR159W
YHR075C	YDL188C
YDL188C	YER012W
YDL188C	YMR314W
YDL188C	YML092C
YDL188C	YER094C
YDL188C	YOL005C
YDL188C	YOR014W
YDL188C	YGR161C
YDL188C	YMR028W
YDL188C	YMR273C
YDL188C	YML109W
YDR075W	YHR033W
YDR435C	YFL040W
YPL179W	YIL068C
YGR123C	YNL011C
YER012W	YJL001W
YER012W	YMR314W
YER012W	YML092C
YER012W	YER094C
YER012W	YEL037C
YER012W	YHR200W
YER012W	YFR004W
YER012W	YFR052W
YER012W	YHR027C
YER012W	YIL075C
YER012W	YER021W
YER012W	YDL147W
YER012W	YPR108W
YER012W	YKL145W
YER012W	YDL007W
YER012W	YDR394W
YER012W	YOR117W
YER012W	YHR033W
YJL001W	YDL147W
YJL001W	YLR386W
YMR314W	YML092C
YMR314W	YHR200W
YMR314W	YFR052W
YMR314W	YDL147W
YML092C	YER094C
YML092C	YHR200W
YML092C	YLR386W
YML092C	YGL149W
YML092C	YLR345W
YIL095W	YBL007C
YNL279W	YDL210W
YNL279W	YBR159W
YPL192C	YBL050W
YPL192C	YML064C
YDR300C	YML095C
YDR300C	YDR172W
YLL036C	YPR182W
YLL036C	YGR129W
YLL036C	YKL095W
YGR091W	YDR473C
YGR091W	YPR178W
YGR091W	YER029C
YGR091W	YLR275W
YGR091W	YPR182W
YGR091W	YBR152W
YGR091W	YER078C
YGR075C	YDL098C
YGR075C	YBR152W
YDR473C	YPR178W
YDR473C	YBR152W
YKL012W	YPR182W
YKL012W	YLR298C
YGL120C	YCR057C
YGL120C	YPR182W
YGL120C	YCL037C
YGL120C	YKL095W
YGL120C	YLR424W
YPR178W	YPR182W
YPR178W	YDL098C
YPR178W	YBR152W
YPR178W	YOR027W
YPR178W	YGR241C
YDL214C	YEL013W
YDL214C	YML011C
YNL169C	YBR183W
YAL017W	YOL045W
YLL010C	YOR043W
YLR019W	YOR043W
YAL043C	YDR195W
YAL043C	YMR182C
YAL043C	YKL018W
YDL006W	YOL113W
YBL056W	YNL250W
YBL056W	YDR076W
YBL056W	YDL059C
YBL056W	YOR086C
YBL056W	YDL060W
YBL056W	YBR097W
YBL056W	YGR205W
YBR125C	YDR247W
YBR125C	YDR186C
YHR076W	YJR035W
YOR208W	YHR030C
YDR496C	YKR081C
YDR496C	YER161C
YER094C	YHR200W
YOR348C	YCR045C
YOR348C	YJL084C
YCR057C	YMR093W
YCR057C	YBL004W
YCR057C	YKR060W
YCR057C	YDR449C
YCR057C	YHR196W
YCR057C	YGR154C
YIL120W	YBR159W
YMR022W	YLR006C
YMR022W	YNR031C
YMR022W	YIL148W
YML095C	YMR201C
YML095C	YJL026W
YML095C	YHR008C
YML095C	YGR063C
YML095C	YJL138C
YML095C	YAL027W
YMR201C	YBR114W
YMR201C	YEL037C
YMR201C	YER162C
YMR201C	YJR052W
YBR114W	YJR052W
YBR114W	YBL058W
YBR114W	YOR332W
YBR114W	YKR001C
YEL037C	YER162C
YEL037C	YHR200W
YEL037C	YFR052W
YEL037C	YHR027C
YEL037C	YIL075C
YEL037C	YER021W
YEL037C	YLR441C
YEL037C	YKL145W
YEL037C	YDL007W
YEL037C	YDR394W
YEL037C	YOR117W
YEL037C	YGL207W
YEL037C	YIL143C
YEL037C	YPL122C
YEL037C	YIL148W
YEL037C	YCR001W
YEL037C	YDR314C
YJR035W	YFL045C
YJR035W	YKL081W
YJR035W	YJL138C
YGR258C	YIL143C
YER162C	YJR052W
YER162C	YIL148W
YNL250W	YDR394W
YNL250W	YGL137W
YNL250W	YMR117C
YNL250W	YCR073C
YNL250W	YEL051W
YML032C	YDL059C
YML032C	YAR007C
YML032C	YJL173C
YDR076W	YHR033W
YDL059C	YDL130W
YDL059C	YDR394W
YDL059C	YGL137W
YDL059C	YFL045C
YDL059C	YKL081W
YDL059C	YKL210W
YDL059C	YEL051W
YLR032W	YDR092W
YJR052W	YLR442C
YJR052W	YIL148W
YNL216W	YLR442C
YNL216W	YDR227W
YJR033C	YDR202C
YJR033C	YDR328C
YJR033C	YOR332W
YJR033C	YEL051W
YDR202C	YDR328C
YDR202C	YOR332W
YDR202C	YEL051W
YOR265W	YFL037W
YGL071W	YML007W
YGL071W	YIR018W
YDL135C	YKR055W
YDL135C	YNL176C
YOR380W	YML064C
YBR049C	YPR110C
YBR049C	YLR357W
YBR049C	YNL189W
YBR049C	YOL006C
YBR049C	YKR001C
YMR133W	YPL114W
YDR195W	YKL018W
YDR028C	YDR477W
YDR028C	YBR126C
YBR267W	YJL122W
YAR007C	YJL173C
YAR007C	YDL007W
YAR007C	YER078C
YJL173C	YDL130W
YJL173C	YCL063W
YJL173C	YJR141W
YDR137W	YLR262C
YOR107W	YHL021C
YKL038W	YOR047C
YDL138W	YLR313C
YDL138W	YIR039C
YIL118W	YCR041W
YIL118W	YHR087W
YIL118W	YLR114C
YBL033C	YPR172W
YOL066C	YPR086W
YOL143C	YKR104W
YHL027W	YOR275C
YMR154C	YLR025W
YMR154C	YLR373C
YMR154C	YER066W
YFL033C	YJL164C
YFL033C	YBR126C
YOR275C	YLR025W
YOR119C	YLR441C
YNL207W	YOR290C
YNL207W	YBR289W
YNL207W	YJL176C
YNL207W	YDL060W
YOR191W	YDR227W
YLL034C	YOR341W
YLL034C	YKR081C
YPL089C	YHR030C
YLL046C	YDR455C
YCL028W	YER125W
YCL028W	YNL189W
YCL028W	YBR223C
YCL028W	YEL021W
YJL026W	YGR180C
YJL026W	YGL137W
YJL026W	YLR442C
YJL026W	YDL047W
YJL026W	YAR003W
YJL026W	YML064C
YOR018W	YER125W
YOR018W	YMR178W
YLR371W	YDL203C
YBR229C	YDL210W
YBL093C	YGR104C
YBL093C	YDR443C
YBL093C	YML007W
YOR341W	YNL248C
YOR341W	YOR210W
YOR341W	YBR154C
YOR341W	YNL113W
YOR341W	YPR110C
YNL248C	YPR110C
YOR210W	YOR151C
YOR210W	YPR110C
YOR210W	YHL021C
YOL005C	YDR404C
YOR151C	YJL140W
YOR151C	YBR154C
YOR151C	YDR404C
YOR151C	YAL005C
YJL140W	YBR154C
YJL140W	YDR404C
YJL140W	YHL021C
YBR154C	YDR404C
YBR154C	YPR110C
YBR154C	YER125W
YDR404C	YGR063C
YDR404C	YML010W
YDR404C	YGR186W
YNL113W	YPR110C
YKR025W	YPR110C
YPR110C	YER021W
YPR110C	YDR388W
YPR110C	YGL137W
YPR110C	YOR332W
YPR110C	YFL042C
YPR110C	YLR238W
YKR081C	YDR087C
YKR081C	YCL054W
YKR081C	YER161C
YKR081C	YER139C
YKR081C	YLR427W
YKR081C	YOR272W
YMR242C	YLR366W
YPL249C-A	YCR009C
YPL249C-A	YDR388W
YPL249C-A	YOL131W
YPL131W	YMR041C
YHR200W	YFR004W
YHR200W	YFR052W
YHR200W	YER021W
YHR200W	YDL147W
YHR200W	YPR108W
YHR200W	YKL145W
YHR200W	YDL007W
YHR200W	YDR394W
YHR200W	YGL004C
YFR004W	YFR052W
YFR004W	YER021W
YFR004W	YDL147W
YFR004W	YKL145W
YFR004W	YDL007W
YFR004W	YDR394W
YFR004W	YIR011C
YFR004W	YGL004C
YFR052W	YER021W
YFR052W	YDL147W
YFR052W	YPR108W
YFR052W	YKL145W
YFR052W	YDL007W
YFR052W	YDR394W
YFR052W	YOR117W
YHR027C	YDL147W
