YFL056C	YOL018C
YDR148C	YFL018C
YDR148C	YDR510W
YAR018C	YML064C
YCR091W	YNR047W
YKL168C	YJR061W
YKL168C	YLR012C
YDL049C	YBR226C
YPL102C	YDR034C
YDL041W	YDR318W
YNL132W	YDR386W
YOR099W	YJL117W
YOR181W	YGR136W
YOR181W	YJL100W
YOR181W	YKL129C
YOR181W	YMR109W
YOR181W	YML123C
YOR181W	YPR154W
YOR181W	YBR260C
YOR181W	YFR052W
YOR181W	YHR027C
YOR181W	YCR009C
YOR181W	YDR129C
YOR181W	YBL007C
YOR181W	YNL243W
YOR181W	YJL151C
YOR181W	YOR069W
YOR181W	YLR337C
YOR181W	YHR016C
YOR171C	YHR178W
YLR239C	YLR288C
YLR011W	YLR288C
YCL051W	YPR086W
YDL240W	YPR165W
YGR136W	YBR108W
YGR136W	YIL108W
YOR142W	YMR106C
YER112W	YDR386W
YER112W	YNL091W
YER112W	YDR238C
YER112W	YBR289W
YER112W	YOR219C
YER112W	YKL209C
YER112W	YBR126C
YER112W	YMR304W
YER112W	YDR485C
YER112W	YIL029C
YER112W	YLL032C
YPR073C	YPL082C
YDR034C	YDL247W
YDR034C	YLR328W
YDR034C	YLR191W
YDR034C	YIL045W
YDR034C	YAR007C
YDR034C	YDR259C
YDR034C	YCR095C
YDR034C	YDR131C
YNR050C	YLR453C
YNR050C	YNR046W
YJL013C	YGL229C
YKL029C	YGL137W
YKL029C	YPR054W
YER142C	YOL090W
YER142C	YGL049C
YPR051W	YCL032W
YGR289C	YOL003C
YOR197W	YMR257C
YOR197W	YPR154W
YOR197W	YDR311W
YOR197W	YJL141C
YOR197W	YLL017W
YDL003W	YDR180W
YDL003W	YER147C
YDL054C	YAR031W
YDL054C	YDR307W
YNL307C	YIL105C
YPR046W	YMR268C
YPR046W	YFR008W
YDR318W	YDL046W
YDR318W	YDL053C
YDR318W	YDL110C
YDR318W	YDL162C
YDR318W	YDR455C
YDR318W	YFL015C
YDR318W	YGR018C
YBL023C	YBR126C
YKL150W	YPR154W
YKL085W	YJR035W
YKL085W	YDR129C
YKL085W	YCR079W
YKL085W	YDR306C
YOL126C	YCL043C
YOL126C	YJR068W
YOL126C	YDL147W
YOL126C	YIL108W
YNL328C	YGL006W
YPL270W	YOR327C
YML104C	YPR099C
YLR368W	YHR106W
YHR194W	YGL102C
YLR288C	YJR077C
YLR288C	YIR009W
YLR288C	YJR112W
YLR288C	YNL110C
YLR288C	YJL210W
YLR288C	YOR104W
YLR288C	YKL163W
YLR288C	YGL189C
YLR288C	YKR091W
YLR288C	YLR119W
YLR288C	YDR311W
YLR288C	YDR460W
YLR288C	YKL058W
YLR288C	YNL131W
YLR288C	YCR007C
YLR288C	YJL059W
YLR288C	YJL084C
YLR288C	YJL199C
YLR288C	YLR050C
YLR288C	YLR124W
YLR288C	YLR125W
YLR288C	YLR252W
YLR288C	YLR254C
YLR288C	YLR290C
YLR288C	YNL013C
YBR193C	YER012W
YBR193C	YBL093C
YBR193C	YGL127C
YBR193C	YGR104C
YBR193C	YPR086W
YPL169C	YHR015W
YPL169C	YKL025C
YPL169C	YER023W
YPL169C	YDR381W
YPL169C	YKL214C
YGR249W	YKL057C
YGR249W	YGR239C
YGR249W	YBR270C
YJR144W	YDR386W
YJR144W	YMR137C
YJR144W	YDL130W
YOR211C	YDR276C
YNL218W	YGR010W
YNL218W	YIL050W
YNL218W	YML064C
YDL200C	YEL024W
YDL200C	YGL137W
YDL200C	YGR184C
YGL035C	YPL025C
YJR077C	YBR114W
YJR077C	YER100W
YNL076W	YBR126C
YNL085W	YDR386W
YNL085W	YNL090W
YNL085W	YDR394W
YNL085W	YIL143C
YNL085W	YGR067C
YGL106W	YHR023W
YGL106W	YOR326W
YPL164C	YMR190C
YBR098W	YDR386W
YBR098W	YBL007C
YBR098W	YHR016C
YPL224C	YLR141W
YKL201C	YOR003W
YIL106W	YDL028C
YPL082C	YBR049C
YER068W	YNR052C
YOR177C	YOR265W
YOR177C	YMR216C
YOR177C	YHR135C
YPR079W	YDR456W
YPR079W	YEL017C-A
YKL167C	YGR220C
YDL202W	YER009W
YGR076C	YGR220C
YDR462W	YGR220C
YMR225C	YGR220C
YHR147C	YBL093C
YHR147C	YER066W
YGR220C	YGL120C
YGR220C	YLR371W
YOL090W	YML095C
YOL090W	YMR201C
YOL090W	YAR007C
YOL090W	YFR037C
YOL090W	YIL143C
YDL154W	YGL025C
YDL154W	YER173W
YDL154W	YGL170C
YIR009W	YNL091W
YIR009W	YBR114W
YIR009W	YDL001W
YIR009W	YIL143C
YIR009W	YPL016W
YIR009W	YLR456W
YIR009W	YNL165W
YGR023W	YNL237W
YDR386W	YKR081C
YDR386W	YCL032W
YDR386W	YER078C
YDR386W	YMR226C
YDR386W	YDR381W
YHR023W	YOR326W
YHR023W	YPR032W
YOR326W	YJR112W
YOR326W	YOR098C
YOR326W	YDR142C
YOR326W	YMR304W
YOR326W	YNL304W
YKL129C	YMR109W
YKL129C	YBL093C
YKL129C	YOR247W
YKL129C	YGR192C
YKL129C	YLR337C
YMR109W	YBL093C
YMR109W	YOR247W
YMR109W	YGR192C
YMR109W	YLR337C
YPL190C	YLL020C
YMR080C	YHR077C
YMR080C	YLR363C
YMR080C	YDL147W
YPR155C	YPR086W
YPL024W	YDR311W
YHR042W	YAL067C
YHR042W	YPL092W
YHR042W	YBR044C
YOL104C	YDR383C
YHR004C	YAL009W
YLR138W	YCR061W
YLR138W	YHL010C
YDL002C	YLR357W
YDL002C	YFR037C
YDR456W	YIL030C
YDR456W	YPL092W
YPL211W	YKR081C
YLR351C	YOR327C
YLR328W	YGR010W
YLR328W	YML064C
YHR077C	YBR270C
YHR077C	YKL023W
YJR112W	YDR150W
YNR053C	YKR081C
YNR053C	YMR106C
YNR053C	YLR456W
YNL110C	YKR081C
YNL110C	YPL012W
YNL183C	YGR241C
YNL251C	YNL330C
YJL041W	YER009W
YJL041W	YDR159W
YER009W	YOR098C
YOL043C	YCL032W
YBL079W	YOR098C
YOR098C	YJR159W
YOR098C	YKL020C
YOR098C	YBR126C
YOR098C	YDR132C
YOR098C	YKL061W
YOR098C	YPR172W
YJR042W	YMR209C
YGL151W	YBL093C
YGL151W	YNL025C
YPR168W	YBL093C
YPR168W	YGL127C
YHR195W	YOL115W
YHR195W	YEL013W
YLR093C	YGL006W
YLR093C	YBL050W
YIL136W	YGL137W
YOR103C	YOR085W
YOR103C	YDL232W
YOR103C	YGL226C-A
YOR103C	YMR149W
YOR085W	YDL232W
YOR085W	YGL226C-A
YOR085W	YMR149W
YOR085W	YJL222W
YDL232W	YGL226C-A
YDL232W	YNL279W
YDL232W	YMR149W
YDL232W	YLL028W
YDL232W	YDL015C
YGL226C-A	YMR149W
YER007W	YHR027C
YER007W	YML085C
YBR279W	YDL140C
YBR279W	YKL145W
YBR279W	YGL207W
YBR279W	YML010W
YBR279W	YGR104C
YAR020C	YDR455C
YLR151C	YPR066W
YIL050W	YPL031C
YIL050W	YLR190W
YPL219W	YPL031C
YDL179W	YPL031C
YDL179W	YMR147W
YER178W	YGL137W
YLR134W	YHL006C
YLR134W	YHR135C
YOR036W	YAL032C
YOR036W	YBL050W
YOR036W	YBL102W
YOR036W	YCL032W
YOR036W	YDR100W
YLR148W	YMR231W
YLR148W	YLR396C
YMR231W	YLR396C
YJL053W	YLR453C
YJL053W	YOR132W
YJL053W	YJL154C
YJL053W	YOR069W
YKR046C	YGL137W
YKR046C	YDR523C
YMR257C	YNL121C
YBL080C	YMR104C
YOR158W	YBL050W
YOR158W	YLR182W
YOR158W	YLR424W
YJL023C	YDR004W
YNR045W	YGR222W
YBL030C	YBL050W
YBL030C	YGL137W
YDR265W	YLR191W
YOL147C	YPR086W
YLR191W	YGL153W
YLR191W	YNL214W
YLR191W	YHR160C
YLR191W	YGR239C
YLR191W	YDR329C
YLR191W	YDR244W
YLR191W	YDR142C
YLR191W	YLR025W
YLR191W	YNL131W
YLR191W	YLR049C
YGL153W	YNL214W
YGL153W	YDR244W
YGL153W	YDR142C
YGL153W	YGL127C
YGL153W	YOL105C
YNL214W	YDR244W
YNL214W	YDR142C
YHR160C	YDR142C
YHR160C	YIL160C
YGR239C	YDR142C
YGR239C	YIL160C
YGR239C	YBR103W
YGR239C	YLR234W
YGR239C	YDR259C
YGR239C	YOR389W
YJL210W	YDL130W
YDR244W	YDR142C
YDR142C	YIL160C
YDR142C	YIL068C
YDR142C	YGR184C
YGL025C	YBL093C
YBR196C	YGL229C
YBR196C	YAL027W
YKL127W	YDL059C
YMR105C	YDL059C
YMR105C	YJR068W
YMR105C	YOR212W
YMR105C	YDR306C
YKL043W	YDR510W
YAR071W	YLR453C
YDL106C	YDR146C
YBR093C	YKR106W
YML123C	YJL117W
YML123C	YLR292C
YML123C	YDR523C
YML123C	YJR117W
YPL031C	YJR104C
YPL031C	YJR159W
YPL031C	YNL025C
YPL031C	YMR106C
YJL117W	YEL017C-A
YJL117W	YDR276C
YJL117W	YDR410C
YJL117W	YDL015C
YJL117W	YMR106C
YJL117W	YBR183W
YBR296C	YLL028W
YBR296C	YML089C
YER053C	YLR326W
YLR273C	YBL050W
YGR086C	YDR490C
YGR086C	YOL100W
YGR086C	YDL059C
YGR086C	YGL137W
YGR086C	YPL150W
YPR154W	YOL038W
YPR154W	YGR048W
YPR154W	YIL108W
YDR490C	YHR207C
YDR490C	YIR044C
YOL100W	YGR033C
YOR281C	YOR212W
YPL036W	YKL193C
YEL017C-A	YLR292C
YEL017C-A	YJR117W
YEL017C-A	YOL018C
YDR276C	YMR149W
YDR276C	YDR307W
YDR276C	YLR241W
YDR276C	YBR183W
YML069W	YGL207W
YNR052C	YGL014W
YNR052C	YBR050C
YNR052C	YDR443C
YNR052C	YJL141C
YNR052C	YDR259C
YNL282W	YBR167C
YGR030C	YBR167C
YNL055C	YNL090W
YNL055C	YDR394W
YNL055C	YCR009C
YNL055C	YHR135C
YNL055C	YMR106C
YNL055C	YNL260C
YNL055C	YOL087C
YNL055C	YNL093W
YDL134C	YPL152W
YDL134C	YGR161C
YDL134C	YDR523C
YDL134C	YMR028W
YDL134C	YAL016W
YDL134C	YHR135C
YDR436W	YKL193C
YDR436W	YOR054C
YOR362C	YER012W
YOR362C	YGR253C
YOR362C	YGL137W
YOR362C	YFR026C
YOR362C	YLR076C
YOR362C	YML109W
YER012W	YJL001W
YER012W	YOL038W
YER012W	YGR253C
YER012W	YHR200W
YER012W	YFR004W
YER012W	YFR052W
YER012W	YLR421C
YER012W	YHR027C
YER012W	YIL075C
YER012W	YER021W
YER012W	YDL147W
YER012W	YKL145W
YER012W	YDR394W
YER012W	YKL206C
YER012W	YMR106C
YER012W	YLR199C
YJL001W	YDL147W
YJL001W	YPR054W
YOL038W	YHR200W
YIL095W	YBL007C
YNL279W	YDL210W
YPL192C	YBL050W
YPL192C	YML064C
YAR031W	YLL028W
YER023W	YGL137W
YER023W	YML064C
YGL120C	YAL032C
YGL120C	YLR424W
YPR178W	YOR027W
YPR178W	YGR241C
YKL116C	YLR389C
YDL214C	YEL013W
YHL011C	YOR090C
YNL169C	YBR183W
YLR019W	YGL127C
YDR032C	YCL032W
YDR032C	YML064C
YDR032C	YDR369C
YDR032C	YBR052C
YDR032C	YHR135C
YDR032C	YCR004C
YDR032C	YMR106C
YAL043C	YGR156W
YAL043C	YNL222W
YAL043C	YDR311W
YAL043C	YPR107C
YBL056W	YDL059C
YBL056W	YBR097W
YBL056W	YDR071C
YBL056W	YGR205W
YGR156W	YPR107C
YKL015W	YDL110C
YOR348C	YCR045C
YOR348C	YJL084C
YOR348C	YLR294C
YDR529C	YLR292C
YML095C	YMR201C
YML095C	YAL027W
YMR201C	YBR114W
YMR201C	YER162C
YMR201C	YJR052W
YMR201C	YDL140C
YMR201C	YDR311W
YMR201C	YIL011W
YBR114W	YJR052W
YBR114W	YCR028C-A
YBR114W	YHL024W
YBR114W	YMR190C
YBR114W	YGR192C
YBR114W	YDR453C
YBR114W	YMR226C
YER173W	YDR004W
YER173W	YJR068W
YER173W	YNL290W
YER173W	YBR087W
YER173W	YDR394W
YER173W	YHR079C-A
YJR035W	YFL045C
YJR035W	YMR226C
YGR258C	YIL143C
YGR258C	YDR311W
YER162C	YJR052W
YER162C	YHL025W
YDL059C	YDL130W
YDL059C	YDR394W
YDL059C	YGL137W
YDL059C	YFL045C
YDL059C	YKL210W
YDL059C	YEL051W
YJR033C	YDR202C
YJR033C	YEL051W
YDR202C	YEL051W
YOR265W	YFL037W
YGL071W	YML007W
YDL135C	YPR165W
YDL135C	YKR055W
YDL135C	YNL176C
YOR380W	YML064C
YBR049C	YLR357W
YBR049C	YDR303C
YJR021C	YDR465C
YAR007C	YER078C
YJR068W	YNL290W
YJR068W	YBR087W
YJR068W	YLR371W
YJR068W	YEL013W
YNL290W	YBR087W
YNL290W	YCL028W
YNL290W	YFR004W
YNL290W	YDR394W
YNL290W	YMR226C
YOR127W	YPR165W
YOR127W	YBR137W
YBR260C	YKR055W
YLR071C	YBL093C
YLR071C	YDL052C
YLR071C	YJR110W
YPR165W	YLR371W
YPR165W	YER008C
YPR165W	YBL053W
YPR165W	YFR044C
YPR165W	YIL007C
YPR165W	YML109W
YNL090W	YOR089C
YKR055W	YIL007C
YBL033C	YPR172W
YOL066C	YPR086W
YLR039C	YLR262C
YLR453C	YBL102W
YLR453C	YJL176C
YLR453C	YLR251W
YLR453C	YDL210W
YLR453C	YBL095W
YLR453C	YCL023C
YLR453C	YJL015C
YLR453C	YLR301W
YLR453C	YLR426W
YLR453C	YMR147W
YLR453C	YNL013C
YLR453C	YNL260C
YLR453C	YNR071C
YLR453C	YPL098C
YLR453C	YNL237W
YHL027W	YOR275C
YOR275C	YLR025W
YOR191W	YDR227W
YOR191W	YDR510W
YMR235C	YLR119W
YMR235C	YMR151W
YMR235C	YLR262C
YMR235C	YDR002W
YLL046C	YDR455C
YCL028W	YOR212W
YER070W	YML064C
YLR371W	YOR008C
YMR200W	YIL007C
YBR229C	YDL210W
YBL093C	YOR140W
YBL093C	YGR104C
YBL093C	YDR443C
YBL093C	YPL042C
YBL093C	YML007W
YOR341W	YNL248C
YOL005C	YDR404C
YOL005C	YDL140C
YOR151C	YJL140W
YOR151C	YDR404C
YOR151C	YDL140C
YJL140W	YDR404C
YJL140W	YDL140C
YDR404C	YDL140C
YDR404C	YML010W
YDR404C	YGR186W
YNL330C	YBR095C
YNL330C	YPL139C
YKR081C	YER161C
YKR081C	YER041W
YHR200W	YFR004W
YHR200W	YFR052W
YHR200W	YLR421C
YHR200W	YER021W
YHR200W	YDL147W
YHR200W	YKL145W
YHR200W	YDR394W
YHR200W	YBL025W
YHR200W	YGL004C
YFR004W	YFR052W
YFR004W	YER021W
YFR004W	YDL147W
YFR004W	YKL145W
YFR004W	YDR394W
YFR004W	YIR011C
YFR004W	YGL004C
YFR052W	YER021W
YFR052W	YDL147W
YFR052W	YKL145W
YFR052W	YDR394W
YFR052W	YMR106C
YLR421C	YIL075C
YLR421C	YDL147W
YLR421C	YKL145W
YLR421C	YGL004C
YHR027C	YDL147W
YHR027C	YKL145W
YHR027C	YDR394W
YHR027C	YDL123W
YHR027C	YGL004C
YHR027C	YKL171W
YIL075C	YGR184C
YER021W	YDL147W
YER021W	YKL145W
YER021W	YDR394W
YER021W	YGL004C
YDL020C	YIL007C
YDL147W	YKL145W
YDL147W	YDR394W
YDL147W	YDR073W
YDL147W	YGL127C
YDL147W	YGL004C
YLR340W	YDL130W
YLR340W	YER067W
YDL130W	YJR012C
YKL145W	YDR394W
YKL145W	YGR184C
YKL145W	YGL004C
YDR394W	YGL137W
YDR394W	YMR216C
YDR394W	YOR027W
YDR394W	YLR306W
YDR394W	YGL004C
YDR394W	YMR284W
YPL152W	YAL016W
YBL025W	YMR270C
YBL025W	YJR087W
YMR270C	YCL032W
YFR037C	YOR290C
YGL129C	YAR027W
YGR213C	YOR059C
YOL067C	YBL103C
YDR233C	YDL089W
YDR233C	YOR285W
YGR161C	YAL016W
YGR275W	YPR086W
YDR139C	YLR306W
YCR009C	YGL137W
YCR009C	YBR108W
YCR009C	YJR115W
YHR079C-A	YPR086W
YGL229C	YJL211C
YGL229C	YOR062C
YKL117W	YOR027W
YHR103W	YMR183C
YHR103W	YCR061W
YER019C-A	YDR074W
YDR180W	YER147C
YKL148C	YBR044C
YIL113W	YNL138W
YBL050W	YLR026C
YBL050W	YDR189W
YBL050W	YOL018C
YBL050W	YGL095C
YBL050W	YAL028W
YBL050W	YCR082W
YBL050W	YLR130C
YDR238C	YGL137W
YGL137W	YOR027W
YGL137W	YNL181W
YER008C	YMR304W
YFL045C	YGL208W
YFL045C	YDR227W
YFL045C	YOR212W
YFL045C	YML064C
YLR378C	YDR086C
YLR378C	YPL253C
YIL068C	YPR055W
YLR292C	YKL209C
YLR292C	YDL210W
YLR292C	YDR387C
YCR067C	YNL171C
YLR026C	YDR189W
YKR029C	YBR103W
YKR029C	YHR198C
YKR029C	YMR273C
YOR140W	YDR443C
YOR140W	YNL025C
YJR134C	YLR262C
YMR190C	YLR234W
YKL130C	YBR169C
YKL130C	YML088W
YKL130C	YBR027C
YKL130C	YCL033C
YKL130C	YCR087W
YKL130C	YIL105C
YHL006C	YDR078C
YHL006C	YLR046C
YBR103W	YDR227W
YBR103W	YJR141W
YBR103W	YMR273C
YBR103W	YML109W
YDR227W	YFL006W
YDR227W	YMR284W
YDR227W	YML109W
YNL007C	YMR106C
YNL032W	YNL093W
YOL113W	YAL016W
YNL167C	YCR084C
YBL007C	YJL151C
YBL007C	YNL138W
YBL007C	YJL004C
YBL007C	YLR337C
YBL007C	YGR268C
YBL007C	YMR253C
YBL007C	YHR016C
YNL243W	YHR016C
YDL052C	YNL138W
YDL052C	YMR106C
YOR008C	YNL121C
YPR054W	YOR027W
YDR510W	YGL127C
YDR510W	YDR390C
YJL151C	YHR016C
YDL123W	YDL114W
YOR327C	YGR197C
YOR327C	YOL018C
YDR073W	YOR290C
YOR290C	YBR289W
YOR290C	YJL176C
YBR289W	YHL025W
YBR289W	YPL016W
YBR289W	YJL176C
YBR289W	YFL049W
YLR025W	YGR122W
YJR104C	YHR135C
YGL127C	YMR054W
YGL127C	YOL018C
YGL127C	YDR259C
YGL127C	YBL009W
YGL127C	YDR084C
YGL127C	YFR026C
YGL127C	YGL157W
YGL127C	YGL250W
YGL127C	YGR139W
YGL127C	YJL032W
YGL127C	YOR263C
YGL127C	YOR289W
YGL127C	YOR162C
YHR163W	YDR287W
YJR159W	YML064C
YDR356W	YPL124W
YDR356W	YKL042W
YDR356W	YHR172W
YDR356W	YNL126W
YPL124W	YKL042W
YPL124W	YML064C
YPL124W	YBR270C
YAL047C	YHR172W
YAL047C	YNL126W
YAL047C	YCL032W
YHR172W	YNL126W
YHR172W	YPR086W
YNL126W	YDR350C
YHR136C	YOR285W
YPL130W	YKL047W
YNL012W	YHR145C
YOL091W	YDR136C
YOL091W	YNL086W
YAL009W	YJL176C
YDR523C	YEL051W
YER161C	YLR389C
YBR081C	YLR055C
YBR081C	YDR146C
YBR081C	YML007W
YGR104C	YPL042C
YGR104C	YNL025C
YKR091W	YNL309W
YLR119W	YCL008C
YPR032W	YPR086W
YDR292C	YMR163C
YNL138W	YDR306C
YNL138W	YOL087C
YDR293C	YML064C
YLR005W	YDR311W
YIL143C	YOR027W
YIL143C	YPR056W
YDR443C	YPL042C
YPL042C	YNL025C
YNL025C	YLR322W
YNL025C	YHR135C
YNL222W	YPR107C
YHR178W	YJR007W
YLR362W	YCL032W
YLR362W	YOR089C
YJR117W	YDL015C
YJR117W	YCR061W
YJR117W	YDR307W
YJR117W	YBR183W
YCL032W	YEL051W
YCL032W	YPL120W
YCL032W	YCR082W
YCL032W	YKL061W
YCL032W	YNL086W
YCL032W	YPR076W
YOR027W	YKL210W
YOR027W	YDR306C
YOR027W	YMR106C
YOR027W	YNL311C
YCL008C	YPL065W
YMR054W	YPR036W
YMR054W	YEL051W
YPR086W	YOR110W
YPR086W	YKL058W
YPR086W	YPR066W
YPR086W	YBR209W
YPR086W	YDL086W
YPR086W	YDR271C
YPR086W	YGR053C
YPR086W	YGR205W
YPR086W	YGR294W
YPR086W	YHL045W
YPR086W	YLR201C
YPR086W	YLR294C
YPR086W	YLR455W
YPR086W	YMR184W
YPR086W	YOR082C
YPR086W	YPR157W
YJR007W	YGL049C
YDR346C	YLR077W
YOR333C	YER063W
YDR146C	YCR087W
YMR149W	YLL028W
YMR149W	YAR027W
YMR149W	YDR459C
YMR149W	YMR279C
YMR149W	YBR183W
YJL004C	YNL121C
YJL004C	YDL199C
YJL004C	YLR241W
YJL004C	YHR016C
YCR042C	YML114C
YML064C	YKL035W
YML064C	YLR070C
YML064C	YBR137W
YML064C	YCR087W
YML064C	YFL054C
YML064C	YGR268C
YML064C	YHR113W
YML064C	YHR198C
YML064C	YJL199C
YML064C	YJR056C
YML064C	YMR106C
YML064C	YMR226C
YNL253W	YPL150W
YKL028W	YDR311W
YDR311W	YPR056W
YDR311W	YOR089C
YDR311W	YDR259C
YDR311W	YGR033C
YDR311W	YHR113W
YBR123C	YOR110W
YBR123C	YPL007C
YOR110W	YHR117W
YOR110W	YMR106C
YPL234C	YLL028W
YJL143W	YNL131W
YBR067C	YNL237W
YOL018C	YGL095C
YKR010C	YPR172W
YNL131W	YNL121C
YAL016W	YHR135C
YAL016W	YMR273C
YAL016W	YML109W
YJL164C	YLL040C
YJL164C	YNL093W
YLL028W	YNL237W
YOR273C	YAR027W
YBR126C	YDR074W
YBR126C	YBR265W
YBR126C	YML100W
YBR126C	YOR089C
YBR126C	YCR079W
YBR126C	YMR106C
YBR126C	YMR251W
YDR074W	YML100W
YOL115W	YPL146C
YGR209C	YPL020C
YGR209C	YHR199C
YDR453C	YJL141C
YDR453C	YMR106C
YDL015C	YBR094W
YDL015C	YDL206W
YDL015C	YDR307W
YML085C	YFL037W
YKL210W	YER100W
YKL210W	YHR135C
YDR390C	YGR048W
YMR304W	YJL141C
YMR304W	YBL044W
YMR304W	YJR098C
YOR124C	YGR268C
YGR184C	YJL141C
YBR006W	YKL023W
YDL210W	YGL230C
YAR027W	YAR030C
YAR027W	YEL041W
YAR027W	YHR048W
YAR027W	YML002W
YAR027W	YMR279C
YPL020C	YCR007C
YPL020C	YDR100W
YPL020C	YJL067W
YEL005C	YEL013W
YEL005C	YGR107W
YEL005C	YNL086W
YEL013W	YKL061W
YEL013W	YLR254C
YOR054C	YGL132W
YPR036W	YEL051W
YEL051W	YMR106C
YLL040C	YHR105W
YBR097W	YLR240W
YOR132W	YJL154C
YOR132W	YOR069W
YMR077C	YJR102C
YMR077C	YLR417W
YOR089C	YHR135C
YOR089C	YNL263C
YOR089C	YNL093W
YJR102C	YLR417W
YLR396C	YMR291W
YJL154C	YOR069W
YJL029C	YDR027C
YJL029C	YLR262C
YDR027C	YLR262C
YGR141W	YMR265C
YLR322W	YBL086C
YML041C	YLR124W
YJL012C	YDR459C
YOR359W	YHR009C
YJL141C	YLR241W
YJL141C	YPL247C
YAL027W	YDR381W
YDR259C	YBR270C
YBL089W	YOR082C
YBL108W	YHR135C
YBR056W	YFR007W
YBR239C	YMR144W
YBR270C	YIL105C
YBR270C	YLR424W
YBR270C	YNL047C
YHR135C	YNL154C
YHR135C	YER079W
YHR135C	YGR154C
YHR135C	YJL207C
YHR135C	YMR226C
YHR135C	YNL093W
YNL154C	YER079W
YCL056C	YDL157C
YCL056C	YNL100W
YCR007C	YCR061W
YCR099C	YGR205W
YCR099C	YIL059C
YDL011C	YEL023C
YDL025C	YGR016W
YDL025C	YHR009C
YDL089W	YLR324W
YDL089W	YMR316C-B
YDL110C	YLR125W
YDL146W	YKL070W
YDR105C	YNL160W
YDR221W	YMR151W
YDR455C	YLR173W
YEL023C	YMR104C
YEL023C	YML109W
YEL041W	YHR115C
YEL041W	YOR315W
YER152C	YJL107C
YFR003C	YPR050C
YFR042W	YNR025C
YGL010W	YPL257W
YGL179C	YKR096W
YGL204C	YMR209C
YGL230C	YOR161C
YGR004W	YLR324W
YGR016W	YMR104C
YGR266W	YMR106C
YGR268C	YHR016C
YGR294W	YHL018W
YHL010C	YKR017C
YHR034C	YLR241W
YHR105W	YNL263C
YHR115C	YNL311C
YNL263C	YBR264C
YNL263C	YNL304W
YNL263C	YNL093W
YNL263C	YLR262C
YIL023C	YMR104C
YIL105C	YNL047C
YJR011C	YNR069C
YKL061W	YNL086W
YKL061W	YNL122C
YKR021W	YOL014W
YKR051W	YMR106C
YMR284W	YMR106C
YMR106C	YLR271W
YMR106C	YML020W
YMR106C	YMR226C
YLL032C	YML119W
YLL047W	YMR069W
YLR456W	YPR050C
YLR456W	YPR172W
YNL028W	YNL045W
YNL155W	YOR364W
YNL208W	YOR285W
YDR381W	YKL214C
YMR273C	YML109W
