YAL003W	YGR285C
YHR197W	YOL077C
YHR197W	YOL127W
YHR197W	YPL093W
YHR197W	YPL211W
YHR200W	YPR108W
YIL021W	YOR151C
YIL021W	YOR210W
YIL021W	YOR224C
YIL061C	YKL012W
YIL061C	YLR147C
YIL061C	YML046W
YIL061C	YPL178W
YIL062C	YJR065C
YIL070C	YNL137C
YIL084C	YMR075W
YIL084C	YNL330C
YIL084C	YPR023C
YIL103W	YOR133W
YIL133C	YJL190C
YIL133C	YJR145C
YIL133C	YLR029C
YIL133C	YLR340W
YIL133C	YLR448W
YIL133C	YML063W
YIL133C	YMR142C
YIL133C	YMR242C
YIL133C	YMR290C
YIL133C	YNL069C
YIL133C	YNL301C
YIL133C	YOL041C
YIL133C	YOL077C
YIL133C	YOL120C
YIL133C	YOL127W
YIL133C	YPL131W
YIL133C	YPL249C-A
YIL142W	YOR281C
YJL031C	YPR176C
YJL053W	YOR069W
YJL069C	YJL109C
YJL069C	YLR129W
YJL069C	YLR222C
YJL069C	YLR409C
YJL072C	YOL146W
YJL099W	YLR330W
YJL109C	YLL011W
YJL109C	YLR129W
YJL109C	YLR186W
YJL109C	YLR222C
YJL109C	YLR409C
YJL109C	YPR137W
YJL109C	YPR144C
YJL115W	YNL031C
YJL124C	YLR147C
YJL124C	YNL147W
YJL124C	YOR308C
YJL124C	YPR082C
YJL125C	YNL062C
YJL138C	YOL139C
YJL148W	YJR063W
YJL148W	YOR210W
YJL148W	YOR340C
YJL148W	YOR341W
YJL148W	YPR010C
YJL179W	YML094W
YJL190C	YJL191W
YJL190C	YJR145C
YJL190C	YLR029C
YJL190C	YLR150W
YJL190C	YLR340W
YJL190C	YLR448W
YJL190C	YML024W
YJL190C	YML063W
YJL190C	YMR242C
YJL190C	YNL069C
YJL190C	YOL127W
YJL190C	YOL139C
YJL190C	YPL131W
YJL190C	YPL146C
YJL191W	YML063W
YJL191W	YMR142C
YJR005W	YOL062C
YJR007W	YKR026C
YJR007W	YMR146C
YJR007W	YMR309C
YJR007W	YOR260W
YJR007W	YPL237W
YJR041C	YOL144W
YJR045C	YLR203C
YJR050W	YLL036C
YJR050W	YPR101W
YJR063W	YOR210W
YJR063W	YOR224C
YJR063W	YOR340C
YJR063W	YOR341W
YJR063W	YPR010C
YJR077C	YLR342W
YJR140C	YOR038C
YJR145C	YLR029C
YJR145C	YLR150W
YJR145C	YLR186W
YJR145C	YML056C
YJR145C	YML063W
YJR145C	YMR229C
YJR145C	YMR242C
YJR145C	YMR290C
YJR145C	YNL069C
YJR145C	YNL308C
YJR145C	YOL120C
YJR145C	YOL127W
YJR145C	YPL131W
YJR145C	YPL220W
YJR145C	YPR144C
YKL009W	YKR081C
YKL009W	YLL008W
YKL009W	YLR406C
YKL009W	YMR049C
YKL009W	YMR290C
YKL009W	YNL002C
YKL009W	YNL061W
YKL009W	YNR053C
YKL009W	YOL077C
YKL009W	YPL093W
YKL009W	YPL131W
YKL009W	YPL211W
YKL009W	YPL249C-A
YKL012W	YLR147C
YKL012W	YML046W
YKL012W	YOR159C
YKL018W	YLR448W
YKL018W	YMR061W
YKL018W	YNL222W
YKL018W	YPL138C
YKL018W	YPR107C
YKL022C	YNL172W
YKL022C	YOR249C
YKL029C	YLR106C
YKL060C	YKL152C
YKL060C	YLR044C
YKL060C	YOR133W
YKL078W	YNL186W
YKL143W	YPL266W
YKL152C	YML028W
YKL172W	YKR081C
YKL172W	YLL008W
YKL172W	YLR029C
YKL172W	YLR196W
YKL172W	YLR276C
YKL172W	YMR049C
YKL172W	YMR290C
YKL172W	YNL002C
YKL172W	YNL061W
YKL172W	YOL077C
YKL172W	YOL127W
YKL172W	YPL093W
YKL172W	YPL131W
YKL172W	YPL211W
YKL214C	YPL178W
YKR001C	YLR033W
YKR001C	YLR357W
YKR001C	YMR033W
YKR001C	YOR304W
YKR006C	YLR312W-A
YKR006C	YNL005C
YKR025W	YNL151C
YKR025W	YOR116C
YKR025W	YOR207C
YKR025W	YOR210W
YKR025W	YOR224C
YKR026C	YOR260W
YKR026C	YPL237W
YKR027W	YLR330W
YKR027W	YMR237W
YKR060W	YLL011W
YKR060W	YLR129W
YKR060W	YLR186W
YKR060W	YLR409C
YKR060W	YPR144C
YKR071C	YPR048W
YKR081C	YLL008W
YKR081C	YLR029C
YKR081C	YLR276C
YKR081C	YMR290C
YKR081C	YNL002C
YKR081C	YNL061W
YKR081C	YNR053C
YKR081C	YOL077C
YKR081C	YOL127W
YKR081C	YPL093W
YKR081C	YPL131W
YLL004W	YML065W
YLL004W	YNL261W
YLL004W	YPR162C
YLL008W	YLL034C
YLL008W	YLR106C
YLL008W	YLR276C
YLL008W	YMR049C
YLL008W	YMR229C
YLL008W	YMR290C
YLL008W	YNL002C
YLL008W	YNL061W
YLL008W	YOL077C
YLL008W	YOL127W
YLL008W	YPL093W
YLL008W	YPL131W
YLL008W	YPL211W
YLL010C	YOR043W
YLL011W	YLR129W
YLL011W	YLR186W
YLL011W	YLR222C
YLL011W	YLR409C
YLL011W	YPR137W
YLL011W	YPR144C
YLL022C	YNL031C
YLL034C	YMR049C
YLL034C	YMR242C
YLL034C	YMR290C
YLL034C	YNL002C
YLL034C	YNL061W
YLL034C	YOL077C
YLL034C	YPL093W
YLL034C	YPL211W
YLL036C	YLR147C
YLL036C	YLR424W
YLL036C	YPR101W
YLR005W	YPR056W
YLR029C	YLR196W
YLR029C	YLR287C-A
YLR029C	YLR340W
YLR029C	YLR448W
YLR029C	YML063W
YLR029C	YMR229C
YLR029C	YMR242C
YLR029C	YMR290C
YLR029C	YNL002C
YLR029C	YNL069C
YLR029C	YNL301C
YLR029C	YOL040C
YLR029C	YOL041C
YLR029C	YOL077C
YLR029C	YOL120C
YLR029C	YOL127W
YLR029C	YPL093W
YLR029C	YPL131W
YLR029C	YPL220W
YLR033W	YLR321C
YLR033W	YLR357W
YLR033W	YML127W
YLR033W	YMR033W
YLR052W	YNL059C
YLR052W	YPL235W
YLR074C	YNR053C
YLR074C	YOL127W
YLR074C	YPL093W
YLR085C	YML041C
YLR085C	YNL107W
YLR085C	YPL235W
YLR106C	YNL002C
YLR106C	YNR053C
YLR106C	YOR151C
YLR106C	YPL093W
YLR129W	YLR186W
YLR129W	YLR222C
YLR129W	YLR409C
YLR129W	YPL266W
YLR129W	YPR137W
YLR129W	YPR144C
YLR147C	YML046W
YLR147C	YNL147W
YLR147C	YOR159C
YLR147C	YOR308C
YLR147C	YPR082C
YLR150W	YLR448W
YLR150W	YML063W
YLR150W	YMR242C
YLR150W	YNL069C
YLR150W	YNL112W
YLR150W	YOL127W
YLR150W	YPL249C-A
YLR186W	YLR222C
YLR186W	YLR409C
YLR186W	YPR137W
YLR186W	YPR144C
YLR192C	YMR146C
YLR192C	YMR309C
YLR192C	YOR361C
YLR192C	YPR041W
YLR196W	YOL041C
YLR196W	YOL077C
YLR196W	YPL131W
YLR212C	YNL126W
YLR222C	YLR409C
YLR222C	YNL075W
YLR222C	YPR137W
YLR222C	YPR144C
YLR268W	YOR075W
YLR276C	YMR049C
YLR276C	YMR290C
YLR276C	YNL002C
YLR276C	YNL061W
YLR276C	YOL077C
YLR276C	YOL127W
YLR276C	YPL093W
YLR276C	YPL211W
YLR287C	YLR340W
YLR287C-A	YLR448W
YLR287C-A	YML063W
YLR287C-A	YMR242C
YLR287C-A	YNL069C
YLR287C-A	YNL302C
YLR287C-A	YOL039W
YLR287C-A	YOL040C
YLR287C-A	YOL127W
YLR312W-A	YNL005C
YLR321C	YLR357W
YLR321C	YML127W
YLR321C	YMR033W
YLR330W	YMR237W
YLR340W	YLR448W
YLR340W	YML063W
YLR340W	YMR242C
YLR340W	YNL069C
YLR340W	YNL301C
YLR340W	YOL039W
YLR340W	YOL127W
YLR340W	YPL220W
YLR340W	YPL249C-A
YLR347C	YPL020C
YLR347C	YPL178W
YLR357W	YML127W
YLR357W	YMR033W
YLR373C	YPL128C
YLR384C	YMR312W
YLR384C	YPL086C
YLR406C	YOL127W
YLR409C	YPR137W
YLR409C	YPR144C
YLR424W	YPR082C
YLR424W	YPR101W
YLR440C	YOR075W
YLR448W	YML063W
YLR448W	YMR061W
YLR448W	YMR142C
YLR448W	YMR242C
YLR448W	YMR290C
YLR448W	YNL069C
YLR448W	YNL301C
YLR448W	YOL040C
YLR448W	YOL041C
YLR448W	YOL127W
YLR448W	YPL131W
YLR448W	YPL220W
YLR448W	YPL249C-A
YML024W	YML063W
YML032C	YNL312W
YML041C	YPL235W
YML046W	YPR082C
YML056C	YOL139C
YML062C	YNL004W
YML063W	YMR142C
YML063W	YMR242C
YML063W	YMR290C
YML063W	YNL069C
YML063W	YNL301C
YML063W	YOL040C
YML063W	YOL120C
YML063W	YOL127W
YML063W	YPL220W
YML063W	YPL249C-A
YML065W	YNL261W
YML065W	YPR162C
YML069W	YOL145C
YML069W	YOR039W
YML069W	YOR123C
YML127W	YMR033W
YMR033W	YNR023W
YMR033W	YOR290C
YMR033W	YPL016W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YNL002C
YMR049C	YNL061W
YMR049C	YOL077C
YMR049C	YOL127W
YMR049C	YPL093W
YMR049C	YPL211W
YMR061W	YOR250C
YMR075W	YNL330C
YMR075W	YPR023C
YMR142C	YMR242C
YMR142C	YNL069C
YMR142C	YNL301C
YMR142C	YOL127W
YMR142C	YPL249C-A
YMR146C	YMR309C
YMR146C	YOR361C
YMR146C	YPR041W
YMR188C	YNL137C
YMR188C	YNL306W
YMR229C	YMR290C
YMR229C	YNL061W
YMR229C	YOL041C
YMR229C	YOL077C
YMR242C	YMR290C
YMR242C	YNL002C
YMR242C	YNL069C
YMR242C	YNL301C
YMR242C	YNL302C
YMR242C	YOL040C
YMR242C	YOL041C
YMR242C	YOL077C
YMR242C	YOL127W
YMR242C	YPL093W
YMR242C	YPL131W
YMR242C	YPL220W
YMR242C	YPL249C-A
YMR290C	YNL002C
YMR290C	YNL061W
YMR290C	YNL069C
YMR290C	YNL308C
YMR290C	YOL041C
YMR290C	YOL077C
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YPL093W
YMR290C	YPL131W
YMR290C	YPL211W
YMR290C	YPL220W
YMR309C	YOR361C
YMR309C	YPR041W
YMR312W	YPL086C
YNL002C	YNL061W
YNL002C	YNR053C
YNL002C	YOL041C
YNL002C	YOL077C
YNL002C	YOL127W
YNL002C	YPL093W
YNL002C	YPL131W
YNL002C	YPL211W
YNL002C	YPL249C-A
YNL041C	YNL051W
YNL049C	YPL085W
YNL059C	YPL235W
YNL061W	YOL041C
YNL061W	YOL077C
YNL061W	YOL127W
YNL061W	YPL093W
YNL061W	YPL131W
YNL061W	YPL211W
YNL061W	YPL220W
YNL069C	YNL301C
YNL069C	YOL039W
YNL069C	YOL040C
YNL069C	YOL120C
YNL069C	YOL127W
YNL069C	YPL220W
YNL069C	YPL249C-A
YNL075W	YPR137W
YNL075W	YPR144C
YNL107W	YNL136W
YNL107W	YPL235W
YNL107W	YPR023C
YNL112W	YOL127W
YNL136W	YPR023C
YNL137C	YNL306W
YNL147W	YOR308C
YNL147W	YPR082C
YNL151C	YOR116C
YNL151C	YOR207C
YNL151C	YOR210W
YNL151C	YOR224C
YNL172W	YOR249C
YNL222W	YPR107C
YNL261W	YPR162C
YNL290W	YOL094C
YNL290W	YOR217W
YNL301C	YOL120C
YNL301C	YOL127W
YNL301C	YPL131W
YNL301C	YPL249C-A
YNL330C	YPR023C
YNR010W	YPL042C
YNR023W	YOR290C
YNR023W	YPL016W
YNR053C	YOL127W
YNR053C	YPL093W
YNR053C	YPL131W
YNR053C	YPL249C-A
YOL001W	YPL031C
YOL039W	YOL127W
YOL040C	YOL127W
YOL041C	YOL077C
YOL041C	YOL127W
YOL041C	YPL131W
YOL076W	YPR131C
YOL077C	YOL127W
YOL077C	YPL093W
YOL077C	YPL131W
YOL077C	YPL211W
YOL094C	YOR217W
YOL120C	YOL127W
YOL127W	YPL093W
YOL127W	YPL131W
YOL127W	YPL211W
YOL127W	YPL220W
YOL127W	YPL249C-A
YOL139C	YOR276W
YOL145C	YOR039W
YOL145C	YOR123C
YOR069W	YOR132W
YOR116C	YOR207C
YOR116C	YOR210W
YOR116C	YOR224C
YOR116C	YOR304W
YOR133W	YOR151C
YOR151C	YOR210W
YOR151C	YOR224C
YOR151C	YPR010C
YOR157C	YPR103W
YOR207C	YOR210W
YOR207C	YOR224C
YOR210W	YOR224C
YOR210W	YOR340C
YOR210W	YOR341W
YOR210W	YPR010C
YOR224C	YOR340C
YOR224C	YOR341W
YOR224C	YPR010C
YOR260W	YPL237W
YOR290C	YPL016W
YOR308C	YPR082C
YOR332W	YPR036W
YOR340C	YOR341W
YOR340C	YPR010C
YOR341W	YPR010C
YOR361C	YPR041W
YPL031C	YPL219W
YPL093W	YPL131W
YPL093W	YPL211W
YPL093W	YPL249C-A
YPL131W	YPL211W
YPL131W	YPL249C-A
YPL259C	YPR029C
YPL266W	YPR144C
YPR082C	YPR101W
YPR137W	YPR144C
