YAL001C	YPL007C
YGL043W	YGR186W
YGL044C	YOR250C
YGL070C	YGR186W
YGL070C	YOR210W
YGL070C	YPL129W
YGL070C	YPR187W
YGL076C	YGL111W
YGL076C	YGR085C
YGL076C	YHL033C
YGL076C	YJL190C
YGL076C	YJR145C
YGL076C	YKL180W
YGL076C	YKR081C
YGL076C	YLL045C
YGL076C	YLR029C
YGL076C	YLR075W
YGL076C	YLR432W
YGL076C	YLR448W
YGL076C	YML056C
YGL076C	YML063W
YGL076C	YML073C
YGL076C	YMR242C
YGL076C	YNL069C
YGL076C	YNL132W
YGL076C	YNL301C
YGL076C	YOL041C
YGL076C	YOR063W
YGL076C	YOR096W
YGL076C	YOR206W
YGL076C	YPL198W
YGL076C	YPL220W
YGL076C	YPL249C-A
YGL092W	YJR042W
YGL092W	YLR208W
YGL106W	YKL130C
YGL106W	YLR429W
YGL106W	YOR326W
YGL106W	YPR171W
YGL111W	YKL009W
YGL111W	YLL008W
YGL111W	YNL002C
YGL111W	YNL061W
YGL111W	YNL110C
YGL111W	YOR063W
YGL111W	YOR206W
YGL111W	YPL043W
YGL111W	YPL131W
YGL112C	YGR274C
YGL112C	YHR099W
YGL112C	YML098W
YGL112C	YMR236W
YGL112C	YNL236W
YGL112C	YPL011C
YGL112C	YPL047W
YGL115W	YGL208W
YGL129C	YGR084C
YGL129C	YJR101W
YGL129C	YKL155C
YGL129C	YMR158W
YGL129C	YMR188C
YGL129C	YPL013C
YGL129C	YPL118W
YGL133W	YJL065C
YGL133W	YOR304W
YGL151W	YHR058C
YGL151W	YNL236W
YGL151W	YNR010W
YGL151W	YOL051W
YGL151W	YOL135C
YGL151W	YOR174W
YGL151W	YPR168W
YGL173C	YJR145C
YGL173C	YKL023W
YGL173C	YLR175W
YGL173C	YML056C
YGL173C	YNL118C
YGL173C	YNL147W
YGL197W	YJL098W
YGL197W	YLR310C
YGL200C	YOR016C
YGL207W	YIL035C
YGL207W	YLR418C
YGL207W	YML069W
YGL207W	YOR039W
YGL207W	YOR061W
YGL223C	YGR120C
YGL223C	YNL041C
YGL223C	YPR105C
YGL237C	YOR358W
YGL242C	YMR109W
YGL245W	YGR264C
YGL245W	YPR010C
YGL246C	YLL045C
YGL246C	YOR048C
YGR002C	YHR090C
YGR002C	YJL081C
YGR002C	YOR244W
YGR002C	YPR023C
YGR010W	YLR328W
YGR027C	YKL180W
YGR030C	YNL221C
YGR056W	YKR008W
YGR056W	YLR321C
YGR056W	YLR357W
YGR056W	YML127W
YGR056W	YMR091C
YGR074W	YGR091W
YGR074W	YHR165C
YGR074W	YIL061C
YGR074W	YLR298C
YGR074W	YML046W
YGR074W	YML049C
YGR074W	YMR240C
YGR074W	YOR159C
YGR074W	YOR308C
YGR074W	YPL213W
YGR074W	YPR082C
YGR075C	YGR091W
YGR075C	YHR165C
YGR075C	YOR308C
YGR078C	YLR200W
YGR078C	YML094W
YGR078C	YNL153C
YGR081C	YMR308C
YGR081C	YPL012W
YGR084C	YJR101W
YGR084C	YKL155C
YGR084C	YMR158W
YGR084C	YMR188C
YGR084C	YPL013C
YGR084C	YPL118W
YGR085C	YHL015W
YGR085C	YHL033C
YGR085C	YJL190C
YGR085C	YJR145C
YGR085C	YKL180W
YGR085C	YKR081C
YGR085C	YLL045C
YGR085C	YLR029C
YGR085C	YLR075W
YGR085C	YLR150W
YGR085C	YLR340W
YGR085C	YLR432W
YGR085C	YLR448W
YGR085C	YML063W
YGR085C	YML073C
YGR085C	YMR242C
YGR085C	YNL061W
YGR085C	YNL069C
YGR085C	YNL132W
YGR085C	YNL301C
YGR085C	YOR063W
YGR085C	YOR096W
YGR085C	YOR234C
YGR085C	YPL090C
YGR085C	YPL131W
YGR085C	YPL198W
YGR085C	YPL220W
YGR085C	YPL249C-A
YGR090W	YGR128C
YGR090W	YHR148W
YGR090W	YIL035C
YGR090W	YJR002W
YGR090W	YJR145C
YGR090W	YLR129W
YGR090W	YLR197W
YGR090W	YMR128W
YGR090W	YNL132W
YGR090W	YOR039W
YGR090W	YOR061W
YGR090W	YOR063W
YGR090W	YOR096W
YGR090W	YPL012W
YGR090W	YPL217C
YGR090W	YPR144C
YGR091W	YHR165C
YGR091W	YLR424W
YGR091W	YML046W
YGR091W	YML049C
YGR091W	YMR240C
YGR091W	YNL147W
YGR091W	YOR308C
YGR091W	YPL213W
YGR091W	YPR082C
YGR095C	YHR081W
YGR095C	YNL189W
YGR095C	YNL232W
YGR095C	YOR076C
YGR113W	YKL052C
YGR118W	YML073C
YGR119C	YJL041W
YGR120C	YNL041C
YGR120C	YPR105C
YGR124W	YPR145W
YGR128C	YHR148W
YGR128C	YJR002W
YGR128C	YLL011W
YGR128C	YLR129W
YGR128C	YLR197W
YGR128C	YMR128W
YGR128C	YNL132W
YGR128C	YPL012W
YGR128C	YPL217C
YGR128C	YPR144C
YGR134W	YNL288W
YGR134W	YNR052C
YGR166W	YKR068C
YGR166W	YMR218C
YGR166W	YOR115C
YGR175C	YHR020W
YGR179C	YLR315W
YGR179C	YLR381W
YGR179C	YPL018W
YGR186W	YOR210W
YGR186W	YPL129W
YGR186W	YPR187W
YGR218W	YHR020W
YGR218W	YKL145W
YGR233C	YNL138W
YGR233C	YOL001W
YGR234W	YNL085W
YGR244C	YOR142W
YGR250C	YIR001C
YGR253C	YMR314W
YGR253C	YOL038W
YGR253C	YOR362C
YGR253C	YPR103W
YGR261C	YPL195W
YGR274C	YML098W
YGR274C	YMR236W
YGR274C	YPL011C
YGR278W	YHR165C
YGR278W	YLL036C
YGR278W	YML049C
YGR278W	YMR213W
YGR285C	YHR064C
YGR285C	YJL080C
YHL011C	YKL181W
YHL015W	YJL190C
YHL015W	YKL180W
YHL015W	YLR340W
YHL015W	YML073C
YHL015W	YMR242C
YHL015W	YOR096W
YHL025W	YNR023W
YHL025W	YOR290C
YHL025W	YPL016W
YHL030W	YHR200W
YHL030W	YIL075C
YHL030W	YKL145W
YHL030W	YLR421C
YHL030W	YMR314W
YHL030W	YOL038W
YHL030W	YOR117W
YHL030W	YOR261C
YHL030W	YPR108W
YHL033C	YJL190C
YHL033C	YJR145C
YHL033C	YKL180W
YHL033C	YLL045C
YHL033C	YLR029C
YHL033C	YLR075W
YHL033C	YLR448W
YHL033C	YML063W
YHL033C	YML073C
YHL033C	YMR242C
YHL033C	YNL069C
YHL033C	YOR063W
YHL033C	YOR096W
YHL033C	YPL090C
YHL033C	YPL198W
YHL033C	YPL220W
YHR010W	YJR145C
YHR010W	YKL180W
YHR010W	YLL045C
YHR010W	YNL069C
YHR010W	YNR053C
YHR010W	YOR063W
YHR010W	YOR096W
YHR010W	YPL198W
YHR010W	YPL249C-A
YHR012W	YJL053W
YHR012W	YOR069W
YHR024C	YLR163C
YHR058C	YNL236W
YHR058C	YNR010W
YHR058C	YOL051W
YHR058C	YOL135C
YHR058C	YOR174W
YHR058C	YPR168W
YHR064C	YLR249W
YHR064C	YNL209W
YHR081W	YNL232W
YHR081W	YOR076C
YHR085W	YKL009W
YHR085W	YNL182C
YHR085W	YNR053C
YHR090C	YJL081C
YHR090C	YOR244W
YHR090C	YPR023C
YHR099W	YJL081C
YHR099W	YMR236W
YHR099W	YOR244W
YHR099W	YPR023C
YHR107C	YJR076C
YHR131C	YOR061W
YHR146W	YPL154C
YHR147C	YLR439W
YHR147C	YNL252C
YHR148W	YJR002W
YHR148W	YJR145C
YHR148W	YKR060W
YHR148W	YLL011W
YHR148W	YLR129W
YHR148W	YLR197W
YHR148W	YMR128W
YHR148W	YNL075W
YHR148W	YNL132W
YHR148W	YOR096W
YHR148W	YPL217C
YHR148W	YPR144C
YHR156C	YHR165C
YHR165C	YIL061C
YHR165C	YLL036C
YHR165C	YLR424W
YHR165C	YML046W
YHR165C	YML049C
YHR165C	YMR213W
YHR165C	YMR240C
YHR165C	YNL147W
YHR165C	YOR159C
YHR165C	YOR308C
YHR165C	YPL213W
YHR165C	YPR082C
YHR165C	YPR101W
YHR172W	YNL126W
YHR187W	YPL086C
YHR200W	YIL075C
YHR200W	YKL145W
YHR200W	YLR421C
YHR200W	YMR314W
YHR200W	YOR117W
YHR200W	YOR261C
YHR200W	YPR108W
YHR216W	YLR432W
YHR216W	YML056C
YHR216W	YOR250C
YIL017C	YIL097W
YIL017C	YMR135C
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YML069W
YIL035C	YMR172W
YIL035C	YOR039W
YIL035C	YOR061W
YIL061C	YLR298C
YIL061C	YML046W
YIL061C	YML049C
YIL062C	YNR035C
YIL071C	YMR025W
YIL075C	YKL145W
YIL075C	YLR421C
YIL075C	YMR314W
YIL075C	YOR117W
YIL075C	YOR261C
YIL075C	YPR108W
YIL097W	YMR135C
YIL142W	YJL111W
YIL142W	YOR281C
YIL161W	YNL023C
YJL011C	YKL144C
YJL011C	YKR025W
YJL011C	YOR207C
YJL011C	YPR187W
YJL031C	YPR176C
YJL041W	YJL061W
YJL041W	YMR047C
YJL050W	YOL115W
YJL052W	YJR009C
YJL053W	YOR069W
YJL063C	YKR085C
YJL063C	YLR439W
YJL063C	YML025C
YJL063C	YNL252C
YJL063C	YOR150W
YJL065C	YOR304W
YJL080C	YMR116C
YJL081C	YOR244W
YJL081C	YPL129W
YJL081C	YPR023C
YJL098W	YLR310C
YJL111W	YOR281C
YJL115W	YNL031C
YJL148W	YNL248C
YJL148W	YOR210W
YJL148W	YOR340C
YJL148W	YPR010C
YJL148W	YPR187W
YJL190C	YJR002W
YJL190C	YJR145C
YJL190C	YKL180W
YJL190C	YLL045C
YJL190C	YLR029C
YJL190C	YLR075W
YJL190C	YLR150W
YJL190C	YLR175W
YJL190C	YLR197W
YJL190C	YLR340W
YJL190C	YLR448W
YJL190C	YML063W
YJL190C	YML073C
YJL190C	YMR116C
YJL190C	YMR242C
YJL190C	YNL069C
YJL190C	YOR063W
YJL190C	YOR096W
YJL190C	YPL131W
YJL190C	YPL146C
YJL190C	YPL198W
YJR002W	YJR145C
YJR002W	YKR060W
YJR002W	YLL011W
YJR002W	YLR129W
YJR002W	YLR197W
YJR002W	YMR128W
YJR002W	YNL075W
YJR002W	YNL132W
YJR002W	YOR096W
YJR002W	YPL012W
YJR002W	YPL217C
YJR002W	YPL266W
YJR002W	YPR144C
YJR005W	YOL062C
YJR006W	YJR043C
YJR042W	YLR208W
YJR042W	YPL169C
YJR045C	YLR203C
YJR067C	YNL260C
YJR076C	YJR092W
YJR101W	YKL155C
YJR101W	YMR158W
YJR101W	YMR188C
YJR101W	YPL013C
YJR101W	YPL118W
YJR112W	YPL233W
YJR145C	YLL045C
YJR145C	YLR029C
YJR145C	YLR150W
YJR145C	YLR175W
YJR145C	YLR197W
YJR145C	YML056C
YJR145C	YML063W
YJR145C	YML073C
YJR145C	YMR116C
YJR145C	YMR128W
YJR145C	YMR242C
YJR145C	YNL069C
YJR145C	YNL132W
YJR145C	YNL308C
YJR145C	YOR063W
YJR145C	YOR096W
YJR145C	YPL012W
YJR145C	YPL090C
YJR145C	YPL131W
YJR145C	YPL198W
YJR145C	YPL217C
YJR145C	YPL220W
YJR145C	YPR144C
YKL009W	YKR081C
YKL009W	YLL008W
YKL009W	YLL045C
YKL009W	YLR406C
YKL009W	YNL002C
YKL009W	YNL061W
YKL009W	YNL110C
YKL009W	YNL182C
YKL009W	YNR053C
YKL009W	YOR063W
YKL009W	YOR206W
YKL009W	YPL131W
YKL009W	YPL198W
YKL009W	YPL249C-A
YKL018W	YKL059C
YKL018W	YLR448W
YKL018W	YPL138C
YKL029C	YMR012W
YKL045W	YNL102W
YKL052C	YKR037C
YKL074C	YLR116W
YKL080W	YOR332W
YKL081W	YLR249W
YKL081W	YPL048W
YKL088W	YKR072C
YKL088W	YOR039W
YKL088W	YOR061W
YKL122C	YML105C
YKL135C	YLR170C
YKL143W	YPL266W
YKL144C	YKR025W
YKL144C	YOR207C
YKL144C	YPR187W
YKL145W	YLR421C
YKL145W	YMR314W
YKL145W	YOR117W
YKL145W	YOR261C
YKL145W	YPR108W
YKL155C	YMR158W
YKL155C	YMR188C
YKL155C	YPL013C
YKL155C	YPL118W
YKL180W	YLL045C
YKL180W	YLR029C
YKL180W	YLR075W
YKL180W	YLR340W
YKL180W	YLR406C
YKL180W	YLR448W
YKL180W	YML063W
YKL180W	YML073C
YKL180W	YMR242C
YKL180W	YNL069C
YKL180W	YNL132W
YKL180W	YNL301C
YKL180W	YNL302C
YKL180W	YOR063W
YKL180W	YOR096W
YKL180W	YPL198W
YKL180W	YPL220W
YKL180W	YPL249C-A
YKL196C	YMR197C
YKL196C	YNL258C
YKL206C	YLR199C
YKR008W	YLR321C
YKR008W	YLR357W
YKR008W	YML127W
YKR008W	YMR091C
YKR014C	YMR258C
YKR014C	YOR370C
YKR025W	YOR207C
YKR025W	YOR210W
YKR025W	YPR187W
YKR060W	YLL011W
YKR060W	YLR129W
YKR060W	YLR197W
YKR060W	YMR128W
YKR060W	YNL132W
YKR060W	YOR096W
YKR060W	YPR144C
YKR068C	YMR218C
YKR068C	YOR115C
YKR071C	YPR048W
YKR081C	YLL008W
YKR081C	YLL045C
YKR081C	YLR029C
YKR081C	YNL002C
YKR081C	YNL061W
YKR081C	YNL110C
YKR081C	YNR053C
YKR081C	YOR063W
YKR081C	YOR096W
YKR081C	YOR206W
YKR081C	YPL131W
YKR081C	YPL198W
YKR085C	YLR439W
YKR085C	YML025C
YKR085C	YNL252C
YKR085C	YOR150W
YLL002W	YNL246W
YLL008W	YLL045C
YLL008W	YNL002C
YLL008W	YNL061W
YLL008W	YNL110C
YLL008W	YOR063W
YLL008W	YOR206W
YLL008W	YPL043W
YLL008W	YPL131W
YLL008W	YPL198W
YLL010C	YOR043W
YLL011W	YLR129W
YLL011W	YLR197W
YLL011W	YNL132W
YLL011W	YPL217C
YLL011W	YPR144C
YLL036C	YLR424W
YLL036C	YML049C
YLL036C	YMR213W
YLL036C	YMR240C
YLL036C	YPL213W
YLL036C	YPR101W
YLL045C	YLR029C
YLL045C	YLR075W
YLL045C	YLR196W
YLL045C	YLR432W
YLL045C	YLR448W
YLL045C	YML063W
YLL045C	YML073C
YLL045C	YMR242C
YLL045C	YNL002C
YLL045C	YNL061W
YLL045C	YNL069C
YLL045C	YNL132W
YLL045C	YNL301C
YLL045C	YOL041C
YLL045C	YOR063W
YLL045C	YOR096W
YLL045C	YOR206W
YLL045C	YPL012W
YLL045C	YPL043W
YLL045C	YPL090C
YLL045C	YPL131W
YLL045C	YPL198W
YLL045C	YPL220W
YLL045C	YPL249C-A
YLR029C	YLR075W
YLR029C	YLR196W
YLR029C	YLR340W
YLR029C	YLR432W
YLR029C	YLR448W
YLR029C	YML063W
YLR029C	YML073C
YLR029C	YMR242C
YLR029C	YNL002C
YLR029C	YNL069C
YLR029C	YNL132W
YLR029C	YNL301C
YLR029C	YOL041C
YLR029C	YOR063W
YLR029C	YOR096W
YLR029C	YOR206W
YLR029C	YPL090C
YLR029C	YPL131W
YLR029C	YPL198W
YLR029C	YPL220W
YLR035C	YMR167W
YLR044C	YLR249W
YLR044C	YOL086C
YLR074C	YLR325C
YLR074C	YNR053C
YLR075W	YLR150W
YLR075W	YLR340W
YLR075W	YLR448W
YLR075W	YML063W
YLR075W	YML073C
YLR075W	YMR242C
YLR075W	YNL069C
YLR075W	YNL132W
YLR075W	YNL301C
YLR075W	YOR063W
YLR075W	YOR096W
YLR075W	YOR234C
YLR075W	YPL090C
YLR075W	YPL198W
YLR075W	YPL220W
YLR075W	YPL249C-A
YLR129W	YLR197W
YLR129W	YMR128W
YLR129W	YNL132W
YLR129W	YPL012W
YLR129W	YPL217C
YLR129W	YPL266W
YLR129W	YPR144C
YLR150W	YLR448W
YLR150W	YML063W
YLR150W	YML073C
YLR150W	YMR242C
YLR150W	YNL069C
YLR150W	YOR063W
YLR150W	YOR096W
YLR150W	YPL198W
YLR150W	YPL249C-A
YLR166C	YPR055W
YLR175W	YLR197W
YLR175W	YMR310C
YLR175W	YNL308C
YLR175W	YOR063W
YLR175W	YPL012W
YLR178C	YMR297W
YLR196W	YOL041C
YLR196W	YPL131W
YLR197W	YLR448W
YLR197W	YMR128W
YLR197W	YNL075W
YLR197W	YNL132W
YLR197W	YOR096W
YLR197W	YPL012W
YLR197W	YPL217C
YLR197W	YPR144C
YLR200W	YML094W
YLR200W	YNL153C
YLR208W	YPL085W
YLR249W	YOL086C
YLR249W	YPL048W
YLR249W	YPL131W
YLR259C	YNL085W
YLR268W	YNL258C
YLR268W	YOR075W
YLR291C	YPL237W
YLR292C	YPL094C
YLR298C	YML046W
YLR321C	YLR357W
YLR321C	YML127W
YLR321C	YMR091C
YLR325C	YNR053C
YLR325C	YOR063W
YLR325C	YPL249C-A
YLR335W	YNL189W
YLR340W	YLR448W
YLR340W	YML063W
YLR340W	YML073C
YLR340W	YMR242C
YLR340W	YNL069C
YLR340W	YNL132W
YLR340W	YNL301C
YLR340W	YOL039W
YLR340W	YPL090C
YLR340W	YPL220W
YLR340W	YPL249C-A
YLR357W	YML127W
YLR357W	YMR091C
YLR360W	YPL120W
YLR381W	YPL018W
YLR386W	YNL325C
YLR406C	YOR063W
YLR418C	YOR039W
YLR418C	YOR061W
YLR421C	YOR117W
YLR421C	YOR261C
YLR421C	YPR108W
YLR423C	YPR049C
YLR424W	YML049C
YLR424W	YPL213W
YLR424W	YPR082C
YLR424W	YPR101W
YLR425W	YPL066W
YLR429W	YMR109W
YLR429W	YNL106C
YLR429W	YPR171W
YLR432W	YML056C
YLR432W	YML073C
YLR432W	YPL131W
YLR432W	YPL198W
YLR439W	YML025C
YLR439W	YNL252C
YLR439W	YNL284C
YLR439W	YOR150W
YLR448W	YML063W
YLR448W	YML073C
YLR448W	YMR242C
YLR448W	YNL069C
YLR448W	YNL132W
YLR448W	YNL301C
YLR448W	YOL041C
YLR448W	YOR063W
YLR448W	YOR096W
YLR448W	YPL090C
YLR448W	YPL131W
YLR448W	YPL198W
YLR448W	YPL220W
YLR448W	YPL249C-A
YLR449W	YML074C
YLR449W	YMR242C
YLR449W	YNL061W
YLR449W	YOR063W
YLR449W	YOR206W
YLR449W	YPL131W
YLR449W	YPL146C
YLR449W	YPL198W
YML009C	YNL252C
YML014W	YNR046W
YML025C	YNL177C
YML025C	YNL252C
YML032C	YNL312W
YML046W	YML049C
YML046W	YMR240C
YML046W	YPL213W
YML046W	YPR082C
YML049C	YMR213W
YML049C	YMR240C
YML049C	YOR159C
YML049C	YOR308C
YML049C	YPL213W
YML049C	YPR082C
YML049C	YPR101W
YML056C	YOR063W
YML056C	YPL198W
YML062C	YNL253W
YML063W	YML073C
YML063W	YMR242C
YML063W	YNL069C
YML063W	YNL132W
YML063W	YNL301C
YML063W	YOR063W
YML063W	YOR096W
YML063W	YPL012W
YML063W	YPL090C
YML063W	YPL198W
YML063W	YPL220W
YML063W	YPL249C-A
YML069W	YOR039W
YML069W	YOR061W
YML073C	YMR242C
YML073C	YNL002C
YML073C	YNL061W
YML073C	YNL069C
YML073C	YNL301C
YML073C	YOL041C
YML073C	YOR063W
YML073C	YOR096W
YML073C	YOR234C
YML073C	YPL090C
YML073C	YPL198W
YML073C	YPL220W
YML073C	YPL249C-A
YML094W	YNL153C
YML095C	YPL022W
YML098W	YMR236W
YML100W	YMR261C
YML109W	YMR273C
YML114C	YPL129W
YML124C	YMR012W
YML127W	YMR091C
YMR072W	YOR058C
YMR075W	YMR263W
YMR075W	YNL097C
YMR075W	YNL330C
YMR075W	YOL004W
YMR075W	YPL139C
YMR075W	YPR023C
YMR078C	YNL290W
YMR116C	YOR096W
YMR128W	YNL075W
YMR128W	YNL132W
YMR128W	YOR096W
YMR128W	YPL012W
YMR128W	YPL217C
YMR128W	YPR144C
YMR146C	YOR361C
YMR146C	YPR041W
YMR158W	YMR188C
YMR158W	YPL013C
YMR158W	YPL118W
YMR167W	YNL082W
YMR172W	YOR039W
YMR172W	YOR061W
YMR188C	YPL118W
YMR192W	YPL249C
YMR213W	YPR101W
YMR218C	YOR115C
YMR236W	YPL011C
YMR240C	YOR308C
YMR240C	YPL213W
YMR240C	YPR082C
YMR242C	YNL002C
YMR242C	YNL069C
YMR242C	YNL301C
YMR242C	YNL302C
YMR242C	YOL041C
YMR242C	YOR063W
YMR242C	YOR096W
YMR242C	YOR206W
YMR242C	YOR234C
YMR242C	YPL090C
YMR242C	YPL131W
YMR242C	YPL198W
YMR242C	YPL220W
YMR242C	YPL249C-A
YMR263W	YNL097C
YMR263W	YNL330C
YMR263W	YOL004W
YMR263W	YPL139C
YMR268C	YNL147W
YMR268C	YPR082C
YMR308C	YNL189W
YMR314W	YOL038W
YMR314W	YOR117W
YMR314W	YOR261C
YMR314W	YOR362C
YMR314W	YPR103W
YMR314W	YPR108W
YNL002C	YNL061W
YNL002C	YNL110C
YNL002C	YNL182C
YNL002C	YNR053C
YNL002C	YOL041C
YNL002C	YOR063W
YNL002C	YOR206W
YNL002C	YPL043W
YNL002C	YPL131W
YNL002C	YPL249C-A
YNL023C	YNL135C
YNL041C	YPR105C
YNL049C	YPL085W
YNL061W	YNL110C
YNL061W	YOL041C
YNL061W	YOR063W
YNL061W	YOR206W
YNL061W	YPL043W
YNL061W	YPL131W
YNL061W	YPL198W
YNL061W	YPL220W
YNL069C	YNL301C
YNL069C	YOL039W
YNL069C	YOR063W
YNL069C	YOR096W
YNL069C	YPL090C
YNL069C	YPL198W
YNL069C	YPL220W
YNL069C	YPL249C-A
YNL069C	YPR102C
YNL075W	YPR144C
YNL097C	YNL330C
YNL097C	YOL004W
YNL097C	YPL139C
YNL097C	YPR023C
YNL104C	YOR108W
YNL106C	YPR171W
YNL110C	YNL182C
YNL110C	YOR063W
YNL110C	YOR206W
YNL118C	YOL149W
YNL132W	YOR063W
YNL132W	YOR096W
YNL132W	YPL012W
YNL132W	YPL090C
YNL132W	YPL198W
YNL132W	YPL217C
YNL132W	YPR144C
YNL147W	YOR308C
YNL147W	YPR082C
YNL172W	YOR249C
YNL182C	YNR053C
YNL182C	YOR063W
YNL189W	YNL232W
YNL189W	YOR076C
YNL232W	YOR076C
YNL236W	YNR010W
YNL236W	YOL051W
YNL236W	YOL135C
YNL236W	YOR174W
YNL236W	YPR168W
YNL248C	YOR210W
YNL248C	YOR340C
YNL248C	YPR010C
YNL248C	YPR187W
YNL252C	YNL284C
YNL252C	YOR150W
YNL258C	YOR075W
YNL288W	YNR052C
YNL290W	YOR217W
YNL301C	YOR063W
YNL301C	YOR096W
YNL301C	YOR206W
YNL301C	YPL090C
YNL301C	YPL131W
YNL301C	YPL249C-A
YNL308C	YPL012W
YNL330C	YOL004W
YNL330C	YPL139C
YNL330C	YPR023C
YNR010W	YOL051W
YNR010W	YOL135C
YNR010W	YOR174W
YNR010W	YPR168W
YNR023W	YOR290C
YNR023W	YPL016W
YNR023W	YPL129W
YNR053C	YOR063W
YNR053C	YPL131W
YNR053C	YPL249C-A
YOL004W	YPL139C
YOL004W	YPR023C
YOL038W	YOR362C
YOL038W	YPR103W
YOL041C	YOR063W
YOL041C	YOR206W
YOL041C	YPL012W
YOL041C	YPL043W
YOL041C	YPL131W
YOL041C	YPL198W
YOL051W	YOL135C
YOL051W	YOR174W
YOL051W	YPR168W
YOL135C	YOR174W
YOL135C	YPR168W
YOR039W	YOR061W
YOR063W	YOR096W
YOR063W	YOR206W
YOR063W	YPL012W
YOR063W	YPL043W
YOR063W	YPL090C
YOR063W	YPL131W
YOR063W	YPL198W
YOR063W	YPL220W
YOR063W	YPL249C-A
YOR096W	YPL012W
YOR096W	YPL090C
YOR096W	YPL131W
YOR096W	YPL198W
YOR096W	YPL217C
YOR096W	YPL220W
YOR096W	YPL249C-A
YOR096W	YPR144C
YOR117W	YOR261C
YOR117W	YPR108W
YOR159C	YPL213W
YOR174W	YPR168W
YOR206W	YPL043W
YOR206W	YPL131W
YOR207C	YOR210W
YOR207C	YPR187W
YOR210W	YOR340C
YOR210W	YPR010C
YOR210W	YPR187W
YOR244W	YPR023C
YOR261C	YPR108W
YOR270C	YPR149W
YOR290C	YPL016W
YOR308C	YPL213W
YOR308C	YPR082C
YOR332W	YPR036W
YOR340C	YPR010C
YOR340C	YPR187W
YOR361C	YPR041W
YOR362C	YPR103W
YPL003W	YPR066W
YPL012W	YPL043W
YPL012W	YPL131W
YPL012W	YPL217C
YPL012W	YPL266W
YPL012W	YPR144C
YPL013C	YPL118W
YPL043W	YPL198W
YPL090C	YPL198W
YPL129W	YPR187W
YPL131W	YPL198W
YPL131W	YPL249C-A
YPL131W	YPR102C
YPL139C	YPR023C
YPL198W	YPL220W
YPL213W	YPR082C
YPL213W	YPR101W
YPL217C	YPR144C
YPL220W	YPR102C
YPL266W	YPR144C
YPR010C	YPR187W
YPR082C	YPR101W
