YAL001C	YBR123C
YDR471W	YJL177W
YDR471W	YJL190C
YDR471W	YJR123W
YDR471W	YJR145C
YDR471W	YKR081C
YDR471W	YLL045C
YDR471W	YLR029C
YDR471W	YLR075W
YDR471W	YLR150W
YDR471W	YLR344W
YDR471W	YLR406C
YDR471W	YML073C
YDR471W	YMR242C
YDR471W	YMR290C
YDR471W	YNL061W
YDR471W	YNL069C
YDR471W	YNL110C
YDR471W	YNL178W
YDR471W	YOL040C
YDR471W	YOL077C
YDR471W	YOR096W
YDR471W	YPL198W
YDR471W	YPL211W
YDR471W	YPL220W
YDR471W	YPL249C-A
YDR472W	YKR068C
YDR472W	YML077W
YDR472W	YOR115C
YDR484W	YJL029C
YEL003W	YJL179W
YEL003W	YML094W
YEL003W	YNL153C
YEL015W	YNL118C
YEL018W	YHR090C
YEL018W	YPR023C
YEL036C	YGR132C
YEL036C	YGR231C
YEL036C	YJR075W
YEL036C	YLR342W
YEL036C	YPL050C
YEL054C	YGL030W
YEL054C	YJR145C
YEL054C	YPL249C-A
YEL054C	YPR102C
YEL055C	YGR128C
YEL055C	YHR196W
YEL055C	YMR093W
YEL056W	YLL022C
YEL056W	YNL030W
YEL056W	YNL031C
YEL056W	YPL001W
YER006W	YER126C
YER006W	YFR001W
YER006W	YGL030W
YER006W	YGL111W
YER006W	YGR085C
YER006W	YGR103W
YER006W	YHR052W
YER006W	YHR197W
YER006W	YKL172W
YER006W	YKR081C
YER006W	YLL008W
YER006W	YLL045C
YER006W	YLR106C
YER006W	YLR325C
YER006W	YLR406C
YER006W	YLR449W
YER006W	YMR049C
YER006W	YMR290C
YER006W	YNL061W
YER006W	YNL110C
YER006W	YNR053C
YER006W	YOL077C
YER006W	YOR206W
YER006W	YOR272W
YER006W	YPL198W
YER006W	YPL211W
YER006W	YPL249C-A
YER006W	YPR016C
YER012W	YFL007W
YER012W	YGL011C
YER012W	YGR135W
YER012W	YJL001W
YER012W	YML092C
YER012W	YOL038W
YER012W	YOR157C
YER012W	YOR362C
YER018C	YMR117C
YER018C	YOL069W
YER025W	YGR083C
YER025W	YJR007W
YER025W	YMR309C
YER025W	YOR260W
YER029C	YER112W
YER029C	YGL120C
YER029C	YGL128C
YER029C	YGR013W
YER029C	YGR075C
YER029C	YHR086W
YER029C	YHR165C
YER029C	YIL061C
YER029C	YLR117C
YER029C	YLR147C
YER029C	YLR275W
YER029C	YLR424W
YER029C	YML046W
YER029C	YML049C
YER029C	YMR125W
YER029C	YMR288W
YER029C	YOR308C
YER029C	YPL151C
YER029C	YPR178W
YER029C	YPR182W
YER043C	YFL028C
YER071C	YIR003W
YER074W	YFR031C-A
YER074W	YFR032C-A
YER074W	YGL014W
YER074W	YGL030W
YER074W	YGL076C
YER074W	YGL103W
YER074W	YGL147C
YER074W	YGR085C
YER074W	YHL001W
YER074W	YIL133C
YER074W	YJL177W
YER074W	YJL190C
YER074W	YJR123W
YER074W	YJR145C
YER074W	YLL045C
YER074W	YLR029C
YER074W	YLR075W
YER074W	YLR150W
YER074W	YLR340W
YER074W	YML073C
YER074W	YMR242C
YER074W	YNL069C
YER074W	YNL178W
YER074W	YOL040C
YER074W	YOR096W
YER074W	YOR234C
YER074W	YPL198W
YER074W	YPL249C-A
YER086W	YGL245W
YER086W	YLR259C
YER104W	YJL173C
YER104W	YNL312W
YER107C	YJL061W
YER110C	YGL195W
YER110C	YJR123W
YER110C	YLR335W
YER110C	YLR347C
YER110C	YNL189W
YER112W	YER146W
YER112W	YGL173C
YER112W	YHR165C
YER112W	YJL124C
YER112W	YLR147C
YER112W	YLR275W
YER112W	YLR438C-A
YER112W	YOR308C
YER112W	YPR178W
YER125W	YJL084C
YER125W	YKR021W
YER125W	YOR124C
YER126C	YHR197W
YER126C	YKR081C
YER126C	YLR074C
YER126C	YLR325C
YER126C	YMR049C
YER126C	YMR290C
YER126C	YNL110C
YER126C	YNR053C
YER126C	YPR016C
YER131W	YLR150W
YER133W	YGR156W
YER133W	YJR093C
YER133W	YKL018W
YER133W	YKL059C
YER133W	YKR002W
YER133W	YLR115W
YER133W	YNL222W
YER133W	YNL233W
YER133W	YNL317W
YER133W	YPR107C
YER146W	YGL173C
YER146W	YHR165C
YER146W	YJL124C
YER146W	YPR178W
YER149C	YLL021W
YER151C	YNR051C
YER164W	YIL035C
YER164W	YOR061W
YER165W	YGL049C
YER165W	YGL120C
YER165W	YGR162W
YER165W	YHL034C
YER165W	YML117W
YER165W	YMR125W
YER165W	YPL190C
YFL007W	YGL011C
YFL007W	YGR135W
YFL007W	YJL001W
YFL007W	YML092C
YFL007W	YOL038W
YFL007W	YOR362C
YFL018C	YIL125W
YFL022C	YLR060W
YFL045C	YGL195W
YFR001W	YHR052W
YFR001W	YLL008W
YFR001W	YLL045C
YFR001W	YMR290C
YFR001W	YNL061W
YFR001W	YPR016C
YFR010W	YHR027C
YFR010W	YHR200W
YFR010W	YOR117W
YFR010W	YOR261C
YFR031C-A	YGL014W
YFR031C-A	YGL030W
YFR031C-A	YGL031C
YFR031C-A	YGL076C
YFR031C-A	YGL103W
YFR031C-A	YGL123W
YFR031C-A	YGL147C
YFR031C-A	YGR085C
YFR031C-A	YHL001W
YFR031C-A	YIL133C
YFR031C-A	YJL177W
YFR031C-A	YJL190C
YFR031C-A	YJL191W
YFR031C-A	YJR123W
YFR031C-A	YJR145C
YFR031C-A	YLL045C
YFR031C-A	YLR029C
YFR031C-A	YLR075W
YFR031C-A	YLR150W
YFR031C-A	YLR340W
YFR031C-A	YLR344W
YFR031C-A	YLR367W
YFR031C-A	YML073C
YFR031C-A	YMR242C
YFR031C-A	YNL069C
YFR031C-A	YNL178W
YFR031C-A	YOL040C
YFR031C-A	YOR096W
YFR031C-A	YPL143W
YFR031C-A	YPL198W
YFR031C-A	YPL220W
YFR031C-A	YPL249C-A
YFR032C-A	YGL014W
YFR032C-A	YGL031C
YFR032C-A	YGL103W
YFR032C-A	YGL189C
YFR032C-A	YGR085C
YFR032C-A	YJL177W
YFR032C-A	YKL046C
YFR032C-A	YLR029C
YFR032C-A	YMR242C
YFR032C-A	YOL040C
YFR051C	YNL287W
YFR051C	YPL010W
YGL005C	YGR120C
YGL011C	YGR135W
YGL011C	YJL001W
YGL011C	YML092C
YGL011C	YOL038W
YGL011C	YOR157C
YGL011C	YOR362C
YGL014W	YGL103W
YGL014W	YHL001W
YGL014W	YJL177W
YGL014W	YML073C
YGL014W	YMR242C
YGL014W	YOL040C
YGL025C	YGL151W
YGL025C	YGR104C
YGL025C	YNL236W
YGL025C	YOL051W
YGL025C	YOL135C
YGL025C	YPL042C
YGL025C	YPR070W
YGL030W	YGL031C
YGL030W	YGL076C
YGL030W	YGL103W
YGL030W	YGL147C
YGL030W	YGR027C
YGL030W	YGR085C
YGL030W	YGR103W
YGL030W	YHL001W
YGL030W	YHR052W
YGL030W	YIL133C
YGL030W	YJL177W
YGL030W	YJL190C
YGL030W	YJR123W
YGL030W	YLL045C
YGL030W	YLR029C
YGL030W	YLR075W
YGL030W	YLR150W
YGL030W	YLR325C
YGL030W	YLR367W
YGL030W	YML073C
YGL030W	YMR242C
YGL030W	YNL069C
YGL030W	YNL110C
YGL030W	YOL077C
YGL030W	YOR096W
YGL030W	YPL220W
YGL030W	YPL249C-A
YGL030W	YPR016C
YGL031C	YGL076C
YGL031C	YGL103W
YGL031C	YGR085C
YGL031C	YGR214W
YGL031C	YJL177W
YGL031C	YJR123W
YGL031C	YLR075W
YGL031C	YLR342W
YGL031C	YML073C
YGL031C	YMR242C
YGL031C	YNL069C
YGL031C	YPL249C-A
YGL043W	YGL070C
YGL043W	YGR186W
YGL043W	YIL021W
YGL043W	YOL005C
YGL043W	YOR151C
YGL049C	YGL173C
YGL049C	YGR162W
YGL049C	YHL034C
YGL049C	YIR001C
YGL049C	YJL190C
YGL049C	YLR175W
YGL049C	YML117W
YGL049C	YMR125W
YGL049C	YNL251C
YGL049C	YPL190C
YGL061C	YKL052C
YGL061C	YKR037C
YGL070C	YGR063C
YGL070C	YGR186W
YGL070C	YIL021W
YGL070C	YOL005C
YGL070C	YOR151C
YGL070C	YPR187W
YGL076C	YGL103W
YGL076C	YGL111W
YGL076C	YGL147C
YGL076C	YGR085C
YGL076C	YGR103W
YGL076C	YHL001W
YGL076C	YIL133C
YGL076C	YJL177W
YGL076C	YJL190C
YGL076C	YJR123W
YGL076C	YJR145C
YGL076C	YKR081C
YGL076C	YLL045C
YGL076C	YLR029C
YGL076C	YLR075W
YGL076C	YLR432W
YGL076C	YML073C
YGL076C	YMR242C
YGL076C	YMR290C
YGL076C	YNL069C
YGL076C	YNL178W
YGL076C	YOL041C
YGL076C	YOR096W
YGL076C	YOR206W
YGL076C	YPL198W
YGL076C	YPL220W
YGL076C	YPL249C-A
YGL092W	YGL100W
YGL092W	YLR208W
YGL098W	YGL145W
YGL098W	YNL258C
YGL098W	YOR075W
YGL099W	YLL045C
YGL100W	YLR208W
YGL103W	YGL123W
YGL103W	YGL147C
YGL103W	YGR085C
YGL103W	YHL001W
YGL103W	YHR052W
YGL103W	YIL133C
YGL103W	YJL177W
YGL103W	YJL190C
YGL103W	YJR123W
YGL103W	YJR145C
YGL103W	YKL172W
YGL103W	YKR081C
YGL103W	YLL045C
YGL103W	YLR029C
YGL103W	YLR075W
YGL103W	YLR325C
YGL103W	YLR340W
YGL103W	YLR342W
YGL103W	YLR406C
YGL103W	YML072C
YGL103W	YML073C
YGL103W	YMR242C
YGL103W	YNL069C
YGL103W	YNL110C
YGL103W	YNL178W
YGL103W	YOL040C
YGL103W	YOR096W
YGL103W	YPL198W
YGL103W	YPL220W
YGL103W	YPL249C-A
YGL106W	YHR023W
YGL106W	YKL130C
YGL106W	YLR429W
YGL106W	YOR326W
YGL106W	YPR171W
YGL111W	YGR103W
YGL111W	YHR052W
YGL111W	YHR197W
YGL111W	YKL172W
YGL111W	YLL008W
YGL111W	YMR049C
YGL111W	YMR290C
YGL111W	YNL061W
YGL111W	YNL110C
YGL111W	YOL077C
YGL111W	YOR206W
YGL111W	YOR272W
YGL111W	YPL211W
YGL111W	YPR016C
YGL120C	YGL128C
YGL120C	YGL173C
YGL120C	YGR159C
YGL120C	YHR165C
YGL120C	YJL190C
YGL120C	YJR145C
YGL120C	YLR117C
YGL120C	YLR424W
YGL120C	YNL224C
YGL120C	YOR096W
YGL120C	YOR310C
YGL120C	YPL151C
YGL123W	YGR085C
YGL123W	YHL001W
YGL123W	YJL177W
YGL123W	YJR123W
YGL123W	YML073C
YGL123W	YMR242C
YGL123W	YNL178W
YGL123W	YOL040C
YGL128C	YHR165C
YGL128C	YLR117C
YGL128C	YLR275W
YGL128C	YLR424W
YGL128C	YML049C
YGL128C	YMR288W
YGL128C	YPL151C
YGL129C	YGR084C
YGL129C	YGR165W
YGL129C	YMR158W
YGL129C	YMR188C
YGL129C	YNR037C
YGL129C	YOR158W
YGL130W	YPL228W
YGL133W	YOR304W
YGL145W	YNL258C
YGL145W	YOR075W
YGL147C	YGR085C
YGL147C	YHL001W
YGL147C	YIL133C
YGL147C	YJL177W
YGL147C	YJL190C
YGL147C	YJR123W
YGL147C	YLL045C
YGL147C	YLR029C
YGL147C	YLR340W
YGL147C	YLR406C
YGL147C	YML073C
YGL147C	YMR242C
YGL147C	YMR290C
YGL147C	YNL069C
YGL147C	YNL178W
YGL147C	YOL040C
YGL147C	YOR096W
YGL147C	YPL198W
YGL147C	YPL249C-A
YGL147C	YPR016C
YGL151W	YGR104C
YGL151W	YNL236W
YGL151W	YOL051W
YGL151W	YOL135C
YGL151W	YPL042C
YGL151W	YPR070W
YGL172W	YJL041W
YGL173C	YGR054W
YGL173C	YGR162W
YGL173C	YHL034C
YGL173C	YJL124C
YGL173C	YJR145C
YGL173C	YLR175W
YGL173C	YMR290C
YGL173C	YNL118C
YGL173C	YPR140W
YGL173C	YPR178W
YGL195W	YIL094C
YGL195W	YOR136W
YGL200C	YML012W
YGL200C	YOR016C
YGL206C	YGR167W
YGL213C	YLR398C
YGL227W	YMR135C
YGL245W	YGR264C
YGL246C	YLL045C
YGL246C	YOR048C
YGR013W	YHR086W
YGR013W	YHR165C
YGR013W	YIL061C
YGR013W	YLR147C
YGR013W	YLR275W
YGR013W	YML046W
YGR013W	YML049C
YGR013W	YMR125W
YGR013W	YPL178W
YGR013W	YPR178W
YGR013W	YPR182W
YGR020C	YLR447C
YGR020C	YOR332W
YGR027C	YJL177W
YGR027C	YJR123W
YGR030C	YHR062C
YGR030C	YNL221C
YGR054W	YMR290C
YGR054W	YNL207W
YGR063C	YGR186W
YGR063C	YIL021W
YGR063C	YOL005C
YGR063C	YOR151C
YGR063C	YPR187W
YGR071C	YPL128C
YGR075C	YHR165C
YGR075C	YOR308C
YGR075C	YPR178W
YGR081C	YMR308C
YGR083C	YJR007W
YGR083C	YOR260W
YGR084C	YGR165W
YGR084C	YMR158W
YGR084C	YMR188C
YGR084C	YNR037C
YGR084C	YOR158W
YGR085C	YHL001W
YGR085C	YIL133C
YGR085C	YJL177W
YGR085C	YJL190C
YGR085C	YJR123W
YGR085C	YJR145C
YGR085C	YKR081C
YGR085C	YLL045C
YGR085C	YLR029C
YGR085C	YLR075W
YGR085C	YLR150W
YGR085C	YLR340W
YGR085C	YLR367W
YGR085C	YLR432W
YGR085C	YML073C
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL061W
YGR085C	YNL069C
YGR085C	YNL178W
YGR085C	YOL040C
YGR085C	YOR096W
YGR085C	YOR198C
YGR085C	YOR234C
YGR085C	YPL143W
YGR085C	YPL198W
YGR085C	YPL220W
YGR085C	YPL249C-A
YGR090W	YGR128C
YGR090W	YHR148W
YGR090W	YIL035C
YGR090W	YJL109C
YGR090W	YJR002W
YGR090W	YJR145C
YGR090W	YLR129W
YGR090W	YLR186W
YGR090W	YLR222C
YGR090W	YLR223C
YGR090W	YMR093W
YGR090W	YMR229C
YGR090W	YMR290C
YGR090W	YOR061W
YGR090W	YOR096W
YGR090W	YPL217C
YGR090W	YPR144C
YGR095C	YGR158C
YGR095C	YGR195W
YGR095C	YHR081W
YGR095C	YNL189W
YGR095C	YOL021C
YGR095C	YOR001W
YGR103W	YHR052W
YGR103W	YHR197W
YGR103W	YKR081C
YGR103W	YLL008W
YGR103W	YLL045C
YGR103W	YLR029C
YGR103W	YLR106C
YGR103W	YMR049C
YGR103W	YMR290C
YGR103W	YNL061W
YGR103W	YNL110C
YGR103W	YNR053C
YGR103W	YOL077C
YGR103W	YOR206W
YGR103W	YOR272W
YGR103W	YPL211W
YGR103W	YPL249C-A
YGR103W	YPR016C
YGR104C	YNL236W
YGR104C	YOL051W
YGR104C	YOL135C
YGR104C	YPL042C
YGR104C	YPR070W
YGR128C	YHR148W
YGR128C	YHR196W
YGR128C	YJL109C
YGR128C	YJR002W
YGR128C	YLR129W
YGR128C	YLR186W
YGR128C	YLR222C
YGR128C	YMR093W
YGR128C	YPL217C
YGR128C	YPR144C
YGR132C	YGR231C
YGR132C	YPL050C
YGR135W	YJL001W
YGR135W	YML092C
YGR135W	YOL038W
YGR135W	YOR157C
YGR135W	YOR362C
YGR145W	YHR148W
YGR145W	YKR060W
YGR145W	YLR129W
YGR145W	YLR186W
YGR145W	YMR093W
YGR145W	YNR054C
YGR145W	YOR096W
YGR145W	YPL217C
YGR145W	YPR144C
YGR156W	YJR093C
YGR156W	YKL018W
YGR156W	YKL059C
YGR156W	YKR002W
YGR156W	YLR115W
YGR156W	YNL222W
YGR156W	YNL317W
YGR156W	YPR107C
YGR158C	YGR195W
YGR158C	YHR081W
YGR158C	YNL189W
YGR158C	YOL021C
YGR158C	YOR001W
YGR161C	YJL098W
YGR162W	YHL034C
YGR162W	YJL138C
YGR162W	YJL190C
YGR162W	YMR125W
YGR165W	YIL070C
YGR165W	YMR158W
YGR165W	YMR188C
YGR165W	YOR158W
YGR175C	YHR020W
YGR178C	YHR121W
YGR179C	YJR135C
YGR179C	YPL018W
YGR186W	YIL021W
YGR186W	YOL005C
YGR186W	YOR151C
YGR186W	YPR187W
YGR192C	YKL060C
YGR195W	YHR081W
YGR195W	YNL189W
YGR195W	YOL021C
YGR195W	YOR001W
YGR220C	YJL063C
YGR220C	YKR006C
YGR220C	YKR085C
YGR220C	YLR439W
YGR220C	YML025C
YGR220C	YNL005C
YGR220C	YNL252C
YGR231C	YLR342W
YGR231C	YPL050C
YGR233C	YNL138W
YGR234W	YNL085W
YGR261C	YJL024C
YGR261C	YPL195W
YGR278W	YHR165C
YGR278W	YLR117C
YGR278W	YML049C
YGR278W	YMR288W
YGR278W	YPL151C
YHL001W	YIL133C
YHL001W	YJL177W
YHL001W	YJL190C
YHL001W	YJR123W
YHL001W	YLL045C
YHL001W	YLR075W
YHL001W	YLR340W
YHL001W	YML073C
YHL001W	YMR242C
YHL001W	YNL069C
YHL001W	YNL178W
YHL001W	YOL040C
YHL001W	YOR096W
YHL001W	YPL198W
YHL001W	YPL220W
YHL001W	YPL249C-A
YHL025W	YJL176C
YHL025W	YNR023W
YHL025W	YPL016W
YHL029C	YNL099C
YHL034C	YJL190C
YHL034C	YJR123W
YHL034C	YJR145C
YHL034C	YLL045C
YHL034C	YMR125W
YHL034C	YOR096W
YHR012W	YJL053W
YHR012W	YJL154C
YHR012W	YOR132W
YHR020W	YJR077C
YHR023W	YOR326W
YHR023W	YPR188C
YHR027C	YHR200W
YHR027C	YOR117W
YHR027C	YOR261C
YHR052W	YHR197W
YHR052W	YKL172W
YHR052W	YKR081C
YHR052W	YLL008W
YHR052W	YLL045C
YHR052W	YLR106C
YHR052W	YLR449W
YHR052W	YMR049C
YHR052W	YMR229C
YHR052W	YMR242C
YHR052W	YMR290C
YHR052W	YNL061W
YHR052W	YNL110C
YHR052W	YOL041C
YHR052W	YOL077C
YHR052W	YOR206W
YHR052W	YOR272W
YHR052W	YPL211W
YHR052W	YPR016C
YHR062C	YNL221C
YHR062C	YNL282W
YHR081W	YOL021C
YHR081W	YOR001W
YHR086W	YIL061C
YHR086W	YLR147C
YHR086W	YLR275W
YHR086W	YML046W
YHR086W	YMR125W
YHR086W	YPL178W
YHR090C	YPR023C
YHR118C	YLL004W
YHR118C	YML065W
YHR118C	YPR162C
YHR119W	YKL018W
YHR119W	YPL138C
YHR122W	YIL128W
YHR143W-A	YOR340C
YHR143W-A	YPR187W
YHR146W	YPL154C
YHR148W	YHR196W
YHR148W	YJL109C
YHR148W	YJR002W
YHR148W	YJR145C
YHR148W	YKR060W
YHR148W	YLR129W
YHR148W	YLR186W
YHR148W	YLR222C
YHR148W	YMR093W
YHR148W	YNL075W
YHR148W	YOR096W
YHR148W	YOR145C
YHR148W	YPL217C
YHR148W	YPR144C
YHR156C	YHR165C
YHR165C	YIL061C
YHR165C	YJL124C
YHR165C	YLR117C
YHR165C	YLR147C
YHR165C	YLR275W
YHR165C	YLR424W
YHR165C	YML046W
YHR165C	YML049C
YHR165C	YMR125W
YHR165C	YMR288W
YHR165C	YOR308C
YHR165C	YPL151C
YHR165C	YPR178W
YHR165C	YPR182W
YHR196W	YJL109C
YHR196W	YJR002W
YHR196W	YLR129W
YHR196W	YLR186W
YHR196W	YMR093W
YHR196W	YPL217C
YHR196W	YPR144C
YHR197W	YKR081C
YHR197W	YLL008W
YHR197W	YLR106C
YHR197W	YMR049C
YHR197W	YMR290C
YHR197W	YNL061W
YHR197W	YNL110C
YHR197W	YNR053C
YHR197W	YOL077C
YHR197W	YOR206W
YHR197W	YOR272W
YHR197W	YPL211W
YHR197W	YPR016C
YHR200W	YOR117W
YHR200W	YOR261C
YHR208W	YJR148W
YHR216W	YLR432W
YIL021W	YOL005C
YIL021W	YOR151C
YIL021W	YPR187W
YIL022W	YJR045C
YIL033C	YJL164C
YIL033C	YPL203W
YIL035C	YKL088W
YIL035C	YLR418C
YIL035C	YMR172W
YIL035C	YOL145C
YIL035C	YOR061W
YIL035C	YOR123C
YIL061C	YLR147C
YIL061C	YLR275W
YIL061C	YML046W
YIL061C	YML049C
YIL061C	YMR125W
YIL061C	YPL178W
YIL061C	YPR182W
YIL068C	YPR055W
YIL071C	YMR025W
YIL071C	YOL117W
YIL094C	YOR136W
YIL103W	YKL191W
YIL109C	YPR181C
YIL115C	YJL041W
YIL115C	YJL061W
YIL133C	YJL177W
YIL133C	YJL190C
YIL133C	YJR123W
YIL133C	YJR145C
YIL133C	YLL045C
YIL133C	YLR029C
YIL133C	YLR075W
YIL133C	YLR340W
YIL133C	YML073C
YIL133C	YMR242C
YIL133C	YMR290C
YIL133C	YNL069C
YIL133C	YNL178W
YIL133C	YOL041C
YIL133C	YOL077C
YIL133C	YOR096W
YIL133C	YOR206W
YIL133C	YPL143W
YIL133C	YPL198W
YIL133C	YPL249C-A
YIL143C	YOR352W
YJL001W	YML092C
YJL001W	YOL038W
YJL001W	YOR157C
YJL001W	YOR362C
YJL006C	YKL139W
YJL006C	YML112W
YJL024C	YPL195W
YJL041W	YJL061W
YJL050W	YPL190C
YJL053W	YJL154C
YJL063C	YKR006C
YJL063C	YKR085C
YJL063C	YLR439W
YJL063C	YML025C
YJL063C	YNL005C
YJL063C	YNL252C
YJL063C	YOR150W
YJL080C	YJR123W
YJL098W	YLR310C
YJL099W	YLR330W
YJL109C	YJR002W
YJL109C	YLR129W
YJL109C	YLR186W
YJL109C	YLR222C
YJL109C	YMR093W
YJL109C	YPL217C
YJL109C	YPR144C
YJL115W	YNL031C
YJL124C	YLR147C
YJL124C	YLR275W
YJL124C	YLR438C-A
YJL124C	YOR308C
YJL124C	YPR178W
YJL125C	YNL062C
YJL146W	YPL154C
YJL148W	YNL113W
YJL148W	YOR340C
YJL148W	YOR341W
YJL148W	YPR187W
YJL154C	YOR132W
YJL164C	YPL203W
YJL173C	YLR347C
YJL173C	YML032C
YJL173C	YNL312W
YJL176C	YNR023W
YJL176C	YPL016W
YJL177W	YJL190C
YJL177W	YJR123W
YJL177W	YLL045C
YJL177W	YLR029C
YJL177W	YLR075W
YJL177W	YLR150W
YJL177W	YLR340W
YJL177W	YML073C
YJL177W	YMR242C
YJL177W	YNL069C
YJL177W	YNL178W
YJL177W	YOL040C
YJL177W	YOR096W
YJL177W	YOR234C
YJL177W	YPL198W
YJL177W	YPL220W
YJL177W	YPL249C-A
YJL179W	YML094W
YJL179W	YNL153C
YJL190C	YJL191W
YJL190C	YJR002W
YJL190C	YJR123W
YJL190C	YJR145C
YJL190C	YLL045C
YJL190C	YLR029C
YJL190C	YLR075W
YJL190C	YLR150W
YJL190C	YLR175W
YJL190C	YLR340W
YJL190C	YML073C
YJL190C	YMR125W
YJL190C	YMR242C
YJL190C	YNL069C
YJL190C	YNL178W
YJL190C	YOR096W
YJL190C	YPL081W
YJL190C	YPL146C
YJL190C	YPL198W
YJL191W	YJR123W
YJL191W	YNL178W
YJL191W	YOR096W
YJL191W	YPR102C
YJR002W	YJR123W
YJR002W	YJR145C
YJR002W	YKR060W
YJR002W	YLR129W
YJR002W	YLR186W
YJR002W	YLR222C
YJR002W	YMR093W
YJR002W	YNL075W
YJR002W	YOR078W
YJR002W	YOR096W
YJR002W	YOR145C
YJR002W	YOR310C
YJR002W	YPL217C
YJR002W	YPL266W
YJR002W	YPR144C
YJR006W	YJR043C
YJR007W	YMR309C
YJR007W	YOR260W
YJR041C	YKL014C
YJR041C	YOL144W
YJR050W	YLR117C
YJR050W	YPL151C
YJR065C	YNR035C
YJR068W	YOR217W
YJR075W	YPL050C
YJR077C	YLR342W
YJR093C	YKL018W
YJR093C	YKL059C
YJR093C	YKR002W
YJR093C	YLR115W
YJR093C	YNL222W
YJR093C	YNL317W
YJR093C	YPR107C
YJR109C	YOR303W
YJR112W	YPL233W
YJR123W	YJR145C
YJR123W	YLL045C
YJR123W	YLR029C
YJR123W	YLR075W
YJR123W	YLR340W
YJR123W	YML073C
YJR123W	YMR093W
YJR123W	YMR242C
YJR123W	YNL069C
YJR123W	YNL178W
YJR123W	YOL040C
YJR123W	YOR096W
YJR123W	YPL220W
YJR123W	YPL266W
YJR135C	YPL018W
YJR145C	YLL045C
YJR145C	YLR029C
YJR145C	YLR150W
YJR145C	YLR175W
YJR145C	YLR186W
YJR145C	YLR367W
YJR145C	YML073C
YJR145C	YMR093W
YJR145C	YMR229C
YJR145C	YMR242C
YJR145C	YMR290C
YJR145C	YNL069C
YJR145C	YNL178W
YJR145C	YNL308C
YJR145C	YOR096W
YJR145C	YPL081W
YJR145C	YPL198W
YJR145C	YPL217C
YJR145C	YPL220W
YJR145C	YPR144C
YKL014C	YMR290C
YKL014C	YNL061W
YKL014C	YOL144W
YKL018W	YKL059C
YKL018W	YKR002W
YKL018W	YLR115W
YKL018W	YNL222W
YKL018W	YNL317W
YKL018W	YPL138C
YKL018W	YPR107C
YKL022C	YLR127C
YKL022C	YNL172W
YKL052C	YKR037C
YKL059C	YKR002W
YKL059C	YLR115W
YKL059C	YNL222W
YKL059C	YNL317W
YKL059C	YPR107C
YKL060C	YLR044C
YKL060C	YOL086C
YKL080W	YOR332W
YKL088W	YKR072C
YKL088W	YOR061W
YKL135C	YPL259C
YKL135C	YPR029C
YKL139W	YML112W
YKL144C	YNL113W
YKL144C	YNL151C
YKL144C	YOR116C
YKL144C	YOR207C
YKL144C	YPR187W
YKL144C	YPR190C
YKL148C	YLL041C
YKL172W	YKR081C
YKL172W	YLL008W
YKL172W	YLL045C
YKL172W	YLR029C
YKL172W	YLR196W
YKL172W	YMR049C
YKL172W	YMR290C
YKL172W	YNL061W
YKL172W	YOL077C
YKL172W	YOR206W
YKL172W	YOR272W
YKL172W	YPL211W
YKL214C	YMR125W
YKL214C	YPL178W
YKR002W	YLR115W
YKR002W	YNL222W
YKR002W	YNL317W
YKR002W	YPR107C
YKR006C	YKR085C
YKR006C	YLR439W
YKR006C	YML025C
YKR006C	YNL005C
YKR006C	YNL252C
YKR027W	YLR330W
YKR038C	YML036W
YKR060W	YLR129W
YKR060W	YLR186W
YKR060W	YMR093W
YKR060W	YOR096W
YKR060W	YPR144C
YKR068C	YML077W
YKR068C	YOR115C
YKR071C	YPR048W
YKR081C	YLL008W
YKR081C	YLL045C
YKR081C	YLR029C
YKR081C	YMR290C
YKR081C	YNL061W
YKR081C	YNL110C
YKR081C	YNR053C
YKR081C	YOL077C
YKR081C	YOR096W
YKR081C	YOR206W
YKR081C	YOR294W
YKR081C	YPL198W
YKR081C	YPR016C
YKR085C	YLR439W
YKR085C	YML025C
YKR085C	YNL005C
YKR085C	YNL252C
YKR085C	YOR150W
YLL004W	YML065W
YLL004W	YPR162C
YLL008W	YLL045C
YLL008W	YLR106C
YLL008W	YMR049C
YLL008W	YMR229C
YLL008W	YMR290C
YLL008W	YNL061W
YLL008W	YNL110C
YLL008W	YOL077C
YLL008W	YOR206W
YLL008W	YOR272W
YLL008W	YPL198W
YLL008W	YPL211W
YLL008W	YPR016C
YLL022C	YNL030W
YLL022C	YNL031C
YLL022C	YPL001W
YLL045C	YLR029C
YLL045C	YLR075W
YLL045C	YLR196W
YLL045C	YLR432W
YLL045C	YML073C
YLL045C	YMR242C
YLL045C	YMR290C
YLL045C	YNL061W
YLL045C	YNL069C
YLL045C	YNL178W
YLL045C	YOL041C
YLL045C	YOL077C
YLL045C	YOR096W
YLL045C	YOR206W
YLL045C	YOR272W
YLL045C	YPL198W
YLL045C	YPL211W
YLL045C	YPL220W
YLL045C	YPL249C-A
YLL045C	YPR016C
YLR029C	YLR075W
YLR029C	YLR196W
YLR029C	YLR340W
YLR029C	YLR432W
YLR029C	YML073C
YLR029C	YMR229C
YLR029C	YMR242C
YLR029C	YMR290C
YLR029C	YNL069C
YLR029C	YNL178W
YLR029C	YOL040C
YLR029C	YOL041C
YLR029C	YOL077C
YLR029C	YOR096W
YLR029C	YOR206W
