YAL001C	YOR110W
YGL227W	YIL017C
YGL227W	YMR135C
YGL233W	YLR166C
YGL240W	YHR166C
YGL240W	YLR127C
YGL245W	YPR010C
YGR005C	YGR186W
YGR005C	YIL021W
YGR017W	YLR410W
YGR020C	YLR447C
YGR020C	YPR036W
YGR030C	YHR062C
YGR078C	YML094W
YGR081C	YMR308C
YGR083C	YJR007W
YGR083C	YPL237W
YGR085C	YHL001W
YGR085C	YHL015W
YGR085C	YHL033C
YGR085C	YJL190C
YGR085C	YJR123W
YGR085C	YKL180W
YGR085C	YKR081C
YGR085C	YLL045C
YGR085C	YLR075W
YGR085C	YLR340W
YGR085C	YLR441C
YGR085C	YLR448W
YGR085C	YMR142C
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL061W
YGR085C	YNL069C
YGR085C	YNL112W
YGR085C	YNL132W
YGR085C	YNL301C
YGR085C	YOL127W
YGR085C	YOR096W
YGR085C	YOR198C
YGR085C	YOR204W
YGR085C	YOR234C
YGR085C	YPL143W
YGR085C	YPL198W
YGR085C	YPL249C-A
YGR086C	YKL142W
YGR086C	YLR429W
YGR090W	YHR148W
YGR090W	YLR129W
YGR090W	YLR197W
YGR090W	YLR223C
YGR090W	YMR093W
YGR090W	YMR229C
YGR090W	YMR290C
YGR090W	YNL132W
YGR090W	YOR096W
YGR090W	YPL217C
YGR090W	YPR144C
YGR091W	YHR165C
YGR091W	YLR424W
YGR091W	YMR240C
YGR091W	YMR288W
YGR091W	YNL147W
YGR091W	YPL213W
YGR091W	YPR082C
YGR095C	YGR195W
YGR095C	YHR081W
YGR095C	YNL189W
YGR095C	YNL232W
YGR095C	YOL021C
YGR095C	YOL142W
YGR095C	YOR001W
YGR095C	YOR076C
YGR103W	YGR245C
YGR103W	YHR088W
YGR103W	YHR197W
YGR103W	YKL009W
YGR103W	YKR081C
YGR103W	YLL008W
YGR103W	YLL045C
YGR103W	YLR002C
YGR103W	YMR290C
YGR103W	YNL061W
YGR103W	YNL110C
YGR103W	YNL182C
YGR103W	YNR053C
YGR103W	YOL127W
YGR103W	YOR206W
YGR103W	YPL249C-A
YGR103W	YPR016C
YGR118W	YLR287C-A
YGR118W	YLR441C
YGR118W	YOL127W
YGR119C	YJL041W
YGR120C	YNL041C
YGR124W	YPR145W
YGR130C	YMR031C
YGR134W	YJR011C
YGR134W	YNL288W
YGR134W	YNR052C
YGR162W	YJL138C
YGR162W	YJL190C
YGR162W	YMR125W
YGR162W	YOR204W
YGR165W	YHL004W
YGR165W	YIL093C
YGR165W	YJR113C
YGR165W	YKL155C
YGR165W	YMR158W
YGR165W	YNL306W
YGR165W	YPL013C
YGR166W	YOR115C
YGR178C	YHR121W
YGR180C	YJL026W
YGR186W	YIL021W
YGR195W	YHR081W
YGR195W	YNL189W
YGR195W	YNL232W
YGR195W	YOL021C
YGR195W	YOL142W
YGR195W	YOR001W
YGR195W	YOR076C
YGR214W	YLR048W
YGR240C	YLR180W
YGR245C	YHR197W
YGR245C	YKL009W
YGR245C	YNL110C
YGR245C	YNL182C
YGR245C	YNR053C
YGR245C	YPR016C
YGR252W	YHR041C
YGR252W	YMR236W
YGR252W	YPL047W
YGR261C	YJL024C
YGR261C	YPL195W
YGR274C	YML015C
YGR274C	YML098W
YGR274C	YMR236W
YGR274C	YPL011C
YGR283C	YMR310C
YHL001W	YHL033C
YHL001W	YJL190C
YHL001W	YJR123W
YHL001W	YKL180W
YHL001W	YLL045C
YHL001W	YLR075W
YHL001W	YLR287C-A
YHL001W	YLR340W
YHL001W	YLR441C
YHL001W	YLR448W
YHL001W	YMR142C
YHL001W	YMR242C
YHL001W	YNL069C
YHL001W	YOL127W
YHL001W	YOR096W
YHL001W	YPL198W
YHL001W	YPL249C-A
YHL004W	YIL093C
YHL004W	YJR113C
YHL004W	YKL155C
YHL004W	YMR158W
YHL004W	YNL306W
YHL004W	YOR204W
YHL004W	YPL013C
YHL011C	YKL181W
YHL015W	YJL190C
YHL015W	YJR123W
YHL015W	YKL180W
YHL015W	YLR340W
YHL015W	YMR242C
YHL015W	YOR096W
YHL015W	YOR198C
YHL033C	YJL190C
YHL033C	YJR123W
YHL033C	YKL180W
YHL033C	YKR002W
YHL033C	YLL045C
YHL033C	YLR075W
YHL033C	YLR441C
YHL033C	YLR448W
YHL033C	YMR142C
YHL033C	YMR242C
YHL033C	YNL069C
YHL033C	YOL127W
YHL033C	YOR096W
YHL033C	YOR294W
YHL033C	YPL198W
YHR010W	YKL180W
YHR010W	YLL045C
YHR010W	YMR290C
YHR010W	YNL069C
YHR010W	YNR053C
YHR010W	YOL127W
YHR010W	YOR096W
YHR010W	YPL198W
YHR010W	YPL249C-A
YHR010W	YPR189W
YHR023W	YOR326W
YHR023W	YPR188C
YHR027C	YKL145W
YHR027C	YOR259C
YHR041C	YHR058C
YHR041C	YNR010W
YHR041C	YOL051W
YHR041C	YOR174W
YHR041C	YPR070W
YHR058C	YNR010W
YHR058C	YOL051W
YHR058C	YOR174W
YHR058C	YPR070W
YHR062C	YNL282W
YHR064C	YNL209W
YHR081W	YNL232W
YHR081W	YOL021C
YHR081W	YOL142W
YHR081W	YOR001W
YHR081W	YOR076C
YHR085W	YHR197W
YHR085W	YKL009W
YHR085W	YNL182C
YHR085W	YNR053C
YHR088W	YHR197W
YHR088W	YKL009W
YHR088W	YLL008W
YHR088W	YLL045C
YHR088W	YLR002C
YHR088W	YLR449W
YHR088W	YMR290C
YHR088W	YNL061W
YHR088W	YNL110C
YHR088W	YOL127W
YHR088W	YOR206W
YHR088W	YPL198W
YHR088W	YPR016C
YHR107C	YJR076C
YHR118C	YML065W
YHR118C	YPR162C
YHR143W-A	YOR340C
YHR143W-A	YPR010C
YHR148W	YKR060W
YHR148W	YLR129W
YHR148W	YLR197W
YHR148W	YMR093W
YHR148W	YNL075W
YHR148W	YNL132W
YHR148W	YOR096W
YHR148W	YPL217C
YHR148W	YPR144C
YHR165C	YIL061C
YHR165C	YKR022C
YHR165C	YLL036C
YHR165C	YLR424W
YHR165C	YMR125W
YHR165C	YMR213W
YHR165C	YMR240C
YHR165C	YMR288W
YHR165C	YNL147W
YHR165C	YOR159C
YHR165C	YPL213W
YHR165C	YPR082C
YHR165C	YPR101W
YHR166C	YLR102C
YHR166C	YLR127C
YHR179W	YPL171C
YHR197W	YKL009W
YHR197W	YKR081C
YHR197W	YLL008W
YHR197W	YLR002C
YHR197W	YMR290C
YHR197W	YNL061W
YHR197W	YNL110C
YHR197W	YNL182C
YHR197W	YNR053C
YHR197W	YOL127W
YHR197W	YOR206W
YHR197W	YPR016C
YHR208W	YJR148W
YHR216W	YML056C
YHR216W	YMR142C
YHR216W	YOR250C
YIL017C	YMR135C
YIL022W	YJR045C
YIL034C	YIR003W
YIL061C	YKL012W
YIL061C	YLR298C
YIL061C	YMR125W
YIL093C	YJR113C
YIL093C	YKL155C
YIL093C	YMR158W
YIL093C	YNL081C
YIL093C	YNL306W
YIL093C	YPL013C
YIL094C	YOR136W
YIL109C	YPR181C
YIL112W	YKR029C
YIL115C	YJL041W
YIL115C	YJL061W
YIL126W	YKR008W
YIL126W	YLR033W
YIL126W	YLR321C
YIL126W	YLR357W
YIL126W	YOR304W
YIL126W	YPR034W
YIL144W	YMR117C
YIL144W	YOL069W
YIL153W	YNL201C
YIR008C	YKL045W
YIR010W	YJR112W
YJL001W	YML092C
YJL001W	YMR314W
YJL001W	YOR157C
YJL001W	YPR103W
YJL024C	YPL195W
YJL033W	YMR290C
YJL041W	YJL061W
YJL041W	YMR047C
YJL125C	YNL062C
YJL138C	YMR186W
YJL148W	YNL113W
YJL148W	YOR340C
YJL148W	YPR010C
YJL190C	YJL191W
YJL190C	YJR123W
YJL190C	YKL180W
YJL190C	YLL045C
YJL190C	YLR075W
YJL190C	YLR197W
YJL190C	YLR340W
YJL190C	YLR441C
YJL190C	YLR448W
YJL190C	YMR116C
YJL190C	YMR125W
YJL190C	YMR242C
YJL190C	YNL069C
YJL190C	YOL127W
YJL190C	YOR096W
YJL190C	YOR204W
YJL190C	YPL146C
YJL190C	YPL198W
YJL191W	YJR123W
YJL191W	YKL180W
YJL191W	YMR142C
YJL191W	YOR096W
YJL191W	YPR102C
YJR007W	YMR146C
YJR007W	YMR309C
YJR007W	YPL237W
YJR022W	YMR268C
YJR022W	YNL147W
YJR041C	YKL014C
YJR041C	YOL144W
YJR042W	YKL057C
YJR050W	YLL036C
YJR050W	YMR213W
YJR050W	YPR101W
YJR074W	YOR185C
YJR093C	YKL018W
YJR093C	YKL059C
YJR093C	YKR002W
YJR093C	YMR061W
YJR104C	YMR038C
YJR113C	YKL155C
YJR113C	YMR158W
YJR113C	YNL081C
YJR113C	YNL306W
YJR113C	YPL013C
YJR123W	YKL180W
YJR123W	YLL045C
YJR123W	YLR075W
YJR123W	YLR197W
YJR123W	YLR287C-A
YJR123W	YLR340W
YJR123W	YLR441C
YJR123W	YLR448W
YJR123W	YMR093W
YJR123W	YMR116C
YJR123W	YMR142C
YJR123W	YMR242C
YJR123W	YNL069C
YJR123W	YNL132W
YJR123W	YNL301C
YJR123W	YOL127W
YJR123W	YOR096W
YJR123W	YOR204W
YJR123W	YPR189W
YJR140C	YOR038C
YKL003C	YPL013C
YKL009W	YKR081C
YKL009W	YLL008W
YKL009W	YLL045C
YKL009W	YLR002C
YKL009W	YLR406C
YKL009W	YMR290C
YKL009W	YNL061W
YKL009W	YNL110C
YKL009W	YNL182C
YKL009W	YNR053C
YKL009W	YOR206W
YKL009W	YPL198W
YKL009W	YPL249C-A
YKL009W	YPR016C
YKL012W	YLR298C
YKL012W	YMR125W
YKL012W	YOR159C
YKL013C	YLR370C
YKL014C	YMR290C
YKL014C	YNL061W
YKL014C	YOL144W
YKL018W	YKL059C
YKL018W	YKR002W
YKL018W	YLR448W
YKL018W	YMR061W
YKL018W	YOR179C
YKL018W	YPL138C
YKL029C	YMR012W
YKL059C	YKR002W
YKL060C	YLR044C
YKL060C	YOL086C
YKL119C	YLR447C
YKL135C	YLR170C
YKL139W	YML112W
YKL145W	YMR314W
YKL145W	YOR259C
YKL155C	YMR158W
YKL155C	YNL306W
YKL155C	YOR204W
YKL155C	YPL013C
YKL180W	YLL045C
YKL180W	YLR075W
YKL180W	YLR287C-A
YKL180W	YLR340W
YKL180W	YLR406C
YKL180W	YLR441C
YKL180W	YLR448W
YKL180W	YMR142C
YKL180W	YMR242C
YKL180W	YNL069C
YKL180W	YNL132W
YKL180W	YNL301C
YKL180W	YOL127W
YKL180W	YOR096W
YKL180W	YPL143W
YKL180W	YPL198W
YKL180W	YPL249C-A
YKL182W	YLR044C
YKL206C	YLR199C
YKL214C	YMR125W
YKR002W	YMR061W
YKR008W	YLR033W
YKR008W	YLR321C
YKR008W	YLR357W
YKR008W	YPR034W
YKR022C	YLR424W
YKR025W	YNL113W
YKR027W	YMR237W
YKR060W	YLR129W
YKR060W	YLR197W
YKR060W	YMR093W
YKR060W	YNL132W
YKR060W	YOR096W
YKR060W	YPR144C
YKR071C	YPR048W
YKR081C	YLL008W
YKR081C	YLL045C
YKR081C	YLR002C
YKR081C	YLR276C
YKR081C	YMR290C
YKR081C	YNL061W
YKR081C	YNL110C
YKR081C	YNR053C
YKR081C	YOL127W
YKR081C	YOR096W
YKR081C	YOR206W
YKR081C	YOR294W
YKR081C	YPL198W
YKR081C	YPR016C
YLL008W	YLL045C
YLL008W	YLR002C
YLL008W	YLR276C
YLL008W	YMR229C
YLL008W	YMR290C
YLL008W	YNL061W
YLL008W	YNL110C
YLL008W	YOL127W
YLL008W	YOR206W
YLL008W	YPL198W
YLL008W	YPR016C
YLL010C	YOR043W
YLL036C	YLR424W
YLL036C	YMR213W
YLL036C	YMR240C
YLL036C	YMR288W
YLL036C	YPL213W
YLL036C	YPR101W
YLL045C	YLR002C
YLL045C	YLR075W
YLL045C	YLR196W
YLL045C	YLR441C
YLL045C	YLR448W
YLL045C	YMR142C
YLL045C	YMR242C
YLL045C	YMR290C
YLL045C	YNL061W
YLL045C	YNL069C
YLL045C	YNL112W
YLL045C	YNL132W
YLL045C	YNL301C
YLL045C	YOL041C
YLL045C	YOL127W
YLL045C	YOR096W
YLL045C	YOR206W
YLL045C	YPL198W
YLL045C	YPL249C-A
YLL045C	YPR016C
YLR002C	YLR449W
YLR002C	YMR290C
YLR002C	YNL061W
YLR002C	YNL110C
YLR002C	YOL041C
YLR002C	YOL127W
YLR002C	YOR206W
YLR002C	YOR294W
YLR002C	YPL198W
YLR002C	YPR016C
YLR025W	YPR173C
YLR028C	YMR120C
YLR033W	YLR321C
YLR033W	YLR357W
YLR033W	YPR034W
YLR044C	YOL086C
YLR075W	YLR180W
YLR075W	YLR287C-A
YLR075W	YLR340W
YLR075W	YLR441C
YLR075W	YLR448W
YLR075W	YMR142C
YLR075W	YMR242C
YLR075W	YNL069C
YLR075W	YNL112W
YLR075W	YNL132W
YLR075W	YNL301C
YLR075W	YOL127W
YLR075W	YOR096W
YLR075W	YOR234C
YLR075W	YPL198W
YLR075W	YPL249C-A
YLR129W	YLR197W
YLR129W	YMR093W
YLR129W	YNL132W
YLR129W	YPL217C
YLR129W	YPR112C
YLR129W	YPR144C
YLR132C	YPR191W
YLR146C	YPR069C
YLR148W	YLR396C
YLR148W	YPL045W
YLR166C	YPR055W
YLR180W	YMR012W
YLR192C	YMR146C
YLR192C	YMR309C
YLR192C	YOR361C
YLR192C	YPR041W
YLR196W	YOL041C
YLR197W	YLR448W
YLR197W	YMR093W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YNL075W
YLR197W	YNL132W
YLR197W	YOR096W
YLR197W	YOR310C
YLR197W	YPL217C
YLR197W	YPR144C
YLR221C	YOL144W
YLR259C	YNL055C
YLR259C	YNL085W
YLR276C	YMR290C
YLR276C	YNL061W
YLR276C	YOL127W
YLR276C	YOR206W
YLR287C	YLR340W
YLR287C-A	YLR441C
YLR287C-A	YLR448W
YLR287C-A	YMR242C
YLR287C-A	YNL069C
YLR287C-A	YOL127W
YLR298C	YMR125W
YLR321C	YLR357W
YLR321C	YPR034W
YLR325C	YNR053C
YLR325C	YOL127W
YLR325C	YPL249C-A
YLR335W	YNL189W
YLR337C	YOR181W
YLR340W	YLR441C
YLR340W	YLR448W
YLR340W	YMR242C
YLR340W	YNL069C
YLR340W	YNL132W
YLR340W	YNL301C
YLR340W	YOL127W
YLR340W	YPL249C-A
YLR357W	YPR034W
YLR396C	YPL045W
YLR398C	YPR189W
YLR399C	YPL235W
YLR406C	YLR441C
YLR406C	YOL127W
YLR423C	YPL166W
YLR424W	YMR125W
YLR424W	YPL213W
YLR424W	YPR082C
YLR424W	YPR101W
YLR429W	YMR109W
YLR440C	YNL258C
YLR441C	YLR448W
YLR441C	YMR242C
YLR441C	YNL069C
YLR441C	YNL301C
YLR441C	YOL127W
YLR441C	YOR096W
YLR441C	YPL198W
YLR448W	YMR061W
YLR448W	YMR142C
YLR448W	YMR242C
YLR448W	YMR290C
YLR448W	YNL069C
YLR448W	YNL132W
YLR448W	YNL301C
YLR448W	YOL041C
YLR448W	YOL127W
YLR448W	YOR096W
YLR448W	YPL198W
YLR448W	YPL249C-A
YLR449W	YML074C
YLR449W	YMR242C
YLR449W	YMR290C
YLR449W	YNL061W
YLR449W	YOL127W
YLR449W	YOR206W
YLR449W	YPL146C
YLR449W	YPL198W
YML015C	YML098W
YML015C	YMR236W
YML015C	YPL011C
YML056C	YPL198W
YML065W	YPR162C
YML092C	YMR314W
YML092C	YOR157C
YML092C	YPR103W
YML098W	YMR236W
YML102W	YPR018W
YML124C	YMR012W
YMR024W	YNL284C
YMR024W	YOR150W
YMR025W	YOL117W
YMR061W	YOR250C
YMR083W	YOL086C
YMR093W	YNL075W
YMR093W	YNL132W
YMR093W	YOR096W
YMR093W	YPL217C
YMR093W	YPR144C
YMR116C	YOR096W
YMR116C	YPR189W
YMR117C	YOL069W
YMR125W	YMR240C
YMR125W	YNL189W
YMR125W	YNL251C
YMR125W	YPL213W
YMR142C	YMR242C
YMR142C	YNL069C
YMR142C	YNL301C
YMR142C	YOL127W
YMR142C	YOR096W
YMR142C	YOR204W
YMR142C	YPL143W
YMR142C	YPL198W
YMR142C	YPL249C-A
YMR146C	YMR309C
YMR146C	YOR204W
YMR146C	YOR361C
YMR146C	YPR041W
YMR158W	YNL306W
YMR158W	YPL013C
YMR186W	YOL086C
YMR192W	YPL249C
YMR213W	YMR288W
YMR213W	YPR101W
YMR229C	YMR290C
YMR229C	YNL061W
YMR229C	YNL132W
YMR229C	YOL041C
YMR229C	YOR206W
YMR236W	YPL011C
YMR240C	YMR288W
YMR240C	YPL213W
YMR240C	YPR082C
YMR242C	YMR290C
YMR242C	YNL069C
YMR242C	YNL301C
YMR242C	YOL041C
YMR242C	YOL127W
YMR242C	YOR096W
YMR242C	YOR204W
YMR242C	YOR206W
YMR242C	YOR234C
YMR242C	YPL198W
YMR242C	YPL249C-A
YMR268C	YNL147W
YMR268C	YPR082C
YMR288W	YNL286W
YMR288W	YOR159C
YMR288W	YPL213W
YMR288W	YPR082C
YMR288W	YPR101W
YMR290C	YNL061W
YMR290C	YNL069C
YMR290C	YNL110C
YMR290C	YNL132W
YMR290C	YOL041C
YMR290C	YOL127W
YMR290C	YOR096W
YMR290C	YOR206W
YMR290C	YOR294W
YMR290C	YPL198W
YMR290C	YPR016C
YMR308C	YNL189W
YMR309C	YOR204W
YMR309C	YOR361C
YMR309C	YPR041W
YMR314W	YOR157C
YMR314W	YOR259C
YMR314W	YPR103W
YNL021W	YPR179C
YNL030W	YOL054W
YNL037C	YOR136W
YNL049C	YPR181C
YNL055C	YNL085W
YNL056W	YNL099C
YNL059C	YPL235W
YNL061W	YNL110C
YNL061W	YOL041C
YNL061W	YOL127W
YNL061W	YOR206W
YNL061W	YOR294W
YNL061W	YPL198W
YNL061W	YPR016C
YNL069C	YNL301C
YNL069C	YOL127W
YNL069C	YOR096W
YNL069C	YOR204W
YNL069C	YPL143W
YNL069C	YPL198W
YNL069C	YPL249C-A
YNL069C	YPR102C
YNL075W	YPR144C
YNL078W	YOL070C
YNL097C	YNL330C
YNL097C	YOL004W
YNL097C	YPL139C
YNL104C	YOR108W
YNL110C	YNL182C
YNL110C	YOL127W
YNL110C	YOR206W
YNL110C	YPR016C
YNL112W	YOL127W
YNL113W	YOR340C
YNL113W	YPR010C
YNL132W	YOR096W
YNL132W	YOR310C
YNL132W	YPL198W
YNL132W	YPL217C
YNL132W	YPR144C
YNL136W	YOR244W
YNL147W	YPR082C
YNL182C	YNR053C
YNL182C	YPR016C
YNL189W	YNL232W
YNL189W	YOL021C
YNL189W	YOL142W
YNL189W	YOR001W
YNL189W	YOR076C
YNL189W	YOR098C
YNL232W	YOL021C
YNL232W	YOL142W
YNL232W	YOR001W
YNL232W	YOR076C
YNL288W	YNR052C
YNL290W	YOR217W
YNL301C	YOL127W
YNL301C	YOR096W
YNL301C	YOR204W
YNL301C	YOR206W
YNL301C	YPL249C-A
YNL306W	YOR204W
YNL306W	YPL013C
YNL330C	YOL004W
YNL330C	YPL139C
YNR010W	YOL051W
YNR010W	YOR174W
YNR010W	YPR070W
YNR023W	YOR290C
YNR023W	YPR034W
YNR046W	YOL124C
YNR053C	YOL127W
YNR053C	YPL249C-A
YNR053C	YPR016C
YOL004W	YPL139C
YOL021C	YOL142W
YOL021C	YOR001W
YOL021C	YOR076C
YOL041C	YOL127W
YOL041C	YOR206W
YOL041C	YPL198W
YOL051W	YOR174W
YOL051W	YPR070W
YOL127W	YOR096W
YOL127W	YOR206W
YOL127W	YPL143W
YOL127W	YPL198W
YOL127W	YPL249C-A
YOL127W	YPR016C
YOL127W	YPR067W
YOL142W	YOR001W
YOL142W	YOR076C
YOR001W	YOR076C
YOR035C	YOR326W
YOR069W	YOR132W
YOR096W	YOR310C
YOR096W	YPL198W
YOR096W	YPL217C
YOR096W	YPL249C-A
YOR096W	YPR144C
YOR136W	YPL235W
YOR156C	YPR034W
YOR157C	YPR103W
YOR159C	YPL213W
YOR174W	YPR070W
YOR204W	YOR361C
YOR204W	YPL249C-A
YOR204W	YPR041W
YOR206W	YPR016C
YOR290C	YPR034W
YOR340C	YPR010C
YOR361C	YPR041W
YPL143W	YPL249C-A
YPL213W	YPR082C
YPL213W	YPR101W
YPL217C	YPR112C
YPL217C	YPR144C
YPL243W	YPR088C
YPL249C-A	YPR016C
YPR082C	YPR101W
