YAL011W	YLR085C
YGL111W	YHR052W
YGL111W	YHR088W
YGL111W	YHR197W
YGL111W	YLL034C
YGL111W	YLR276C
YGL111W	YMR049C
YGL111W	YMR290C
YGL111W	YNL002C
YGL111W	YOL077C
YGL111W	YOR206W
YGL111W	YOR272W
YGL111W	YPL043W
YGL111W	YPL093W
YGL111W	YPL211W
YGL111W	YPR016C
YGL123W	YGR085C
YGL123W	YHL001W
YGL123W	YJL177W
YGL123W	YML073C
YGL123W	YMR242C
YGL123W	YNL178W
YGL123W	YOL040C
YGL128C	YHR165C
YGL128C	YKR022C
YGL128C	YLL036C
YGL128C	YLR117C
YGL128C	YLR424W
YGL128C	YMR213W
YGL128C	YMR288W
YGL128C	YPR101W
YGL147C	YGR085C
YGL147C	YHL001W
YGL147C	YJL177W
YGL147C	YJL190C
YGL147C	YLR340W
YGL147C	YML063W
YGL147C	YML073C
YGL147C	YMR194W
YGL147C	YMR242C
YGL147C	YMR290C
YGL147C	YNL096C
YGL147C	YNL178W
YGL147C	YOL040C
YGL147C	YOR096W
YGL147C	YPL093W
YGL147C	YPL249C-A
YGL147C	YPR016C
YGL150C	YLR052W
YGL150C	YOR141C
YGL150C	YPL129W
YGL171W	YGR145W
YGL171W	YHR148W
YGL171W	YLR129W
YGL171W	YLR186W
YGL206C	YGR167W
YGL223C	YNL041C
YGL223C	YPR105C
YGL233W	YLR166C
YGR002C	YHR090C
YGR002C	YLR085C
YGR002C	YLR385C
YGR002C	YOR244W
YGR010W	YLR328W
YGR027C	YJL177W
YGR063C	YIL021W
YGR063C	YOR151C
YGR075C	YHR165C
YGR075C	YOR308C
YGR081C	YMR308C
YGR081C	YPL012W
YGR083C	YJR007W
YGR083C	YLR291C
YGR083C	YOR260W
YGR083C	YPL237W
YGR085C	YHL001W
YGR085C	YJL177W
YGR085C	YJL190C
YGR085C	YKR081C
YGR085C	YLR340W
YGR085C	YLR432W
YGR085C	YML063W
YGR085C	YML073C
YGR085C	YMR194W
YGR085C	YMR242C
YGR085C	YMR290C
YGR085C	YNL096C
YGR085C	YNL112W
YGR085C	YNL178W
YGR085C	YOL040C
YGR085C	YOR096W
YGR085C	YOR198C
YGR085C	YOR204W
YGR085C	YOR234C
YGR085C	YPL090C
YGR085C	YPL093W
YGR085C	YPL143W
YGR085C	YPL249C-A
YGR103W	YGR245C
YGR103W	YHR052W
YGR103W	YHR088W
YGR103W	YHR197W
YGR103W	YKR081C
YGR103W	YLR106C
YGR103W	YMR049C
YGR103W	YMR290C
YGR103W	YNL002C
YGR103W	YOL077C
YGR103W	YOR206W
YGR103W	YOR272W
YGR103W	YPL043W
YGR103W	YPL093W
YGR103W	YPL211W
YGR103W	YPL249C-A
YGR103W	YPR016C
YGR128C	YHR148W
YGR128C	YJL109C
YGR128C	YLL011W
YGR128C	YLR129W
YGR128C	YLR186W
YGR128C	YLR222C
YGR128C	YPL012W
YGR128C	YPL126W
YGR128C	YPL217C
YGR134W	YJR011C
YGR134W	YNL288W
YGR134W	YNR052C
YGR145W	YHR148W
YGR145W	YKR060W
YGR145W	YLL011W
YGR145W	YLR129W
YGR145W	YLR186W
YGR145W	YMR194W
YGR145W	YNR054C
YGR145W	YOR096W
YGR145W	YPL126W
YGR145W	YPL217C
YGR158C	YHR069C
YGR158C	YHR081W
YGR158C	YOL142W
YGR158C	YOR076C
YGR175C	YHR020W
YGR179C	YJR135C
YGR179C	YLR381W
YGR192C	YKL060C
YGR192C	YKL152C
YGR200C	YMR312W
YGR200C	YPL086C
YGR206W	YLR119W
YGR215W	YHL004W
YGR215W	YMR188C
YGR218W	YHR020W
YGR218W	YJR077C
YGR218W	YKL145W
YGR218W	YLR180W
YGR220C	YKL167C
YGR220C	YKR085C
YGR220C	YLR439W
YGR220C	YNL005C
YGR232W	YKL145W
YGR232W	YLR421C
YGR232W	YOR259C
YGR233C	YJL005W
YGR233C	YNL138W
YGR233C	YOL001W
YGR233C	YPL031C
YGR240C	YLR180W
YGR240C	YMR205C
YGR245C	YHR197W
YGR245C	YLR106C
YGR245C	YNL002C
YGR245C	YPL093W
YGR245C	YPR016C
YGR250C	YIR001C
YGR252W	YHR041C
YGR252W	YHR099W
YGR252W	YMR223W
YGR252W	YMR227C
YGR252W	YMR236W
YGR261C	YPL195W
YGR274C	YMR227C
YGR274C	YMR236W
YGR274C	YPL011C
YHL001W	YJL177W
YHL001W	YJL190C
YHL001W	YLR340W
YHL001W	YML063W
YHL001W	YML073C
YHL001W	YMR194W
YHL001W	YMR242C
YHL001W	YNL178W
YHL001W	YOL040C
YHL001W	YOR096W
YHL001W	YPL090C
YHL001W	YPL249C-A
YHL004W	YMR188C
YHL004W	YOR204W
YHL004W	YPL013C
YHL019C	YKL135C
YHL019C	YLR170C
YHL019C	YPR029C
YHR013C	YOR253W
YHR020W	YJR077C
YHR020W	YLR180W
YHR023W	YOR326W
YHR023W	YPR188C
YHR041C	YLR071C
YHR041C	YPL042C
YHR041C	YPR070W
YHR041C	YPR168W
YHR052W	YHR088W
YHR052W	YHR197W
YHR052W	YKR081C
YHR052W	YLL034C
YHR052W	YLR106C
YHR052W	YLR276C
YHR052W	YMR049C
YHR052W	YMR229C
YHR052W	YMR242C
YHR052W	YMR290C
YHR052W	YNL002C
YHR052W	YOL041C
YHR052W	YOL077C
YHR052W	YOR206W
YHR052W	YOR272W
YHR052W	YPL012W
YHR052W	YPL043W
YHR052W	YPL093W
YHR052W	YPL211W
YHR052W	YPR016C
YHR062C	YNL221C
YHR069C	YHR081W
YHR069C	YOL142W
YHR069C	YOR076C
YHR081W	YOL142W
YHR081W	YOR076C
YHR086W	YIL061C
YHR086W	YKL012W
YHR086W	YLR147C
YHR086W	YML046W
YHR086W	YPL178W
YHR088W	YHR197W
YHR088W	YLL034C
YHR088W	YMR049C
YHR088W	YMR290C
YHR088W	YNL002C
YHR088W	YOL077C
YHR088W	YOR206W
YHR088W	YOR272W
YHR088W	YPL043W
YHR088W	YPL093W
YHR088W	YPL211W
YHR088W	YPR016C
YHR090C	YOR244W
YHR099W	YMR236W
YHR099W	YOR244W
YHR099W	YPL082C
YHR118C	YLL004W
YHR118C	YML065W
YHR118C	YPR162C
YHR119W	YKL018W
YHR148W	YJL069C
YHR148W	YJL109C
YHR148W	YKR060W
YHR148W	YLL011W
YHR148W	YLR129W
YHR148W	YLR186W
YHR148W	YLR222C
YHR148W	YOR096W
YHR148W	YOR145C
YHR148W	YPL126W
YHR148W	YPL217C
YHR148W	YPR137W
YHR165C	YIL061C
YHR165C	YJL124C
YHR165C	YKR022C
YHR165C	YLL036C
YHR165C	YLR117C
YHR165C	YLR147C
YHR165C	YLR424W
YHR165C	YML046W
YHR165C	YMR213W
YHR165C	YMR240C
YHR165C	YMR288W
YHR165C	YOR159C
YHR165C	YOR308C
YHR165C	YPL213W
YHR165C	YPR101W
YHR174W	YKL060C
YHR197W	YKR081C
YHR197W	YLL034C
YHR197W	YLR106C
YHR197W	YMR049C
YHR197W	YMR290C
YHR197W	YNL002C
YHR197W	YOL077C
YHR197W	YOR206W
YHR197W	YOR272W
YHR197W	YPL093W
YHR197W	YPL211W
YHR197W	YPR016C
YIL017C	YIL097W
YIL021W	YOR151C
YIL021W	YOR210W
YIL021W	YOR224C
YIL021W	YPL129W
YIL035C	YIL084C
YIL035C	YLR418C
YIL035C	YMR172W
YIL035C	YOR123C
YIL061C	YKL012W
YIL061C	YLR147C
YIL061C	YML046W
YIL061C	YPL178W
YIL061C	YPR057W
YIL062C	YLR370C
YIL076W	YNL287W
YIL076W	YPL010W
YIL084C	YMR075W
YIL084C	YMR263W
YIL084C	YNL330C
YIL084C	YOL004W
YIL084C	YPL139C
YIL084C	YPL181W
YIL142W	YOR281C
YIL144W	YOL069W
YIL153W	YNL201C
YIR003W	YKL007W
YIR008C	YKL045W
YIR010W	YJR112W
YIR010W	YPL233W
YJL005W	YNL138W
YJL011C	YKR025W
YJL011C	YNL151C
YJL011C	YNR003C
YJL011C	YOR207C
YJL011C	YOR224C
YJL031C	YPR176C
YJL047C	YOL063C
YJL050W	YOL115W
YJL050W	YPL190C
YJL053W	YOR069W
YJL069C	YJL109C
YJL069C	YLR129W
YJL069C	YLR222C
YJL109C	YLL011W
YJL109C	YLR129W
YJL109C	YLR186W
YJL109C	YLR222C
YJL109C	YPL012W
YJL109C	YPL126W
YJL109C	YPL217C
YJL109C	YPR137W
YJL124C	YLR147C
YJL124C	YOR308C
YJL125C	YNL062C
YJL176C	YNR023W
YJL176C	YPL016W
YJL176C	YPL129W
YJL177W	YJL190C
YJL177W	YLR340W
YJL177W	YML063W
YJL177W	YML073C
YJL177W	YMR194W
YJL177W	YMR242C
YJL177W	YNL096C
YJL177W	YNL178W
YJL177W	YNL302C
YJL177W	YOL040C
YJL177W	YOR096W
YJL177W	YOR204W
YJL177W	YOR234C
YJL177W	YPL090C
YJL177W	YPL249C-A
YJL183W	YJR075W
YJL183W	YPL050C
YJL184W	YKR038C
YJL190C	YLR175W
YJL190C	YLR340W
YJL190C	YML063W
YJL190C	YML073C
YJL190C	YMR194W
YJL190C	YMR230W
YJL190C	YMR242C
YJL190C	YNL096C
YJL190C	YNL178W
YJL190C	YOR096W
YJL190C	YOR204W
YJL208C	YKR079C
YJR005W	YOL062C
YJR006W	YJR043C
YJR007W	YLR291C
YJR007W	YMR309C
YJR007W	YOR260W
YJR007W	YPL237W
YJR042W	YKL057C
YJR074W	YOR185C
YJR075W	YPL050C
YJR077C	YKL182W
YJR077C	YLR342W
YJR112W	YPL233W
YJR135C	YLR381W
YKL012W	YLR147C
YKL012W	YML046W
YKL012W	YOR159C
YKL018W	YKR002W
YKL018W	YMR061W
YKL018W	YNL222W
YKL018W	YNL317W
YKL018W	YOR179C
YKL060C	YKL152C
YKL060C	YOR133W
YKL080W	YOR332W
YKL135C	YLR170C
YKL135C	YPL259C
YKL135C	YPR029C
YKL143W	YNL178W
YKL143W	YNL207W
YKL143W	YPL266W
YKL145W	YLR421C
YKL145W	YOR259C
YKL152C	YML028W
YKL167C	YKR085C
YKL167C	YLR439W
YKL167C	YNL005C
YKL182W	YPL231W
YKL191W	YOR133W
YKL196C	YNL258C
YKL196C	YOR036W
YKR001C	YLR033W
YKR001C	YOR304W
YKR001C	YPL082C
YKR002W	YMR061W
YKR002W	YNL222W
YKR002W	YNL317W
YKR008W	YLR033W
YKR022C	YLR424W
YKR025W	YNL151C
YKR025W	YNR003C
YKR025W	YOR207C
YKR025W	YOR210W
YKR025W	YOR224C
YKR060W	YLL011W
YKR060W	YLR129W
YKR060W	YLR186W
YKR060W	YOR096W
YKR060W	YPL126W
YKR068C	YMR218C
YKR068C	YOR115C
YKR071C	YPR048W
YKR081C	YLR276C
YKR081C	YMR290C
YKR081C	YNL002C
YKR081C	YOL077C
YKR081C	YOR096W
YKR081C	YOR206W
YKR081C	YOR294W
YKR081C	YPL093W
YKR081C	YPR016C
YKR085C	YLR439W
YKR085C	YNL005C
YKR085C	YOR150W
YLL004W	YML065W
YLL004W	YPR162C
YLL010C	YOR043W
YLL011W	YLR129W
YLL011W	YLR186W
YLL011W	YLR222C
YLL011W	YPL126W
YLL011W	YPL217C
YLL011W	YPR137W
YLL034C	YMR049C
YLL034C	YMR242C
YLL034C	YMR290C
YLL034C	YNL002C
YLL034C	YOL077C
YLL034C	YOR206W
YLL034C	YOR272W
YLL034C	YPL043W
YLL034C	YPL093W
YLL034C	YPL211W
YLL036C	YLR117C
YLL036C	YLR147C
YLL036C	YLR424W
YLL036C	YMR213W
YLL036C	YMR240C
YLL036C	YMR288W
YLL036C	YPL213W
YLL036C	YPR101W
YLR033W	YPL082C
YLR052W	YOR141C
YLR052W	YPL129W
YLR071C	YPL042C
YLR071C	YPR070W
YLR071C	YPR168W
YLR074C	YPL093W
YLR085C	YML041C
YLR102C	YOR249C
YLR106C	YLR180W
YLR106C	YNL002C
YLR106C	YOR151C
YLR106C	YPL093W
YLR117C	YLR147C
YLR117C	YLR424W
YLR117C	YMR213W
YLR117C	YMR240C
YLR117C	YMR288W
YLR117C	YPL213W
YLR117C	YPR101W
YLR129W	YLR186W
YLR129W	YLR222C
YLR129W	YOR145C
YLR129W	YPL012W
YLR129W	YPL126W
YLR129W	YPL217C
YLR129W	YPL266W
YLR129W	YPR137W
YLR147C	YML046W
YLR147C	YMR213W
YLR147C	YMR240C
YLR147C	YMR288W
YLR147C	YOR159C
YLR147C	YOR308C
YLR147C	YPL213W
YLR166C	YPR055W
YLR170C	YPL259C
YLR170C	YPR029C
YLR175W	YMR229C
YLR175W	YMR290C
YLR175W	YNL308C
YLR175W	YPL012W
YLR180W	YOR151C
YLR186W	YLR222C
YLR186W	YOR096W
YLR186W	YOR145C
YLR186W	YOR310C
YLR186W	YPL012W
YLR186W	YPL126W
YLR186W	YPL217C
YLR186W	YPR137W
YLR222C	YPL126W
YLR222C	YPL217C
YLR222C	YPR137W
YLR226W	YPR161C
YLR270W	YOR173W
YLR276C	YMR049C
YLR276C	YMR290C
YLR276C	YNL002C
YLR276C	YOL077C
YLR276C	YOR206W
YLR276C	YPL012W
YLR276C	YPL043W
YLR276C	YPL093W
YLR276C	YPL211W
YLR287C	YLR340W
YLR291C	YOR260W
YLR291C	YPL237W
YLR292C	YOR254C
YLR292C	YPL094C
YLR340W	YML063W
YLR340W	YML073C
YLR340W	YMR194W
YLR340W	YMR242C
YLR340W	YNL178W
YLR340W	YOL039W
YLR340W	YPL090C
YLR340W	YPL249C-A
YLR347C	YMR308C
YLR347C	YOR098C
YLR347C	YPL178W
YLR418C	YOR123C
YLR421C	YOR259C
YLR423C	YPL166W
YLR424W	YPL213W
YLR424W	YPR101W
YLR430W	YNL251C
YLR430W	YPL190C
YLR432W	YML073C
YLR432W	YMR290C
YLR432W	YNL178W
YLR439W	YNL005C
YLR439W	YNL284C
YLR439W	YOR150W
YML026C	YOR096W
YML046W	YMR240C
YML046W	YMR288W
YML046W	YPL213W
YML063W	YML073C
YML063W	YMR194W
YML063W	YMR242C
YML063W	YMR290C
YML063W	YNL096C
YML063W	YNL178W
YML063W	YOL040C
YML063W	YOR096W
YML063W	YOR204W
YML063W	YPL012W
YML063W	YPL090C
YML063W	YPL249C-A
YML065W	YPR162C
YML073C	YMR194W
YML073C	YMR242C
YML073C	YMR290C
YML073C	YNL002C
YML073C	YNL096C
YML073C	YNL112W
YML073C	YNL178W
YML073C	YOL040C
YML073C	YOL041C
YML073C	YOR096W
YML073C	YOR204W
YML073C	YOR234C
YML073C	YPL090C
YML073C	YPL093W
YML073C	YPL143W
YML073C	YPL249C-A
YML102W	YPR018W
YML105C	YPL210C
YML109W	YMR273C
YML114C	YPL129W
YML117W	YNL251C
YML117W	YPL190C
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YNL002C
YMR049C	YOL077C
YMR049C	YOR206W
YMR049C	YOR272W
YMR049C	YPL043W
YMR049C	YPL093W
YMR049C	YPL211W
YMR049C	YPR016C
YMR061W	YNL317W
YMR075W	YMR263W
YMR075W	YNL330C
YMR075W	YOL004W
YMR075W	YPL139C
YMR143W	YMR194W
YMR167W	YNL082W
YMR192W	YPL249C
YMR194W	YMR242C
YMR194W	YNL096C
YMR194W	YNL178W
YMR194W	YNL302C
YMR194W	YOL040C
YMR194W	YOR096W
YMR213W	YMR288W
YMR213W	YPR101W
YMR218C	YOR115C
YMR223W	YMR236W
YMR227C	YMR236W
YMR227C	YPL011C
YMR229C	YMR290C
YMR229C	YOL041C
YMR229C	YOL077C
YMR229C	YOR206W
YMR229C	YOR272W
YMR229C	YPL012W
YMR229C	YPL126W
YMR230W	YNL178W
YMR236W	YPL011C
YMR240C	YMR288W
YMR240C	YOR308C
YMR240C	YOR319W
YMR240C	YPL213W
YMR242C	YMR290C
YMR242C	YNL002C
YMR242C	YNL096C
YMR242C	YNL178W
YMR242C	YNL302C
YMR242C	YOL040C
YMR242C	YOL041C
YMR242C	YOL077C
YMR242C	YOR096W
YMR242C	YOR204W
YMR242C	YOR206W
YMR242C	YOR234C
YMR242C	YPL090C
YMR242C	YPL093W
YMR242C	YPL249C-A
YMR263W	YNL330C
YMR263W	YOL004W
YMR263W	YPL139C
YMR263W	YPL181W
YMR288W	YOR159C
YMR288W	YOR319W
YMR288W	YPL213W
YMR288W	YPR101W
YMR290C	YNL002C
YMR290C	YNL308C
YMR290C	YOL041C
YMR290C	YOL077C
YMR290C	YOR096W
YMR290C	YOR206W
YMR290C	YOR272W
YMR290C	YOR294W
YMR290C	YPL012W
YMR290C	YPL043W
YMR290C	YPL093W
YMR290C	YPL211W
YMR290C	YPR016C
YMR309C	YOR204W
YMR309C	YPR041W
YMR312W	YPL086C
YNL002C	YOL041C
YNL002C	YOL077C
YNL002C	YOR206W
YNL002C	YOR272W
YNL002C	YPL043W
YNL002C	YPL093W
YNL002C	YPL211W
YNL002C	YPL249C-A
YNL002C	YPR016C
YNL005C	YNL284C
YNL005C	YOR150W
YNL005C	YOR204W
YNL023C	YNL135C
YNL030W	YOL054W
YNL041C	YPR105C
YNL049C	YPL085W
YNL055C	YNL085W
YNL056W	YNL099C
YNL096C	YNL178W
YNL096C	YOL040C
YNL096C	YOR096W
YNL096C	YPL090C
YNL106C	YPR171W
YNL118C	YOL149W
YNL151C	YNR003C
YNL151C	YOR207C
YNL151C	YOR210W
YNL151C	YOR224C
YNL178W	YOL040C
YNL178W	YOR096W
YNL178W	YPL090C
YNL207W	YOR145C
YNL207W	YPL204W
YNL207W	YPL266W
YNL222W	YNL317W
YNL222W	YOR179C
YNL238W	YOL031C
YNL251C	YPL190C
YNL287W	YPL010W
YNL288W	YNR052C
YNL308C	YPL012W
YNL330C	YOL004W
YNL330C	YPL139C
YNL330C	YPL181W
YNR003C	YOR207C
YNR003C	YOR210W
YNR003C	YOR224C
YNR023W	YPL016W
YNR023W	YPL129W
YOL001W	YPL031C
YOL004W	YPL139C
YOL004W	YPL181W
YOL010W	YPL217C
YOL038W	YPR103W
YOL040C	YOR096W
YOL040C	YPL090C
YOL041C	YOL077C
YOL041C	YOR206W
YOL041C	YOR272W
YOL041C	YPL012W
YOL041C	YPL043W
YOL077C	YOR206W
YOL077C	YOR272W
YOL077C	YPL012W
YOL077C	YPL043W
YOL077C	YPL093W
YOL077C	YPL211W
YOL094C	YOR217W
YOL115W	YPL190C
YOL142W	YOR076C
YOR069W	YOR132W
YOR096W	YOR310C
YOR096W	YPL012W
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPL217C
YOR096W	YPL249C-A
YOR133W	YOR151C
YOR141C	YPL129W
YOR145C	YPL012W
YOR145C	YPL126W
YOR145C	YPL266W
YOR151C	YOR210W
YOR151C	YOR224C
YOR151C	YPL129W
YOR159C	YPL213W
YOR204W	YPL090C
YOR204W	YPL249C-A
YOR204W	YPR041W
YOR206W	YOR272W
YOR206W	YPL043W
YOR206W	YPL093W
YOR206W	YPL211W
YOR206W	YPR016C
YOR207C	YOR210W
YOR207C	YOR224C
YOR210W	YOR224C
YOR210W	YOR340C
YOR210W	YOR341W
YOR224C	YOR340C
YOR224C	YOR341W
YOR224C	YPL129W
YOR254C	YPL094C
YOR260W	YPL237W
YOR272W	YPL043W
YOR272W	YPL093W
YOR272W	YPL211W
YOR304W	YPL082C
YOR308C	YPL213W
YOR310C	YPL126W
YOR310C	YPR137W
YOR332W	YPR036W
YOR340C	YOR341W
YPL012W	YPL043W
YPL012W	YPL126W
YPL012W	YPL217C
YPL012W	YPL266W
YPL042C	YPR070W
YPL042C	YPR168W
YPL043W	YPL093W
YPL043W	YPL211W
YPL093W	YPL211W
YPL093W	YPL249C-A
YPL093W	YPR016C
YPL093W	YPR102C
YPL126W	YPL217C
YPL126W	YPL266W
YPL126W	YPR137W
YPL139C	YPL181W
YPL143W	YPL249C-A
YPL178W	YPL190C
YPL204W	YPL266W
YPL211W	YPR016C
YPL213W	YPR101W
YPL217C	YPR137W
YPL249C-A	YPR016C
YPL259C	YPR029C
YPR070W	YPR168W
