YAL001C	YPL007C
YFR009W	YGL195W
YFR009W	YLR180W
YFR032C-A	YGL014W
YFR032C-A	YGL189C
YFR032C-A	YJL177W
YFR032C-A	YKL046C
YFR032C-A	YLR448W
YFR032C-A	YMR242C
YFR032C-A	YOL127W
YFR037C	YGL133W
YFR037C	YIL126W
YFR037C	YKR001C
YFR037C	YKR008W
YFR037C	YML127W
YFR037C	YMR033W
YFR037C	YMR072W
YFR037C	YNL030W
YFR037C	YOR304W
YFR051C	YIL076W
YFR051C	YNL287W
YFR051C	YPL010W
YFR052W	YGR232W
YFR052W	YOR259C
YGL005C	YGL223C
YGL005C	YML071C
YGL005C	YNL041C
YGL005C	YNL051W
YGL005C	YPR105C
YGL011C	YML092C
YGL011C	YOR157C
YGL011C	YPR103W
YGL014W	YHL001W
YGL014W	YJL177W
YGL014W	YLR448W
YGL014W	YML063W
YGL014W	YML073C
YGL014W	YMR242C
YGL014W	YNL302C
YGL014W	YOL127W
YGL049C	YIR001C
YGL049C	YJL190C
YGL049C	YLR175W
YGL049C	YML117W
YGL049C	YPL190C
YGL070C	YOR151C
YGL070C	YOR224C
YGL070C	YPL129W
YGL097W	YLR293C
YGL098W	YNL258C
YGL099W	YLL045C
YGL099W	YOR063W
YGL100W	YKL057C
YGL105W	YGR264C
YGL120C	YGR159C
YGL120C	YHR165C
YGL120C	YJL190C
YGL120C	YJR145C
YGL120C	YKL173W
YGL120C	YLL036C
YGL120C	YLR197W
YGL120C	YLR424W
YGL120C	YOR063W
YGL120C	YOR096W
YGL120C	YOR310C
YGL120C	YPL151C
YGL120C	YPR101W
YGL123W	YHL001W
YGL123W	YJL177W
YGL123W	YKL180W
YGL123W	YML073C
YGL123W	YMR242C
YGL123W	YNL178W
YGL123W	YOR063W
YGL125W	YPL023C
YGL133W	YIL126W
YGL133W	YKR001C
YGL133W	YOR304W
YGL151W	YHR041C
YGL151W	YLR071C
YGL151W	YNL236W
YGL151W	YNR010W
YGL151W	YOL135C
YGL151W	YPL042C
YGL151W	YPR070W
YGL151W	YPR168W
YGL172W	YGR119C
YGL195W	YIL094C
YGL195W	YLR180W
YGL195W	YOR136W
YGL223C	YML071C
YGL223C	YNL041C
YGL223C	YNL051W
YGL223C	YPR105C
YGL233W	YIL068C
YGL237C	YOR358W
YGL242C	YMR109W
YGL244W	YIL035C
YGL244W	YOR039W
YGL244W	YOR123C
YGR002C	YHR090C
YGR002C	YLR085C
YGR002C	YLR385C
YGR002C	YPL235W
YGR002C	YPR023C
YGR013W	YGR074W
YGR013W	YHR165C
YGR013W	YKL173W
YGR013W	YLR147C
YGR013W	YML046W
YGR013W	YPL178W
YGR013W	YPR178W
YGR013W	YPR182W
YGR020C	YOR270C
YGR054W	YMR290C
YGR054W	YNL207W
YGR054W	YOR063W
YGR074W	YGR091W
YGR074W	YHR165C
YGR074W	YJR022W
YGR074W	YKL173W
YGR074W	YLR147C
YGR074W	YML046W
YGR074W	YMR240C
YGR074W	YOR159C
YGR074W	YOR308C
YGR074W	YPL213W
YGR074W	YPR178W
YGR074W	YPR182W
YGR081C	YMR308C
YGR081C	YPL012W
YGR084C	YGR215W
YGR084C	YHL004W
YGR084C	YJR113C
YGR084C	YKL003C
YGR084C	YKL155C
YGR084C	YNL306W
YGR084C	YNR037C
YGR084C	YPL118W
YGR091W	YHR165C
YGR091W	YJL124C
YGR091W	YKL173W
YGR091W	YLR147C
YGR091W	YLR424W
YGR091W	YML046W
YGR091W	YMR240C
YGR091W	YMR288W
YGR091W	YOR308C
YGR091W	YPL213W
YGR091W	YPR178W
YGR095C	YGR158C
YGR095C	YGR195W
YGR095C	YHR069C
YGR095C	YNL232W
YGR095C	YOL142W
YGR095C	YOR001W
YGR116W	YPR133C
YGR124W	YPR145W
YGR128C	YJL109C
YGR128C	YLR129W
YGR128C	YLR197W
YGR128C	YLR222C
YGR128C	YPL012W
YGR128C	YPL126W
YGR134W	YNL288W
YGR134W	YNR052C
YGR156W	YJR093C
YGR156W	YLR448W
YGR156W	YMR061W
YGR156W	YNL222W
YGR156W	YOR179C
YGR158C	YGR195W
YGR158C	YHR069C
YGR158C	YNL232W
YGR158C	YOL142W
YGR158C	YOR001W
YGR166W	YML077W
YGR175C	YHR020W
YGR179C	YJR135C
YGR179C	YLR315W
YGR179C	YLR381W
YGR195W	YHR069C
YGR195W	YNL232W
YGR195W	YOL142W
YGR195W	YOR001W
YGR214W	YLR048W
YGR215W	YHL004W
YGR215W	YJR113C
YGR215W	YKL003C
YGR215W	YKL155C
YGR215W	YNL306W
YGR215W	YNR037C
YGR215W	YPL118W
YGR220C	YKR006C
YGR220C	YLR439W
YGR220C	YNL005C
YGR231C	YJL183W
YGR231C	YLR342W
YGR232W	YOR259C
YGR238C	YHR158C
YGR240C	YLR180W
YGR244C	YOR142W
YGR245C	YKL009W
YGR245C	YKR048C
YGR245C	YLR106C
YGR245C	YNL110C
YGR245C	YNL182C
YGR245C	YOR063W
YGR250C	YIR001C
YGR274C	YML015C
YGR274C	YMR005W
YGR274C	YMR227C
YGR274C	YMR236W
YGR278W	YHR165C
YGR278W	YKL173W
YGR278W	YLL036C
YGR278W	YMR213W
YGR278W	YMR288W
YGR278W	YPL151C
YHL001W	YIL133C
YHL001W	YJL177W
YHL001W	YJL190C
YHL001W	YKL180W
YHL001W	YLL045C
YHL001W	YLR340W
YHL001W	YLR448W
YHL001W	YML063W
YHL001W	YML073C
YHL001W	YMR142C
YHL001W	YMR242C
YHL001W	YNL069C
YHL001W	YNL178W
YHL001W	YOL127W
YHL001W	YOR063W
YHL001W	YOR096W
YHL001W	YPL090C
YHL001W	YPL198W
YHL001W	YPL249C-A
YHL004W	YJR113C
YHL004W	YKL155C
YHL004W	YNL306W
YHL004W	YNR037C
YHL004W	YOR204W
YHL004W	YPL118W
YHL025W	YMR033W
YHL025W	YNR023W
YHR010W	YJR145C
YHR010W	YKL180W
YHR010W	YLL045C
YHR010W	YMR290C
YHR010W	YNL069C
YHR010W	YOL127W
YHR010W	YOR063W
YHR010W	YOR096W
YHR010W	YPL198W
YHR010W	YPL249C-A
YHR013C	YOR253W
YHR020W	YJR077C
YHR020W	YLR180W
YHR034C	YPL235W
YHR041C	YLR071C
YHR041C	YNL236W
YHR041C	YNR010W
YHR041C	YOL135C
YHR041C	YPL042C
YHR041C	YPR070W
YHR041C	YPR168W
YHR062C	YNL221C
YHR062C	YNL282W
YHR064C	YNL209W
YHR069C	YNL232W
YHR069C	YOL142W
YHR069C	YOR001W
YHR085W	YKL009W
YHR085W	YLR106C
YHR085W	YNL182C
YHR088W	YKL009W
YHR088W	YKL172W
YHR088W	YLL008W
YHR088W	YLL045C
YHR088W	YLR002C
YHR088W	YLR449W
YHR088W	YMR049C
YHR088W	YMR290C
YHR088W	YNL061W
YHR088W	YNL110C
YHR088W	YOL127W
YHR088W	YOR063W
YHR088W	YOR206W
YHR088W	YOR272W
YHR088W	YPL043W
YHR088W	YPL198W
YHR088W	YPL211W
YHR090C	YPR023C
YHR099W	YMR236W
YHR099W	YPL254W
YHR099W	YPR023C
YHR102W	YOR353C
YHR118C	YLL004W
YHR118C	YNL261W
YHR118C	YPR162C
YHR143W-A	YOR224C
YHR143W-A	YOR340C
YHR164C	YNL312W
YHR165C	YJL124C
YHR165C	YKL173W
YHR165C	YLL036C
YHR165C	YLR147C
YHR165C	YLR424W
YHR165C	YML046W
YHR165C	YMR213W
YHR165C	YMR240C
YHR165C	YMR288W
YHR165C	YOR159C
YHR165C	YOR308C
YHR165C	YPL151C
YHR165C	YPL213W
YHR165C	YPR101W
YHR165C	YPR178W
YHR165C	YPR182W
YHR172W	YNL126W
YIL034C	YIR003W
YIL035C	YIL084C
YIL035C	YOR039W
YIL035C	YOR123C
YIL071C	YMR025W
YIL071C	YOL117W
YIL076W	YNL287W
YIL076W	YPL010W
YIL084C	YMR263W
YIL084C	YNL097C
YIL084C	YPL139C
YIL084C	YPL181W
YIL084C	YPR023C
YIL094C	YOR136W
YIL103W	YOR133W
YIL112W	YKR029C
YIL126W	YKR001C
YIL126W	YKR008W
YIL126W	YML127W
YIL126W	YMR033W
YIL126W	YOR304W
YIL133C	YJL177W
YIL133C	YJL190C
YIL133C	YJR145C
YIL133C	YKL180W
YIL133C	YLL045C
YIL133C	YLR197W
YIL133C	YLR340W
YIL133C	YLR448W
YIL133C	YML026C
YIL133C	YML063W
YIL133C	YML073C
YIL133C	YMR142C
YIL133C	YMR242C
YIL133C	YMR290C
YIL133C	YNL069C
YIL133C	YNL178W
YIL133C	YOL041C
YIL133C	YOL120C
YIL133C	YOL127W
YIL133C	YOR063W
YIL133C	YOR096W
YIL133C	YOR204W
YIL133C	YOR206W
YIL133C	YPL198W
YIL133C	YPL249C-A
YIL142W	YNL212W
YIL142W	YOR281C
YIL161W	YNL023C
YIR006C	YNL084C
YIR008C	YKL045W
YIR008C	YNL102W
YJL011C	YKL144C
YJL011C	YOR207C
YJL011C	YOR224C
YJL031C	YPR176C
YJL033W	YMR290C
YJL034W	YMR214W
YJL053W	YOR069W
YJL072C	YOL146W
YJL098W	YLR310C
YJL098W	YOR267C
YJL099W	YLR330W
YJL109C	YLR129W
YJL109C	YLR197W
YJL109C	YLR222C
YJL109C	YLR409C
YJL109C	YPL012W
YJL109C	YPL126W
YJL109C	YPR137W
YJL124C	YKL173W
YJL124C	YLR147C
YJL124C	YOR308C
YJL124C	YPR178W
YJL177W	YJL190C
YJL177W	YKL180W
YJL177W	YLL045C
YJL177W	YLR150W
YJL177W	YLR340W
YJL177W	YLR448W
YJL177W	YML063W
YJL177W	YML073C
YJL177W	YMR142C
YJL177W	YMR242C
YJL177W	YNL069C
YJL177W	YNL178W
YJL177W	YNL302C
YJL177W	YOL127W
YJL177W	YOR063W
YJL177W	YOR096W
YJL177W	YOR204W
YJL177W	YOR234C
YJL177W	YPL090C
YJL177W	YPL198W
YJL177W	YPL249C-A
YJL179W	YLR200W
YJL179W	YML094W
YJL179W	YNL153C
YJL183W	YJR075W
YJL190C	YJR145C
YJL190C	YKL180W
YJL190C	YLL045C
YJL190C	YLR150W
YJL190C	YLR175W
YJL190C	YLR197W
YJL190C	YLR340W
YJL190C	YLR448W
YJL190C	YML024W
YJL190C	YML063W
YJL190C	YML073C
YJL190C	YMR116C
YJL190C	YMR242C
YJL190C	YNL069C
YJL190C	YNL178W
YJL190C	YOL127W
YJL190C	YOR063W
YJL190C	YOR096W
YJL190C	YOR204W
YJL190C	YPL198W
YJL208C	YKR079C
YJR022W	YKL173W
YJR022W	YMR268C
YJR022W	YOR308C
YJR022W	YPR178W
YJR067C	YNL260C
YJR068W	YNL290W
YJR068W	YOL094C
YJR068W	YOR217W
YJR076C	YLR314C
YJR077C	YKL182W
YJR077C	YLR342W
YJR093C	YMR061W
YJR093C	YNL222W
YJR113C	YKL155C
YJR113C	YNL081C
YJR113C	YNL306W
YJR113C	YNR037C
YJR113C	YPL118W
YJR135C	YLR315W
YJR135C	YLR381W
YJR135C	YPR046W
YJR145C	YLL045C
YJR145C	YLR150W
YJR145C	YLR175W
YJR145C	YLR197W
YJR145C	YML056C
YJR145C	YML063W
YJR145C	YML073C
YJR145C	YMR116C
YJR145C	YMR229C
YJR145C	YMR242C
YJR145C	YMR290C
YJR145C	YNL069C
YJR145C	YNL178W
YJR145C	YNL308C
YJR145C	YOL120C
YJR145C	YOL127W
YJR145C	YOR063W
YJR145C	YOR096W
YJR145C	YOR204W
YJR145C	YPL012W
YJR145C	YPL090C
YJR145C	YPL198W
YKL003C	YPL118W
YKL009W	YKR081C
YKL009W	YLL008W
YKL009W	YLL045C
YKL009W	YLR002C
YKL009W	YLR406C
YKL009W	YMR049C
YKL009W	YMR290C
YKL009W	YNL061W
YKL009W	YNL110C
YKL009W	YNL182C
YKL009W	YOR063W
YKL009W	YOR206W
YKL009W	YOR272W
YKL009W	YPL198W
YKL009W	YPL211W
YKL009W	YPL249C-A
YKL014C	YMR290C
YKL014C	YNL061W
YKL014C	YOL144W
YKL014C	YPL043W
YKL045W	YNL102W
YKL078W	YNL186W
YKL143W	YNL178W
YKL143W	YNL207W
YKL143W	YPL266W
YKL144C	YOR207C
YKL144C	YOR224C
YKL155C	YNL306W
YKL155C	YNR037C
YKL155C	YOR204W
YKL155C	YPL118W
YKL172W	YKR081C
YKL172W	YLL008W
YKL172W	YLL045C
YKL172W	YLR002C
YKL172W	YMR049C
YKL172W	YMR290C
YKL172W	YNL061W
YKL172W	YOL127W
YKL172W	YOR063W
YKL172W	YOR206W
YKL172W	YOR272W
YKL172W	YPL211W
YKL173W	YLL036C
YKL173W	YLR147C
YKL173W	YLR424W
YKL173W	YML046W
YKL173W	YMR213W
YKL173W	YMR240C
YKL173W	YMR288W
YKL173W	YOR159C
YKL173W	YOR308C
YKL173W	YPL151C
YKL173W	YPL213W
YKL173W	YPR101W
YKL173W	YPR178W
YKL173W	YPR182W
YKL180W	YLL045C
YKL180W	YLR340W
YKL180W	YLR406C
YKL180W	YLR448W
YKL180W	YML024W
YKL180W	YML063W
YKL180W	YML073C
YKL180W	YMR142C
YKL180W	YMR242C
YKL180W	YNL069C
YKL180W	YNL178W
YKL180W	YNL302C
YKL180W	YOL127W
YKL180W	YOR063W
YKL180W	YOR096W
YKL180W	YPL198W
YKL180W	YPL249C-A
YKL182W	YPL231W
YKL214C	YPL178W
YKR001C	YMR033W
YKR001C	YMR072W
YKR001C	YOR304W
YKR006C	YLR439W
YKR006C	YNL005C
YKR008W	YML127W
YKR008W	YMR033W
YKR048C	YNL078W
YKR048C	YOL012C
YKR060W	YLR129W
YKR060W	YLR197W
YKR060W	YLR409C
YKR060W	YOR096W
YKR060W	YPL126W
YKR071C	YPR048W
YKR081C	YLL008W
YKR081C	YLL045C
YKR081C	YLR002C
YKR081C	YMR290C
YKR081C	YNL061W
YKR081C	YNL110C
YKR081C	YOL127W
YKR081C	YOR063W
YKR081C	YOR096W
YKR081C	YOR206W
YKR081C	YPL198W
YLL004W	YNL261W
YLL004W	YPR162C
YLL008W	YLL045C
YLL008W	YLR002C
YLL008W	YLR106C
YLL008W	YMR049C
YLL008W	YMR229C
YLL008W	YMR290C
YLL008W	YNL061W
YLL008W	YNL110C
YLL008W	YOL127W
YLL008W	YOR063W
YLL008W	YOR206W
YLL008W	YOR272W
YLL008W	YPL043W
YLL008W	YPL198W
YLL008W	YPL211W
YLL010C	YOR043W
YLL036C	YLR147C
YLL036C	YLR424W
YLL036C	YMR213W
YLL036C	YMR240C
YLL036C	YMR288W
YLL036C	YPL151C
YLL036C	YPL213W
YLL036C	YPR101W
YLL045C	YLR002C
YLL045C	YLR432W
YLL045C	YLR448W
YLL045C	YML063W
YLL045C	YML073C
YLL045C	YMR142C
YLL045C	YMR242C
YLL045C	YMR290C
YLL045C	YNL061W
YLL045C	YNL069C
YLL045C	YNL112W
YLL045C	YNL178W
YLL045C	YOL041C
YLL045C	YOL120C
YLL045C	YOL127W
YLL045C	YOR063W
YLL045C	YOR096W
YLL045C	YOR206W
YLL045C	YOR272W
YLL045C	YPL012W
YLL045C	YPL043W
YLL045C	YPL090C
YLL045C	YPL198W
YLL045C	YPL211W
YLL045C	YPL249C-A
YLR002C	YLR449W
YLR002C	YMR049C
YLR002C	YMR290C
YLR002C	YNL061W
YLR002C	YNL110C
YLR002C	YOL041C
YLR002C	YOL127W
YLR002C	YOR063W
YLR002C	YOR206W
YLR002C	YOR272W
YLR002C	YPL198W
YLR002C	YPL211W
YLR005W	YPR056W
YLR071C	YNL236W
YLR071C	YNR010W
YLR071C	YOL135C
YLR071C	YPL042C
YLR071C	YPR070W
YLR071C	YPR168W
YLR074C	YOL127W
YLR085C	YML041C
YLR085C	YPL235W
YLR106C	YLR180W
YLR106C	YNL182C
YLR106C	YOR151C
YLR127C	YOR249C
YLR129W	YLR197W
YLR129W	YLR222C
YLR129W	YLR409C
YLR129W	YOR145C
YLR129W	YPL012W
YLR129W	YPL126W
YLR129W	YPL266W
YLR129W	YPR137W
YLR147C	YML046W
YLR147C	YMR213W
YLR147C	YMR240C
YLR147C	YMR288W
YLR147C	YOR159C
YLR147C	YOR308C
YLR147C	YPL151C
YLR147C	YPL213W
YLR147C	YPR178W
YLR147C	YPR182W
YLR150W	YLR448W
YLR150W	YML063W
YLR150W	YML073C
YLR150W	YMR242C
YLR150W	YNL069C
YLR150W	YNL112W
YLR150W	YOL127W
YLR150W	YOR063W
YLR150W	YOR096W
YLR150W	YPL198W
YLR150W	YPL249C-A
YLR170C	YPL259C
YLR170C	YPR029C
YLR175W	YLR197W
YLR175W	YMR229C
YLR175W	YMR290C
YLR175W	YNL308C
YLR175W	YOR063W
YLR175W	YPL012W
YLR180W	YOR151C
YLR192C	YMR146C
YLR192C	YMR309C
YLR192C	YOR361C
YLR192C	YPR041W
YLR197W	YLR222C
YLR197W	YLR409C
YLR197W	YLR448W
YLR197W	YMR229C
YLR197W	YMR290C
YLR197W	YOR078W
YLR197W	YOR096W
YLR197W	YOR310C
YLR197W	YPL012W
YLR197W	YPL126W
YLR197W	YPR137W
YLR200W	YML094W
YLR200W	YNL153C
YLR222C	YLR409C
YLR222C	YPL126W
YLR222C	YPR137W
YLR226W	YPR161C
YLR270W	YOR173W
YLR287C	YLR340W
YLR291C	YPL237W
YLR292C	YPL094C
YLR330W	YMR237W
YLR340W	YLR448W
YLR340W	YML063W
YLR340W	YML073C
YLR340W	YMR242C
YLR340W	YNL069C
YLR340W	YNL178W
YLR340W	YOL127W
YLR340W	YPL090C
YLR340W	YPL249C-A
YLR347C	YMR308C
YLR347C	YOR098C
YLR347C	YPL178W
YLR406C	YOL127W
YLR406C	YOR063W
YLR409C	YPL126W
YLR409C	YPR137W
YLR424W	YPL151C
YLR424W	YPL213W
YLR424W	YPR101W
YLR425W	YPL066W
YLR430W	YPL190C
YLR432W	YML056C
YLR432W	YML073C
YLR432W	YMR290C
YLR432W	YNL178W
YLR432W	YPL198W
YLR439W	YNL005C
YLR439W	YOR150W
YLR448W	YML063W
YLR448W	YML073C
YLR448W	YMR061W
YLR448W	YMR142C
YLR448W	YMR242C
YLR448W	YMR290C
YLR448W	YNL069C
YLR448W	YNL178W
YLR448W	YOL041C
YLR448W	YOL127W
YLR448W	YOR063W
YLR448W	YOR096W
YLR448W	YPL090C
YLR448W	YPL198W
YLR448W	YPL249C-A
YLR449W	YMR049C
YLR449W	YMR242C
YLR449W	YMR290C
YLR449W	YNL061W
YLR449W	YOL127W
YLR449W	YOR063W
YLR449W	YOR206W
YLR449W	YPL198W
YLR449W	YPL211W
YLR449W	YPR169W
YML015C	YMR005W
YML015C	YMR227C
YML015C	YMR236W
YML024W	YML063W
YML024W	YOR096W
YML024W	YOR204W
YML026C	YOR096W
YML032C	YNL312W
YML041C	YPL235W
YML046W	YMR240C
YML046W	YMR288W
YML046W	YPL213W
YML046W	YPR178W
YML046W	YPR182W
YML056C	YOR063W
YML056C	YPL198W
YML063W	YML073C
YML063W	YMR142C
YML063W	YMR242C
YML063W	YMR290C
YML063W	YNL069C
YML063W	YNL178W
YML063W	YOL120C
YML063W	YOL127W
YML063W	YOR063W
YML063W	YOR096W
YML063W	YOR204W
YML063W	YPL012W
YML063W	YPL090C
YML063W	YPL198W
YML063W	YPL249C-A
YML071C	YNL041C
YML071C	YNL051W
YML071C	YPR105C
YML073C	YMR142C
YML073C	YMR242C
YML073C	YMR290C
YML073C	YNL061W
YML073C	YNL069C
YML073C	YNL112W
YML073C	YNL178W
YML073C	YOL041C
YML073C	YOL120C
YML073C	YOL127W
YML073C	YOR063W
YML073C	YOR096W
YML073C	YOR204W
YML073C	YOR234C
YML073C	YPL090C
YML073C	YPL198W
YML073C	YPL249C-A
YML092C	YOR157C
YML092C	YPR103W
YML094W	YNL153C
YML095C	YPL022W
YML114C	YPL129W
YML117W	YPL190C
YML127W	YMR033W
YMR005W	YMR227C
YMR005W	YMR236W
YMR025W	YOL117W
YMR033W	YMR072W
YMR033W	YNR023W
YMR033W	YPL129W
YMR049C	YMR229C
YMR049C	YMR290C
YMR049C	YNL061W
YMR049C	YNL110C
YMR049C	YOL127W
YMR049C	YOR063W
YMR049C	YOR206W
YMR049C	YOR272W
YMR049C	YPL043W
YMR049C	YPL211W
YMR072W	YOR058C
YMR072W	YPR052C
YMR078C	YNL290W
YMR078C	YOL094C
YMR106C	YMR284W
YMR116C	YOR096W
YMR142C	YMR242C
YMR142C	YNL069C
YMR142C	YNL178W
YMR142C	YOL127W
YMR142C	YOR063W
YMR142C	YOR096W
YMR142C	YOR204W
YMR142C	YPL090C
YMR142C	YPL198W
YMR142C	YPL249C-A
YMR146C	YMR309C
YMR146C	YOR204W
YMR146C	YOR361C
YMR146C	YPR041W
YMR213W	YMR288W
YMR213W	YPL151C
YMR213W	YPR101W
YMR223W	YMR236W
YMR223W	YPL254W
YMR227C	YMR236W
YMR227C	YPL254W
YMR229C	YMR290C
YMR229C	YNL061W
YMR229C	YOL041C
YMR229C	YOR206W
YMR229C	YOR272W
YMR229C	YPL012W
YMR229C	YPL126W
YMR236W	YPL254W
YMR240C	YMR288W
YMR240C	YOR308C
YMR240C	YOR319W
YMR240C	YPL151C
YMR240C	YPL213W
YMR240C	YPR178W
YMR242C	YMR290C
YMR242C	YNL069C
YMR242C	YNL178W
YMR242C	YNL302C
YMR242C	YOL041C
YMR242C	YOL127W
YMR242C	YOR063W
YMR242C	YOR096W
YMR242C	YOR204W
YMR242C	YOR206W
YMR242C	YOR234C
YMR242C	YPL090C
YMR242C	YPL198W
YMR242C	YPL249C-A
YMR263W	YNL097C
YMR263W	YPL139C
YMR263W	YPL181W
YMR268C	YPR178W
YMR288W	YNL286W
YMR288W	YOR159C
YMR288W	YOR319W
YMR288W	YPL151C
YMR288W	YPL213W
YMR288W	YPR101W
YMR288W	YPR178W
YMR290C	YNL061W
YMR290C	YNL069C
YMR290C	YNL110C
YMR290C	YNL308C
YMR290C	YOL041C
YMR290C	YOL120C
YMR290C	YOL127W
YMR290C	YOR063W
YMR290C	YOR096W
YMR290C	YOR206W
YMR290C	YOR272W
YMR290C	YPL012W
YMR290C	YPL043W
YMR290C	YPL198W
YMR290C	YPL211W
YMR309C	YOR204W
YMR309C	YOR361C
YMR309C	YPR041W
YNL005C	YOR150W
YNL005C	YOR204W
YNL021W	YPR179C
YNL023C	YNL135C
YNL030W	YOL054W
YNL041C	YNL051W
YNL041C	YPR105C
YNL051W	YPR105C
YNL059C	YPL129W
YNL059C	YPL235W
YNL061W	YNL110C
YNL061W	YOL041C
YNL061W	YOL127W
YNL061W	YOR063W
YNL061W	YOR206W
YNL061W	YOR272W
YNL061W	YPL043W
YNL061W	YPL198W
YNL061W	YPL211W
YNL069C	YNL178W
YNL069C	YOL120C
YNL069C	YOL127W
YNL069C	YOR063W
YNL069C	YOR096W
YNL069C	YOR204W
YNL069C	YPL090C
YNL069C	YPL198W
YNL069C	YPL249C-A
YNL069C	YPR102C
YNL097C	YPL139C
YNL097C	YPL181W
YNL097C	YPR023C
YNL104C	YOR108W
YNL106C	YPR171W
YNL110C	YNL182C
YNL110C	YOL127W
YNL110C	YOR063W
YNL110C	YOR206W
YNL110C	YOR272W
YNL110C	YPL211W
YNL112W	YOL127W
YNL112W	YOR063W
YNL178W	YOL127W
YNL178W	YOR063W
YNL178W	YOR096W
YNL178W	YPL090C
YNL178W	YPL198W
YNL182C	YOR063W
YNL207W	YOR056C
YNL207W	YOR145C
YNL207W	YPL204W
YNL207W	YPL266W
YNL221C	YNL282W
YNL222W	YOR179C
YNL232W	YOL142W
YNL232W	YOR001W
YNL236W	YNR010W
YNL236W	YOL135C
YNL236W	YPL042C
YNL236W	YPR070W
YNL236W	YPR168W
YNL238W	YOL031C
YNL261W	YPR162C
YNL287W	YPL010W
YNL288W	YNR052C
YNL290W	YOL094C
YNL290W	YOR217W
YNL306W	YNR037C
YNL306W	YOR204W
YNL306W	YPL118W
YNL308C	YPL012W
YNR010W	YOL135C
YNR010W	YPL042C
YNR010W	YPR070W
YNR010W	YPR168W
YNR023W	YPL129W
YNR037C	YPL118W
YOL001W	YPL031C
YOL041C	YOL127W
YOL041C	YOR063W
YOL041C	YOR206W
YOL041C	YOR272W
YOL041C	YPL012W
YOL041C	YPL043W
YOL041C	YPL198W
YOL094C	YOR217W
YOL120C	YOL127W
YOL120C	YOR063W
YOL120C	YOR206W
YOL120C	YPL198W
YOL127W	YOR063W
YOL127W	YOR096W
YOL127W	YOR206W
YOL127W	YPL043W
YOL127W	YPL090C
YOL127W	YPL198W
YOL127W	YPL211W
YOL127W	YPL249C-A
YOL135C	YPL042C
YOL135C	YPR070W
YOL135C	YPR168W
YOL142W	YOR001W
YOR063W	YOR096W
YOR063W	YOR206W
YOR063W	YOR272W
YOR063W	YPL012W
YOR063W	YPL043W
YOR063W	YPL090C
YOR063W	YPL198W
YOR063W	YPL211W
YOR063W	YPL249C-A
YOR069W	YOR132W
YOR078W	YPR137W
YOR096W	YOR310C
YOR096W	YPL012W
YOR096W	YPL090C
YOR096W	YPL126W
YOR096W	YPL198W
YOR096W	YPL249C-A
YOR133W	YOR151C
YOR136W	YPL235W
YOR145C	YPL012W
YOR145C	YPL126W
YOR145C	YPL266W
YOR151C	YOR224C
YOR151C	YPL129W
YOR157C	YPR103W
YOR159C	YPL213W
YOR159C	YPR178W
YOR159C	YPR182W
YOR204W	YOR361C
YOR204W	YPL090C
YOR204W	YPL118W
YOR204W	YPL249C-A
YOR204W	YPR041W
YOR206W	YOR272W
YOR206W	YPL043W
YOR206W	YPL211W
YOR207C	YOR224C
YOR224C	YOR340C
YOR224C	YOR341W
YOR224C	YPL129W
YOR272W	YPL043W
YOR272W	YPL198W
YOR272W	YPL211W
YOR308C	YPL213W
YOR308C	YPR178W
YOR310C	YPL126W
YOR310C	YPR137W
YOR340C	YOR341W
YOR361C	YPR041W
YPL012W	YPL043W
YPL012W	YPL126W
YPL012W	YPL266W
YPL042C	YPR070W
YPL042C	YPR168W
YPL043W	YPL198W
YPL043W	YPL211W
YPL090C	YPL198W
YPL126W	YPL266W
YPL126W	YPR137W
YPL129W	YPL235W
YPL139C	YPL181W
YPL139C	YPR023C
YPL151C	YPL213W
YPL151C	YPR101W
YPL178W	YPL190C
YPL198W	YPL211W
YPL204W	YPL266W
YPL213W	YPR101W
YPL213W	YPR178W
YPL259C	YPR029C
YPR070W	YPR168W
YPR178W	YPR182W
